period,state,petrol_price,diesel_price,unit,provenance,sources
2023-01-01,Abia,170.35,660.44,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-01-01,Nasarawa,577.88,946.54,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-01-01,Niger,652.03,974.18,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-01-01,Ogun,669.76,876.1,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-01-01,Ondo,657.96,941.0,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-01-01,Osun,694.6,921.05,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-01-01,Oyo,575.76,893.89,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-01-01,Plateau,617.71,863.81,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-01-01,Rivers,636.25,951.88,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-01-01,Sokoto,639.6,844.58,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-01-01,Taraba,662.75,1001.69,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-01-01,Yobe,661.17,982.35,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-01-01,Zamfara,588.7,815.91,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-01-01,FCT Abuja,626.13,855.9,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Abia,713.36,951.96,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Adamawa,712.22,1048.59,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Akwa Ibom,650.93,1030.82,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Anambra,612.95,894.4,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Bauchi,572.26,853.82,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Bayelsa,579.88,911.47,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Benue,622.93,1001.79,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Borno,608.11,904.63,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Cross River,635.54,1046.53,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Delta,626.07,976.79,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Ebonyi,651.97,927.4,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Edo,602.5,932.28,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Ekiti,715.11,1039.19,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Enugu,629.28,974.85,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Gombe,676.25,938.36,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Imo,632.08,962.69,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Jigawa,635.45,941.39,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Kaduna,607.66,970.87,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Kano,624.09,790.64,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Katsina,674.74,1003.58,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Kebbi,596.3,899.14,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Kogi,644.38,919.83,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Kwara,719.7,1000.2,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Lagos,609.37,911.44,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Nasarawa,649.19,862.28,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Niger,735.93,955.24,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Ogun,602.01,855.27,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Ondo,568.11,813.83,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Osun,589.61,905.48,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Oyo,607.3,838.72,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Plateau,587.57,825.95,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Rivers,648.81,996.33,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Sokoto,645.21,1048.93,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Taraba,684.2,1040.77,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Yobe,677.76,1022.78,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,Zamfara,608.61,872.04,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-02-01,FCT Abuja,705.08,1046.14,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Abia,640.33,968.51,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Adamawa,694.92,958.7,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Akwa Ibom,721.45,944.99,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Anambra,567.59,808.73,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Bauchi,697.35,1036.28,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Bayelsa,626.19,1031.34,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Benue,626.75,885.98,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Borno,572.56,795.74,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Cross River,717.02,987.26,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Delta,638.66,911.99,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Ebonyi,617.88,970.71,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Edo,683.19,959.79,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Ekiti,642.72,871.01,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Enugu,673.57,987.34,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Gombe,616.74,871.52,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Imo,751.93,1124.8,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Jigawa,691.25,884.31,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Kaduna,616.03,854.39,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Kano,581.04,825.49,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Katsina,626.93,1027.87,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Kebbi,663.67,1013.53,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Kogi,657.37,880.25,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Kwara,701.12,1060.37,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Lagos,625.32,853.78,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Nasarawa,701.69,1078.85,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Niger,626.14,925.48,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Ogun,665.54,1081.95,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Ondo,592.45,784.64,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Osun,600.35,792.69,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Oyo,708.2,1058.22,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Plateau,667.27,1020.7,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Rivers,595.16,778.77,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Sokoto,612.65,903.84,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Taraba,714.91,1094.38,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Yobe,634.09,860.8,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,Zamfara,591.14,852.93,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-03-01,FCT Abuja,614.86,838.08,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Abia,587.8,934.18,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Adamawa,714.66,940.3,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Akwa Ibom,617.56,837.85,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Anambra,672.49,963.55,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Bauchi,687.15,1058.26,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Bayelsa,613.02,1009.07,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Benue,660.51,951.64,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Borno,674.15,902.41,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Cross River,583.82,973.01,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Delta,658.4,1026.98,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Ebonyi,652.11,978.3,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Edo,658.09,908.79,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Ekiti,645.5,930.17,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Enugu,642.48,901.36,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Gombe,720.93,981.1,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Imo,675.05,1071.83,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Jigawa,612.52,869.17,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Kaduna,751.5,983.53,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Kano,690.46,982.98,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Katsina,629.41,912.75,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Kebbi,694.42,1006.47,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Kogi,621.48,971.52,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Kwara,716.09,938.12,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Lagos,693.4,940.44,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Nasarawa,617.89,827.24,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Niger,682.44,961.21,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Ogun,691.92,968.58,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Ondo,631.53,984.99,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Osun,587.72,913.28,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Oyo,635.58,1018.29,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Plateau,633.55,965.91,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Rivers,635.73,928.03,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Sokoto,744.06,1046.8,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Taraba,726.81,982.27,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Yobe,694.36,896.97,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,Zamfara,597.18,955.4,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-04-01,FCT Abuja,673.38,984.39,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Abia,636.41,1035.94,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Adamawa,662.43,1017.45,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Akwa Ibom,653.73,972.25,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Anambra,764.36,1028.69,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Bauchi,733.36,1082.65,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Bayelsa,726.27,1126.33,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Benue,634.11,985.88,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Borno,656.34,934.33,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Cross River,737.63,1050.07,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Delta,713.74,1110.26,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Ebonyi,752.52,1107.04,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Edo,660.64,972.28,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Ekiti,675.66,1069.09,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Enugu,633.02,978.24,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Gombe,674.62,1057.1,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Imo,685.33,977.37,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Jigawa,686.66,1127.76,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Kaduna,663.52,935.56,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Kano,599.23,892.19,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Katsina,691.28,988.14,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Kebbi,705.8,1066.97,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Kogi,747.66,1136.18,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Kwara,666.72,968.76,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Lagos,650.3,890.26,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Nasarawa,672.24,996.31,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Niger,718.25,1070.15,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Ogun,660.94,1056.94,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Ondo,632.85,926.21,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Osun,642.72,870.36,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Oyo,662.34,920.32,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Plateau,716.0,1044.79,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Rivers,708.1,960.31,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Sokoto,749.42,1016.4,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Taraba,770.29,982.1,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Yobe,603.04,831.9,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,Zamfara,736.11,994.3,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-05-01,FCT Abuja,636.39,828.87,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Abia,671.79,1029.85,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Adamawa,631.76,939.65,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Akwa Ibom,672.14,1027.7,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Anambra,674.72,1026.55,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Bauchi,732.26,1055.15,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Bayelsa,646.09,864.8,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Benue,711.75,985.95,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Borno,687.66,933.75,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Cross River,702.49,940.16,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Delta,702.74,966.7,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Ebonyi,673.4,1014.78,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Edo,728.56,1004.87,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Ekiti,733.79,1131.87,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Enugu,708.51,1001.79,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Gombe,610.1,941.81,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Imo,727.24,1033.05,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Jigawa,615.57,880.43,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Kaduna,773.88,1052.61,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Kano,677.09,880.94,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Katsina,640.26,951.75,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Kebbi,757.19,998.31,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Kogi,653.99,1016.92,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Kwara,698.75,953.46,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Lagos,786.62,1187.89,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Nasarawa,721.45,1046.65,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Niger,702.17,1035.53,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Ogun,707.16,1039.59,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Ondo,719.68,1083.0,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Osun,674.05,1056.68,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Oyo,709.88,1075.22,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Plateau,739.31,1012.32,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Rivers,637.9,933.84,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Sokoto,668.18,979.33,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Taraba,703.11,1012.26,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Yobe,641.67,963.65,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,Zamfara,653.79,913.16,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-06-01,FCT Abuja,730.33,993.08,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Abia,640.41,857.51,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Adamawa,683.67,931.62,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Akwa Ibom,747.64,1102.71,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Anambra,752.44,1054.28,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Bauchi,644.8,937.61,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Bayelsa,726.95,1036.55,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Benue,750.33,1017.71,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Borno,698.16,952.1,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Cross River,675.35,882.03,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Delta,664.0,1074.4,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Ebonyi,664.78,952.4,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Edo,625.7,904.04,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Ekiti,750.3,1106.17,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Enugu,684.41,1061.95,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Gombe,727.57,1040.78,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Imo,736.38,958.39,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Jigawa,620.28,852.83,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Kaduna,768.01,1081.37,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Kano,718.42,976.12,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Katsina,708.63,1076.56,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Kebbi,660.82,983.92,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Kogi,740.06,1108.91,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Kwara,750.56,1102.33,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Lagos,634.97,1057.7,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Nasarawa,673.19,967.61,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Niger,670.03,1075.41,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Ogun,667.04,907.93,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Ondo,714.71,1097.78,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Osun,666.45,928.42,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Oyo,680.1,1003.69,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Plateau,732.64,1055.97,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Rivers,733.0,1057.09,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Sokoto,705.64,948.39,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Taraba,668.05,1074.81,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2024-07-01,Yobe,671.89,992.22,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
