sample_id,collection_date,anode_material,cathode_material,anode_thickness_um,cathode_thickness_um,anode_surface_roughness_um,cathode_surface_roughness_um,anode_coating,cathode_coating,welding_technique,power_W,pulse_energy_J,amplitude_um,clamping_force_N,pressure_MPa,weld_time_ms,welding_speed_mm_s,pulse_frequency_Hz,ultrasonic_frequency_kHz,preheat_temperature_C,ambient_temperature_C,ambient_humidity_percent,shielding_gas,cleaning_method
WS_02647,2024-09-21,Aluminum,Copper,141.83287628081308,373.9042681107281,0.7915163311503487,0.7648296572053804,None,Tin,Ultrasonic,2023.8964487602186,,49.00366598616671,1073.789838198602,45.00423611030409,498.6802823012928,,,20.0,57.777958978582,16.01985071751183,75.27223119568778,None,Mechanical
WS_02648,2024-09-21,Copper,Copper,362.02775116926995,206.4109569608751,0.6960476865469202,2.7153541498521214,Oxide,None,Resistance_Spot,2333.3376938375204,,,1239.4983493098075,104.8367148779103,138.06671230730683,,,,98.39115284844365,32.57273983090242,43.224560293641304,None,None
WS_02649,2024-09-21,Copper,Aluminum,462.67051556951424,497.68241317780667,0.9310769805038004,2.1272943405341396,Nickel,None,Resistance_Spot,7152.287882118937,,,198.5878368702431,5.988696628996409,247.07795407621416,,,,54.536943654659176,27.21657732296748,36.31259530624949,None,Plasma
WS_02650,2024-09-22,Copper,Copper,227.57222824755826,186.07933392303997,1.9920785890355646,0.682291061848752,Oxide,Nickel,Laser,394.4218172666475,40.2042924483222,,943.2460831932375,23.33252320343567,68.93487650528044,73.75994312241235,178.3952689752278,,82.12223384389866,22.47797871879106,29.584461912616128,Argon,Plasma
WS_02651,2024-09-22,Copper,Copper,130.93000107599357,157.43230041316997,0.8327183204781089,1.0719791260915308,Oxide,Silver,Ultrasonic,2829.4770099617895,,36.933072499178365,1236.828268216116,31.320197759970885,551.4244015366869,,,60.0,97.80038036070653,18.61392281809857,24.056726023699113,None,Mechanical
WS_02652,2024-09-22,Copper,Copper,178.2947747223473,305.55074673743235,1.0641951640449765,1.1786139402713787,None,None,Ultrasonic,1599.2994220537532,,25.463824742240966,346.02146750422435,6.958747371384983,731.1631881536447,,,20.0,145.3586553886029,23.077429660119975,70.18307276944904,None,Mechanical
WS_02653,2024-09-22,Copper,Aluminum,254.77326716366238,425.8067735044418,1.0495330504979163,1.1071954665587533,Nickel,None,Resistance_Spot,6503.266419833826,,,952.78890002651,65.48891445631942,329.36301290196707,,,,104.0401011628793,25.129000150220907,74.43163132348703,None,Chemical
WS_02654,2024-09-22,Aluminum,Aluminum,180.79264821441578,136.63349231890908,1.0199446698717651,2.4777148993313833,None,None,Ultrasonic,923.8593270668741,,26.8997572177169,758.7842473352133,16.44653918932654,586.5350414766108,,,60.0,112.93737956128592,28.205511927954635,71.4254735292713,None,Mechanical
WS_02655,2024-09-22,Copper,Aluminum,155.1105874048398,369.23124637369904,0.721661396341556,1.044580057929863,Silver,Tin,Laser,271.57808879419304,21.84241594696132,,1748.9812499567777,46.064807816349564,64.13698316008089,193.870683996525,31.281920151124773,,64.94282016642373,21.660201712944385,42.2109863038484,Nitrogen,Chemical
WS_02656,2024-09-22,Nickel,Aluminum,381.1930199406858,77.63296241350476,0.9336575713364044,1.12593909416563,Nickel,Tin,Laser,519.3890354875264,4.565571841231705,,1029.8334223613265,27.956611096113598,62.04548986156162,135.03863476102407,62.40791135445462,,76.25522680158866,28.188038021183885,63.20691754175864,Argon,Mechanical
WS_02657,2024-09-22,Nickel,Aluminum,53.530214558280434,463.52063439972375,0.9138843011865027,1.411045822549304,Oxide,Tin,Ultrasonic,1003.5398104791666,,25.754866305454364,909.9237029696499,25.438799456547024,777.2535718268174,,,20.0,37.59031338805646,23.234713293930472,28.59763855401364,None,Mechanical
WS_02658,2024-09-22,Copper,Aluminum,292.65373730141744,86.48371226628444,0.9962248141623486,1.812958167775895,None,Nickel,Ultrasonic,752.986510577927,,45.92426861790902,563.3749865362277,19.27623277565658,482.00278364387395,,,60.0,64.36099461876483,25.701784329960816,63.41095911085059,None,Mechanical
WS_02659,2024-09-22,Aluminum,Aluminum,407.19506316338925,461.40411935487316,1.6028101125723344,1.597515479662292,Tin,Oxide,Ultrasonic,1633.398627879922,,18.477097936219074,1919.1947620295798,87.08082252278464,1388.0397513741318,,,60.0,29.94725917245365,32.049675561887426,41.43436698430594,None,None
WS_02660,2024-09-23,Copper,Copper,169.8027288428607,270.86326225371624,2.411656889541197,1.308710620243736,Oxide,Nickel,Laser,195.9060996586379,23.790140664551984,,1926.2058109655952,40.59395705317972,91.33165775937289,112.0537765228762,59.500166123041154,,68.30637502681512,25.081703105471615,39.54284536699231,None,None
WS_02661,2024-09-23,Nickel,Aluminum,321.48117977540784,251.64100075816393,0.6569040056234364,0.4587041167051324,Tin,Nickel,Resistance_Spot,6891.595468964239,,,796.8342932591974,67.53456393716577,305.95728872767444,,,,115.59360960799906,34.29338105042162,68.59179085583975,None,Plasma
WS_02662,2024-09-23,Copper,Aluminum,351.005047528378,487.9881857751694,0.8220148549336111,0.7834336835721023,None,Oxide,Laser,1170.2717523116405,49.70837374539205,,1865.1764142281645,144.37250030512217,41.24712716264296,93.53556543967906,64.36413645438665,,110.82165204003527,25.341084091090337,62.51862245381485,Nitrogen,Plasma
WS_02663,2024-09-23,Aluminum,Aluminum,344.7611133822905,495.67287996419856,0.6619892583705754,1.5063817805664725,Tin,Oxide,Ultrasonic,2301.925654310986,,46.238772609733815,1275.3418591921097,221.71534895907882,1267.5848850420634,,,60.0,93.96757593356043,34.354383475331936,62.06175958086668,None,Plasma
WS_02664,2024-09-23,Aluminum,Copper,250.63233538942296,342.58015668245537,1.098066349229703,1.133374367186558,None,Tin,Laser,1795.454807045043,11.727543838162795,,1583.989571045561,41.38733358333158,6.027402024728716,178.60569173573876,151.15924326746,,82.31287842777091,20.18497915527168,60.25809920441378,None,Mechanical
WS_02665,2024-09-23,Copper,Copper,205.96009454410063,107.20368133567183,0.7640097495121448,1.5114422341042675,None,Oxide,Ultrasonic,1074.914608500208,,31.50076330446822,270.7083319861054,5.985238868866573,1056.6488434236985,,,20.0,127.17462892490586,27.079749975835448,52.831893294714604,None,Plasma
WS_02666,2024-09-23,Copper,Aluminum,426.1658328625161,277.7765385448411,1.1273823227384456,2.5691703629950906,Nickel,Nickel,Ultrasonic,2515.435401103763,,18.31858990406797,140.48880525117158,10.506190143342288,867.5563305822257,,,40.0,148.1687455740195,15.845761762858242,30.189585554446708,None,None
WS_02667,2024-09-23,Aluminum,Aluminum,391.30068064993895,288.1233954300481,1.7363990463330772,0.555169613214269,None,Nickel,Laser,885.073958294531,2.012994094871559,,1076.7474841685366,164.41653350428106,23.387160805904788,151.5473254359773,187.5594762406977,,149.06426576237632,22.67096839082918,35.47698331926209,None,Mechanical
WS_02668,2024-09-23,Aluminum,Nickel,194.56482803626062,281.50089266088935,0.2828281405818367,1.7664203319138523,Silver,Nickel,Friction_Stir,2050.3431465846033,,,244.22552916122712,15.278727452455184,3595.0247730105584,,,,22.33215673853737,21.878923902237744,54.39763553233485,None,Chemical
WS_02669,2024-09-23,Copper,Copper,96.35863749899274,306.27132733400435,1.2787588317386596,0.8477396293084298,Nickel,Tin,Resistance_Spot,7146.242976736445,,,1794.2302932743173,40.08103375014769,385.0925913799489,,,,34.164549218380245,31.258940731532082,66.9192625533723,None,Chemical
WS_02670,2024-09-24,Aluminum,Aluminum,82.31339545046114,58.4261212074758,0.7944592976607099,1.5962783836089813,Tin,Tin,Resistance_Spot,5533.399044596124,,,1658.289659642157,289.49342741450675,240.33425099759953,,,,66.82790434139011,34.928419745893805,58.39268258969537,None,Mechanical
WS_02671,2024-09-24,Copper,Aluminum,92.42419005452122,370.05227666172607,1.2588657712287852,0.9796005703429423,None,Nickel,Laser,908.2450353832631,41.441252509550246,,1458.1832277209448,152.65663579067316,52.33934607471053,189.147198245775,71.43855580927911,,102.45135420974393,31.011916704145243,43.683679200288836,Helium,Mechanical
WS_02672,2024-09-24,Aluminum,Nickel,312.29121253641927,370.5774358788446,0.6387547386413791,2.8964975608350776,None,Silver,Resistance_Spot,3571.1543650194553,,,159.65336968235067,26.068067143147026,306.559155480886,,,,101.78366759501947,17.334332494267276,57.32770306205994,None,None
WS_02673,2024-09-24,Copper,Aluminum,73.24797912304535,101.96139883004957,1.8187155208567605,1.0672054128005242,None,Nickel,Resistance_Spot,2598.187658098358,,,970.835561937662,20.463737433265276,472.5793529203569,,,,132.57551612714138,26.363167843374043,39.58876350586753,None,Chemical
WS_02674,2024-09-24,Nickel,Aluminum,201.61709373381728,306.6077491006103,1.5787609160481904,0.7259623593128146,None,None,Laser,859.3633209359095,44.247877790959784,,248.37278695040962,22.380681553774746,63.25471481676043,162.2576056739533,174.49733597269204,,89.67197367026738,22.70188672734412,55.51312828996867,Argon,Chemical
WS_02675,2024-09-24,Copper,Aluminum,388.93986586140323,305.76253209609854,1.328666854206423,1.233600724825277,Nickel,None,Ultrasonic,2616.111493837374,,45.134702045638576,1864.420648067101,40.95933409250508,830.982045453754,,,40.0,52.0479289706615,15.415531800529845,66.46345455692338,None,None
WS_02676,2024-09-24,Copper,Aluminum,182.45667493192013,357.1026890856801,1.486780224894718,1.175826600863011,Tin,Oxide,Ultrasonic,928.7671392741715,,15.177087931630004,1263.9752882183645,48.051240297887325,1404.2481533493371,,,40.0,39.24270175824248,26.329206944248078,29.427313152132058,None,Plasma
WS_02677,2024-09-24,Copper,Nickel,393.4886347310584,88.4289614607865,0.688795930776226,1.7665854286598273,Oxide,Silver,Laser,448.9004852315835,25.448588414872837,,397.4113187851107,17.454346608294454,27.588660534195704,87.62614781732114,110.00633015541277,,84.37555085852065,25.043053812773323,24.1069170049605,Helium,Mechanical
WS_02678,2024-09-24,Copper,Copper,385.46016719317487,331.92648826974334,0.733584947192463,1.2511040472665607,Nickel,Tin,Resistance_Spot,2650.521798830387,,,1165.1574494850001,48.16084048347833,299.62694955350355,,,,147.295269671325,31.570572314037364,44.09748825155454,None,Chemical
WS_02679,2024-09-24,Aluminum,Copper,160.62220968494734,176.33837783585352,1.4567648201287722,3.4470966278304167,None,Silver,Laser,1611.936435384653,9.726941448497774,,325.21250949745206,13.64139858207262,30.955667338235443,170.34773671080913,161.56269070144435,,97.577782481425,21.322072375469777,65.02613777453584,None,Plasma
WS_02680,2024-09-25,Copper,Nickel,377.9699810417355,278.15134572327736,0.6812236781124028,0.9458208845077404,None,Silver,Ultrasonic,892.9073535310687,,31.943487596098933,376.78582781940224,18.489920047292458,1383.4604652099113,,,40.0,31.384163345099314,33.69947304839416,27.02288438442512,None,Plasma
WS_02681,2024-09-25,Nickel,Aluminum,386.49948722244534,397.99559871683454,2.060229786301765,0.9514101991518322,Silver,Oxide,Laser,1655.5402598472722,21.992700328052322,,253.81623289523682,6.11812235356059,34.234246834639315,128.2101289298613,23.890825060067023,,26.06693973448315,16.065109931277455,79.6983020149508,Helium,Plasma
WS_02682,2024-09-25,Copper,Aluminum,228.8542665501621,367.540671363356,0.8506151072342439,0.7393801898561895,Tin,Nickel,Laser,1803.5900370823574,5.94352657337422,,1756.2858069698818,63.04012824215909,47.44756006251007,106.74496348933812,16.660360176224565,,110.76916028320527,15.829152758474317,67.0409766897993,Argon,Chemical
WS_02683,2024-09-25,Copper,Aluminum,144.68921768368318,103.50635795509703,1.2852422152345522,1.0437647921237214,Silver,Tin,Resistance_Spot,4479.52594362508,,,1136.7929948323726,22.9219252479213,127.29960798816238,,,,111.36558135811806,22.472817565374065,62.69476594206558,None,Mechanical
WS_02684,2024-09-25,Copper,Copper,284.57186310134114,316.03315420223294,2.8565790131543776,1.1224676948107126,None,None,Ultrasonic,1975.7845659383586,,20.672965539764867,723.0176425495666,25.54858011859036,642.6389936614153,,,20.0,97.82318893818683,20.10355426969654,43.76018885185998,None,Chemical
WS_02685,2024-09-25,Copper,Aluminum,464.62891460008836,486.1024389233324,0.7024987360211261,1.1509702300441584,None,Oxide,Laser,120.52557174270936,12.196404959131645,,101.28787683686579,2.4213392765305763,73.21390428267254,24.61002977989287,130.65342328764268,,111.95737197492993,29.73455562868529,69.0210663337465,Nitrogen,Chemical
WS_02686,2024-09-25,Copper,Aluminum,337.82752959442786,120.54624680075102,1.0349787296283037,1.034164482838338,None,Oxide,Laser,586.2176033264557,34.62796428478832,,996.8474545725777,25.87241066150532,19.156450839112946,178.97609955563473,106.169829234141,,53.93962998451083,33.273213851652656,41.292547509073856,Helium,Chemical
WS_02687,2024-09-25,Copper,Copper,127.81512393226754,433.8081894764367,1.6939982824352828,0.7371892700014713,Silver,Silver,Friction_Stir,2439.3024672268293,,,1074.2693150209006,46.60681405745013,3743.965334623909,,,,80.20079789623603,25.682450624720936,47.81675735835843,None,Mechanical
WS_02688,2024-09-25,Copper,Copper,357.24061613008394,366.1466362491996,1.6090415552592932,0.643500442666877,None,Nickel,Laser,1896.5129568258803,5.399951879034724,,739.4757801728507,18.26380587413383,64.05774852998502,136.979227284539,139.4122882644238,,91.5527247572773,17.679541970250906,24.301870399120112,Argon,Mechanical
WS_02689,2024-09-25,Copper,Aluminum,242.24136227682555,398.30149080939185,0.8488204024796084,0.8289571098342415,Tin,Nickel,Resistance_Spot,4968.523617069208,,,1020.2170801818522,85.20586364890326,370.33320608856036,,,,32.15714943125602,25.8783053784063,78.65769925966993,None,None
WS_02690,2024-09-26,Aluminum,Copper,316.18795880991786,176.88124721419047,0.7723131173534961,1.7696270711438251,Nickel,Nickel,Ultrasonic,1057.836824701172,,29.981131713726402,291.373344866019,20.591190437582398,394.70764660335334,,,60.0,140.94919269804257,24.90616747712636,57.009387877441725,None,Mechanical
WS_02691,2024-09-26,Aluminum,Nickel,380.3288157603986,179.5500182209291,0.8899696070042125,1.970721743171,Nickel,None,Ultrasonic,1731.1695896909355,,22.918984512937193,1851.9170438782205,56.37567120245088,1221.8778453031905,,,60.0,109.76070283200383,18.144190217301468,34.41561107520918,None,Plasma
WS_02692,2024-09-26,Copper,Copper,281.72630818150014,457.70875509941965,2.062520715542559,0.9622487669717771,None,Nickel,Ultrasonic,1543.079647164696,,13.40629647367134,590.8470819069443,15.960050054489527,1414.9072621121452,,,60.0,133.1297381506946,15.456375111661638,57.538577344512525,None,Plasma
WS_02693,2024-09-26,Copper,Aluminum,416.2927885579889,211.92441444165138,0.8697469878610211,0.6245077851796794,Tin,None,Laser,1266.4702034816091,1.9495923332424727,,1902.146420743073,55.991102529107714,10.282710930305624,192.03567761419413,168.24102972069426,,36.32271839186926,22.27082227777485,66.5087279191701,Helium,Plasma
WS_02694,2024-09-26,Steel_304,Nickel,374.9700106924825,78.35692581176471,1.0398306322045685,0.960225808340204,None,Oxide,Laser,189.4599161456047,3.2877362027069363,,1036.4697416014997,37.11623350441555,17.72938286457825,37.622840840352794,77.64022130577735,,79.99477987102276,34.79905698087238,66.01669104448037,Nitrogen,Mechanical
WS_02695,2024-09-26,Aluminum,Aluminum,326.7830030083298,320.2685166107525,0.8078384040408046,2.8457672578523536,Oxide,Nickel,Ultrasonic,1955.5147491650935,,21.702097299615104,1727.7774218259494,154.3715646110605,1418.8270027143856,,,60.0,128.4152676336982,32.95887773932185,20.011509691327696,None,Mechanical
WS_02696,2024-09-26,Aluminum,Aluminum,117.85676712455817,106.1679510688292,1.4230099087965644,1.6478706142892083,None,Oxide,Laser,1571.8338071777323,21.1214193935266,,1196.6898784205623,54.95905201193602,88.06657397468625,111.16219041214954,173.99458431770938,,112.96346071711636,34.29604819407747,65.61358037916206,Argon,Plasma
WS_02697,2024-09-26,Copper,Aluminum,426.17709991020575,408.4683086335587,1.0808659428387197,1.317019653744402,None,Tin,Laser,1241.9282472217822,48.84289955586813,,1704.389880786925,52.89834453934839,2.200232697545669,20.224426879665778,125.30766983822946,,95.13461836220901,19.160362503571875,51.39009414958047,Helium,Mechanical
WS_02698,2024-09-26,Aluminum,Copper,471.1575133939172,338.78589912547585,0.605490197403629,1.6182453719456127,Nickel,None,Laser,1670.4996592873222,41.68511019844995,,119.26281692662003,7.860119314616102,23.060693961209104,33.68798139709957,21.129232474355504,,21.629154332659834,32.346718682132234,69.07708287769138,Nitrogen,Plasma
WS_02699,2024-09-26,Aluminum,Copper,111.63430571418266,443.6269273495437,0.6160592980474927,2.160378214493781,Silver,None,Ultrasonic,595.0677799432673,,47.30065329921238,454.30196135898854,13.479722666011353,718.4222870322557,,,40.0,91.01941808469101,24.866029268050227,31.86750611959529,None,None
WS_02700,2024-09-27,Aluminum,Nickel,269.70850824504373,403.1767624021859,0.3681360223055325,0.5618990335836407,None,Oxide,Resistance_Spot,6066.938855703979,,,772.419230675601,49.69679933368322,50.49084160178043,,,,63.5412587241867,33.1359191393975,36.598734708905596,None,Chemical
WS_02701,2024-09-27,Steel_304,Aluminum,166.49993388672704,100.45114175218826,0.6599041349661209,0.8219958485631026,Nickel,Silver,Laser,1469.8821721546672,11.430442519884735,,662.6543014026231,70.46793210477556,65.56750799713318,124.26804305861803,88.37441028857164,,25.336784544353094,19.584975470768804,23.11535235574575,None,Chemical
WS_02702,2024-09-27,Copper,Aluminum,389.53548834150405,221.48180439549003,1.487315625952855,0.7676964921793402,None,None,Ultrasonic,1109.8948438698096,,35.04530208132607,1898.7878362071597,96.90054649549495,765.5409008674233,,,60.0,56.16546012565965,23.569679124334733,39.16352060417793,None,Mechanical
WS_02703,2024-09-27,Copper,Copper,374.73333620211497,398.55211246156426,1.9384336867498868,1.3411898913138498,None,None,Laser,1053.1854194743628,25.799946048949742,,849.8742081334567,49.19986251555059,20.96678630186779,149.2381323649196,47.599325073254256,,121.5758305982309,20.21256221177247,44.42819599834827,Helium,Mechanical
WS_02704,2024-09-27,Aluminum,Copper,113.39830425667941,237.80366296984658,1.4088576259007624,1.083347132538002,Tin,Tin,Ultrasonic,2901.445705562706,,22.676896432020325,1947.0142879828757,46.94987375607262,1239.7049430131674,,,40.0,147.57465524622495,16.17690047752116,31.151973459695537,None,None
WS_02705,2024-09-27,Nickel,Copper,444.6622720677367,487.56446815099025,1.3195834258595347,1.459590103601885,None,Nickel,Laser,970.046395365006,7.15761667468353,,1336.928345481066,49.95505794855431,5.898788620861082,40.235217522300005,193.94745169982335,,73.49038575806874,23.856415933838644,60.749007459088915,Argon,Mechanical
WS_02706,2024-09-27,Copper,Aluminum,131.43787879010102,381.08320245205215,0.9386965407794107,0.7761234588993773,Tin,None,Ultrasonic,875.2597058406299,,46.433997089666086,1687.5470382443496,214.10427732255246,616.3440947830384,,,60.0,32.516740968158494,15.842335131385203,74.30152793254871,None,Mechanical
WS_02707,2024-09-27,Copper,Aluminum,408.76656154164834,56.97496251064446,1.4732300121419628,1.985708992319857,Silver,Tin,Resistance_Spot,7091.218235671163,,,848.3251322353962,20.34327748515491,130.60040478038832,,,,139.09516225698707,29.22797019062194,22.45115500020536,None,None
WS_02708,2024-09-27,Copper,Aluminum,255.6411618326022,445.9935612023764,1.1538903099605702,0.9659271573578803,Silver,Tin,Friction_Stir,2254.447982198347,,,461.1450599366447,26.981793435126185,2657.327431277972,,,,28.839967316183206,24.56206001008463,39.740115513755846,None,Plasma
WS_02709,2024-09-27,Copper,Aluminum,197.72253210116807,95.36215319085092,2.465080553815992,1.4152027060286594,None,Nickel,Ultrasonic,2394.9625785113685,,29.106696990544574,195.86953272203567,6.410531242856085,1125.749934845266,,,20.0,61.66918773980916,29.903336555195484,29.48276923527294,None,Mechanical
WS_02710,2024-09-28,Aluminum,Copper,121.20766820339608,113.23567588103863,0.9519691434215607,1.817938650273009,Nickel,Oxide,Ultrasonic,1318.2866279238376,,37.762443854619,1347.1697008595352,45.87108190062566,1065.9756173571095,,,60.0,41.301377790687624,28.065657406445474,24.857426454978544,None,Chemical
WS_02711,2024-09-28,Aluminum,Copper,125.42641526598322,380.5215802749729,1.9571787868760002,1.746409834868617,Oxide,Tin,Ultrasonic,1832.1517648371387,,17.483701015915155,1946.419144503653,39.94994872711632,1096.3851000999146,,,20.0,52.774225461313925,27.56211022964522,33.26403646607373,None,Plasma
WS_02712,2024-09-28,Copper,Copper,347.85074961540516,439.2358517437161,1.548144382100526,1.197713358297555,Silver,Silver,Laser,1777.5342544066061,21.797427763497783,,324.68846418090016,19.711434274743457,90.22429108360568,126.40846143606178,93.70516207368036,,104.91380912872118,34.13162468850915,51.10901756669797,Nitrogen,Chemical
WS_02713,2024-09-28,Copper,Aluminum,297.6936745762042,291.3573325548002,1.4444399131957635,1.506325818903161,None,None,Ultrasonic,1522.0461784435402,,16.980010491685505,1566.3330137357543,135.8096054458899,888.9021189380908,,,20.0,25.66825716564205,18.56223339630668,54.83409717142418,None,Plasma
WS_02714,2024-09-28,Copper,Copper,104.93843974305472,180.07237982560062,0.3657717906994745,2.388893605011103,Nickel,None,Resistance_Spot,5210.408901574727,,,792.7637562400337,47.67339943546539,339.1971312555467,,,,69.59547076726624,32.01502847148289,25.91829915629493,None,Mechanical
WS_02715,2024-09-28,Copper,Nickel,100.71403719724634,208.091995363929,1.5913692048182675,1.2927873412263673,Oxide,None,Laser,1991.488096181142,45.73953979367552,,1987.5796183335403,64.23821564410112,98.72707114250026,35.703045899190116,98.38275336732426,,20.61300068801141,30.053371855066196,74.66759996459785,Nitrogen,Mechanical
WS_02716,2024-09-28,Aluminum,Copper,82.53975864775616,204.3001983182252,0.9382357870391903,0.6943193949804788,Nickel,Nickel,Laser,1194.4351805724946,9.261607535669464,,1753.0688891685159,118.535135945218,74.85510950152467,119.43464300403254,133.20028165346594,,73.89500521466806,24.678682415270195,32.83263216851119,Nitrogen,None
WS_02717,2024-09-28,Steel_304,Nickel,384.6953063180948,197.0051467142805,0.8009448007438205,1.3384675839352012,Silver,Oxide,Laser,1213.0565126029849,23.401706252564534,,538.4573559757727,26.497349938114116,24.90041949403121,151.66272374983672,43.097161640529364,,80.21177521637294,19.279274364792585,65.37132035953074,Argon,Plasma
WS_02718,2024-09-28,Nickel,Aluminum,370.3469383531801,159.3093523197424,0.47641949512137,0.98153205263845,Nickel,Oxide,Resistance_Spot,5459.336990970784,,,1554.9373905157704,44.9241978712752,365.1686270899684,,,,128.18930962766632,19.871353170950098,59.82495218650572,None,Mechanical
WS_02719,2024-09-28,Copper,Nickel,76.29394588455881,323.99019258315485,0.9972103313931848,0.3091277777906837,None,Silver,Ultrasonic,2090.3013091148487,,52.320655462210254,1495.0367397764767,145.97690107119445,995.7976098231101,,,60.0,85.87433376942764,17.194224321137256,67.54627908212376,None,Mechanical
WS_02720,2024-09-29,Nickel,Aluminum,302.1215340186378,455.18239335428024,1.0169173022880034,1.2598579945218873,None,Nickel,Laser,521.3857116185641,18.502276867161864,,1550.4859406844912,32.61524269577278,50.89253967609021,131.23613772970504,43.81677682605367,,40.53208878662389,24.50679388357175,47.053979153005585,None,Mechanical
WS_02721,2024-09-29,Aluminum,Nickel,88.10426985921046,188.1870858875035,0.5212627942183146,1.0600598035838074,None,Silver,Laser,902.68645697149,27.930491599725315,,257.36360650419704,8.888137268444316,83.45976597620412,138.58494025926802,107.89607493008782,,98.21023632779874,29.78771649635032,61.71172467494688,None,Chemical
WS_02722,2024-09-29,Aluminum,Copper,456.68559677402374,134.01243385763544,0.4787196731249414,1.782842295039989,None,Tin,Laser,1534.5023818978777,30.85467115842187,,1637.8912108509833,61.20245950665225,53.89972794318507,159.84508760467492,199.8491965103616,,52.63519829857185,33.05747500418476,73.1124806633738,None,None
WS_02723,2024-09-29,Copper,Aluminum,458.2028386310596,427.35994986714115,1.27546362512643,0.6872570946507538,Silver,None,Laser,1757.652033042441,6.464518494263014,,596.721879441764,27.966526578051905,33.3998114446947,121.3886865091686,93.93437430591845,,86.37967801889933,27.802605312073815,27.759848376959084,Nitrogen,Plasma
WS_02724,2024-09-29,Copper,Nickel,364.20484541590855,383.80249890036646,1.546280802853283,0.4710199490509827,Tin,Nickel,Ultrasonic,1380.486949561616,,51.9531771120659,1221.8030700246966,76.10150218203648,249.9123750803637,,,40.0,54.94139327571302,30.066603705296565,57.23321614516072,None,Mechanical
WS_02725,2024-09-29,Copper,Copper,466.78501464775246,468.8766642019597,1.099814418329134,1.0879992180236773,Tin,Tin,Laser,597.7530018644673,13.095232929376976,,319.2656276870119,11.933810767280454,8.28345015096288,51.63270441722649,130.51728672427055,,52.112925819945296,34.535078140409766,50.80271655197845,Nitrogen,None
WS_02726,2024-09-29,Copper,Copper,415.1538636861607,124.48388102220933,1.7778723224047956,1.2093568553589855,Tin,None,Resistance_Spot,6186.496723525502,,,1160.436931852938,43.16739065723924,286.8340642104746,,,,122.85666895717962,34.36146345735297,46.92320472463119,None,Plasma
WS_02727,2024-09-29,Copper,Aluminum,422.8423591671722,114.9130913524662,0.9577270173651022,1.0480344659267766,Nickel,None,Ultrasonic,1060.7108615256075,,11.691961058841118,1822.1939368523824,242.13627672460308,945.3351757615162,,,40.0,85.97306496167106,34.94740480273083,74.98233443403473,None,Chemical
WS_02728,2024-09-29,Copper,Nickel,306.36853275646996,293.6432274372485,0.9731902980936407,1.010408133539095,None,None,Laser,629.1672246520558,5.868247934710481,,436.63288239818905,10.123078106031771,6.072882062377191,156.33574645089297,54.41563567305145,,121.01041187970065,24.12110604290222,79.82724374424654,Helium,Mechanical
WS_02729,2024-09-29,Copper,Aluminum,187.72663919727916,326.49514467579286,0.6322224212632488,0.5860422007284168,Oxide,Tin,Ultrasonic,757.2088642704981,,32.830255126955166,1724.5799578738313,41.12574575935284,830.6583206674557,,,60.0,76.22584431763892,19.834014212762927,43.61774600844894,None,Chemical
WS_02730,2024-09-30,Aluminum,Aluminum,148.0096018023897,266.0780488368153,0.4583505526776145,0.9328987839915399,Nickel,None,Laser,1958.2144185609966,32.69645210062666,,927.3462964219486,36.87071500517832,23.100814092428603,188.9794666148871,13.47231933784013,,59.267203957472155,31.58388432898719,48.25826243456898,Helium,Mechanical
WS_02731,2024-09-30,Copper,Copper,197.24000991751814,319.53498634574396,2.527753761144197,0.8401264063198511,Nickel,Tin,Resistance_Spot,5458.92540574964,,,712.4286277765747,35.3491977872249,154.57447297567364,,,,89.23455292179767,16.830492449012986,55.90453497437087,None,None
WS_02732,2024-09-30,Copper,Copper,332.8229435400779,131.1708959937821,1.7605909594834193,1.70976232629497,Oxide,Nickel,Laser,1943.5694224992656,34.71198143605914,,208.48615334616227,7.5945869840423015,65.380651955846,43.55839014537989,61.954243796766,,127.79102409885935,18.806130994836373,52.57225645465888,Argon,Mechanical
WS_02733,2024-09-30,Steel_304,Aluminum,127.69544112457952,265.8261893738375,0.49844786262316154,1.2088417648085235,Nickel,Nickel,Ultrasonic,886.9567946524794,,23.04233487801517,1104.1696451391304,73.7856921771137,282.626332402796,,,40.0,33.89406620145256,23.17951862155599,55.502060017502345,None,Mechanical
WS_02734,2024-09-30,Nickel,Copper,166.38810648679473,346.14165242285054,1.0809885579550687,0.870229280828155,Silver,Silver,Ultrasonic,2016.470648235008,,47.466139472315604,479.88259951849994,95.25436212254854,525.6099917365636,,,20.0,146.29192034444475,19.95970816478233,24.09921934883479,None,Chemical
WS_02735,2024-09-30,Aluminum,Aluminum,260.62738825795896,244.71790216191667,0.9512073985134826,2.367755448405745,Silver,Nickel,Resistance_Spot,5807.916998205043,,,1886.1906638276791,90.06054982506426,499.5032315527616,,,,86.72790405712225,23.12540121063406,57.796475264735705,None,Plasma
WS_02736,2024-09-30,Steel_304,Nickel,154.872544336077,355.75130111746904,0.8719735077271461,0.8741932323591807,None,Nickel,Ultrasonic,974.0023001026057,,59.18196976781611,552.4703380293392,95.08571210128756,1203.5540909404262,,,20.0,80.31992852976666,19.77305460994313,58.7082007265921,None,Chemical
