sample_id,min_temperature_c,max_temperature_c,cycle_count,ramp_rate_c_per_min,thermal_stress_mpa,fatigue_life_cycles,resistance_change_percent,strength_retention_percent,failure_mode,mttf_hours,reliability_95_percent,thermal_resistance_k_w,thermal_resistance_change_percent,creep_resistance_hours,corrosion_resistance_index,performance_score,pass_fail
WS_004074,-32.55180782615795,64.8050500917336,1182,9.17700914057361,1.2364320955572228,944.039677183665,8.309115379840836,95.67414809253809,Thermal_Fatigue,769.2921146126187,0.5,16.36318152260669,2.492734613952251,71881.89963822265,68.23123774501583,73.46521877905695,PASS
WS_004075,-24.374844445367607,74.2061040782712,497,7.892488529846753,1.9519027807680482,3900.298118229754,0.13441960552993612,98.62848964486332,Thermal_Fatigue,3593.014465006786,0.95,2.746848795758121,0.040325881658980836,11041.583579241966,88.61469251047717,96.5468412983614,PASS
WS_004076,-35.60690505811558,79.81364485602225,1671,2.5839927272134164,2.1064250359330154,2974.6267302787096,12.473348156770813,93.03184243424381,Thermal_Fatigue,3339.191857478354,0.95,5.393670547779337,3.7420044470312437,33192.48078483032,60.65002940537506,88.92936698035503,PASS
WS_004077,-21.202772942791597,66.37087655282164,1798,3.3104177721962786,1.112185348594288,1893.7761218997484,18.94519578286232,87.72544147743095,Thermal_Fatigue,1709.433899744521,0.95,12.933354519661828,5.683558734858696,89023.98181812179,82.905052496201,88.15203481024759,PASS
WS_004078,-31.624817544631636,60.41280106910428,1759,6.511349478808031,1.1688777563944461,1366.548639640826,4.863512184479952,96.08922677989555,Thermal_Fatigue,1394.3788896761996,0.5,13.477658712869957,1.4590536553439857,61135.189198404514,73.67603935403464,75.12639563603858,PASS
WS_004079,-30.100257708279344,63.8693649613181,1839,9.706058208083867,1.179318764503448,2231.5435859537747,10.011354840939953,93.85629097370932,Thermal_Fatigue,2422.556504393195,0.95,4.1646759401399285,3.0034064522819857,122653.34112677397,68.70193915407904,90.63804565786778,PASS
WS_004080,-38.35437068016013,61.13136235696054,1605,4.627496961641503,1.4873117089049541,605.8262510618703,1.584435205360973,95.34740836843403,Thermal_Fatigue,649.6768869677722,0.5,4.194168438395218,0.47533056160829185,34289.32068368517,59.00591043582442,74.49474215566094,PASS
WS_004081,-33.41706979883033,73.63052164924623,125,9.554969391534497,1.1025901919151884,2530.0194310170464,5.7507851927584035,95.21695794277531,Thermal_Fatigue,2813.5896385197425,0.95,29.737400188452185,1.725235557827521,139616.18173969846,45.16279750671545,89.8344357813991,PASS
WS_004082,-28.410171042015172,83.63800071268545,1143,6.726109994415269,1.7759635223120047,1967.4924876657958,5.132510379796205,96.82595645112436,Thermal_Fatigue,1823.1889097461196,0.95,8.842123022307144,1.5397531139388614,223711.43178064402,72.46886424584454,93.07232460087047,PASS
WS_004083,-32.09021539771089,70.25665100371761,415,1.9469578081054197,1.8678303118260702,915.4079549250063,2.323745298906849,98.12867479976636,Thermal_Fatigue,949.4346942100221,0.95,6.685095016482777,0.6971235896720548,12241.111324158957,86.64550145462084,95.5931615157433,PASS
WS_004084,-31.302769088901243,83.65954404458716,1995,3.438557845868535,2.098062214686163,3060.0727169777283,0.5109944574006346,98.67178347440351,Thermal_Fatigue,3328.116286601674,0.95,6.780997858608318,0.1532983372201904,21060.314300118647,41.167640951162106,91.69782245277672,PASS
WS_004085,-27.857574968496415,63.75150864528076,1701,7.143784330340119,1.6718657759514333,1700.4421885978816,1.4741222472495321,98.78313040706165,Thermal_Fatigue,1683.6161397040767,0.5,5.3523914203546505,0.4422366741748596,22803.703959226146,40.55810614429362,73.37020002166683,PASS
WS_004086,-30.52702355135804,66.17750072240408,1426,3.7901116397316565,1.5327667097391295,1346.3592780680647,0.09200414118416428,97.7064200294338,Thermal_Fatigue,1614.5064561294148,0.5,6.771183208421613,0.027601242355249283,211654.644313173,63.528377520300964,75.86652051556162,PASS
WS_004087,-39.35035012546665,64.98012412895429,1255,4.3488894390029,1.6536380169325717,1894.786245215108,13.369813356218442,92.23975502421418,Thermal_Fatigue,2160.989098884073,0.95,8.549937983757525,4.010944006865532,134674.9283324742,51.66746009627434,87.60375300760474,PASS
WS_004088,-31.4967530647265,69.05385900853585,662,6.71247355537216,1.2619101815194427,3945.870509351808,6.8258561466772205,94.34654408650468,Thermal_Fatigue,3878.246772416725,0.95,4.582497723232087,2.047756844003166,136148.49764039268,75.4827939780423,92.36983137110198,PASS
WS_004089,-31.911821097711297,82.00013203279732,314,6.055164722872208,2.2554566719840707,667.4238242055233,9.307735716001606,94.52575465896255,Thermal_Fatigue,756.1116517303781,0.95,3.8303185581265824,2.7923207148004816,5923.398177469479,74.63237050935214,91.57606726792724,PASS
WS_004090,-28.205022935072783,82.07126390754152,1009,5.186099767656129,1.2130391552687572,699.9626900542013,1.7217428699695276,97.32104518858141,Thermal_Fatigue,573.3782815044844,0.5,21.25043855534044,0.5165228609908583,131992.2395643367,57.30697064938407,74.67838324166384,PASS
WS_004091,-33.81697748520027,81.03634054640833,1276,2.9483571943339406,2.015675731454731,983.1531287938484,3.482629503490587,96.05612487978898,Thermal_Fatigue,982.530588856972,0.5,6.063731862195861,1.0447888510471761,19297.256674392873,42.20194147940873,72.3866302728515,PASS
WS_004092,-22.931701381295284,75.24571829841861,1817,2.185891301819318,1.2468532299323665,1618.3236957344377,0.80025395438619,98.37948877395065,Thermal_Fatigue,1565.1905124660982,0.5,17.238806580715785,0.24007618631585698,88015.23872632366,70.53712976917772,76.48953454539205,PASS
WS_004093,-29.153040889178598,84.0979079788826,1732,6.125952554199113,2.2423687875876115,3455.5862628470504,0.5203582905299247,99.73010496791112,Thermal_Fatigue,4028.539104927469,0.95,3.790898156096796,0.1561074871589774,4530.196525240555,44.730736213588344,92.26298712778208,PASS
WS_004094,-28.364759001343398,81.90242940875322,1156,2.994652361225453,1.400393292808227,3362.5939509511736,1.194637306311217,97.80784421560331,Thermal_Fatigue,3242.913658529735,0.95,12.65029847425028,0.3583911918933651,36868.528375057846,49.71561255684546,92.17473890691186,PASS
WS_004095,-31.452324852316885,62.705542344160975,339,1.3513889646698443,0.969826032123722,1672.1660692269809,0.9690478926427977,96.90515447363033,Thermal_Fatigue,1594.7888817880555,0.95,28.670721279727875,0.29071436779283927,217752.5530711314,59.65016337804005,93.05533286473722,PASS
WS_004096,-35.472582586826206,67.38117368554322,608,7.359202618960783,1.537663656271923,2872.901922010434,9.387490353463097,94.27565431543066,Thermal_Fatigue,2744.169717489114,0.95,3.5104615418147147,2.816247106038929,12318.81096421241,81.04051636205197,92.1429353932524,PASS
WS_004097,-33.81626002966012,63.82984886634117,667,9.410505666399159,1.5476908260016204,853.5534918977859,1.5024662279466792,93.53476882148377,Thermal_Fatigue,922.7558470403286,0.95,7.830387612215503,0.4507398683840037,240430.64346057994,57.048686426535625,91.96108253856632,PASS
WS_004098,-24.6692391733539,69.96212471227909,1661,2.65094077840986,1.4999071175872827,2044.330040389866,3.285174113489274,98.04486264439696,Thermal_Fatigue,2019.41442314923,0.95,9.047998298728071,0.9855522340467822,179793.03793492873,84.66465873913894,95.08988616874649,PASS
WS_004099,-25.965091882915146,68.9352581051902,792,4.030194324499516,1.418760232322175,780.2079296032736,3.4913902962978347,97.81381545178321,Thermal_Fatigue,735.9075153856959,0.5,3.425855332544861,1.0474170888893504,11831.301071299367,44.58705540581513,72.97405154204881,PASS
WS_004100,-38.32627158806508,63.02291933281564,1834,1.906640911317373,1.0438966664850713,1216.8605360689303,0.7907046085416005,96.9107235043042,Thermal_Fatigue,981.436173506345,0.5,29.85112266076277,0.23721138256248014,322904.9698844262,56.43356794907071,74.78829011320545,PASS
WS_004101,-20.468756168975496,66.37939592424972,886,1.2518206631766655,1.5241850692361028,1314.1010030626762,0.5176574151058395,96.77850004233905,Thermal_Fatigue,1361.8443195565899,0.95,7.537785452054602,0.15529722453175185,77161.51430409224,57.63809491879488,92.96421227581554,PASS
WS_004102,-25.600010806428884,83.33937378408388,1554,2.4658785657586084,1.726689245759627,3296.1982349862164,8.770297142037307,93.79258932102275,Thermal_Fatigue,3889.4053484633623,0.95,6.770059145352013,2.631089142611192,134402.9873852176,40.31898405792498,88.15932712738586,PASS
WS_004103,-31.914264241942263,83.14563776591818,409,5.406524320334603,2.2781860597556367,642.3237179318444,0.9538555768324879,94.68141976505864,Thermal_Fatigue,657.8135057817105,0.95,2.8664193113188032,0.28615667304974635,23004.482848518786,74.18978397044738,94.06910567700672,PASS
WS_004104,-32.393665031969306,76.48078500271586,1230,6.671543608575208,1.3827055154405017,19235.90881030614,1.284542199759678,98.79672321419724,Thermal_Fatigue,17028.832250488544,0.95,14.065084409961768,0.38536265992790336,37085.017397150616,77.09007217746121,95.08298920065766,PASS
WS_004105,-38.41818471433654,75.11538971402479,337,5.8812188880305,1.697326937704002,1432.270907921077,0.6995835365847486,99.34003129965865,Thermal_Fatigue,1283.8116839376466,0.95,3.7183208002337556,0.20987506097542458,14931.315325285479,89.37092323324167,96.59522352228046,PASS
WS_004106,-25.85168502717608,73.87318184467637,1824,7.372179050723377,1.7501714136010103,1855.1281358520146,0.7717026294629965,96.48665314431912,Thermal_Fatigue,1890.4232531027953,0.95,5.879600344502756,0.23151078883889895,40936.308480496264,82.75713495684042,95.34153333570896,PASS
WS_004107,-28.33252947112014,69.95333617128048,944,7.365064935753425,1.2482304936584878,1350.7685452873152,16.177053185058412,91.7793233257093,Thermal_Fatigue,1402.8693932954588,0.95,12.699359883232097,4.853115955517524,76032.18113079412,88.34189995375762,90.33693870500011,PASS
WS_004108,-29.789174432487005,70.40606796269887,478,2.236378912659006,1.2574502920595827,867.123548605278,8.109069513886052,92.68221532116037,Thermal_Fatigue,1012.5109796791348,0.95,5.2078418322823135,2.4327208541658156,109197.56158598623,68.35862093173454,90.93958430323971,PASS
WS_004109,-26.63896755228874,76.74466334008696,1267,6.453751575568654,1.0648513981914696,6837.853493004165,4.323753993237926,97.47495583741485,Thermal_Fatigue,7100.395433732838,0.95,27.942256775972318,1.2971261979713777,218094.3254199061,53.29325451935397,91.52719042144699,PASS
WS_004110,-35.448307446249046,61.39167789060129,213,6.515577931877285,0.9974518489695584,3917.4863694744936,15.628828819188248,90.46454189805307,Thermal_Fatigue,3523.7638133126184,0.95,29.507675568594898,4.688648645756475,285184.53175869124,51.85935633587764,86.59019536744191,PASS
WS_004111,-26.551430398608936,70.54903494796683,1821,5.144970006684989,1.2331759099015123,1306.1462092104055,13.84033981531262,92.46959273265898,Thermal_Fatigue,1109.6256950316135,0.5,14.764455395240404,4.1521019445937855,56015.49805228811,57.879885576528835,70.1298051595909,PASS
WS_004112,-36.343033601209854,64.16938250530713,1108,7.564127133349069,1.0352778858971248,1514.3157363415428,4.420172391613778,96.60721191075397,Thermal_Fatigue,1456.6930070636965,0.95,28.923633018023395,1.3260517174841333,386573.63575448235,62.33914723637227,92.22930538830389,PASS
WS_004113,-36.40470742669794,63.118191588909525,329,8.212764739198464,1.4182013109724065,3710.2455875347296,3.798194408214347,95.815491614959,Thermal_Fatigue,3478.1361725629354,0.95,5.224197417648845,1.139458322464304,28679.619078528103,40.26297194844567,90.04993719537205,PASS
WS_004114,-22.004898855882992,65.19242110032499,196,1.3485710667961857,1.5303129652314502,949.6416784361008,1.0203118454840787,97.61192810340583,Thermal_Fatigue,1076.192349428893,0.95,6.01080237629924,0.3060935536452236,67233.4973288484,67.54014642501329,93.97030670953727,PASS
WS_004115,-30.345346316989946,66.02058144710931,177,6.218558707288961,1.5273999550609731,1199.587179510496,1.2299188082306909,97.42626617149355,Thermal_Fatigue,1374.9079249705617,0.95,7.668051414417269,0.3689756424692073,201454.20351456542,75.1933800569539,94.63561559752489,PASS
WS_004116,-34.5780883272647,84.92237224836579,675,5.758048732021135,2.3661091193974837,1230.5793056853086,0.755581081582926,99.3091814816852,Thermal_Fatigue,1298.3486992261476,0.95,2.98378513138852,0.2266743244748778,8884.903002901621,41.88734591392036,91.8238965632542,PASS
WS_004117,-32.006010215892815,77.1683031225773,1214,5.583286885685544,1.2009174467231711,5394.860394557203,9.247821646528276,87.28383069965923,Thermal_Fatigue,4591.864820464004,0.95,19.67307485262877,2.774346493958483,136628.47714664688,65.97432634931613,89.27985228090496,PASS
WS_004118,-30.877521225786303,74.22578320943506,1476,7.491115992512116,1.3190464706620282,3914.854800093032,5.976998204261173,88.57534313208468,Thermal_Fatigue,4487.185388709643,0.95,4.372681038665646,1.793099461278352,145703.0252645925,80.43424197423627,91.96539336256221,PASS
WS_004119,-24.699842432115712,67.99669997522291,1138,2.283515350802893,1.69171189893393,2309.273630488401,2.9865123329248697,94.37376536986875,Thermal_Fatigue,2649.7050386098786,0.95,5.900968259035503,0.8959536998774609,41458.78933012729,55.56775702286149,91.53557507638243,PASS
WS_004120,-30.642999364791404,69.47950057715461,488,6.27656704281124,1.2715557492627145,2691.886443912557,0.09058204685476996,98.58136665539473,Thermal_Fatigue,3016.7071787281384,0.95,13.183101779147641,0.027174614056430988,83916.33323941103,60.67514225115512,93.75661294213803,PASS
WS_004121,-31.072743166881768,71.8163135234074,1911,8.739006236751978,1.131779623593181,18842.15883423846,0.2774797834511426,98.43550536070302,Thermal_Fatigue,18022.07604032071,0.95,16.435941057664497,0.08324393503534278,237890.78033402946,75.31165038086573,95.13502217519184,PASS
WS_004122,-21.872668426237453,83.18564330196389,1713,7.353018836688692,1.4970809421268692,1357.2879451904457,5.504675677216807,96.26674703409842,Thermal_Fatigue,1109.3975003776764,0.5,3.9320515905626916,1.651402703165042,39804.80101370544,43.036001245939254,71.90554682824856,PASS
WS_004123,-25.41927578553097,77.0756230096933,1480,3.863374565870967,1.532298736988603,1347.2369508685215,1.9095695641202408,95.13918820725897,Thermal_Fatigue,1339.520588835509,0.5,3.7510037493765176,0.5728708692360722,22007.69771100033,77.216737549002,76.17664052711591,PASS
WS_004124,-21.25635501183951,81.01056737368285,1868,2.0967670862361905,1.866371333535783,1513.2922039991245,2.9334980578142846,97.50257062479233,Thermal_Fatigue,1494.541590420115,0.5,6.457883950297212,0.8800494173442853,13755.749311533129,44.7457331809889,73.09503802571307,PASS
WS_004125,-33.37712428512931,81.56635823766531,1879,7.034994542747904,1.8218541979862946,10204.48086088682,1.3812525311380377,98.62164265994181,Thermal_Fatigue,8228.372984130025,0.95,6.909486541766724,0.4143757593414113,62579.2823459791,49.22083737050516,92.23203650969747,PASS
WS_004126,-23.778118501052916,68.694889886225,402,9.575683636726062,0.9524719863889625,1206.8503532157304,0.06111720033617985,98.8448973524259,Thermal_Fatigue,983.6841025145146,0.95,25.1737537270908,0.018335160100853953,320077.2709415778,53.01154624008822,93.05179893439313,PASS
WS_004127,-37.86153456836991,75.03105950556613,1930,4.442761008720926,1.6087194655535888,538.8830724313977,10.28561270888308,94.32729441171595,Thermal_Fatigue,614.2658571141945,0.5,5.198639391686846,3.085683812664924,32653.389281230455,69.72522691374391,72.75229776105266,PASS
WS_004128,-32.49069229159028,65.52600511802825,1409,1.471930446628844,1.5535646539424537,968.470296183908,19.961608900390146,89.9435311643209,Thermal_Fatigue,839.8448267741899,0.5,8.44750221091004,5.988482670117044,48280.528186503296,78.56271172771682,69.85649473551882,FAIL
WS_004129,-38.449598625088804,82.31379937284541,465,7.999534323142619,1.2438629993787225,1522.0205704343166,3.7947590425123146,97.77985036082612,Thermal_Fatigue,1705.8438134373303,0.95,24.07808819616168,1.1384277127536944,270368.9811027894,78.35723013665745,94.25326537307727,PASS
WS_004130,-36.81600606846375,62.9615593268999,1580,1.340751387627475,1.0277089235722456,3507.365341997939,0.9054300823639828,96.8268016337653,Thermal_Fatigue,3439.171149744859,0.95,31.283493751986143,0.2716290247091948,122170.9910105037,87.58983273072008,95.85271457511587,PASS
WS_004131,-33.4120976754827,84.98980431675149,953,1.279828072653605,1.7701084347839011,2509.611518774108,1.16019664948324,97.88414116652257,Thermal_Fatigue,2056.733987859665,0.95,3.747278138667881,0.348058994844972,22395.770524986234,54.02480565588043,92.63124980404757,PASS
WS_004132,-20.348256077110214,75.48282872837798,1574,5.45664764557145,1.8974554791486662,3251.181242859318,11.53086383338037,92.49473225592304,Thermal_Fatigue,2964.693971331754,0.95,2.746483965154197,3.4592591500141108,19525.977606854976,57.536185136394856,88.79330581480998,PASS
WS_004133,-26.731306750881828,82.35135078333488,1027,3.3932443601847533,1.6307857301365398,1548.1118353875493,2.379853588953801,95.03911359132753,Thermal_Fatigue,1307.2149743289756,0.95,4.809153364491723,0.7139560766861403,17175.725044094266,50.52840643620947,91.34670728520032,PASS
WS_004134,-21.749260601152418,82.10480481829433,495,9.109437254902845,1.1423947196139141,1550.9115004433954,21.024015907203363,88.3051474999967,Thermal_Fatigue,1602.8718454009318,0.95,18.4927729081022,6.3072047721610085,239188.01042773217,56.40555148215326,84.99437987605366,PASS
WS_004135,-39.24011513237246,75.35082105765517,977,8.70386440259273,1.455304889613351,1720.0310079063966,8.495536457706402,88.79907665832245,Thermal_Fatigue,1639.1010669042378,0.95,11.95412282167171,2.5486609373119204,30422.10943954979,41.824200499581025,87.39357444431067,PASS
WS_004136,-21.719981906408997,84.6182063429651,857,1.6627514712083484,1.8662352037765153,1764.5097928092252,1.3645810430667547,99.08837629664787,Thermal_Fatigue,1755.3170513630655,0.95,6.730416337782262,0.4093743129200264,23324.447941503662,82.59455560356396,95.66775650676595,PASS
WS_004137,-36.01935810623778,75.01560521979764,994,8.655110459345437,1.3934887897417445,5209.854464418569,4.191661745377933,96.65472491788466,Thermal_Fatigue,4719.955511956018,0.95,3.958536218401574,1.2574985236133798,73463.38646630943,56.444753051090345,91.71792176507259,PASS
WS_004138,-35.112690334613426,68.59341019010834,1001,4.617651295291081,1.4778119324772852,762.8317986991482,4.050780873760636,96.95266496201563,Thermal_Fatigue,850.3822539720172,0.5,4.748154666706271,1.2152342621281906,26570.430889594852,60.98559223098469,74.27385795337341,PASS
WS_004139,-25.68176266394004,64.24180463955086,177,8.054400983719702,1.7804866326091198,1229.1171931346073,2.2092105472439343,98.3928409803327,Thermal_Fatigue,1307.9920919447477,0.95,3.0595694581527986,0.6627631641731803,9017.647349089399,48.97158902147513,91.91296393404087,PASS
WS_004140,-35.53576103584251,77.6764402948779,1114,1.0789042472539827,1.613273868962766,6974.067656907523,1.1278816910236273,97.29665887912253,Thermal_Fatigue,7754.7726229489135,0.95,4.150239167497907,0.33836450730708817,41521.323673388026,57.55937038105503,92.87690430662292,PASS
WS_004141,-20.581824319265078,67.36039987285216,1357,9.979470194560218,1.116866247239889,4926.171640515318,7.611497620735391,96.10170808622314,Thermal_Fatigue,4289.008252535247,0.95,13.22704463984136,2.283449286220617,69427.76195217276,44.26610955428507,89.36350328645251,PASS
WS_004142,-24.979059849972238,75.14392201380545,1053,5.769052769340616,1.426752491558832,1671.265419513007,5.274971531528051,95.53911985950802,Thermal_Fatigue,1911.3554125429268,0.95,5.257697752826105,1.5824914594584152,54687.90335183192,85.93941608110448,94.11927412055363,PASS
WS_004143,-34.27716725362409,69.03277867490284,373,1.2945947482300366,1.8854065131956166,1191.5605644666018,1.983925898050498,98.53557393574002,Thermal_Fatigue,1281.5461929242608,0.95,5.33106778929597,0.5951777694151493,25490.47834411486,81.58701413052036,95.27063843078489,PASS
WS_004144,-30.777064031881963,73.21808112646201,940,4.414180270870967,1.3051390717372169,3298.875656664077,4.4292335633300715,92.84570201916061,Thermal_Fatigue,3014.028674048964,0.95,4.197228484412751,1.3287700689990214,78041.16939912862,76.30149651488401,92.8705199863215,PASS
WS_004145,-32.655723270028076,80.2456159073364,1538,3.2945474805523007,1.9814185025627467,1633.8696092608961,5.502589110305414,95.70527842365414,Thermal_Fatigue,1552.698875137095,0.95,8.24002996205731,1.650776733091624,18275.688197464588,60.22357410477797,91.51263636211701,PASS
WS_004146,-36.69364555628002,84.08019767339078,333,1.0195742712057794,2.204122638941492,3645.3284314426596,2.23072742054551,98.20448773699121,Thermal_Fatigue,4267.546862940242,0.95,5.116087229712678,0.6692182261636529,23198.576049826333,75.03284081103419,94.474963402338,PASS
WS_004147,-32.534025841390694,67.96865520142183,645,1.4947885452874257,1.5025150815900472,1740.5181376464234,7.182372960828918,96.40588527973122,Thermal_Fatigue,1433.1577356374214,0.95,3.4650580532034563,2.1547118882486753,11412.570318508413,62.58371023875303,91.38483619157287,PASS
WS_004148,-36.50758829126837,82.02701762445723,302,9.475425516721202,1.8787735037642506,3356.480043796476,2.012817896075567,96.71008569318352,Thermal_Fatigue,3459.5946410319148,0.95,8.018868887944906,0.6038453688226701,66277.64350217566,43.80480429602616,91.11865219941664,PASS
WS_004149,-37.36484913563269,77.85885516590878,198,3.284696855911331,1.2674607473169561,12500.518630521728,0.9022754268898644,98.22884009817346,Thermal_Fatigue,10698.412349775735,0.95,15.98150253220831,0.2706826280669593,150794.86662675408,49.27984671498754,92.30307006306647,PASS
WS_004150,-27.963231629188268,64.14272726575989,1068,2.742431860339151,1.8236979861199736,2978.3948329870695,15.222021252238122,90.40531114918343,Thermal_Fatigue,3369.5093149114145,0.95,3.510328947431033,4.566606375671436,8230.596060257472,44.408967652944554,85.9553526194597,PASS
WS_004151,-36.42241142175985,69.31902342859466,1661,5.5908541355341095,1.6760017423781188,3191.153362693424,0.7543623030006433,99.61350053759894,Thermal_Fatigue,3166.7031903958086,0.95,6.895951190876791,0.22630869090019298,146411.29431093586,40.90078912382826,91.78647032900241,PASS
WS_004152,-33.356870083649014,62.05624062274338,825,4.37308771407336,0.9827550402758416,21825.992969908395,1.6101832438465802,97.0174135368266,Thermal_Fatigue,20472.685226494967,0.95,23.335004968069597,0.48305497315397405,329364.5467216831,56.89147096183863,92.60957483039522,PASS
WS_004153,-36.104543465456736,76.80488355386962,712,5.562562341523424,1.9815604441891774,1181.5882038876143,1.1474919609284049,98.46665466876568,Thermal_Fatigue,1357.1529909377236,0.95,7.689192206535763,0.3442475882785215,16105.355197860184,84.9247801210681,95.84156135758143,PASS
WS_004154,-31.311935445576083,76.78899373833266,1191,6.378603241630803,1.189110221022996,1043.4208759271644,8.048680108188568,95.9401437479076,Thermal_Fatigue,840.5682832524769,0.5,17.443755090655536,2.4146040324565705,100567.47082588596,58.858774394673375,72.65930215659229,PASS
WS_004155,-34.84939690727557,84.09631452047051,233,8.067907567233048,1.8852895261297755,1658.0555449972237,0.09133443045981977,96.97522068721887,Thermal_Fatigue,1549.955957883993,0.95,9.234377842395764,0.02740032913794593,160820.02582246295,72.4842300331474,94.61606681162057,PASS
WS_004156,-20.42812945952715,78.08361976086843,1324,1.940761893158287,1.7288811988179424,625.5218027146923,0.49513227934167203,97.32545559133266,Thermal_Fatigue,616.9703587658732,0.5,7.686567655449525,0.1485396838025016,45721.34168919346,84.55268725499252,77.77182015996328,PASS
WS_004157,-39.547724455987506,69.06768482536843,771,3.092749741917055,1.6238003687562712,1349.3074190494008,10.142900189126577,92.73400335668316,Thermal_Fatigue,1454.5634431598696,0.95,4.604950151170711,3.0428700567379727,18076.818823989925,58.969703250247626,89.40090093962343,PASS
WS_004158,-33.69093228330559,84.36551584287157,711,3.6977902186518197,1.298620929387949,2093.2794275255783,3.2815058504696935,95.2294786861417,Thermal_Fatigue,2000.4078964116861,0.95,20.354968317720303,0.984451755140908,202839.53905748832,81.39969957449941,94.20141393953737,PASS
WS_004159,-22.660712179243273,69.94438897225213,214,8.977699308232566,1.1621940194512672,2819.454760515215,0.5108979207739963,99.60437670308666,Thermal_Fatigue,3204.115466386381,0.95,4.489519718872395,0.15326937623219888,157606.90562949085,66.78146757612357,94.44575272199748,PASS
WS_004160,-24.54669772687742,60.880771217992724,1028,1.6635695755701705,1.691463885108429,1341.0102500879102,7.770883497749186,95.65676122485097,Thermal_Fatigue,1197.5522012036845,0.95,3.088689308457377,2.331265049324756,22524.677151605527,84.61733264080972,93.26182045972641,PASS
WS_004161,-23.76807905388634,75.23828126635877,1029,7.918268140887367,1.257380776067113,1985.476668470344,15.879458874369726,89.02860296483865,Thermal_Fatigue,1989.8454566946523,0.95,14.781625549240879,4.763837662310918,52222.48398051457,45.70410243567678,85.61229317422449,PASS
WS_004162,-32.14583836541437,64.2333552009933,1159,1.1936744024311823,1.6914548470904547,1399.2863893597919,0.7504733508923005,98.34283067130953,Thermal_Fatigue,1466.606877858034,0.95,8.014112979494506,0.22514200526769013,58513.59470991262,70.03565765145991,94.44698989414022,PASS
WS_004163,-31.863029597620972,82.9456352905627,1516,5.678932096295421,1.1825292483482917,503.9360016085168,4.0713737421934875,96.15360109175441,Thermal_Fatigue,447.30307708298034,0.5,23.846666867024968,1.221412122658046,392821.6525615116,84.40615459386264,76.4499235550791,PASS
WS_004164,-34.96767164384731,76.96999379829236,920,1.1853633806996176,1.1529579540540387,2964.9062106888614,1.7684184410707637,97.69806961104699,Thermal_Fatigue,3200.876235003252,0.95,31.731846553780695,0.5305255323212291,172426.10423684635,42.11681250460639,91.2207696403488,PASS
WS_004165,-37.99474887864761,62.7655656993396,953,3.747516172017331,1.8388757410482663,7746.843653196204,2.7243359532630107,97.79090047186023,Thermal_Fatigue,8030.8702752351155,0.95,6.623067204250956,0.8173007859789032,38756.70323931035,57.879643008355686,92.52884360922872,PASS
WS_004166,-37.63556966804813,74.172397680679,862,8.384845522389277,1.5932635347193616,3570.71716567295,1.5135197072653381,96.58712178000474,Thermal_Fatigue,4143.204065463439,0.95,4.267638942396562,0.4540559121796014,58683.8815998042,71.63318625384589,94.02668706920593,PASS
WS_004167,-36.94621134251733,78.22810057944164,191,9.65597249766359,1.445437614620585,1331.5319793701806,6.150779071512462,94.81667701911215,Thermal_Fatigue,1553.790635226139,0.95,4.1768336976054945,1.8452337214537384,84868.02648378917,55.676867338436054,90.68578841621229,PASS
WS_004168,-30.382297602472935,80.29174463205003,965,9.387448132453361,1.4055603363784415,932.7405925297949,0.6271390406217833,96.28955369356613,Thermal_Fatigue,880.6935541263042,0.5,14.540019297937263,0.18814171218653497,39218.06719723427,84.33433713828141,77.50320274035484,PASS
WS_004169,-20.67606488749711,81.64755542012215,1415,4.1621396751775395,1.8674060706140514,3952.369851285569,7.311002298692569,91.45544411081482,Thermal_Fatigue,4294.573279291738,0.95,5.698954522487153,2.1933006896077707,20995.10229327804,66.20668743020119,90.71845687557531,PASS
WS_004170,-35.638860197838866,76.92885040069191,587,1.012244843836441,2.2288406698509093,1496.6255013469681,4.415874909318209,96.01277895943372,Thermal_Fatigue,1504.8335100364875,0.95,3.2032192666469075,1.3247624727954626,22909.940365293143,43.78344058076376,90.25613737716765,PASS
WS_004171,-34.48185849825008,73.062133559534,824,6.79845499640208,1.107703118195176,9483.882093543756,7.36775518270041,96.00995285721591,Thermal_Fatigue,9205.742266863634,0.95,25.767869997993223,2.210326554810123,351367.0220096085,55.77493860523275,90.56915787715633,PASS
WS_004172,-38.89893557362688,82.58623322801202,1742,1.0201112785609938,2.4054063422724505,605.6667961012778,9.07899038215952,93.83107790017267,Thermal_Fatigue,626.8983084112805,0.5,3.5410405608855657,2.7236971146478557,14499.376537295346,74.12308039249247,73.45482650463592,PASS
WS_004173,-29.025640655278426,60.31022861310508,1625,8.410611911450623,1.630379614147999,2143.737492517868,17.055849938782007,90.56582041386936,Thermal_Fatigue,1815.2605535806508,0.95,6.719077842502142,5.116754981634602,47867.65357383807,82.56643094798162,89.25305219593744,PASS
WS_004174,-39.59617425345627,75.72801522635852,1990,1.8783419293599046,1.464617206393648,540.9235170506541,1.8954402444882277,98.45898042031173,Thermal_Fatigue,560.6098747114759,0.5,17.290462313049954,0.5686320733464683,71886.59483944735,55.108299451610364,74.6339939558769,PASS
WS_004175,-20.031475552147356,76.22433251214301,1313,5.302746705820745,1.208010391206844,832.0916989989619,1.6718548684510663,98.45907395229588,Thermal_Fatigue,760.7385476637812,0.5,3.9913730338430433,0.5015564605353199,195389.46267668266,48.73553653353337,74.0638119832772,PASS
