sample_id,thermal_cycles_to_failure,max_operating_temp_c,resistance_degradation_rate,strength_retention_percent,failure_mode,joint_thermal_conductivity,stress_concentration_factor,thermal_fatigue_life,electrical_stability_score,thermal_stability_score
WS_006193,2560,650.3851174413088,6.5981243278135755e-12,68.59560141959784,General_Degradation,233.18904692862728,1.810930096933206,2385.553610733401,64.49482566854249,90.13937724927939
WS_006194,100,295.66226961935945,1.99384935344934e-11,50.0,Thermal_Fatigue,161.3022783257862,1.1415382887251337,109.67692927526411,66.43169247892835,67.73028727681019
WS_006195,399,323.1296889629599,9.511978755114949e-12,50.0,Thermal_Fatigue,316.2009265077311,1.4241145963152744,340.7519125600065,85.55186082513119,89.34515042537123
WS_006196,100,325.200252909936,1.4401699016441174e-11,53.74417962107211,Thermal_Fatigue,129.05483554650587,1.3789292617135998,98.81725597239858,71.33175841623593,61.44053855918985
WS_006197,543,325.5261390299148,1.76774337373241e-11,50.0,Thermal_Fatigue,127.30050907661291,1.3681913799519945,585.0587483722787,81.30180591790365,67.7979488778044
WS_006198,100,601.9745974162438,6.626170699935474e-12,65.95235019946819,General_Degradation,243.1341084129635,1.2480019823340245,85.16068421975332,50.520340396092294,80.00437013392023
WS_006199,106,290.32950319963675,1.673823636414974e-11,50.0,Thermal_Fatigue,125.82026418530921,1.218722947802461,112.01304817480317,72.79514887077659,61.40377327391448
WS_006200,100,892.8600512216002,6.151869878870897e-12,54.54582963797295,General_Degradation,56.0086042560977,1.4083461256666552,100.11800333635301,55.65850695831405,59.38941213351864
WS_006201,112,352.5292596511016,2.1550263344132043e-11,53.796608022334645,Thermal_Fatigue,124.04629366030622,1.890787522394883,107.67456878228775,43.842515215556645,68.51840740461358
WS_006202,1013,302.99908331389815,5.28971922007969e-12,50.0,Thermal_Fatigue,316.43521788781294,1.1449741573555519,982.8341692518588,80.88497365600728,93.78427175387755
WS_006203,781,267.46688647372605,1.5938459703221023e-11,50.0,Thermal_Fatigue,161.02999019886403,1.5667242078172894,808.6039142891012,85.28577975431438,75.99344133821218
WS_006204,100,353.42101123715145,1.5388142113113587e-11,50.91967554535096,Thermal_Fatigue,128.36358354338958,1.4129038028938228,110.5273110160458,52.510444706022824,64.01687489977132
WS_006205,100,309.83030321593037,7.669368879839912e-12,50.41920777995333,Thermal_Fatigue,316.1400386301135,1.4263257572594126,109.12568445004003,55.09323147887689,82.66888557383986
WS_006206,859,590.6118288753186,1.1006826295315181e-11,57.92438225104311,Crack_Propagation,194.18164408435297,3.186419448194529,887.2202067671454,39.37391873228429,83.01594131714765
WS_006207,125,369.56142206921504,2.1659360046103808e-11,50.0,Thermal_Fatigue,125.94421596019278,2.628154615057132,123.77416279628673,55.75223095438862,66.93482486380348
WS_006208,1322,652.9910114677097,3.6841080357494635e-12,64.54109216423701,General_Degradation,240.65815977981794,1.5708236881650979,1556.0413778463972,68.35501989233339,91.10884308891183
WS_006209,110,676.9941744600471,1.4179873280431409e-11,50.81607398273119,Thermal_Fatigue,209.02301280015078,1.258557498428748,91.31015913119212,48.871734997847554,81.0658205708131
WS_006210,100,289.15476556208944,9.138983372382121e-12,51.64356609768087,Thermal_Fatigue,313.6880552334243,1.2848018118596283,82.30158187050914,71.71202572666128,82.91732030315151
WS_006211,100,252.6185527131439,1.0003485616544029e-11,50.0,Thermal_Fatigue,163.45716283832405,1.3166629647873702,107.3393902964622,88.3344886237707,66.98022279311819
WS_006212,2975,563.121063769644,4.6236464648330706e-12,67.80594215326256,General_Degradation,241.92817918467634,1.4482181519138586,2927.005415161825,82.73302200221929,91.4341648636587
WS_006213,100,346.93607295582024,1.1234925979869508e-11,52.44622183199654,Thermal_Fatigue,127.71718717940024,1.4122084850189744,100.36796071856185,51.00451421018884,65.96863904937514
WS_006214,100,314.78685347355145,1.0842323936155897e-11,50.0,Thermal_Fatigue,163.2464391277373,1.3669599789927522,86.57899822497221,58.19293304094512,66.36466789924579
WS_006215,277,401.40436496054247,2.1564790839618656e-11,50.0,Thermal_Fatigue,126.91841532499043,1.2900462716624856,246.1871404464126,67.43024952293331,66.37284081376589
WS_006216,100,331.6422134349589,1.8933672820333053e-11,51.27430213568416,Thermal_Fatigue,126.52247875451962,1.2785576135947663,115.89011804700257,48.45542784318732,66.19453692684516
WS_006217,449,336.89147396512965,2.3129053798140868e-11,50.0,Thermal_Fatigue,260.4638561118042,2.0165455074606538,405.4030859167517,52.869079311540816,84.28933678718586
WS_006218,272,307.65691846091954,1.4853052263294358e-11,50.757354587194094,Thermal_Fatigue,156.60842419107811,1.8763135583410326,325.441233577711,54.21172711687552,75.88367239412877
WS_006219,231,544.9822142973015,2.5649438447303052e-11,50.0,Thermal_Fatigue,172.55126899400994,3.01737936492704,212.69899785375895,23.73805859940779,76.82592232545964
WS_006220,2666,625.806461193502,7.00880547007042e-12,70.70356825128677,General_Degradation,234.75105195031938,1.7092259365057485,2375.532803142948,72.04622792064285,90.16051109336661
WS_006221,100,302.7965056170973,1.0928983352892939e-11,50.0,Thermal_Fatigue,161.75058669642127,1.0977195253905785,117.37077627332471,52.765980783651266,65.45623865712219
WS_006222,2666,897.5489401582751,5.000867777764675e-12,50.0,General_Degradation,56.25370458363488,1.472162483144837,2929.8161764257834,87.09849845082663,71.60485439106483
WS_006223,1301,304.10237171152335,8.055283743896291e-12,53.3460947860203,Thermal_Fatigue,316.5157672277691,1.4343440235853184,1189.914979541548,93.20411466243115,90.15082764734153
WS_006224,189,346.37276312273093,8.41878550463044e-12,51.73827537223264,Thermal_Fatigue,162.4464770796172,1.2871734138472128,162.91453355062978,75.8728744917426,73.31549371835581
WS_006225,48062,1009.0248480752583,9.116001195628473e-13,86.60862325458581,General_Degradation,21.751051486724673,1.6695392861868856,48313.75255597177,85.73432806222223,71.66632756309778
WS_006226,100,321.35300158858956,1.98869731754246e-11,50.0,Thermal_Fatigue,126.9805589853708,1.419775580249082,104.18825202462672,49.434593942141746,62.61220927457046
WS_006227,100,341.8406433066724,1.3627604160041285e-11,50.0,Thermal_Fatigue,128.53655686528813,1.2196315385487708,110.14905611383034,52.8784884149655,58.320383535499914
WS_006228,1544,593.6863866173138,3.5926922802705503e-12,58.39130284595678,General_Degradation,244.77225106374587,1.3946844486865688,1621.5225097318908,79.34314045992906,91.92848085736233
WS_006229,100,259.33585697100625,2.0688552944045422e-11,51.91831706325354,Thermal_Fatigue,128.9424218490322,1.1674335235431819,86.82293651337764,53.825744285264435,58.893058462315096
WS_006230,283,316.5396752431908,9.486999358101707e-12,50.0,Thermal_Fatigue,161.80021541133547,1.3900818933847012,307.8053594397529,87.00489293559141,71.07268796832881
WS_006231,100,353.02503038351574,1.2826766603544844e-11,50.0,Thermal_Fatigue,317.10378464569385,1.2582990901694127,85.32305221935533,70.56215298979063,82.7851059741795
WS_006232,520,872.1932242924414,6.099806175778187e-12,55.301654270931,General_Degradation,56.44818642149185,1.2995599665821602,448.91983999305285,58.04631065491213,71.6148873537167
WS_006233,900,868.3262168239245,3.658968301237118e-12,55.1086296486367,General_Degradation,56.201875570665834,1.112072192035114,730.3763580448543,88.70590103167277,68.73924091764574
WS_006234,1018,877.0947411224735,7.443597288845458e-12,50.0,General_Degradation,56.37046603905239,1.1828299407209215,1025.942694209105,81.64029707016962,71.69404809803942
WS_006235,678,597.2106182808648,1.0262086037023813e-11,62.79317029210346,Crack_Propagation,211.40938029623777,2.738024860529753,694.5998997608543,40.76307314208389,85.27253275240379
WS_006236,5333,534.9795042963067,7.24038718708775e-12,65.8527495726715,Crack_Propagation,221.36678587530275,2.1569825890787153,5539.637241931902,61.1564625129946,87.86948587083411
WS_006237,100,345.41292654520987,8.65646957470079e-12,50.0,Thermal_Fatigue,156.38087930138082,1.5938022598989354,85.99693547410816,43.04874562727568,68.11230129772304
WS_006238,1806,369.8472225010007,3.929099670718742e-12,50.0,Thermal_Fatigue,313.9541553173353,1.4583376162504418,1563.9856362043517,90.11299636371608,89.77148014603416
WS_006239,101,360.89384079925173,4.810166211176782e-11,50.267253104928244,Thermal_Fatigue,106.62047585471156,2.2033509892084306,120.86856884796444,25.11,59.96490449882256
WS_006240,100,575.3061137930331,4.184590568059122e-12,50.0,Thermal_Fatigue,209.79065004438715,1.3163122366473854,88.20171360196599,59.726439273058844,75.62705905858536
WS_006241,100,346.00794288948964,1.3908147812193916e-11,52.14664863633629,Thermal_Fatigue,163.09958754061918,1.0787081247225905,87.23393833321018,77.85130455711862,66.61103827331878
WS_006242,100,310.9574466184953,2.3935860419586314e-11,50.215760854626446,Thermal_Fatigue,129.08115112688523,1.083590511004335,114.60995450222921,54.25741479214361,62.535003595086636
WS_006243,100,304.8915717103072,3.651443167176062e-12,50.0,Thermal_Fatigue,318.1838521487291,1.3409173983702962,89.21503575068425,56.29653796267803,83.50472088229994
WS_006244,11017,356.79917334974857,1.7980481474234073e-12,84.72632712665035,Crack_Propagation,211.71912657719818,1.8454191604081447,11899.31834499007,65.31800516154641,87.63085260429396
WS_006245,100,317.0962592248685,1.21020313517796e-11,50.48071693659922,Thermal_Fatigue,129.3637821536287,1.1017344968241696,111.63871257648412,54.81352623886164,59.289642145509106
WS_006246,640,405.9588790593841,9.016236663591499e-12,55.95391379601479,Thermal_Fatigue,161.7420438635113,1.131044320962537,572.6235594729741,74.77919432050265,77.37297939076365
WS_006247,309,363.7531103715395,1.0533620210028165e-11,53.216160490052644,Thermal_Fatigue,163.32538603176218,1.3994273238372994,268.6793672972574,87.92100676210393,70.73837730894837
WS_006248,4215,596.7683795241192,4.3427100161771666e-12,70.57642286388335,General_Degradation,241.15253020763586,1.1901898487512672,3763.438644950907,85.64580749492616,91.27966065401894
WS_006249,623,319.4999570272705,1.9036468532332525e-11,52.08119882452525,Thermal_Fatigue,311.2247437751298,1.7478905879788253,642.8200878924886,73.34385104988203,92.43139734505648
WS_006250,528,329.94043397859434,6.553971666180969e-12,50.0,Thermal_Fatigue,316.31585688143474,1.3945849855594121,487.18534811915083,90.84917822534632,86.36017881699306
WS_006251,100,310.66526124265897,1.5333685258333606e-11,50.0,Thermal_Fatigue,162.0536292207197,1.4154713809451698,84.21903321714996,53.31225592281258,66.07780661402602
WS_006252,100,303.38331337919533,1.5160440502267585e-11,50.69096855233216,Thermal_Fatigue,127.82127397448659,1.3242578272827312,97.77847773082777,53.55906524574252,59.32664461054593
WS_006253,1620,632.9944285176729,7.939245386368716e-12,50.0,Thermal_Fatigue,207.19638853051518,1.341570416356043,1545.0796591656706,78.83310317563816,83.95982324944885
WS_006254,416,354.02484375751715,1.0978390295596367e-11,50.0,Thermal_Fatigue,315.672581707179,1.402369068350323,403.2845275593402,87.86822209249469,87.45463615703989
WS_006255,100,713.1398594680973,9.684334525617033e-12,51.18619431774757,General_Degradation,56.05452297762292,1.4044897050078413,96.73838437830868,56.07015810019536,63.074214579158294
WS_006256,1602,350.7156530180836,6.4549249203159215e-12,50.0,Thermal_Fatigue,263.2962730785048,3.021239132048284,1500.8538208556724,64.39074392503905,84.7421630749285
WS_006257,102,340.6748485071049,2.313098367507043e-11,51.908969384337276,Thermal_Fatigue,160.21430290080613,1.2643601264144244,98.26024367158705,68.85191055484054,70.63555832936127
WS_006258,100,344.73797160023116,1.6151513742432535e-11,50.0,Thermal_Fatigue,162.92443543253378,1.2676455754821365,113.61045417863048,54.92490791202299,68.78667378527221
WS_006259,100,331.93261070659753,1.1241123813255363e-11,50.0,Thermal_Fatigue,162.55736991249628,1.4362814274114895,92.3374623927842,82.34548908275006,66.61251703540134
WS_006260,266,604.2363524270785,7.887018204383095e-12,50.0,Thermal_Fatigue,209.07193665657755,1.3072731396111108,236.8399272979137,49.32140221116971,84.2790511853814
WS_006261,455,915.6309379125518,1.1724476724645638e-11,51.77927720835183,Crack_Propagation,53.024498834293546,1.9660141663472643,440.3263794367962,40.21595023282859,68.98420735307002
WS_006262,100,817.483479860195,9.608131701901784e-12,51.300769696147576,General_Degradation,56.43573113078719,1.0898828365706323,100.40069197904575,57.9518845560781,59.902433191193474
WS_006263,2112,687.1805397708937,6.984262388343579e-12,66.57567128610333,General_Degradation,244.0906537017604,1.1577558690317689,2127.9937350122505,86.93492693728737,91.84899259882911
WS_006264,1757,675.9716986083507,2.940031593762224e-12,58.541468910220274,General_Degradation,240.41547737346554,1.9789853838010347,1576.8001420640528,74.34913092908398,91.21417619005744
WS_006265,262,332.0780481874517,1.1756622191926845e-11,50.929436750797684,Thermal_Fatigue,310.5727614577876,1.5216261580163848,270.61217131703046,81.903011973163,86.67448114265481
WS_006266,100,606.6023934897474,1.0966612980968353e-11,50.0,Thermal_Fatigue,210.34749837273867,1.3278340460872042,88.25765489632481,50.752933497126094,73.30239645909305
WS_006267,751,832.5253795409373,6.305989462052818e-12,52.85350921822315,General_Degradation,56.237688130102015,1.5577731371512762,644.1024630476702,88.08715409961634,71.64359804436687
WS_006268,100,687.6667273301254,7.566262194923538e-12,54.16603464565245,Thermal_Fatigue,207.08889163198913,1.4282416636309223,82.56124967659396,46.15386711758231,72.44833626077329
WS_006269,100,314.14172734934164,1.5347709400098157e-11,51.0799664743392,Thermal_Fatigue,129.16019768664827,1.3671841984375739,104.02766077413071,54.33931384984925,66.78430303484608
WS_006270,4318,843.1798709581336,1.7866090871628472e-12,96.23150015674538,General_Degradation,87.41121980483112,2.071186689596525,4770.024858043463,56.59404660342413,77.25428515265045
WS_006271,714,791.0913656022659,1.5973896043879083e-11,50.0,Crack_Propagation,49.80559734768357,1.6902738232095373,672.3091062674132,28.26,66.48352112150496
WS_006272,317,867.6788874033615,6.737561008188494e-13,98.31866941098778,General_Degradation,21.966601593300606,1.0937615806289995,312.00093504878885,59.544567181371924,64.2133729387288
WS_006273,328,292.22372633769373,1.1054496635456314e-11,50.0,Thermal_Fatigue,310.8823481080254,1.3857776479714465,351.8590815341435,82.88886877090796,87.59997481979323
WS_006274,100,282.5676734836894,1.561623285862369e-11,50.0,Thermal_Fatigue,129.1849025755395,1.456147621931387,93.10179661901894,67.94167685305959,66.15388246388807
WS_006275,324,293.3712112733623,1.5017091391048414e-11,50.0,Thermal_Fatigue,162.5568492440754,1.2264969100309058,259.4928195837795,80.98685474024946,74.52717490787317
WS_006276,258,318.24572856064094,1.1040284367308527e-11,50.0,Thermal_Fatigue,162.28290108775727,1.3513775936243027,215.96463513567682,81.53236054990865,74.38613671191086
WS_006277,822,600.7259797322672,3.389140158902063e-12,50.0,Thermal_Fatigue,207.3253026702231,1.4944560741215998,693.7543852237742,63.24651195061428,84.01515268727108
WS_006278,100,610.6135098788601,3.0476104109938576e-12,64.27588183761495,General_Degradation,242.42576572066895,1.136594058878179,95.6155146859168,49.65954870982689,79.41239600258262
WS_006279,248,911.3934309274931,7.593085504723848e-12,54.20153819104888,General_Degradation,55.549269068191904,1.417147804217511,290.837336349648,53.23039747279842,70.86860162968054
WS_006280,548,334.1505716914651,6.437074578933655e-12,50.78055437071506,Thermal_Fatigue,317.2343278019445,1.14288349084357,554.5840961590694,93.50363109880844,88.08983122079255
WS_006281,807,534.9507672194428,1.2680202032116084e-11,60.730363168192824,Crack_Propagation,225.57809240940404,1.7112106732988481,786.7178813672547,46.73605109321702,88.40419629272712
WS_006282,100,824.4247455046285,6.407217352156681e-12,50.0,General_Degradation,56.35635551857201,1.1975889284951438,82.77293641336485,57.507417790659574,60.88249047552468
WS_006283,100,363.2869777756873,1.482075268388749e-11,52.93331537552274,Thermal_Fatigue,158.46743447249537,1.6990713433484472,86.95801548252959,46.87312324155181,66.97369728618928
WS_006284,100,550.3529767400431,1.708874176827557e-11,50.0,Thermal_Fatigue,207.70619680252318,1.1837904235709091,98.93272594039004,46.978614160326046,71.7073705406005
WS_006285,100,322.3426114725987,3.826228671007634e-11,50.0,Thermal_Fatigue,103.30494476664741,2.728166819545713,82.85214601788114,25.11,60.6577225150903
WS_006286,837,342.2075535091228,6.8763484025825824e-12,50.328581557679286,Thermal_Fatigue,312.59980285365646,1.213697337218211,855.1373686534248,87.85692630656506,86.75728765457302
WS_006287,198,346.03956912495903,7.67663967491502e-12,51.14843913719034,Thermal_Fatigue,161.57184740605703,1.4206782587702984,159.88104472410856,76.05123199314473,73.3888254541294
WS_006288,468,321.2872212848597,6.062950323249084e-12,50.0,Thermal_Fatigue,312.5316822240946,1.7162514528645738,455.6753726843777,76.34727439515602,89.04836118748844
WS_006289,310,817.0773714320095,7.283752006987523e-12,52.48587261957104,General_Degradation,56.2341545363875,1.3612687493100766,331.1892588021645,57.055909592475736,71.37238063786323
WS_006290,100,338.9357488071049,1.2631846557415714e-11,50.0,Thermal_Fatigue,125.92245893747021,1.1977480305558306,99.03446438181412,46.95058523650114,67.80535510529656
WS_006291,100,326.980701773354,7.619064338591074e-12,52.46489564453285,Thermal_Fatigue,315.4321445126452,1.3515825607941407,80.79265876311092,56.95820097562155,82.33411934564239
WS_006292,262,300.43507560233445,2.0745046312818378e-11,50.0,Thermal_Fatigue,122.42558706306606,1.5169314466994295,295.261382117492,70.90554403264363,64.17311907175807
WS_006293,423,670.6240707171836,3.443458560016226e-12,64.91670133924153,General_Degradation,242.67333321894276,1.1424917742412208,382.93167970515094,50.206392305948285,86.67836828808272
WS_006294,100,577.0445956006204,1.08477145907053e-11,50.0,Thermal_Fatigue,210.73375215401265,1.4082447376999059,108.54387252471504,51.28372533447653,73.49765534427966
WS_006295,100,347.07026499039864,2.598254507468761e-11,50.994142209236095,Thermal_Fatigue,114.20420284676847,1.8948883721193712,83.81936722674342,25.11,61.326749662765096
WS_006296,258,298.3011022422271,1.538083448015994e-11,50.0,Thermal_Fatigue,159.98516338196993,2.2845735073640743,220.35825164648463,62.5463332088661,73.97544099819669
WS_006297,129,640.7236489250143,3.28233889512491e-12,50.0,Thermal_Fatigue,210.45004000650755,1.3127692765775745,152.04674598895176,50.99850535794481,82.91627164130409
WS_006298,102,356.34297103578433,7.743489320384147e-12,50.636811705104414,Thermal_Fatigue,314.5328239999709,1.3806605546516193,103.2259241713958,80.45524020335594,83.89952108109503
WS_006299,256,327.1110069925745,1.3305322689107623e-11,50.0,Thermal_Fatigue,306.8038635521956,1.4551806092210884,206.27960639052498,77.28437884169658,84.85619077347636
WS_006300,100,333.87091338667585,3.0110725544775e-11,51.654931250284505,Thermal_Fatigue,124.841664793973,1.4317501177705254,82.24784400140412,74.17163712817651,60.982161210552896
WS_006301,384,685.5308052860528,1.3201551266880479e-11,51.615758996984226,Thermal_Fatigue,206.06202746670445,1.8988326546558485,460.7805977252251,45.91426141076141,83.81628216824578
WS_006302,265,717.3891821098005,8.253614957168943e-12,53.00493031698832,Thermal_Fatigue,182.65369597161109,2.284276736754082,284.05767712698866,21.66,78.77303526622698
WS_006303,100,309.34430834892294,9.736634418234646e-12,50.0,Thermal_Fatigue,316.8769680146231,1.3255552776719908,90.83165640162537,78.27298752337494,83.29717326906605
WS_006304,100,792.6889345718847,3.852029798482555e-12,50.65870608708324,Electrical_Overheating,56.27002764869521,1.4344687649596897,94.3959438940483,57.25364809838534,59.846684955566346
WS_006305,215,859.744263667235,6.161784362161922e-12,50.0,General_Degradation,55.77238981037371,1.2633449187475714,251.97469051107913,54.59145282211628,70.90614625735157
WS_006306,878,315.3400807491598,2.0731181634175574e-11,50.26105794922721,Thermal_Fatigue,303.13303229366977,3.1034471337750036,893.4420991392556,74.3484323745759,90.84637242182289
WS_006307,100,335.95291035739604,6.96236454825928e-12,50.0,Thermal_Fatigue,318.2805622285146,1.4073770786987436,97.26899084055489,59.82265298526276,83.2009064804087
WS_006308,100,353.66105272531297,1.2647941087811292e-11,50.0,Thermal_Fatigue,162.57613486394715,1.4975362712398026,98.39971463409401,54.310431385226956,69.72683968465527
WS_006309,209,666.9580225005778,3.0791857291815304e-12,53.01017576343375,Thermal_Fatigue,203.82276287430267,1.510073117655611,215.94119797041705,47.61848009425579,82.0096653054184
WS_006310,100,621.0349964141893,1.104781901929865e-11,50.0,Thermal_Fatigue,210.78228230147346,1.2713984627739974,113.61018174669546,51.37266736122295,73.51071446312633
WS_006311,100,315.7662049426143,1.168229003089144e-11,50.0,Thermal_Fatigue,313.1687052468202,1.3565862273359495,80.95574439591363,51.54332437597961,81.87644080228671
WS_006312,598,1004.0641236776365,6.447072313081374e-12,53.04892448287334,General_Degradation,55.49047876585449,1.8347354660316468,549.8219677241777,64.37044261569311,70.97373914033267
WS_006313,269,677.4383166752334,1.4921310956151436e-11,54.4011330587712,Thermal_Fatigue,207.4142891155654,1.2630236422302763,245.9468598716461,46.68039136565607,83.89822660512712
WS_006314,690,960.7682799129533,5.418097920982389e-12,50.0,General_Degradation,55.91176551171085,1.516112669255661,806.299251578326,60.64981080138318,71.30006362467252
WS_006315,255,648.3311850779883,1.2800992412731282e-11,51.23729283487333,Thermal_Fatigue,207.40176696548053,1.3595620382362579,209.36518940619476,46.620272638590954,83.90798434603403
WS_006316,100,357.90869629990004,7.814754416488354e-12,50.0,Thermal_Fatigue,163.6474208076079,1.0625664848229082,81.8015384354802,81.73484517186633,67.26764485987637
WS_006317,1952,329.21858320153217,1.571375173293888e-11,50.0,Thermal_Fatigue,266.2151162253306,1.9649094123297213,1953.555053793132,65.18343375445242,86.2513224600824
WS_006318,100,863.8966027770776,4.685017513655883e-12,50.7324137523174,General_Degradation,56.44410750654762,1.0408913056181972,108.7029822798998,76.5616490082127,60.056519193626954
WS_006319,100,365.742367948112,2.7881508226719094e-11,54.03673144703224,Thermal_Fatigue,127.81476212323403,1.2844595004469053,117.39181415543204,51.21788572477557,58.68263063287888
WS_006320,383,760.1993148639791,1.885548455378547e-11,50.0,Crack_Propagation,44.810159810965125,3.2241220462107694,402.5899474831141,28.26,62.68422884771499
WS_006321,100,373.08736601048975,6.025538779520269e-12,52.40855525580778,Thermal_Fatigue,316.4070387561648,1.1832785323526838,107.93146112316512,93.77653482414975,82.78870008759114
WS_006322,906,339.35931119151576,1.1396130961820842e-11,52.50527851317723,Thermal_Fatigue,317.07079654221485,1.406475977347963,894.1575203588573,86.37342975198533,92.53322726413708
WS_006323,141,290.06453361778927,3.012136273872293e-11,50.02826868811776,Thermal_Fatigue,151.86722934935,1.8659734719618486,141.5742301626325,34.99247469314875,72.05026496467391
WS_006324,6202,691.6002593202578,7.81668645743634e-12,60.890687254130924,Crack_Propagation,203.41380300740155,2.7892312482322965,5047.97669814544,58.46667630144789,84.49699365343628
WS_006325,100,387.8709263156569,8.265360778789654e-12,50.0,Thermal_Fatigue,163.58273276009194,1.4263169139762797,108.27861270026953,56.17713611749652,69.20261905073062
WS_006326,100,342.4995066123025,1.1611115716631221e-11,50.0,Thermal_Fatigue,163.79514736763775,1.1501254365981546,118.86601228903216,82.06362436418706,66.79641794410804
WS_006327,237,893.2611553684932,5.717076615933886e-12,52.87165859644261,General_Degradation,56.25438517078478,1.470274732123289,267.5956586988856,57.08832230768937,68.55692793249507
WS_006328,246,339.94304414229794,9.74355667763702e-12,50.54117133364213,Thermal_Fatigue,307.16797102709677,1.513650997750955,267.9775232662962,62.611708693995794,85.47104965309187
WS_006329,100,290.44292772417293,2.0349665033890798e-11,52.97683459534254,Thermal_Fatigue,129.05558285032603,1.2084314417897168,118.99457340077255,54.39205791404275,66.23559039624735
WS_006330,111,763.0660985348601,1.5434370456720204e-12,92.42264459175188,General_Degradation,89.78172822523122,1.0943063865899203,124.27070799968686,55.983719423839176,66.84762410182152
WS_006331,136,335.0163391778,5.3289354372490435e-12,51.804421280129546,Thermal_Fatigue,162.42382589108195,1.4723727374123905,113.55324519854636,54.03991503406381,74.17259714576126
WS_006332,100,667.2675428228999,6.235036293687438e-12,67.68256963371239,General_Degradation,242.82301117733834,1.46237800467053,95.05712533321837,66.31393878633142,79.82495475649789
WS_006333,992,640.0209345648898,1.017855324194107e-11,58.68676328978356,Crack_Propagation,216.16681692280156,2.309917550775043,858.3724289877811,29.316314021603556,86.7094558825817
WS_006334,325,607.9948994282365,2.34753128435165e-11,54.05478788485053,Thermal_Fatigue,168.338546905244,3.0363599831418773,306.10077243754324,21.66,75.62720273374843
WS_006335,680,638.784397166221,1.163235597183022e-11,50.0,Thermal_Fatigue,203.16955603834657,1.6902859759019444,715.7272443446003,54.119279410780564,83.05761859125835
WS_006336,157,332.4078842937589,5.6181863973175105e-12,50.0,Thermal_Fatigue,317.3789174805494,1.096600987640403,149.73644345948753,85.80671887967425,85.18856969887761
WS_006337,395,288.84102031160137,9.8271118304606e-12,50.0,Thermal_Fatigue,315.72582160233054,1.1541609247090259,327.46909268769184,79.5629950721151,89.47546074550152
WS_006338,114,325.18645283529156,1.3341084644660328e-11,52.08370303026025,Thermal_Fatigue,160.22339077355247,1.0901136075195366,95.50041078457066,71.19797257889218,72.98886879317618
WS_006339,1187,587.8978629551922,5.744605676337914e-12,62.56364586328916,General_Degradation,242.7553442856511,1.263006357771651,1104.8623156573258,64.72552880974146,91.52308096193443
WS_006340,152,303.0004558185884,1.2719648662464298e-11,50.600034264369484,Thermal_Fatigue,128.5802801652234,1.4459523984945897,163.75474282222865,82.82760304060257,63.018910511191706
WS_006341,374,856.171818310822,1.7840817116458883e-12,94.98010417256097,General_Degradation,89.86258028293125,1.3968325294665982,323.56509994949096,56.250264669004096,72.07592617420227
WS_006342,274,322.1888320764475,1.476904864208439e-11,50.0,Thermal_Fatigue,163.7244867979589,1.4476804543621395,325.32119696317653,61.19619003406443,75.9558892188731
WS_006343,100,341.43098287247335,1.073009802097768e-11,51.504917780763456,Thermal_Fatigue,163.76244889350875,1.3987505287830058,93.86050702476219,56.44983867774221,66.24011837334207
WS_006344,331,922.2722862107101,9.056882040519527e-12,50.0,General_Degradation,54.79423261260943,1.337598162828483,332.86677900478077,51.958367966196754,70.39311358132946
WS_006345,100,312.77792909909954,2.00191834246419e-11,50.0,Thermal_Fatigue,129.33856528035682,1.2639139331560094,102.01305935513712,54.757344984054,59.46991115820039
WS_006346,7583,644.2373035602208,1.1954765833126828e-12,92.43391225438567,General_Degradation,399.0828747800319,1.1492838251300894,7439.163216875288,89.69620862987574,99.8751875309795
WS_006347,100,327.9071249950431,1.4069953177840573e-11,50.0,Thermal_Fatigue,129.12541614231273,1.3106665488315719,104.84661011237917,54.3295474611551,63.16649897757584
WS_006348,1740,325.68042136042027,5.21506551269467e-12,50.0,Thermal_Fatigue,316.4623501497608,1.1517740518962896,1415.8892778780614,92.22677601343591,91.43796832601808
WS_006349,100,796.6857397977986,7.326406118848534e-12,52.982174196821674,General_Degradation,56.062132901392545,1.3400576478446815,103.5542835825478,63.95047745316336,59.987447211113874
WS_006350,106,328.3889236784288,1.2989043230995568e-11,50.0,Thermal_Fatigue,162.2974610600784,1.4813593824725453,126.34320318975915,73.42309168999091,68.66109924178599
WS_006351,100,339.29568333532757,1.0937000908283253e-11,50.0,Thermal_Fatigue,162.38250134443282,1.4203720826816058,99.10194450657265,53.95466878768097,65.663644156707
WS_006352,294,560.610954668842,4.2353128806955175e-12,59.35198803933615,General_Degradation,244.9461794430041,1.394800354153809,280.31684973230966,52.83961815991486,87.55835450406568
WS_006353,100,349.53200881318014,1.478417113556612e-11,50.0,Thermal_Fatigue,162.64260451232767,1.2725370936390052,112.53035386927628,83.77073442825485,66.34449537401825
WS_006354,233,853.4523135465371,6.990539605547422e-12,50.0,General_Degradation,55.749690013817066,1.2718328515055075,280.4420624390062,54.360406039859,71.10796997634532
WS_006355,100,580.9007201706249,6.813908376896024e-12,54.55133051996186,Thermal_Fatigue,210.24336963954752,1.1858730100571617,100.06635490029903,50.83695624968571,73.68247612150685
WS_006356,283,654.7684885239494,1.1291905485826157e-11,50.0,Thermal_Fatigue,204.9748244407717,1.341076575838332,243.3569016586702,53.76351789286544,81.51616633938545
