sample_id,anode_material,cathode_material,tab_thickness_um,surface_finish,welding_technique,power_w,amplitude_um,force_n,time_s,speed_mm_s,pulse_frequency_hz,preheat_temp_c,weld_angle_deg,overlap_ratio,atmosphere,material_compatibility,process_intensity,energy_density,thermal_mass_anode
WS_009048,aluminum,copper,96.3469485063429,Coated,Friction_Stir,5097.382482359266,,3164.0119419384814,1.0389624499725834,103.91384728636848,,185.35012361483976,23.070460186753852,0.8468365202319591,Nitrogen,91.20800000000001,5295.988992319311,549125.0977587801,234123084.87041324
WS_009049,titanium,copper,81.28522864803587,Coated,Laser,1193.6964411348963,,52.6679991022305,0.0139169798975937,22.572482628187625,815.1151715368946,153.44919854113093,38.454182257541724,0.42418145221002757,Vacuum,88.124,16.612649375103494,180663.58989141218,191304785.6231524
WS_009050,aluminum,copper,134.4636545570489,Rough,USW,583.8787730668547,79.33309381185843,1635.9194464266736,0.1516413856448035,,,170.4778508187668,35.86011074794701,0.596777359047516,Argon,91.20800000000001,88.54018619644563,32293.332589159632,326746680.57362884
WS_009051,copper,titanium,77.02517798999048,Coated,USW,2409.6328632879495,95.23817383737749,1900.362771223379,0.6297771245927567,,,61.760406394154025,18.494736698120303,0.8483204352968451,Argon,88.124,1517.531655965696,406149.0637864302,265706053.99427116
WS_009052,titanium,aluminum,96.92481613641972,Oxidized,Resistance_Spot,5572.5407344835185,,4583.861939047292,0.974844552784906,,,109.30833930920488,14.883489466948792,0.42565425747932084,Air,81.172,5432.360980183257,593175.6025939633,228112554.77706382
WS_009053,aluminum,titanium,57.75730393113073,Coated,USW,540.591864399838,48.54613104568088,1971.0000050182593,1.9894204210384367,,,159.22931429026437,13.449085489064016,0.2590427715355193,Nitrogen,81.172,1075.4644944842792,162052.47956444533,140350248.55264765
WS_009054,titanium,aluminum,113.07040093161397,Anodized,Laser,821.9027389381636,,428.98289990828897,0.041785783505875064,42.55621399121524,496.15013624234444,134.36759260141514,4.905502806243785,0.3064728192088171,Air,81.172,34.343849912155854,64286.911762654054,266111188.5925535
WS_009055,copper,titanium,194.20234764483007,Coated,Friction_Stir,13909.818293173375,,5006.992259349705,22.56077206065784,71.87788499209026,,90.88501746213655,30.985647988895394,0.12447553535657799,Air,88.124,313816.2399174532,368818.33716574236,669920418.4356058
WS_009056,titanium,nickel,116.25008663452618,Polished,Friction_Stir,2490.272655253868,,5718.271297639122,8.223229072992421,187.34509771929112,,35.14805084154075,29.64540542901225,0.6191023694140526,Air,94.09700000000001,20478.08249836164,184272.4157550931,273594578.8943574
WS_009057,titanium,copper,83.96585016765442,Oxidized,Friction_Stir,2684.8631817706137,,9705.36902196625,14.243247311994626,15.088195538111373,,61.497317492875545,10.329128753133391,0.7908609935591001,Air,88.124,38241.17029682763,380817.3968963364,197613628.3695747
WS_009058,titanium,copper,108.66138893428071,Rough,Laser,622.93037303323,,117.0739227019065,0.05721825879076077,5.2723208254195955,480.45772505652576,101.91868838565134,44.733618873879685,0.12534357767091447,Air,88.124,35.6429912928405,52758.08252720177,255734578.85682964
WS_009059,copper,aluminum,98.76969544746781,Anodized,Resistance_Spot,5775.383951475064,,4431.0917561767,0.4326443555728793,,,69.11937642232483,1.2952166318143026,0.556571339287617,Air,91.20800000000001,2498.6872678718782,592015.983893131,340715941.415585
WS_009060,aluminum,nickel,162.22572343786211,Oxidized,USW,2260.1639589054266,69.27711567958973,1431.8699278284446,0.6656352008006524,,,143.26645820266282,35.833938555290025,0.14421457149493602,Air,87.07499999999999,1504.444690628411,85881.67500747503,394208507.9540049
WS_009061,nickel,copper,72.32498278872119,Oxidized,Resistance_Spot,5302.053397859599,,4630.908328771056,0.8550724651999366,,,85.81547831731211,17.47311934302433,0.27208061991327376,Nitrogen,94.02700000000002,4533.639869529507,1013601.90785974,285799401.9879107
WS_009062,copper,nickel,59.0676793782593,Coated,Laser,1369.2148264608297,,318.9831033818603,0.026923447275201396,17.709833489323902,872.4810597103412,121.8988609660701,8.108030084441792,0.6811141658009788,Vacuum,94.02700000000002,36.86398318864218,392438.6522337483,203759866.78324327
WS_009063,nickel,aluminum,51.120989592801536,Rough,Resistance_Spot,1993.5418828894515,,2704.547125582212,0.5521765390004642,,,155.55452973206886,27.044213004828027,0.42169761533172956,Vacuum,87.07499999999999,1100.787057246366,762828.4112865041,202009702.47491455
WS_009064,titanium,aluminum,135.13168639961705,Anodized,Resistance_Spot,3095.810466433389,,609.9069602035102,0.869523881258682,,,100.60826240199239,39.96348196094865,0.6636611228474145,Nitrogen,81.172,2691.8811324144112,169535.23432779958,318032423.94149876
WS_009065,copper,aluminum,117.79310739759046,Rough,USW,2360.6989089075014,94.25152814800057,1551.1772271387417,0.833836953834561,,,188.82682836630084,26.46151597633926,0.8481123714003772,Air,91.20800000000001,1968.4379871240028,170137.8114273774,406339103.27872807
WS_009066,titanium,copper,82.60142768821203,Oxidized,USW,2795.2098073582138,81.73238300904892,583.268912916425,0.8315946591662248,,,79.58180612319103,20.220347410310687,0.46470767013939973,Air,88.124,2324.4815470481426,409674.8505052264,194402460.06420702
WS_009067,copper,titanium,89.39561471953591,Polished,Resistance_Spot,7284.079570104013,,2966.749813758126,0.8301297857262667,,,25.14677712832609,6.1704500540653635,0.5796140248109568,Argon,88.124,6046.731412743522,911469.7317424159,308379112.53651106
WS_009068,aluminum,copper,88.45508859483262,Rough,USW,1759.5083648929703,70.7533359569394,1750.5392641704968,1.2059410786327187,,,125.68746239292476,22.79229625431947,0.8397158268227836,Nitrogen,91.20800000000001,2121.86341542232,224877.33830528244,214945865.28544328
WS_009069,aluminum,copper,115.7495120714925,Anodized,Resistance_Spot,3230.6234711056736,,1568.6327527809601,0.9990887475042022,,,168.0845844021111,33.5787766012008,0.8397007175664672,Vacuum,91.20800000000001,3227.6795574046455,241128.20102105042,281271314.33372676
WS_009070,titanium,copper,93.8659171377724,Rough,Friction_Stir,2052.9112193316055,,8018.768706322496,13.17517461284512,50.594823329952455,,47.1309068718867,37.571412213672765,0.32985361236069927,Nitrogen,88.124,27047.46377936269,232999.13698117653,220913435.98374733
WS_009071,titanium,copper,83.15020721361218,Polished,Laser,1969.1215416576754,,19.35242397318157,0.020721736688280406,24.189658008250323,175.297597218745,64.76168498666294,44.426157523384724,0.5898233706830348,Nitrogen,88.124,40.80361809345113,284803.84722450125,195694012.67723626
WS_009072,titanium,copper,173.2493236626379,Rough,Friction_Stir,7249.8332860897535,,7815.367830325152,16.341099402824632,164.51843273079805,,107.87456197642541,5.017977981527265,0.3482053764991838,Argon,88.124,118470.24638189941,241537.6986706599,407742283.24001825
WS_009073,aluminum,titanium,102.03245269922905,Coated,Resistance_Spot,2393.5429373331185,,4123.878995636484,0.9574138635235999,,,38.40255471561569,31.94653287193256,0.31572461277475244,Nitrogen,81.172,2291.611191141727,229913.55121748577,247938860.05912662
WS_009074,nickel,copper,145.41659939341767,Polished,USW,2981.6382352309683,95.16781246199436,848.9497449981346,1.624150682866447,,,93.22930862591055,12.139525038810042,0.11166888564628269,Argon,94.02700000000002,4842.629775811085,141002.55437452285,574628234.1630293
WS_009075,aluminum,titanium,105.98042154200735,Oxidized,USW,1017.1298247789994,23.416577631758244,931.5496605405756,1.9308722979165238,,,35.68797399594447,19.980554168610553,0.17407457847468022,Argon,81.172,1963.9478020504578,90557.64165283053,257532424.34707788
WS_009076,nickel,nickel,100.36119834831962,Anodized,USW,1137.8555114599244,71.56290758400789,1792.975416943544,1.2724647242634533,,,146.2260294423287,4.511457030265229,0.38581643696325296,Air,100.0,1447.8809996415032,112968.00021566865,396587311.39321977
WS_009077,titanium,titanium,112.49106997986989,Polished,Resistance_Spot,5164.773496724163,,4849.522792047339,0.5882385818937418,,,141.81669794979297,1.3359448044124638,0.4746242459624791,Nitrogen,100.0,3038.1190375154038,408145.6618426582,264747733.1976238
WS_009078,titanium,copper,90.65295817007325,Anodized,Friction_Stir,14436.35940287201,,6430.022910423661,26.777952460992406,46.9705157120618,,128.69364791447845,20.224478042652112,0.12927805179628102,Nitrogen,88.124,386576.14579990745,1756684.3191013762,213351737.0532674
WS_009079,aluminum,nickel,98.41978291531565,Coated,Friction_Stir,5763.83255023381,,2753.3151341527737,19.856388653914046,111.00043073999403,,86.09794978913762,19.467071867241117,0.8729624616624077,Argon,87.07499999999999,114448.8992535231,595040.5325967579,239160072.48421705
WS_009080,nickel,copper,115.47579010791345,Oxidized,Laser,575.118270458874,,307.15503452960695,0.09263413907627469,36.88169505788436,508.05866274088083,58.14404764598279,8.666720647028464,0.7209000864738678,Nitrogen,94.02700000000002,53.27558585099389,43129.58503328424,456314132.1904308
WS_009081,titanium,copper,62.263868371199,Coated,Friction_Stir,8633.446274846794,,3980.51824453765,21.5432578200562,96.90348737785853,,102.52472522303013,4.579916478036173,0.6038144190359319,Air,88.124,185992.55897462828,2226957.824280792,146538014.21161684
WS_009082,copper,aluminum,174.2105561799364,Polished,Friction_Stir,4182.968787610487,,3512.993240314513,22.515135058708776,50.692403659156135,,144.7754432776934,34.072068042789276,0.7026704277565716,Vacuum,91.20800000000001,94180.10719941343,137827.43992884512,600956734.5983086
WS_009083,nickel,copper,62.014867418141186,Polished,Resistance_Spot,4303.100500469404,,3182.69899845861,0.5326396638809728,,,29.29716123064437,33.75328294505656,0.40958294682128327,Nitrogen,94.02700000000002,2292.0020042160695,1118896.3321526286,245057950.0895267
WS_009084,titanium,nickel,87.59626727807625,Polished,Friction_Stir,7230.799858181844,,2130.9870900465703,21.18755805290674,169.9955879734356,,135.46980212902548,26.08379041262802,0.4387956919246897,Vacuum,94.09700000000001,153202.99176417766,942356.3051906321,206157815.03895247
WS_009085,aluminum,copper,99.62072653692434,Coated,Resistance_Spot,3234.507132747488,,1225.2402313066432,0.365646549810814,,,179.23665962165117,9.13754740902544,0.3099641273572704,Vacuum,91.20800000000001,1182.6863734275876,325918.2679975823,242078365.48472613
WS_009086,nickel,titanium,104.53364198425399,Rough,USW,2730.3282291836313,90.17354254529323,1352.953936719457,1.498967587122003,,,39.66820048128311,30.488842629477073,0.3682342699086729,Vacuum,94.09700000000001,4092.673517750479,249863.42922260467,413075139.6649781
WS_009087,titanium,copper,131.85436574743215,Oxidized,Friction_Stir,4346.262846583915,,4659.10025669903,2.2573600560997775,38.610326361908136,,169.86597734828374,41.61634555208223,0.11697365514670724,Nitrogen,88.124,9811.080143189045,249992.4883077062,310319249.7865816
WS_009088,aluminum,copper,129.85582713409107,Polished,Resistance_Spot,7812.638659029238,,4753.052176473131,0.5476044234498404,,,67.36687834779858,5.9003521081025925,0.10365312572951738,Nitrogen,91.20800000000001,4278.23548849964,463313.3908710301,315549659.9358413
WS_009089,aluminum,copper,141.0575692442569,Polished,Resistance_Spot,3313.330398558006,,1219.702011169495,0.8760240851202153,,,23.336490440190833,18.69833424971277,0.4438027822458511,Nitrogen,91.20800000000001,2902.5572310977755,166522.12859989158,342769893.2635443
WS_009090,titanium,nickel,156.05970858551572,Coated,Friction_Stir,8695.127858815373,,6062.174293178371,4.518084535653577,93.53295771944194,,20.55844663388967,31.47411099198977,0.1612793421738676,Nitrogen,94.09700000000001,39285.32271444433,357021.51561831514,367286524.1560112
WS_009091,aluminum,copper,121.46585599424478,Rough,Resistance_Spot,2200.732181637875,,4113.138659007341,0.22245095538007753,,,195.44257449261522,9.135851821860136,0.5805680979569768,Air,91.20800000000001,489.5549763410276,149162.1944815697,295162030.06601477
WS_009092,copper,nickel,100.67742806370094,Coated,USW,1739.6952605079332,36.47138748174999,236.00389180801113,0.5757012417424139,,,23.813450056743953,5.550193987670565,0.2956762956656254,Vacuum,94.02700000000002,1001.5447217278094,171636.22559437194,347296855.8485428
WS_009093,aluminum,copper,78.92983509627571,Coated,USW,2726.8471847164797,61.635233951742514,1797.2795965686958,1.3618347647321378,,,41.72929414229411,4.2308125386349795,0.7114646749955887,Vacuum,91.20800000000001,3713.5152942588593,437701.877400132,191799499.28394997
WS_009094,aluminum,copper,122.5064047876691,Polished,Friction_Stir,13379.2200365554,,7328.9045329672945,19.894353799484477,100.52006101703633,,190.21269828172436,0.48831689427562,0.6587102528452545,Vacuum,91.20800000000001,266170.9369683848,891483.2891959697,297690563.6340359
WS_009095,aluminum,copper,180.23618082286572,Oxidized,USW,559.8126635440358,20.400369407914635,1706.7658969676984,1.348128835096382,,,196.8779386674909,18.33097676309451,0.45758966495253195,Vacuum,91.20800000000001,754.6995939758239,17232.915800737115,437973919.3995637
WS_009096,copper,titanium,87.74845346021337,Rough,Laser,795.5620294924697,,313.4326955807161,0.0600705899378593,2.562841126505172,398.64487063511604,100.82815872927198,40.04266968996583,0.6691386900878626,Argon,88.124,47.78988044377327,103322.5474230745,302697065.0563521
WS_009097,copper,aluminum,80.53571354579009,Polished,USW,1799.8079142617619,41.78897462555067,1591.076161381357,0.18145339115783632,,,68.52100725077423,22.295341252591996,0.830216761253684,Air,91.20800000000001,326.581249475509,277491.1491505619,277815997.4475575
WS_009098,copper,titanium,106.52602071550515,Polished,Laser,1166.2280233372587,,237.69951590681808,0.003703502076390373,25.080681497724328,736.529410229028,48.46121979581199,34.399839634281605,0.48701826081884947,Nitrogen,88.124,4.319127905974178,102771.35070592619,367472161.0602066
WS_009099,nickel,copper,80.68466328922545,Oxidized,Laser,1988.909401820525,,493.21559721442225,0.04623375443281423,12.750279788976405,692.9442235098331,54.847701350381584,12.433286200326513,0.5311188584324519,Nitrogen,94.02700000000002,91.9547488728856,305515.3383514445,318833515.4537033
WS_009100,titanium,nickel,93.98984505856359,Polished,Friction_Stir,11851.861001150244,,8912.177145784786,21.16649946032129,33.101492078332775,,83.38605423900407,27.453610949229965,0.8890910678985741,Nitrogen,94.09700000000001,250862.4094846496,1341605.0429924058,221205100.3453294
WS_009101,copper,copper,110.65797136391889,Coated,Resistance_Spot,6207.4386070327755,,563.0322016859768,0.10191039755809715,,,82.52399111984822,12.73486391353291,0.7404670762610654,Argon,100.0,632.602536260191,506928.8689860439,381725738.0169746
WS_009102,aluminum,copper,104.87967898980767,Coated,USW,2404.499035468414,57.81262170109221,733.9096422746561,0.4465560358924806,,,193.43249678925406,9.280076393311571,0.7492715910733209,Argon,91.20800000000001,1073.7435575860682,218595.84781891512,254857619.94523266
WS_009103,aluminum,nickel,176.572072274037,Oxidized,Laser,1462.2579282626282,,348.2715196913092,0.038590413984331384,2.974851174823035,412.63434299489734,120.75192061105491,2.4841124781306756,0.3152746116399403,Air,87.07499999999999,56.42913880352557,46900.76826385297,429070135.62590986
WS_009104,copper,titanium,133.1436849364327,Anodized,Friction_Stir,12025.251272022108,,7130.2563521328075,8.188039240476552,19.781101497188132,,160.88529649521237,25.1988943816901,0.6022716538835449,Nitrogen,88.124,98463.22929190758,678348.7279045822,459292455.55671823
WS_009105,titanium,copper,102.089630579887,Polished,USW,1384.8531262312922,95.49388370084306,704.4564108379518,1.8087978982044464,,,115.77450211874599,4.327409246061379,0.6383011671920362,Vacuum,88.124,2504.9194240490183,132874.13526200748,240267945.56976405
WS_009106,aluminum,titanium,129.01847693095542,Polished,Resistance_Spot,5456.950018932598,,643.6766403006887,0.9352961415101159,,,144.30973950474254,2.3828053609960747,0.6762261597238501,Air,81.172,5103.864297121213,327828.08333290945,313514898.9422217
WS_009107,nickel,copper,192.7186784838861,Anodized,Friction_Stir,9395.54141146512,,1941.2193278623445,14.681437485863443,195.79087175027894,,49.39723087601049,20.79808594168095,0.657655733851058,Argon,94.02700000000002,137940.05387826634,252973.01288123897,761547129.8969243
WS_009108,copper,aluminum,117.83276105884087,Rough,USW,2957.5935710844547,39.68235782307053,1054.6273933496086,0.9044145432866771,,,107.71351589167445,6.375221724893253,0.25772555942652897,Vacuum,91.20800000000001,2674.8906388199593,213013.13551284754,406475892.5485775
WS_009109,copper,titanium,118.85511959036069,Rough,Laser,1387.7333587298074,,86.61576361661318,0.04914738177927679,39.957701690582596,768.5770292935963,194.8212109536404,20.84727608645295,0.761053890090604,Argon,88.124,68.20346118933192,98235.90295151311,410002620.53890824
WS_009110,aluminum,copper,177.49496814470206,Anodized,Friction_Stir,12796.533190903961,,5838.2693917613615,13.751365013475432,127.98066096800902,,199.29264630062704,5.709094544716361,0.3169383227868684,Nitrogen,91.20800000000001,175969.79881517388,406181.59083677013,431312772.591626
WS_009111,copper,titanium,52.993027183648174,Anodized,USW,2575.5692745423266,66.76051241019515,1098.257866365938,1.9344723497468284,,,43.968877913602455,15.51177759729599,0.60104624243892,Argon,88.124,4982.367546459629,917140.3009415691,182804746.57271275
WS_009112,aluminum,nickel,72.94524344631493,Anodized,Friction_Stir,6338.655811773432,,9158.789028652376,9.698043769471056,192.3292810340703,,40.73904070031104,41.53929286729434,0.6286925700339145,Argon,87.07499999999999,61472.56150219083,1191250.8244265039,177256941.5745453
WS_009113,copper,nickel,131.34548140609354,Coated,Resistance_Spot,1472.126554620117,,3251.0079301688365,0.40451919124150704,,,121.61341467749179,13.852279588831577,0.7026125405611091,Nitrogen,94.02700000000002,595.503443280076,85332.57938541369,453089372.6584603
WS_009114,titanium,aluminum,116.98927534631554,Oxidized,USW,1976.365531189743,37.39879480393944,1489.9918657010055,0.8847113296438446,,,56.346542295549646,41.264990436786384,0.5035126091830673,Nitrogen,81.172,1748.5129769611408,144402.6519829265,275334259.5275536
WS_009115,titanium,nickel,108.53162330643357,Anodized,Resistance_Spot,8715.469283928744,,3148.832441348633,0.10951245610808619,,,130.109865458593,0.24244085171456042,0.8805971904245075,Nitrogen,94.09700000000001,954.4524474176199,739908.7769495323,255429175.45169142
WS_009116,copper,titanium,79.5413933038773,Anodized,Friction_Stir,4394.266984500657,,7587.30542407073,29.830626996149935,95.36130021869555,,50.92954822204301,3.138289262629214,0.4850624836948496,Nitrogen,88.124,131083.73933613565,694544.4603567224,274385990.34105515
WS_009117,copper,nickel,154.61296582025315,Polished,Friction_Stir,9063.117105854657,,2951.393033847203,12.86680175682513,176.34416344958095,,155.45126392606582,41.831106121812944,0.8136103435505438,Vacuum,94.02700000000002,116613.33109992258,379127.9212512419,533352886.89354527
WS_009118,copper,aluminum,118.9046018355915,Polished,Resistance_Spot,5327.412354326492,,4232.091972582784,0.8008792011226886,,,96.95695963402294,37.78218804082351,0.2986622510921233,Argon,91.20800000000001,4266.613750384143,376807.0220506002,410173314.4920564
WS_009119,aluminum,titanium,133.3342351389923,Rough,USW,2937.8276681791026,77.70616245545243,1024.1286316022106,1.2855809244684866,,,162.89297514524418,13.178637360338518,0.46677084502260846,Nitrogen,81.172,3776.815209586789,165250.57096901428,324002191.38775134
WS_009120,aluminum,nickel,82.8862628948572,Rough,Friction_Stir,5967.674411585696,,7423.505378692161,22.06534726813893,108.9977511742088,,158.99399605956089,15.396750995210041,0.47659418249511043,Air,87.07499999999999,131678.80827482505,868640.3566426656,201413618.834503
WS_009121,copper,titanium,89.97702849700924,Oxidized,Laser,1479.9727922413945,,216.4126998345913,0.04197246442435585,18.211781969819025,161.1064513631211,85.23588817895201,28.430325764983298,0.35138581090407783,Vacuum,88.124,62.11810537136652,182805.9969021394,310384757.5032831
WS_009122,aluminum,nickel,61.3967799313361,Polished,Resistance_Spot,8405.480734562787,,4224.721550030237,0.19700810822723397,,,29.729565791623422,22.735469369815306,0.4728657291165177,Vacuum,87.07499999999999,1655.9478582566755,2229828.0193741866,149194175.23314673
WS_009123,aluminum,nickel,102.21006222538284,Oxidized,Laser,1027.5642773356738,,274.2817897461199,0.09413559831674184,26.372578642576162,654.8505506463736,183.80462850457764,32.254416397790365,0.5355167163705762,Argon,87.07499999999999,96.7303780559041,98360.71850130531,248370451.20768028
WS_009124,copper,titanium,66.51328152253639,Oxidized,USW,2254.706627473857,98.01251014893079,1263.236218695403,1.6666624772950303,,,93.9303991087412,8.388452531437093,0.7743961805012043,Nitrogen,88.124,3757.8349333191018,509651.4822849876,229444215.94014153
WS_009125,titanium,aluminum,94.40471265376667,Oxidized,Laser,1561.1115696774173,,167.41518079801406,0.039701948879252685,18.12776952421669,694.462048069328,148.38270804458824,36.68991756119367,0.6412961364934856,Argon,81.172,61.97917173414274,175164.70136587843,222181491.23063985
WS_009126,copper,aluminum,136.3487430165279,Oxidized,Resistance_Spot,3216.5023355049257,,4416.981402818425,0.43485145116718565,,,138.43346254718023,9.361757874946914,0.5817247742832641,Nitrogen,91.20800000000001,1398.7007082769587,173014.13823103864,470348623.9098146
WS_009127,nickel,aluminum,84.17794591356088,Rough,Friction_Stir,3323.9338378420616,,9271.096655455922,18.68356310236176,13.302816368697918,,170.94469521215393,14.693820305880442,0.6410071059628136,Vacuum,87.07499999999999,62102.92760739766,469089.5116040066,332637571.07202715
WS_009128,aluminum,nickel,90.38477867173671,Anodized,Laser,1481.797144228565,,216.72980175145278,0.04615344406798734,15.259296618595283,699.4606336337334,181.4382385791822,26.227522244519466,0.3350917866633011,Vacuum,87.07499999999999,68.39004161625644,181383.6578040102,219635012.17232022
WS_009129,titanium,titanium,72.92298188402835,Coated,Resistance_Spot,9397.018230361258,,749.7143766417958,0.983569869880725,,,103.51506374422027,16.61115744196732,0.1333889957529066,Argon,100.0,9242.623998103223,1767100.425057423,171624237.86406073
WS_009130,nickel,aluminum,122.43871360381229,Rough,USW,2316.9117855487,72.1388121030374,1809.0378381884009,0.34879633131924914,,,33.929058942371086,31.846405439159813,0.3477623424892886,Air,87.07499999999999,808.1303307897175,154551.05805970597,483828820.6768246
WS_009131,nickel,copper,110.92241226518998,Rough,Resistance_Spot,7605.869560355587,,2438.2026622786952,0.7947760198857203,,,52.371477863614174,36.34307250959805,0.4802026275350345,Argon,94.02700000000002,6044.962736949367,618173.3261389438,438321004.30712473
WS_009132,titanium,nickel,106.1047680151974,Polished,USW,2582.693838528238,23.558941072303554,217.09540278767676,0.20769698435980843,,,24.01249335067142,0.805983238790654,0.7439411817931536,Argon,94.09700000000001,536.4177217869731,229405.1303507859,249717571.52376705
WS_009133,aluminum,titanium,57.83711311293106,Coated,Resistance_Spot,7252.8200648563225,,1665.9246274931334,0.8145802720230048,,,83.05402319688727,12.691286772819364,0.7619418536485428,Nitrogen,81.172,5908.00414136457,2168171.784161566,140544184.86442247
WS_009134,aluminum,nickel,125.09475864894638,Rough,Friction_Stir,10195.469735933537,,1238.2440970538742,29.662398132099987,42.988503509457715,,189.4888436696068,3.073129119649925,0.6665646391092995,Nitrogen,87.07499999999999,302422.0824510369,651521.8913434553,303980263.5169397
WS_009135,titanium,nickel,146.732781646055,Anodized,USW,1198.5583914382928,26.047109920668667,247.28491220775817,0.5726435223581977,,,62.22159755693384,18.570788671247588,0.16094681707604713,Air,94.09700000000001,686.3466990251995,55667.907329590766,345335601.6039905
WS_009136,aluminum,copper,135.4035743741945,Rough,Laser,1343.0592261214733,,94.71277333024778,0.057356056670089695,28.45015388776275,688.1235938851734,63.68389327476724,5.255318489687022,0.8738383290806191,Air,91.20800000000001,77.03258108471003,73254.60090285588,329030685.72929263
WS_009137,aluminum,titanium,138.80373228002685,Polished,USW,1038.2162916401805,53.180309493967194,1697.6495064464848,1.979550807551777,,,135.7577600066075,11.410055771050397,0.750019070819761,Nitrogen,81.172,2055.2018985297304,53887.191748410674,337293069.4404652
WS_009138,nickel,titanium,68.0936272554476,Anodized,USW,1413.4006165298422,14.27827541265604,1711.2320554204268,1.7184521333626939,,,189.80311082466608,3.1635286418580817,0.5570549936172902,Nitrogen,94.09700000000001,2428.861304771854,304826.2323712044,269078777.46262676
WS_009139,nickel,copper,82.31934644954818,Rough,Friction_Stir,6209.871564139062,,3977.6128302717516,6.561890851322512,29.88779377411238,,22.920223452264757,33.79280241872525,0.8329012287144758,Air,94.02700000000002,40748.499404611925,916386.727247676,325293129.4300346
WS_009140,titanium,aluminum,65.76403052860131,Anodized,Resistance_Spot,7030.015367248646,,4159.209394737451,0.2528099244533537,,,134.99281488567286,0.18485411343678315,0.899403043213888,Argon,81.172,1777.2576539000459,1625471.7641193185,154775645.8490632
WS_009141,titanium,copper,115.9784628657568,Oxidized,Laser,236.85944978924346,,133.883875138353,0.012821173198310241,35.82322264239616,529.079155289449,181.13022219853517,30.45226403838622,0.31835909128846646,Nitrogen,88.124,3.0368160294043585,17609.053751930165,272955312.35455865
WS_009142,nickel,aluminum,93.16815870994604,Coated,Laser,134.49774921635213,,319.66822057546005,0.008545542866211968,26.743161979672877,201.9022374422094,178.2998597431113,19.214852284317278,0.19964485665090895,Nitrogen,87.07499999999999,1.1493562813373643,15494.586522125957,368163295.95822275
WS_009143,aluminum,copper,42.37572214420686,Anodized,Friction_Stir,10633.099050500388,,3237.2916432023558,22.036337923346366,39.1654925831573,,166.75969547385927,19.669983350793142,0.7997543928337366,Air,91.20800000000001,234314.56384923993,5921416.846150674,102973004.81042267
WS_009144,titanium,copper,77.5964909239974,Oxidized,Resistance_Spot,3125.046282156081,,4667.196332139601,0.9636780516996825,,,125.36650433837964,44.35704544351583,0.23653354453692021,Nitrogen,88.124,3011.5385126595083,519005.89376463956,182623341.38962784
WS_009145,titanium,copper,71.2945330942709,Polished,USW,779.2392788441997,59.018173711668766,981.6951687352424,0.41223379763866674,,,116.44296349039628,15.4080860646121,0.23412920204986537,Air,88.124,321.22876718716043,153305.72644213357,167791683.63736656
WS_009146,copper,titanium,77.37928732786055,Coated,USW,1986.841488071056,67.1858929783588,603.4445714633639,1.675643783749776,,,77.60571557334812,32.211914247982044,0.3097902159862226,Air,88.124,3329.2385887824194,331828.56512749934,266927589.56618777
WS_009147,nickel,titanium,58.12022745495145,Anodized,Resistance_Spot,2793.2801237112367,,1727.7232220456158,0.9171532512439848,,,55.079331921535854,19.598941074648945,0.7725042044701821,Argon,94.09700000000001,2561.865947096961,826913.1160782607,229667890.81098613
WS_009148,copper,titanium,73.97997265337752,Coated,USW,1916.183291108664,14.275491755253727,984.8036369144298,1.4459315581562588,,,150.5252039361575,24.87523966762567,0.8368116087231513,Argon,88.124,2770.6698918257384,350113.3862887946,255201313.66509107
WS_009149,aluminum,copper,71.60184051194068,Polished,Friction_Stir,9164.776157641118,,3168.5614006879728,15.663948853170151,24.620101917187498,,45.300758303201405,10.022790462270763,0.8304573210105882,Nitrogen,91.20800000000001,143556.58498404373,1787612.9423974173,173992472.44401583
WS_009150,aluminum,copper,97.984148089187,Rough,Resistance_Spot,2525.3129465814927,,3097.314658281719,0.37660668704690753,,,132.4994943232773,25.450968463301926,0.467717280553696,Vacuum,91.20800000000001,951.0497425687201,263028.95717977674,238101479.8567244
WS_009151,copper,nickel,84.40019535601778,Anodized,Resistance_Spot,9888.539150461702,,780.1965382584008,0.45497703035144466,,,87.93816012904638,2.3589688732444185,0.8293160882465312,Argon,94.02700000000002,4499.058177191063,1388178.243653272,291146913.90011895
WS_009152,copper,nickel,78.99221746878501,Polished,Friction_Stir,9339.673483754908,,1182.9345622794226,27.020218876959625,177.2650849204947,,42.445933341436174,38.20641816510741,0.22552843468878347,Vacuum,94.02700000000002,252360.02177039365,1496797.6149999455,272491553.3803208
WS_009153,aluminum,copper,56.716371459278704,Oxidized,Resistance_Spot,3341.566350055272,,3220.039478191532,0.044628600184946174,,,73.55542591018772,16.118250579275212,0.14114168093304108,Air,91.20800000000001,149.12942862808663,1038803.0412831828,137820782.64604723
WS_009154,titanium,nickel,148.20072524836326,Polished,USW,1353.032529551059,19.416519099978736,666.0407812961051,1.3164411255859052,,,66.53321280869909,5.164704694520815,0.6610284957221316,Air,94.09700000000001,1781.1876661565407,61603.81104703787,348790406.8720229
WS_009155,nickel,copper,99.00100803436773,Coated,Friction_Stir,5405.285495159162,,5067.8455520858,9.345822038710473,119.34165446637633,,182.3496665592618,29.36443890620735,0.2555375085776155,Nitrogen,94.02700000000002,50516.83630618054,551492.2377123967,391212383.34860754
