firm_id,state,geo_political_zone,location_type,industry,isic_code,firm_age_category,firm_age_years,employee_size_category,num_employees,annual_turnover_ngn,legal_structure,owner_age,owner_gender,owner_education,owner_field_of_study,prior_entrepreneurial_experience,digital_literacy_score,digital_tools_adoption,advanced_tech_adoption,level_of_digitization,process_innovation,product_service_innovation,business_model_innovation,competitive_pressure,customer_demand_innovation,mgmt_attitude_innovation,financial_constraints,access_to_credit,cost_of_innovation,sufficiency_internal_capital,human_capital_constraints,skilled_employee_difficulty,cost_of_training,mgmt_capability_change,infrastructure_constraints,electricity_reliability,internet_quality,internet_cost,logistics_access,regulatory_constraints,regulation_burden,corruption_level,gov_support_effectiveness,market_constraints,competition_intensity,demand_uncertainty,intl_market_access,profitability_growth,sales_growth,market_share_growth,roi_satisfaction,overall_performance_satisfaction,turnover_growth_range,turnover_growth_percent,profit_growth_percent,employee_growth_percent,new_branches_3years,new_clients_3years,product_service_lines_increase,quality_improvement,customer_satisfaction_improvement,customer_retention_improvement,innovation_index,constraint_index,performance_index
NG_SME_1274,Ondo,South-West,Rural,Hospitality,55-56,26-30,28.0,6-10,8,21702.007094327884,Sole Proprietorship,39,Female,Bachelor,Engineering,1.076547935157373,6.866266394553061,4.231543717288292,4.17906687971385,4.298533523931926,4.708150396454474,3.034344282457716,4.4523749407256785,3.5954823045461843,1.217639259616497,3.3536798855638232,2.2988024925175647,3.2643382581009908,3.123120118382962,3.397092161917059,3.154617968284794,4.447121641718232,2.1751225613507637,2.888662724055304,3.8516373933895767,1.0,3.377205324573132,3.7313397632727034,2.20266466460446,4.717465924537194,4.775122663526239,3.293483668068417,1.68862253329771,3.492791232135501,3.149597750701258,3.3365824008744314,3.905161121615137,5.0,4.70180870507887,5.0,4.189502557616099,5.0,Moderate Growth (10-25%),17.378634159864415,17.640698859125635,21.498683525534606,1,25,5.0,4.93537384888262,4.36756803368419,5.0,4.106603334231541,3.5030630021729268,4.925452176269717
NG_SME_1275,Jigawa,North-West,Rural,Professional Services,70-75,21-25,23.0,6-10,8,391941.4071002116,Sole Proprietorship,41,Female,Master,Economics,4.542738644953182,7.187902299931531,5.0,5.0,5.0,4.6661756059130814,5.0,4.456079089816542,5.0,2.67559150797761,4.42129992771154,4.7549953693332485,4.303911220865787,3.119821084267142,3.5010440394688587,4.436341928181613,1.2823671374236305,5.0,3.176501573501096,5.0,4.447714056124976,3.8157875350841794,4.688688744173995,1.6400226011697996,4.212657266149988,2.724901117731676,4.45872207796882,1.978348417426074,3.015992594060261,3.4970523961535105,3.8360194528271463,3.228307396915785,2.0752660237393656,3.5629431145980393,2.0489314610176534,2.31228884299711,2.953513325204303,Declining (>-10%),-18.12111189913941,-20.91675319575616,-20.0,0,12,2.7516791647084426,2.9210414991001468,2.4979103306129056,3.5187967474006285,4.780563673932406,4.283997431545022,2.6601634811398407
NG_SME_1276,Kebbi,North-West,Urban,Agriculture,01-03,21-25,23.0,1-5,3,1379288.3634632027,Limited Liability Company,37,Female,Bachelor,Engineering,2.235925107770214,10.0,3.9728343207922174,2.6614725728935382,4.4264388100181,3.3141825589042018,1.2756718560739835,3.5144752213805095,4.543721958648924,4.223605001506994,1.8800987123916688,3.552904013624616,3.648839953414297,3.621534674212589,3.007743259394896,3.57204856141589,4.4944733640163115,3.311483537407128,4.307110793842461,5.0,1.64191617075494,4.320232428993743,3.178143600510277,4.313754904267577,3.356872010085227,5.0,3.740033423963969,2.391366351598401,3.1394579076399034,4.070302906116639,3.040713286085272,3.3711296935222137,4.937011143818698,3.7620708150867013,4.03444030713103,3.8937627893098994,4.137125450105925,Moderate Growth (10-25%),13.956535360283013,4.429064563645413,28.33369310627762,0,24,3.8553463670092682,3.7252872231935745,4.49198038659893,3.537727788628326,3.019290989287728,3.7242564985531272,4.217661929035589
NG_SME_1277,Rivers,South-South,Rural,Retail Trade,47,3-5,4.0,6-10,8,60440.86300407865,Limited Liability Company,40,Male,Diploma,Economics,9.41084120246682,3.2457839572248868,1.3827596514924014,1.091394414049205,1.7685718254978613,3.7597373596991766,2.958342767702848,2.717511119351413,5.0,2.325024935623214,3.5422701623865143,3.3764632549268585,1.1091891708488641,4.198267509655128,4.297548610135775,4.824611891894488,5.0,2.993651201297418,4.341472338536439,5.0,1.910414385094857,2.956787315320582,4.417235224434121,1.0,3.667388867093466,4.848634100704713,3.442979093135763,1.6413785172926887,3.9438864454954414,2.573838980732988,2.696164394395681,2.2571437138302044,2.7625664352606,3.3912058030388073,3.112213992457214,3.531067605990935,3.4851875061758757,Declining (0 to -10%),-1.3579812754600953,-7.304904487949288,20.931965868016025,1,16,3.321577527581136,3.345183323774649,2.8810962337323156,3.0057714450805113,2.70458772456146,4.16247009188205,3.1877934342331242
NG_SME_1278,Ebonyi,South-East,Urban,Transportation,49-53,3-5,4.0,1-5,3,10502415.018942833,Limited Liability Company,50,Male,Master,Agriculture,1.967916321131285,10.0,5.0,5.0,5.0,3.449161611967685,3.8597126170112457,4.777303502108195,3.816421394169597,4.054558146530177,5.0,4.690960156463629,4.775625410521138,3.4135213045630324,2.2164375695379928,2.273747897154226,3.137394243535401,2.5181489252202693,3.3104988701867653,5.0,2.788800002157171,4.766531016019394,5.0,4.440213926841704,4.065558819701784,3.1717027539442566,5.0,3.163444367107987,2.4929179022387102,2.9653399472482103,4.4600080624525145,2.663154527948068,3.3709264737532334,2.8647725198707716,2.511810807244472,3.1223929391325043,2.9286538250644476,Moderate Growth (10-25%),20.422597048441624,33.133012473556235,-2.8535815559921205,1,15,2.9511008961260807,2.4084761484236963,2.8061482934423694,2.6524622562434614,4.2715444327717815,3.7046369551116696,2.9190409064832314
NG_SME_1279,Gombe,North-East,Urban,Construction,41-43,6-10,8.0,26-50,38,327581.34059589275,Limited Liability Company,64,Male,Bachelor,Agriculture,3.3899182199476314,5.724278862276543,4.07536600028481,2.8815254536168675,3.801109653740594,3.4773775108906295,3.656526122867318,3.7223587017049033,4.632837016560124,4.0201133096455335,5.0,5.0,2.123374628966538,1.360903742303114,3.3270739046056734,3.7787255870413783,2.2837177967780242,2.9092294314038982,3.5530154288382336,4.688789106649062,3.2398182091000547,2.5311909780233264,2.6749889176600417,4.466784851547226,5.0,3.1567321058936257,2.0832991276618946,3.3536603939855185,3.3534534748316087,3.4874906606961704,1.0,3.3470581641019512,2.011069019357637,1.3535200514389807,1.6768057335270894,1.750037414012367,1.9028793045590209,Slow Growth (0-10%),3.7834797841222,-0.7716456619318199,0.8429339223894368,1,17,1.9897755427596397,2.1004898983210145,1.5971364354258413,1.8619909043971707,3.732907083936915,4.36419363370441,1.736068527220682
NG_SME_1280,Taraba,North-East,Rural,Transportation,49-53,0-2,1.5,11-25,18,313661.4020434535,Sole Proprietorship,25,Male,Bachelor,Economics,2.138723624544473,9.129788216131852,4.161618130751526,3.528964190954362,3.9377106345267006,3.8788623891376615,3.9680106451473174,2.785153325190171,1.69777813078775,3.7791390514368337,3.344357959129964,3.791164323108519,1.4305322991239173,3.6117543674147843,2.4323714893175103,3.2559114115451178,2.752152734810677,1.923139337006754,4.760638147943245,5.0,2.5898985290358216,3.079419748179797,3.1327798545499723,2.667016067444215,2.1870897908123514,2.8513763702498878,3.5362805301625038,3.8839843813348756,3.8933349434615554,5.0,1.3877220201500864,2.526745974779578,5.0,5.0,4.747801803833339,5.0,5.0,Strong Growth (25-50%),25.67892436218748,9.517591651892971,9.033168555979103,1,26,5.0,5.0,5.0,5.0,3.6984111225566685,3.625500093785509,4.936950450958335
NG_SME_1281,Delta,South-South,Rural,Financial Services,64-66,0-2,1.5,6-10,8,267932.0932424393,Sole Proprietorship,26,Male,Bachelor,No Formal Education,8.592296566297204,7.12220754064352,2.832949377570368,3.4928518167457465,3.1025667889673985,2.5597004502149305,2.6590025193936935,1.880551330287036,1.8054109285530997,2.6926471333273874,3.7157515666374845,3.525378216187905,1.3266562195624416,2.569130630152687,3.5190123886082576,5.0,4.158326178185518,3.0594063328062275,2.3091773677792355,4.228894837038949,2.9737998192600466,3.378319387927477,1.9722859020409633,2.736541518747127,3.5059698774209815,4.69676233798439,4.38178769211697,2.6791709287284067,3.0865282945475454,2.5491226004629066,3.185262010570106,2.7077769731115535,4.39784016445611,4.366807504336808,4.639352372678276,4.231291616380928,4.41284362693634,Strong Growth (25-50%),42.494363626649346,51.828942907717604,-20.0,0,21,5.0,4.008982283890895,4.503748137288625,4.278866228912829,2.483050919366507,3.8693542450390757,4.454210917101884
NG_SME_1282,Ebonyi,South-East,Urban,Textiles,13-15,26-30,28.0,1-5,3,313665.0208799109,Sole Proprietorship,40,Female,Bachelor,Engineering,1.5257798123013435,4.651273285352857,2.748806954040926,2.9942024820761626,3.793919792618304,3.002251757510551,2.570306316366058,2.990720571246692,2.4949881077068845,4.265246057457876,2.7705965665885914,1.545740817046241,3.80624306953551,3.5824559861788874,2.8100449134635364,2.5738586420958365,2.540023545210354,4.037822786942556,2.4577539255876983,5.0,5.0,3.3994869568136026,3.7548936971400426,2.440822472611852,3.5570261542924406,1.949518915071751,1.0,3.142240603285038,2.193905884181032,4.689553650049446,2.6179935583352654,1.3904548442293951,3.303892198382785,2.9732982658728417,3.555884850780723,2.581581986567661,2.862167074076331,Declining (>-10%),-16.851182199689493,-7.951409639157475,9.595876031484355,0,7,2.4383794700702706,2.8914693394505155,2.5471079577214186,3.0345446259351823,2.828021399791057,2.97410629952311,3.1738105972781705
NG_SME_1283,Adamawa,North-East,Rural,Construction,41-43,0-2,1.5,1-5,3,330917.37736630003,Limited Liability Company,42,Male,Diploma,Engineering,0.7833013654296315,7.116935134914125,3.524622723005521,3.565109948201025,3.81466098448689,2.960549747957576,2.8045875754046348,2.3589899665011456,2.56399480085426,5.0,4.108515304918101,2.400641096798009,1.8476848755121849,3.657059176161664,4.58370052597184,2.2423258834865187,4.090579029864615,3.0183647365110944,3.6289852671297327,4.878101090458351,2.901626503553596,3.562564228704829,3.244393908630357,2.2554553494782894,2.922897613253128,4.191200036713072,1.0,2.0104390690493203,3.5875241085906104,3.948741078969979,4.6613936068411315,4.256215640958404,3.604887965504925,3.7508147759917434,3.4034854377524635,3.393179170302891,3.6759957205757905,Declining (0 to -10%),-9.727649540340614,-22.84816581847247,9.506078038158524,1,10,2.623983460058738,3.658950568873052,3.123176425731013,3.313424114156515,2.9121875032172193,3.206297958517323,3.608795974956231
NG_SME_1284,Kebbi,North-West,Urban,Wholesale Trade,46,0-2,1.5,1-5,3,35021.801247091,Limited Liability Company,39,Female,Primary,Accounting,1.1863981682607931,7.715592557665806,3.970586425627048,2.6574910795943882,5.0,1.591470398840632,4.792138893545224,2.0131090680711266,4.547913798629823,3.009244839989426,3.1559037438378796,3.215567923499215,4.587265647842989,2.938595931070164,2.5890781158816405,3.0131507157346,3.773350556864508,3.9560119153273408,2.523889751442557,3.442151154104882,1.9207471921288697,4.436172146341866,3.139476649349583,3.719759542880413,3.561146266073477,2.179803434725518,1.9972135650607827,2.8591508245176094,4.157681298112614,3.5732615536203265,3.0520152841342476,1.516710904585685,3.975343263141514,4.420456808312681,3.74138906509163,3.7416221730702306,3.5378356805976123,Rapid Growth (>50%),56.34421622339935,56.8611231888629,-8.974031074813023,2,31,4.097143106222713,3.7243929883002647,4.386934142526072,3.991531673375882,3.0918261965210077,3.477939471504958,3.9187562042858595
NG_SME_1285,Lagos,South-West,Urban,Construction,41-43,0-2,1.5,6-10,8,16987704.315327473,Sole Proprietorship,35,Male,Master,Accounting,5.747383910726964,4.203188742388161,2.189492897172475,5.0,3.8009067319398926,3.2687466011905943,2.812960670703133,3.3669154921395585,1.9912725293026814,2.830111343687325,4.082091236377364,4.875413482154442,4.710919686486508,3.0803969071652304,3.8330567106101427,2.178533363437037,3.8858839208652993,4.224477797998063,3.273463377297973,4.239164627509418,4.847960014018997,2.0115856026146717,4.814896956641137,4.491887675389965,3.188438922359786,1.9535521963086226,4.651932171967946,3.489517192525182,3.7502594531920663,2.954695114376273,3.721994592042326,3.0414984141725925,4.014190622971182,4.159823852051081,3.610071280464855,3.3191814756672637,4.3040773390572875,Strong Growth (25-50%),44.900552664148755,43.44126307883505,38.96356708421033,2,30,3.3131478784202795,3.877822497202689,4.254604618899289,3.8696756716170304,2.90952891530144,3.64636196973055,4.0220407736361015
NG_SME_1286,Delta,South-South,Urban,Manufacturing,10-33,26-30,28.0,1-5,3,346387.76516186964,Sole Proprietorship,27,Male,Secondary,Business Administration,2.067098350010055,3.7485174527980174,3.093310145695474,3.7041038674591196,4.092607656987391,3.7731244308347405,3.733711682908698,3.050719965523991,2.143256770993105,3.329684157492006,3.9040441143320725,4.751892571385775,2.2370739256088537,1.7153290934212224,2.6001108032798084,3.743198541133612,5.0,3.9794691634421646,4.427672170636077,3.4460200228951448,4.4480294469181985,4.949288589207638,3.7027548207943246,3.1438065071286068,4.6878909902398815,1.787358595465304,4.400945710291641,3.0097818511843486,2.9566085509706426,2.6048489522465386,4.054015291063662,3.1684596794837514,4.387634489353654,3.47388647135439,3.666317145193086,3.750606412811478,3.750011005318116,Declining (>-10%),-25.613652972169884,-49.23156845752386,-20.0,0,21,3.696146916828476,3.4104357438784887,3.825957983272904,3.592655321060771,3.4127165562407256,3.917122135325011,3.8194622778048113
NG_SME_1287,Osun,South-West,Rural,Healthcare,86-88,6-10,8.0,6-10,8,569990.0391653836,Cooperative,34,Male,Bachelor,Accounting,1.312039242557923,10.0,5.0,3.6738143074579175,4.977436356292715,3.0301256850973592,3.68599967969435,2.3023468188205563,3.3781014665083315,3.4751767462934557,5.0,5.0,3.2791204375270153,4.637411807087851,3.1427819594036475,4.581879596751525,5.0,3.6307469648610065,3.61325504389056,5.0,2.8200220110746197,2.2832142437236955,2.8269422428801083,2.5503270169217647,3.4776540887474834,2.776487767728335,4.437367164149524,5.0,3.0265698006239643,5.0,4.1281983086857945,3.1948280617332405,3.1887693791869802,2.970516588496078,3.531994638666212,3.4787213007051063,2.846628549481979,Declining (0 to -10%),-2.303880053263714,-4.315885928017956,-2.1559935501493603,1,11,3.5023697943106282,3.3983742273704545,3.244990631745552,3.0203242463875664,3.5046180459030665,4.217220697224595,3.1344772889578123
NG_SME_1288,Adamawa,North-East,Urban,Manufacturing,10-33,11-15,13.0,1-5,3,101017.41949223568,Partnership,51,Male,Secondary,Computer Science,2.3574985661198324,6.3752481867447415,3.814125483738898,3.2443066336191553,4.132026377916683,3.663419897841732,3.6823393713766897,2.437105439002925,3.6369910404051207,2.469859303200371,2.0497514007497197,4.694288625499654,4.278127048029764,3.4016182625752815,2.1883282010047664,4.329775405861807,3.813960613835584,4.457579351563146,3.1452198791816173,4.876641894258616,3.580384520269229,4.579560509628594,2.897746968985685,3.700746835776393,2.5888546180875385,2.3594468848351036,3.9837718576554795,2.2266778478002336,3.069726406730412,4.801209493164862,2.068588854072866,3.9109569566090894,4.870808165179738,5.0,5.0,4.654586419070483,4.874881834895352,Rapid Growth (>50%),92.3066181340849,80.0,49.79548167248225,1,34,4.760249392637956,5.0,5.0,4.987628618402212,3.3992475479900612,3.9118573900876057,4.9364225000187725
NG_SME_1289,Imo,South-East,Urban,Wholesale Trade,46,26-30,28.0,26-50,38,61143.96160655436,Limited Liability Company,43,Male,Diploma,Agriculture,0.42894384678509856,7.667998258099704,5.0,3.443105271637509,5.0,3.88089174583899,3.4560455857244436,3.78100804828659,4.375048824946084,3.0456021059103797,4.8209594203863135,4.000768492072175,3.0176530571621045,3.3427094979929146,3.2292838240793986,1.4645427206896648,4.327707300262988,4.411659357711352,2.422828966186624,4.676306167687714,2.31511616852384,2.7374303832229256,2.62756720383226,4.257895063097022,2.1740599907028204,2.8754126011719796,3.468556126583742,1.413947471008379,1.9203341783212462,3.414629557091015,3.574190838231356,4.091240938094839,2.4498097430839167,2.692476391854284,3.1012093487272128,4.172633584421531,2.657108596485896,Strong Growth (25-50%),46.65480018222652,48.40331970661249,-17.298158931562664,1,17,2.865195893163166,2.8842126048112333,3.296007618674605,2.257970627780579,4.029486344962506,2.847202309894724,2.7251510200378273
NG_SME_1290,Rivers,South-South,Urban,Professional Services,70-75,3-5,4.0,1-5,3,959406.5045252367,Sole Proprietorship,50,Female,Secondary,Medicine,0.016121151648009337,7.4617697433703,3.3393666310632524,1.0,2.8467431856985916,1.2739326094567045,2.4839598734428896,1.679229861449957,3.232604932944513,4.955745301833038,1.6419848294564927,4.395092675120973,4.332107670623109,3.3800652084668963,1.0,4.322274406878466,4.057067231305581,2.7638321701625994,3.5666055004624604,2.3933576605374025,4.039830932623041,3.898919916908009,3.5143254822408507,3.5881550913671263,3.230619770067586,2.5849912317209274,4.406316600063906,2.265467924663888,5.0,3.5738082796415753,1.447946997916048,2.1521033412413004,2.302871434722328,2.2541288338379415,1.533789631323938,2.1989226880391093,2.225820689792499,Slow Growth (0-10%),6.617973937244427,12.166002883150774,26.661307628946027,0,16,2.763442463636122,2.09150497720503,2.1492000562807063,2.2574795792332663,2.194122243853201,3.868268902520886,2.0791526474191766
NG_SME_1291,Kebbi,North-West,Rural,Construction,41-43,11-15,13.0,26-50,38,28663.39439969761,Sole Proprietorship,27,Female,Bachelor,Accounting,0.9879493726719886,8.995702338640031,4.451774876610011,2.6332588969357262,4.8497537369644075,2.8232480111475273,2.9724561378041248,3.4534358149801503,3.3172850471378132,4.335965250216016,3.0347749678380813,4.837932905295557,2.968830201719732,1.892593135351839,2.2618250299469587,4.227159413006155,5.0,2.820532836842138,4.372235406909159,2.8662595573596925,1.645406351990995,3.327531041141375,3.6535412737526496,3.4215316627554637,4.724755961975668,3.2724530025060985,3.1998610390640394,4.358000787120794,3.716674583576118,2.895662804152709,4.077778102305236,3.6541070978848227,4.179192208361013,4.26797271460644,5.0,3.74380758236188,4.014052409870325,Moderate Growth (10-25%),17.819560486103377,21.50656862481974,1.1465448831279061,0,21,4.024251604602986,4.350286063236769,4.3187173919988755,4.254810989667925,3.4252287101354533,4.074556484242638,4.365304333209444
NG_SME_1292,Plateau,North-Central,Urban,IT Services,62-63,0-2,1.5,26-50,38,203609.22291826736,Limited Liability Company,59,Female,Bachelor,Business Administration,2.786651983951567,7.714938071165831,4.713932051018469,4.578667708768801,4.729383227826312,4.310775952340221,3.6738863150523033,3.3489454910757734,4.687199353560602,3.1092149042700736,3.5127557778390384,3.776812419248737,2.910749553700231,4.217508632013148,1.8095151942649514,4.801499727267264,4.2084356537378484,3.303338195381222,1.9083573598395334,4.010281365838908,2.3307527946022715,3.2501928516815033,4.2571047531499975,3.292833949683872,3.1761954524469633,3.0011026684818654,2.567979767574709,4.527511779128401,4.184375713794667,2.52475208577871,3.1171357100328696,2.8703369921760222,4.523620815740779,3.4231615179204145,3.8347103696045544,4.867071650229152,4.0840779666077,Declining (0 to -10%),-9.918528992422988,-32.77699842114363,28.476556553004887,1,17,3.8335444445068534,3.885883688514305,3.325874399589794,3.6905760616703267,4.011884952371692,3.9898329357193076,3.9663926674683623
NG_SME_1293,Osun,South-West,Rural,Agriculture,01-03,0-2,1.5,6-10,8,1500998.2250329119,Limited Liability Company,35,Male,Secondary,Accounting,3.7310609221050672,8.13228202586187,4.330151804693077,3.2413414368952034,4.408826119785132,2.9417597283884156,3.375844783949351,2.596818753900724,2.600104889803358,5.0,1.317762041078759,4.317149959640524,4.125899328866127,3.007639518706335,4.403924320535785,4.879451659235832,5.0,3.3203111265825753,1.978733653591489,4.613908486843103,3.2159617953304007,2.3567257426775505,3.787328289510488,1.1392408365665265,2.6869375474095634,2.9352616399101037,5.0,2.4850485855015267,3.393377589621614,2.921536099432486,4.444337079936468,3.166853893393456,3.2100472530634687,2.869128953130951,4.1342893228258095,3.689039109297059,2.7312385305135707,Strong Growth (25-50%),41.85397504959119,49.74223139484507,8.54136819175541,0,15,2.94577503107797,3.255933581657569,2.7922615498322787,3.0033572625640788,3.311143767732892,3.978165048550127,3.23617601488345
NG_SME_1294,Cross River,South-South,Urban,Education,85,21-25,23.0,11-25,18,134564.24827911265,Limited Liability Company,47,Female,Diploma,Agriculture,5.256652379179652,5.879785032380638,3.3377632090370115,3.189945331184198,5.0,2.4144743249017093,3.9073489287869467,3.888798543461146,3.6226683585038826,3.0700749834862355,3.80526062035668,4.361811038984293,2.8736790875246045,3.2221717484446724,2.0741987801283175,2.9829391309658964,5.0,4.454631098855767,4.180102701555738,5.0,4.003597604614152,5.0,3.0107995148950795,4.36284843575857,4.489752718536177,5.0,3.0766400008975823,3.176766023877359,1.9614064867795122,3.24995106621947,2.8608070438866102,3.906004946489369,2.230793014214263,2.1051199713470736,2.2910800693706195,3.152895031125066,1.8669012672304544,Moderate Growth (10-25%),22.275732125470576,3.8396586762743574,23.209659041528138,1,15,2.82401864906116,1.9216380417819758,2.178176208452642,2.086960853258414,3.387096251546703,3.7591818750531756,2.1234735805406024
NG_SME_1295,Imo,South-East,Urban,Wholesale Trade,46,16-20,18.0,6-10,8,1882785.288979043,Partnership,40,Female,Master,Engineering,7.838092950905859,8.76684554900811,3.6437662765829817,4.0923272579580035,3.589665822342662,2.9139051550400277,2.4981990258324935,3.4505048962271436,4.0699599675524345,3.8354594638552464,3.6993984009134695,4.243252948725277,4.485966472386152,2.6477550593216614,2.3160018634096744,2.695182123583428,4.091468774700732,4.118585212635907,3.3414480462634395,3.2031774530020543,2.0973947162347026,2.90254899227803,3.4362426730454794,1.17983779524331,3.480182859031974,2.9066347047355072,3.790702931003591,4.166649259854539,3.976740516175038,5.0,2.8477715237571357,3.231142004954889,5.0,4.219563378024522,3.143747636546764,4.3633319310196805,4.500631563390879,Declining (0 to -10%),-7.161689839890734,-17.449334957503595,8.197013294058396,1,23,4.06044177368781,4.588652720033565,4.944728560555538,4.512715237731053,3.1265938384206615,3.519707180103554,4.215985644490541
NG_SME_1296,Bauchi,North-East,Urban,Education,85,3-5,4.0,6-10,8,216600.45731243058,Partnership,35,Male,Bachelor,Economics,1.5936582468168208,9.55171115924026,3.257308221316872,2.720899481855565,5.0,2.988870588913225,2.419087946989437,2.2095384265724114,3.1296124425360876,3.541671853941823,4.21122834618641,3.4328501000406337,1.947749049949825,2.1477841822710797,1.73816918757636,3.9275398718988828,3.1920274390742014,3.521641346043916,2.39137638114099,3.1524168593666655,2.602872030792502,4.9119518002874,2.363613256277232,2.511509145897131,3.8749965184802035,1.3627511220119044,4.706574539765045,4.292186356880726,4.832692025971554,3.734219182483893,3.5529090902918017,1.2861875000287382,1.8800343307566534,2.963080951711763,1.4512561178975445,2.205916032170297,2.3582574739590143,Declining (0 to -10%),-6.790414171520583,-15.48300620259416,10.070082462898302,0,21,2.4156066425032505,2.4984897426881303,2.2963609612305373,2.504128680610059,2.7187012959479864,3.8440990751515884,2.1631572185812438
NG_SME_1297,Abuja,North-Central,Rural,Manufacturing,10-33,3-5,4.0,1-5,3,119767.89186545965,Limited Liability Company,47,Female,Master,Other,4.047189949952449,7.130260530020601,3.4740803642826203,3.319851175844562,4.758066596550729,3.5777864480597046,3.945168147075115,3.468642970635591,4.3606765054114245,4.1186331108680125,2.630876832595306,5.0,4.609379609720113,2.8922513585573646,2.9111537706759854,4.964850380038675,3.734926641124205,3.7541216713090577,2.9192525343772378,3.6727403418847424,2.145469142781556,5.0,3.1663449504342642,3.1702696347416515,5.0,4.708774162869933,3.061211200745176,1.0,2.806225628065686,2.876746595122883,3.4784269693191674,3.1643994856365927,3.441298068231239,2.7613078613642124,3.4325438794824485,3.1029695028432993,3.174384840089769,Slow Growth (0-10%),2.694255045287118,14.302478842584268,8.155296747934436,0,13,2.545250840427524,3.0620053419940536,3.961615302398843,3.22921577434689,3.616419482513258,4.288763269997821,3.2023836622919175
NG_SME_1298,Akwa Ibom,South-South,Rural,Financial Services,64-66,6-10,8.0,1-5,3,285289.2371069236,Sole Proprietorship,49,Male,Master,Engineering,0.23282404497748216,10.0,3.1608537513589448,2.6751957591953643,4.347075791964199,3.2485269556797105,2.4462458609883364,2.528131977345212,2.643239577975869,2.056601719944168,2.258903282610868,5.0,3.0180319131833366,3.1739441671663853,2.4677914302296893,2.74828754580871,3.435169986413878,2.618401387089768,4.356598765649948,3.3420914083963393,3.5620646144948833,2.468330613578643,3.5847392746191926,2.335768711867399,4.757582466175473,2.9962731454405684,4.133227517774478,3.1257495058585425,1.9353875780789933,5.0,2.561197919644684,3.338348130295426,3.6365697610698238,4.950148249442224,3.881218117045233,4.722720365312286,4.628511763951321,Strong Growth (25-50%),38.1609834261897,32.92427262618939,12.367864112767746,0,31,3.8490831186878354,3.722862691514687,3.229194380300733,4.2214800306078635,2.8459396363430507,3.5566697996919032,4.274111972877151
NG_SME_1299,Jigawa,North-West,Urban,Professional Services,70-75,0-2,1.5,6-10,8,219135.17384796293,Sole Proprietorship,70,Male,PhD,Engineering,0.17775356730724964,9.782688922228312,5.0,4.138649271743622,5.0,3.776939266495089,4.815534473368728,3.875742630551783,5.0,2.972887005150622,3.7291202991608263,3.0364080135438716,3.8123212185947226,3.115791360336048,2.0447856523644212,3.66323305868961,4.434241375137134,4.389640879319572,4.525919944610542,3.520962953330887,2.637627718046626,1.8270814818659096,4.451571842971442,3.5645845540323555,2.9086211831089086,2.532787254446861,2.7268573024471534,4.601254540283181,3.538818284843397,2.9769944857381403,2.100984593176832,2.928389920463681,2.9565451218792838,4.500366273357678,3.5998887727463615,4.443228188914856,3.420768760219133,Moderate Growth (10-25%),20.25492301458355,25.529870877958803,5.263510039164764,0,22,4.199904650968749,3.877769073428424,2.872361045321245,3.5214676209120936,4.3670540926039,3.3336086987033346,3.6193922320506142
NG_SME_1300,Ogun,South-West,Urban,Retail Trade,47,0-2,1.5,6-10,8,18349475.450841367,Limited Liability Company,49,Male,Master,Engineering,0.39990165890553286,6.322213863879621,1.0,2.4855407923489086,1.0,1.95809042961266,1.0,2.194782388170926,3.685264326689628,2.5832790989311776,1.5899485576559402,1.4802045293021848,4.0064931953469936,2.722857003165079,5.0,2.7812088617107777,4.035417538795291,3.560699749399057,3.995883261522923,2.6407789023308847,2.683831157292277,3.4173774795054785,3.907020269306505,4.858700999804536,3.151775994491951,2.837696687447716,3.3884339563231274,3.5382274180009126,5.0,3.802536377408941,2.973630249975709,4.066239783230279,1.590543795132423,2.320654512072126,1.637127844050134,2.396609097941841,2.275494130478921,Declining (0 to -10%),-1.2596155956561577,-9.39655683167652,10.845989343732537,1,18,1.5582842048799304,1.4102217660901917,1.153633380933422,1.5984446836550403,1.5382182044458965,3.0107936575671594,1.955955070433401
NG_SME_1301,Gombe,North-East,Urban,IT Services,62-63,0-2,1.5,6-10,8,197160.73983349494,Sole Proprietorship,49,Male,Diploma,Accounting,1.785716216567185,6.232829846593,3.2761845291749756,3.0074375190242835,3.1136886916026225,2.8676101908110017,2.837885588940141,2.7495404440961684,3.360980828143668,3.043623066275425,2.5331993385810367,3.8586053902478454,3.491790202891093,3.3403268172620453,2.6530973637095245,3.5776123443919046,3.7145814625548,2.756760624143124,2.771625821877223,4.198136405797985,4.338793094316963,2.9498171046260366,3.408939434313221,1.905862158832626,1.913387067392644,3.9604662734541214,4.803984254256576,1.2326053845335572,3.3887823873767258,5.0,3.728986069153034,3.079475087933957,2.6168903710296916,3.2515514287147593,1.0,2.7888855502359697,2.5754703791688476,Slow Growth (0-10%),1.985479660050479,-1.801325989625353,-10.456811642641854,2,11,2.9117236279903738,3.179735856697371,3.2070164951649627,3.1446293605304985,2.932805188255572,3.3873047190414214,2.3609780447283244
