anode_material,cathode_material,tab_thickness_um,surface_coating,welding_technique,power_W,amplitude_um,force_N,time_s,speed_mm_s,pulse_frequency_Hz,preheat_temp_C,humidity_percent,atmospheric_pressure_Pa,weld_strength_MPa,electrical_resistance_uOhm,weld_area_mm2,heat_affected_zone_mm,porosity_percent,surface_roughness_um,microhardness_HV,grain_size_um,energy_density_J_mm3,min_temp_C,max_temp_C,cycle_count,thermal_fatigue_life_cycles,resistance_drift_percent,mechanical_degradation_percent,crack_propagation_rate_mm_cycle,thermal_shock_resistance_J_m2,long_term_reliability_score,temperature_range_C,material_mismatch,conductivity_ratio,density_mismatch,weld_quality_class,thermal_performance_class
Bronze,Al-Mg,139.027507782551,Sn-plated,Laser,1845.499014595642,0.0,0.0,0.03940438390792811,163.96035614643796,1545.4087647431795,31.116060994988764,20.460133044446355,95827.29129196887,98.18670538368387,20.13223731460285,0.1,0.1,11.5615025450734,2.0748141509553575,682.2963685719048,43.6853483627445,11.255763636835303,-36.36964081114789,126.63006395200435,8860,38630.0602883836,2.454373608888894,8.078203266751615,5.425086469015937e-08,10.0,32.272740542896784,162.99970476315224,320,0.42207792207792205,6.140000000000001,Fair,High
Cu-Be,Al,185.66455840184682,None,TIG,191.882913124985,0.0,0.0,1.301023568625089,3.508587509826338,166.0164365654315,17.53958996687649,68.15328399590769,98478.94521941284,70.79331262582087,22.82075537699326,0.8817554214306695,0.1,11.591983735381302,2.8769010061897275,797.8052697617296,31.161179700218657,1344.5979918888102,-32.03045538415678,141.35572614475623,4868,79209.94895564103,1.850996257964111,5.400239996412095,8.687836793726911e-08,91.94540212030894,42.120077892673606,173.38618152891303,370,0.4430379746835443,5.55,Fair,High
Cu-Be,Al-6061,58.32436543860308,Sn-plated,RSW,4180.478330395292,0.0,3638.00288724808,0.8264986093313296,0.0,50.0,8.163803108545146,32.942739446127035,97032.35237938559,590.2036856370395,1.079699964618895,15.898586957517198,0.17117566837476872,0.0,0.9335286504136109,14196.79829118497,7.696655545088086,59240.413512062056,-23.958944516989963,133.4177108566434,2510,6808579.3096742295,0.7034950250244406,3.202390755504583,2.964009013220694e-08,64955.33327182071,99.21983616931776,157.37665537363335,448,0.6287425149700598,5.55,Excellent,Excellent
Cu-Ni,Al-Mg,96.40044794053075,Ni-plated,USW,1825.8268386992688,33.43301726068947,1579.4168806286107,0.32884503535818754,0.0,16788.80814466123,30.07578994593578,45.7096639298689,101399.99874383029,505.21863763519656,3.864896420304685,5.094117469962905,0.1,0.0,2.5645658068554025,1719.4848394455998,10.546296282555028,6228.333002149359,-25.023433677021146,88.62431368527587,7091,1811427.3929987072,0.5244909195789792,4.337242857501909,1.7364935996524332e-08,14527.937200824874,100.0,113.64774736229701,540,0.2922077922077922,6.24,Excellent,Excellent
Bronze,Al-1100,185.11608217538014,None,TIG,205.4807332030616,0.0,0.0,9.775579127593687,6.802760362730826,141.1670726031859,9.75206671631139,73.72217076019807,94983.56699461007,74.30574345073737,33.21522955962044,0.7142322810744172,0.1,11.05651769920986,1.829144537267008,1820.1852316009135,52.63693594150313,10850.99221535732,-20.666758381407156,135.46632614344188,8322,42714.62001238506,2.5449377498243893,5.518027971873344,1.6819275822532566e-07,54.49581296675317,29.88598958501112,156.13308452484904,307,0.2927927927927928,6.090000000000001,Poor,High
Bronze,Al,132.39361362165528,Oxide-removed,Friction,1487.82664777626,1.2508226229904202,994.0535810054616,4.281237733034999,1771.5975864075024,0.0,19.754024528127708,20.491161364561005,102009.84147764018,130.9364547425753,17.608411438923884,3.22486656422797,0.2130234390236568,5.119558348012238,0.9447997480678968,6108.981249023775,16.99657890089432,48112.136306496395,-27.30521466467366,135.43350801446698,7210,242276.05992750754,1.3910900602642486,7.509432084098847,1.6872510790074258e-07,1589.1832670820313,60.424114126938925,162.73872267914064,290,0.2742616033755274,6.1000000000000005,Good,Excellent
Bronze,Al,132.4474438438002,Oxide-removed,Friction,1967.5471072359715,0.23125571734940986,1246.2098885533594,0.947127017223754,2591.5616427950813,0.0,20.518909904170556,42.3323109456585,109360.66238477622,156.50414063087428,11.633865422052157,4.099567677089937,0.1040662661204568,4.595613222478013,1.7279255916232181,1828.9184301507648,8.776690264322879,14069.860231665481,-21.795810412130393,81.13882144150647,9855,606595.0585964932,1.5259656794344036,7.566287927464649,3.00522264077657e-08,2094.4972768612624,63.05567508125359,102.93463185363686,290,0.2742616033755274,6.1000000000000005,Good,Excellent
Cu,Al-1100,233.69385390740746,Sn-plated,TIG,254.4676342748761,0.0,0.0,7.957517120773862,7.10745080399278,21.76610935513898,28.319210267643978,33.38222839875944,105940.9374811189,80.91510104261586,15.117098714654034,0.6605971708350997,0.1,9.50604473341869,2.78561652828153,755.3964691267863,33.84852405555645,8664.885800665737,-28.613275548850428,102.18667284846921,300,102207.00304480628,1.6795172159506568,0.07928377750293898,7.376473379456553e-08,61.65911126616345,55.2246113346415,130.79994839731964,442,1.8063063063063063,6.250000000000001,Fair,Excellent
Cu-Be,Al-6061,146.80584720649972,Ag-plated,Laser,871.3031412886387,0.0,0.0,0.07074638363516902,78.55991721210717,7178.696319952479,54.032422690832135,79.18505276453547,101531.56594084608,110.22427199729275,14.808864824524507,0.1,0.1,10.94078949297652,1.165167281123995,774.2249219558549,41.968608634158045,11.090937620722936,-22.848661096249455,92.88641715702981,9394,52878.06384853709,2.334345075265958,3.2954997623010693,4.551161912643763e-08,14.849619252812376,39.837817888262094,115.73507825327927,448,0.6287425149700598,5.55,Fair,High
Bronze,Al-5052,124.12058980620472,Ag-plated,RSW,2997.7564760274854,0.0,3174.151735362195,0.4190800623159,0.0,50.0,49.85381187917049,58.92940116536452,102734.78265461882,518.4776094708839,4.156301841726843,12.12074903865676,0.1,0.0,1.4875588331321385,1860.976634342944,10.008052455919637,10121.608129183169,-33.599095123806265,104.97649782485124,8174,5298277.641626686,0.9571272276737127,4.7463646940197,2.456509839588201e-08,26656.151485460254,93.91006089745586,138.57559294865752,343,0.47101449275362317,6.120000000000001,Excellent,Excellent
Cu,Al,132.5826031801754,Ni-plated,RSW,7450.504302955881,0.0,2769.5639486507953,0.35800798184643634,0.0,50.0,16.134481830250888,70.18878101033174,98878.2041478827,153.8851710154448,3.3811063453152688,12.063555496852075,0.1,4.880379457675341,1.9273463851737138,1495.292459546655,6.18496777548715,20118.325822993516,-27.971054175256555,105.81673216395546,8173,2059652.0655935444,1.209993217294274,8.017789831603292,1.0150042738279997e-07,4158.32766476807,79.92289086941207,133.787786339212,425,1.6919831223628692,6.260000000000001,Good,Excellent
Cu-Ni,Al-1100,134.34042444617006,Ag-plated,TIG,64.25264546349203,0.0,0.0,2.309087451939215,6.084159202377607,140.37803428479606,13.21516277353269,65.14411341176853,100148.69325289923,72.94977853699488,38.4772650860207,0.7479707150989987,0.1,11.981904451366471,2.2631469364307013,733.165569660499,23.653333888620292,1104.39562778885,-39.95434265908903,101.36536204512446,387,100743.17053862353,2.2998616196376824,0.33749680306727614,6.950630613897207e-08,137.4614835827024,47.27881957794317,141.31970470421348,527,0.20270270270270271,6.19,Fair,Excellent
Bronze,Al-5052,107.42782670623251,Oxide-removed,RSW,7680.575400141223,0.0,3387.212858534246,0.7126900526585421,0.0,50.0,29.593106081495257,24.962529611387474,99648.17844150301,447.8562417576961,4.253015839620894,13.836941378866145,0.24358176494708808,1.313924465004414,2.4721278165388427,9480.95781634448,5.918158328709336,50953.92743393347,-28.741205498048576,140.54819115781677,7953,2540514.3021619157,0.7958362996670356,5.982517988359136,1.049903669648682e-07,54930.058931553904,92.3872933122934,169.28939665586535,343,0.47101449275362317,6.120000000000001,Excellent,Excellent
Bronze,Al,137.22515348728956,None,Friction,1429.7139569853646,1.8147103668298459,1256.1001410939057,3.2144926773803495,2883.3726881051575,0.0,28.26545693431297,72.73008040012107,101226.03028154738,131.6839781430392,7.376954471731849,3.3406873761911284,0.19370173604020052,9.29456924717771,0.6762800514557699,4163.48875001263,11.454875028773483,33490.981271911085,-36.39091802482953,146.941623540609,6548,389626.03680334415,1.4128442765148213,8.461287342564022,2.0507196198532184e-07,2807.060337179203,56.45992603997708,183.33254156543853,290,0.2742616033755274,6.1000000000000005,Fair,Excellent
Cu,Al-Mg,95.07579433578164,Sn-plated,TIG,51.78207507311884,0.0,0.0,3.4388117697564184,7.829061388003285,94.24832870213774,14.637271408065772,35.03987890451542,102903.30767010276,119.88395269243885,4.130893016992444,0.8906944965046576,0.1,5.847419392861073,2.293972239588903,689.6887998791448,51.413275756597955,1872.9142413994598,-39.12224778744139,97.48352000097054,5940,98587.5911723377,1.4339954836129585,5.636705761263757,6.471239625166492e-08,121.4838520607319,74.14195798222738,136.60576778841192,455,2.603896103896104,6.300000000000001,Good,High
Cu-Be,Al-1100,131.27653535614522,Sn-plated,RSW,2178.673562035203,0.0,3286.601970139568,0.563562857464613,0.0,50.0,-3.1590636609800775,62.20767374870106,94846.69765543978,166.60486655660594,6.437835785643626,15.36756313615233,0.1,4.7818774404625035,1.0954631613921721,1962.9083313113051,11.295933828450298,9352.924304196225,-22.263076468461186,135.00734855740208,2253,507193.34053598,1.798623636746976,2.9600940494322074,4.031357270703235e-08,8702.61909363489,64.84922461692248,157.27042502586326,387,0.47297297297297297,5.54,Good,Excellent
Cu-Ni,Al-Mg,122.0217824910878,Sn-plated,USW,1635.299738233227,23.669807826944865,294.5665657064045,1.2478342237945854,0.0,27931.423036568478,15.792410147738636,64.85221882234862,106556.18511754564,296.132156608032,7.930344135624002,1.266254886138132,0.1300646069631042,3.8367132384761002,1.730935412428101,3926.223799113764,12.310145418405103,16723.104169362443,-38.74849990683189,146.57482205684397,5380,1208788.6333484685,1.177291376588532,4.792168074551636,8.365856163382899e-08,1615.0989413164373,63.832407126771365,185.32332196367585,540,0.2922077922077922,6.24,Good,Excellent
Bronze,Al-6061,164.54379219303354,Ag-plated,Laser,1212.1833078760092,0.0,0.0,0.0012415780417824528,25.70990332077946,1677.8025267127457,28.437021323549352,77.67604424083522,109493.29633864289,112.64844793636986,21.11421109586082,0.1,0.1,7.751398485547891,0.7265376899036718,649.0984645550482,8.751298565416716,47.14849732228627,-31.05418796565691,80.51787518564898,5938,576497.2070681304,1.2643204687065692,3.932140252582427,5.211170784606942e-08,39.52441545286948,59.008812701566924,111.57206315130588,368,0.38922155688622756,6.1000000000000005,Fair,Excellent
Cu-Be,Al-5052,274.91033556534575,None,USW,1621.0967491124063,42.31596462020639,642.5257664006435,1.6358468301129254,0.0,20881.361391194485,11.784978035890243,37.93547858778597,89171.37164088243,248.0190113120535,14.396664594776665,1.5953706888821473,0.1,3.6518348170031767,1.9772907848489443,2342.202620911567,22.406977450416072,9646.294210395572,-38.8217144994537,135.9459224904956,9136,416294.11180616554,1.6012868413530512,12.015559117503122,6.097055592589961e-08,781.332351827631,66.10737105978023,174.7676369899493,423,0.7608695652173914,5.57,Good,Excellent
Cu-Ni,Al-1100,166.4112533374416,Ag-plated,USW,2372.605615180527,44.969260925354135,1669.6343458794372,1.5029272744587021,0.0,15961.072325770865,27.984428239241076,69.43339336069053,103291.07512129587,144.8934973976017,20.25032400396186,4.376004773430882,0.16390445698489137,4.8472749236786985,2.8198739221011935,3204.9653066765613,6.52662138582084,21427.96006324162,-26.556358338338807,108.65209613113932,1198,1016893.0319722827,1.6126417736840435,0.749367572984093,8.253162675348265e-08,5157.830211117213,56.00886972995127,135.2084544694781,527,0.20270270270270271,6.19,Fair,Excellent
Brass,Al,156.31833943558405,Ag-plated,RSW,3311.0708629700957,0.0,1786.0500183335403,0.527128875215261,0.0,50.0,16.159618959681392,54.519456469512946,94092.89080876492,165.04758092641828,8.383790148545215,6.681711079164962,0.1,7.658814119991265,1.6328201203930799,1297.1184357361394,13.524364173015906,11165.42733282221,-39.18516109224489,130.42156946699245,1626,428686.88177074067,1.1035692177021914,1.3921642265452783,8.771221183122692e-08,2275.722627119544,69.84909154020175,169.60673055923735,270,0.459915611814346,5.8,Good,Excellent
Brass,Al,164.70724334492124,Oxide-removed,TIG,138.5720868046114,0.0,0.0,6.560215381133926,6.091696873165677,86.45545007497078,30.839269980651437,75.3307786030864,111470.25996181472,105.74610125160807,17.640096679616157,0.7767406937076823,0.1,8.718537002578936,1.7053387072930628,780.934502605357,38.62277053727096,5519.263857435376,-35.79075849662169,145.42964491152634,8680,118827.83915546868,1.991207471886234,9.63535148209,1.307813179451311e-07,82.12831292023665,58.358051279655214,181.22040340814803,270,0.459915611814346,5.8,Fair,Excellent
Cu-Ni,Al-5052,106.21965805212946,Oxide-removed,Friction,1651.1158312871619,0.12812997635601708,2664.401182714688,0.513277077647666,1410.8462655676558,0.0,52.509006462833256,45.266813666262166,98868.96037551014,354.6411682512551,5.947007699697869,10.72485706501436,0.1,3.75478502306577,1.1596401979229634,2352.8149523828356,13.131300979149023,7978.559941559528,-28.370842672767544,146.24921993592923,155,916867.8711791891,1.0033775035924557,0.19449837582090554,8.034721672738953e-08,14699.349409665705,93.53817505054731,174.62006260869677,563,0.32608695652173914,6.220000000000001,Excellent,Excellent
Cu,Al-Mg,198.62484164495098,Ag-plated,TIG,270.3366186474436,0.0,0.0,4.761973706717271,7.801030626410162,80.88407265104964,20.65018052407204,61.673686998782834,104162.85581956955,157.315847573429,6.957485397324056,0.8938365358443139,0.1,3.296639345603716,1.9727093399384579,1047.607845158057,36.627611003850625,6481.243027310446,-20.42630287834027,131.92759849761825,971,169056.56029556773,1.2934179166497866,0.9386329509430718,2.3358191961948717e-08,180.22829982464486,60.274666373261105,152.35390137595851,455,2.603896103896104,6.300000000000001,Good,Excellent
Cu-Ni,Al-Mg,176.4779520330827,Ni-plated,RSW,6956.473694673945,0.0,4996.9206566018465,0.9084642420577458,0.0,50.0,37.18698381256538,31.244705778765137,94929.22820106048,499.1669666409268,5.770519110816164,29.76627935945577,0.21341153865141138,0.00991235310222274,1.345446184556287,7643.015507288457,6.802029381081053,35810.18211975802,-25.907945696955963,84.88948927813158,4247,4926971.676372458,0.9084028534779229,3.812995794702102,1.8526497594543043e-08,131577.4023191472,78.03785908633282,110.79743497508754,540,0.2922077922077922,6.24,Good,Excellent
Cu-Ni,Al-1100,147.32488655428423,Ni-plated,RSW,1390.2467516295756,0.0,1593.02474076903,0.5876703298681107,0.0,50.0,38.226812385412416,74.10812226203566,94023.36980658091,162.11301464839838,13.593079243105935,5.273707895232646,0.1,5.404486784763118,2.5493588680932415,1297.9678781073058,17.565333290976877,5545.612735477537,-36.655013879727164,101.24349082095853,4264,204308.7164746617,0.9913156904038267,3.4602273524553113,3.135324186324148e-08,2374.5573021082673,64.91792594156924,137.8985047006857,527,0.20270270270270271,6.19,Good,Excellent
Cu,Al-1100,172.88498997230496,Ni-plated,Friction,1942.4019965217096,0.8720163221318767,1192.6047178266754,4.84240533165382,2155.4786381852405,0.0,8.157277794497638,78.6956263921142,105817.98945648565,119.10245996021872,7.677753707944755,3.972369492166492,0.11200102509350712,3.7831009996747214,1.7020198204973698,3384.8685769342965,11.958757518130058,54405.52002622387,-25.96910871835982,108.87674430944345,1497,603146.6832045442,1.0147025107590273,1.2672331137906296,1.3655467478339963e-07,2181.0684323582536,73.35480926337071,134.8458530278033,442,1.8063063063063063,6.250000000000001,Good,Excellent
Cu,Al-Mg,171.00515627062742,Ag-plated,USW,2426.087548519523,14.429563926604727,672.6108860206411,1.0568878278941545,0.0,33410.9395044602,15.469421136441452,37.58564261622686,103168.77454222825,156.05916307247978,7.099224333753084,2.4180140921823012,0.1,6.898285871757949,1.5181242573244078,1959.3345835704583,9.485202948065727,14994.298741366512,-20.212245342521406,141.6188508293406,8029,669277.844827875,2.235698910693892,9.45756577353761,3.8347924803792216e-08,1308.8332410653265,64.15299586183107,161.83109617186201,455,2.603896103896104,6.300000000000001,Good,Excellent
Cu-Be,Al-1100,171.12939961473717,None,USW,1368.2132551548993,18.170790692847817,986.8794789349768,0.9061655872022527,0.0,36824.236923192075,28.341313567300535,74.19326405421151,105536.78710770217,93.45761298932634,14.00456937506211,2.60160855252887,0.1,4.490046029651551,1.1322856678148903,1801.0159998508645,21.376780968266765,7244.972345877234,-38.91592358396096,108.48435519955831,7159,196526.77544148001,1.8471374144957176,5.978093546098187,1.4288629346522573e-07,605.5784447822016,58.87068026894212,147.40027878351927,387,0.47297297297297297,5.54,Fair,Excellent
Cu-Be,Al-Mg,223.2610575456673,Ni-plated,TIG,283.4413804575411,0.0,0.0,2.519331578246155,3.5154386123963053,157.31190763912727,34.673174038734594,23.136833326467432,101483.33949605963,299.03682357992767,5.235057392351802,0.846507973665605,0.1,3.284221562341273,1.4527498473047957,1290.2390174965217,28.6012606880937,3198.4208451682293,-38.47036415155151,94.220804029659,163,488490.38524862035,0.8116947113009003,0.11613396974020289,1.793519005974461e-08,535.8211256939559,84.38413098628197,132.69116818121051,400,0.6818181818181818,5.59,Excellent,Excellent
Cu,Al-5052,110.76219988290227,Oxide-removed,Laser,565.5927539800016,0.0,0.0,0.027199805988568974,138.56178418229746,5108.824898044893,-1.143447224358237,68.92787329432045,97448.58453730823,50.17122333586427,14.788513988463578,0.1,0.1,6.94324562581588,1.110472060831147,421.50537464356347,40.12034969087639,4.081881287237793,-37.13203265181874,145.25231805107006,1655,40117.2008416945,1.6681742858121835,1.8531059543958615,2.4271412506620485e-07,10.0,49.21087068337343,182.3843507028888,478,2.9057971014492754,6.280000000000001,Fair,High
Brass,Al-1100,253.43829612187304,Sn-plated,RSW,5925.235424048038,0.0,1290.3399497061453,0.5537842260287538,0.0,50.0,28.933117972855456,48.20300438830841,102491.22230898302,178.3910219322775,13.853252878603557,3.452348374849679,0.1,4.181114581083397,0.9700887266418065,1468.4774666260269,12.063682477621551,12947.143204303622,-29.908659224564577,123.63734009938881,9920,415911.1878437784,1.7378355250909168,8.931329224105145,1.1014407735384003e-07,1554.6016159958363,68.8139392872009,153.5459993239534,287,0.49099099099099097,5.79,Good,Excellent
Brass,Al-Mg,79.0098071437868,Sn-plated,Friction,1509.2691898715116,1.0013772767771563,819.540983453298,1.102490406661217,1805.1989950256375,0.0,3.565927018691191,78.17793613580842,100029.69006099268,276.78854237659016,3.17180000844462,2.4578913801385736,0.16265214534105257,0.5965562421010245,1.1734205208154056,3534.088755657574,9.666092435622796,21060.104600363386,-25.2906608974096,137.74545235617137,8975,1614073.2472249414,1.0589195716787574,10.226322932851604,1.0189234823833157e-07,3756.944160241091,90.28711088696568,163.03611325358096,300,0.7077922077922078,5.84,Excellent,Excellent
Cu-Ni,Al-1100,195.46691561292553,Ag-plated,TIG,86.01110311289513,0.0,0.0,3.7338874793858623,4.970620678278671,118.8666529293498,7.166183286396464,35.616986202437744,100603.58817893559,94.97872807001725,36.06476255540283,0.8825759691564767,0.1,4.197060163853742,2.1423269451045464,909.0077524546823,36.49305787122169,1643.0186151674693,-30.113891721732102,82.04812971039048,7228,195937.096043119,2.2975184130482513,4.997791685659498,2.098074229871594e-08,108.37476789710685,72.61603262902229,112.16202143212259,527,0.20270270270270271,6.19,Good,Excellent
Bronze,Al,160.41102403760584,Sn-plated,Friction,897.9670499234242,0.8699699250362071,1419.5626399794346,0.9368142011150757,2430.9057793602383,0.0,16.552778399030373,23.187306457244702,103388.97944888554,170.29474141697548,13.473990838691613,4.244839170298086,0.1,5.259013217387759,2.472092784766384,959.4164627985938,17.06592321848673,5244.204938835507,-21.024088016985694,126.296421602248,5528,362782.7170478327,1.7360849337009214,6.5024949625156925,3.686227673097971e-08,1200.606947803633,76.18318601139931,147.3205096192337,290,0.2742616033755274,6.1000000000000005,Good,Excellent
Cu-Ni,Al,102.0508413309781,Ag-plated,USW,2355.964269812518,41.36513688926754,465.18445594955415,1.0833366918827965,0.0,23256.503695556195,23.788212469635567,51.97265289990487,103730.34035036627,106.80334870733414,14.443431384808793,1.6132312905236161,0.16561147016552086,4.774864412089597,2.4597816312826626,3711.5652914149314,6.8704868006829525,25010.107755750523,-28.69516659976926,109.66384165573737,1873,534708.5614969651,1.1880445463726401,1.447283707633408,5.9579992420284744e-08,1444.6279933764583,70.83087559413389,138.35900825550664,510,0.189873417721519,6.2,Good,Excellent
Cu-Ni,Al-6061,226.39392548433088,Sn-plated,USW,1371.243955729753,12.632223280164169,1902.507466646103,1.885428878720478,0.0,25207.927902636235,43.33159161876963,63.593064837511406,105254.63155951301,707.7823263896269,6.234412787223893,6.073862256843584,0.1,0.0,1.1460712706075022,3780.591354536601,19.22551602697692,11419.842420121471,-25.831048482224105,110.78162756535234,4309,3830539.495395096,0.8034155859402576,3.765678347116299,1.657936097215693e-08,12707.104157756892,96.04772142497745,136.61267604757643,588,0.2694610778443114,6.2,Excellent,Excellent
Bronze,Al-Mg,72.61921672796895,None,TIG,263.6073545123526,0.0,0.0,3.9709826348913,6.034752374184655,149.0487530159652,26.05801941673383,48.632169186325434,92657.18266219643,275.2527074604099,3.32014721990507,0.6510582886562056,0.1,5.971294268753545,3.3774270612710833,2871.408266317273,20.512821676866714,14414.644970895484,-22.97012786409789,103.07146893565566,9565,277688.6584888371,1.5375344815621013,5.972714574836639,1.8435777503134066e-08,409.4768924380271,65.47201745506084,126.04159679975355,320,0.42207792207792205,6.140000000000001,Good,Excellent
Cu,Al-6061,287.35672615421953,None,Laser,1093.821810328643,0.0,0.0,0.017217062924023346,82.01672308285805,7595.275798537574,31.99997511903024,46.9754165539599,99381.23086627043,39.170527950452865,47.080028581162544,0.1,0.1,10.560548331061419,1.8312429258938052,572.7180620831057,36.78389387224907,13.336570509207018,-20.146946227309698,136.45971885620827,7176,19926.22985049791,2.581635504642606,4.873626846077653,5.571381264843953e-07,10.0,22.977493293569363,156.60666508351795,503,2.4011976047904193,6.260000000000001,Poor,High
Brass,Al-Mg,369.9474820307499,None,USW,2452.15797158394,23.51651507173003,1172.8560115198839,0.4935242871387151,0.0,21277.09780269364,7.022399288090469,33.00301910773067,98131.04461291348,235.78965304490472,16.037376981905613,3.238025210789608,0.1,6.572851656878651,2.383174460972779,831.7917383873191,9.297202978322654,3271.2738257720866,-38.7027781307256,116.65428632467433,1290,801208.9026568388,2.1291203750054657,1.7479132471041678,4.1200651312512704e-08,3529.5097329381497,63.13583179928055,155.35706445539992,300,0.7077922077922078,5.84,Good,Excellent
Cu-Ni,Al-1100,140.52075932489458,None,Friction,717.2169381721149,0.9320526606738199,2299.713011418547,4.456337769883413,1679.6274804045138,0.0,15.670999180495166,49.99337069721632,100221.04224975946,120.6608046006318,23.763215436991814,9.006612225018364,0.13870291125364143,4.0594369908433166,2.534292645962832,3636.169548534181,24.53193253302331,22745.115711955175,-30.56982162793418,100.48544746819422,4870,114074.91787951924,1.3236696593795891,1.9115637093641575,9.438472100133103e-08,2308.220177833976,66.63671789907565,131.0552690961284,527,0.20270270270270271,6.19,Good,Excellent
Bronze,Al-Mg,99.43935408696854,Ni-plated,RSW,5564.245532759302,0.0,2067.288994464543,0.2818564148174412,0.0,50.0,20.539165270506707,74.45119041033638,101791.98478497336,532.6091648558585,2.928761165038289,7.257765967089161,0.1,0.0,2.362217792014984,3290.3191694784664,6.023480252624329,15771.605833801641,-38.72668145344583,91.97438278396744,345,7200464.543211106,0.5707773634088907,0.23320037491095413,1.6910429753226247e-08,32912.19006183625,88.97065073134004,130.70106423741328,320,0.42207792207792205,6.140000000000001,Excellent,Excellent
Cu-Be,Al,119.04962707285213,Oxide-removed,RSW,3769.935008606009,0.0,3235.6371305942857,0.1302056458520212,0.0,50.0,20.751754519913096,45.452221863734906,95566.71930041153,168.2806777681993,7.252702003142931,15.706401720067387,0.1,2.6222100816813354,3.1656574608297614,1412.3699207451343,6.823967510240224,4123.21176206042,-22.45010387532072,149.3109583375225,7133,1303454.2674600258,1.394512802242387,9.479365774820415,6.106510882680213e-08,17286.854234588467,85.71174843744112,171.76106221284323,370,0.4430379746835443,5.55,Excellent,Excellent
Cu-Ni,Al-1100,221.55726804459525,None,Laser,274.9927250449575,0.0,0.0,0.06344623113788486,47.86886057847279,4534.130912953043,38.14552457140363,64.42986627953627,97153.56561805432,25.757379060351422,148.51967273163206,0.1,0.1,8.54400364686054,0.7007240641609741,636.5569773212807,60.217378899053905,5.744710062487368,-29.078689088712473,138.5542201843515,851,15109.76368220699,2.9717800559567373,0.6893723651486512,4.0528334879956703e-07,10.0,8.497001674553994,167.63290927306397,527,0.20270270270270271,6.19,Poor,High
Brass,Al,131.85269526748726,Ni-plated,TIG,284.12895269217637,0.0,0.0,8.763447644267414,1.5733439354057044,12.212238532912634,34.74938588668935,66.52908629854406,108020.29349681933,73.76243871695162,18.9310227651698,0.7605633019629149,0.1035702901209853,8.012693695811475,3.1258712781394293,1984.9959714878887,31.2279574357551,18884.325391203445,-38.24018068824581,97.78138083051721,3224,80314.27445848266,2.562007149667506,2.3063036637036007,9.59952394826587e-08,51.814508130647916,56.03280999892225,136.021561518763,270,0.459915611814346,5.8,Fair,High
Cu,Al-1100,50.0,Ag-plated,Laser,375.97331773383036,0.0,0.0,0.012524011678169949,58.22499233315983,3721.2963287882703,42.5568691409448,54.666705520862344,109818.02409866852,34.02573585404398,7.396611610912985,0.1,0.1,9.445757066873515,0.6998023216254143,194.84450023001307,29.585174398141543,6.457249759390849,-39.74318817504654,119.30268198094538,9915,28030.81044609527,2.158955805162311,12.013171690364175,1.8080733973109288e-07,10.0,31.26331560148752,159.0458701559919,442,1.8063063063063063,6.250000000000001,Fair,High
Cu-Ni,Al-Mg,174.86360001983067,Sn-plated,Friction,624.4137621223565,0.974989577756203,1824.562004154935,3.477179308123463,1278.383548448942,0.0,18.6318571190969,40.02696646334819,100437.64361169458,483.15427873877405,8.590406787185678,5.951795258680528,0.1,0.268316248883125,0.9168698762384533,3468.4093664260777,21.70410468465857,12416.527013701858,-35.86209059983377,146.41647736859028,6817,925027.3609492893,1.0389749702733828,7.7384680458212936,1.582367316992055e-08,5537.313913911803,100.0,182.27856796842406,540,0.2922077922077922,6.24,Excellent,Excellent
Cu-Ni,Al-Mg,214.4702037540489,Sn-plated,Laser,662.2000367463069,0.0,0.0,0.06467478628464585,183.12727244247898,3965.516223157909,6.293120527070705,57.31976955537685,104778.75852420753,107.83642431907619,37.96160466299048,0.1,0.1,10.982410908323702,2.1765957337948074,783.7668992106366,45.115199815897434,3.616064543058744,-24.198464086002993,139.70177388462176,3703,39203.408337914734,2.7624010022671,4.9939315543141,2.083171578667417e-07,10.646366662963516,29.613925361870162,163.90023797062474,540,0.2922077922077922,6.24,Poor,High
Bronze,Al,184.26225862061142,Ni-plated,RSW,3054.058221593412,0.0,3870.8779074319264,0.8895467114856367,0.0,50.0,55.07860351220358,50.72911034666654,105229.65780850979,169.6797903439138,13.04256367416655,20.52842085392159,0.1,9.069405132988352,1.3202975486339483,1805.7921238210117,10.26771877158714,14743.80846105726,-20.832965848911474,132.31525963314735,5106,665948.0834834557,2.2440878688280588,2.1776660308950606,8.370053641334767e-08,13940.855118511165,63.05387073913413,153.14822548205882,290,0.2742616033755274,6.1000000000000005,Good,Excellent
Cu-Be,Al-5052,196.36284628214037,Sn-plated,USW,2899.5040338964322,18.80583471623992,744.9901923908138,1.8211356133754315,0.0,21749.764246257284,14.133163185493975,69.91994694367946,98009.46908500232,278.7482106689165,8.139132073937297,1.9833098314613569,0.11610443848990265,3.8643294036250806,1.5800926806689304,6176.067265292952,11.183005533547531,26890.98348914481,-25.204980113982053,144.0034907749908,1354,1242098.4975073587,1.1974413200275806,1.721653500390041,5.173120140434297e-08,1733.1407658397463,70.01037990510538,169.20847088897287,423,0.7608695652173914,5.57,Good,Excellent
