anode_material_encoded,cathode_material_encoded,tab_thickness_um,surface_finish_encoded,welding_technique_encoded,power_w,amplitude_um,force_n,time_ms,speed_mm_s,pulse_frequency_hz,preheat_temperature_c,material_compatibility,thermal_mismatch,electrical_mismatch,weld_strength_mpa,thermal_cycles_to_failure,weld_quality_score
0,0,230.74032974541882,2,3,658.3698938207476,63.75432359116033,86.61413817438064,449.98792720770837,0.0,36.57977301069673,199.57348409257213,1.0,0.0,0.0,99.55378797792882,3538.9160087503437,0.4372084912116586
0,2,134.06037847026602,4,2,2472.2718680051357,0.0,1034.3330845491178,177.45894696737696,0.0,0.0,150.64414021469597,0.20499999999999996,0.9572006346182812,0.9694005571881035,80.14575934071162,1371.8068991407279,0.4694939697176771
1,0,330.98021936247335,2,2,442.09928876387573,0.0,373.3737474070909,68.52083516148943,0.0,0.0,28.861877560160995,0.575,0.5259012861714379,0.457995479617339,72.45473712271628,2874.49092987403,0.4687546043697849
3,2,355.71145546474094,4,2,1949.044498811013,0.0,1976.1488774305983,38.01775818658893,0.0,0.0,126.81579941108296,0.787,1.4198170531585341,1.7847907999119619,125.70532910569294,3493.842522478839,0.6696733377672033
0,2,269.3874066822499,2,2,1654.8986273606808,0.0,1673.1048638788839,159.02738957888053,0.0,0.0,74.31968907106173,0.20499999999999996,0.9572006346182812,0.9694005571881035,74.65814714794716,1837.931501208329,0.43257286990331834
0,1,68.23378644785149,1,3,1344.1517494323716,39.56965686500732,102.9996132828866,492.5959451587514,0.0,25.028528253364208,190.7353218516653,0.575,0.5259012861714379,0.457995479617339,89.80209276360749,1822.3117328969338,0.4394104884603679
2,3,345.25796196524084,4,3,1704.8093256776667,90.5507396100752,248.40484944820264,432.87379345381726,0.0,25.580739799302123,148.17239035847032,0.787,1.4198170531585343,1.7847907999119617,105.87781760739522,3583.1377261782413,0.6327447463560176
1,0,428.9174526224845,0,0,4559.6445093815455,0.0,3361.8484214676555,274.934981201699,159.44394274583448,0.0,160.89601460969425,0.575,0.5259012861714379,0.457995479617339,135.02832956943627,2911.842170934326,0.6548495367027216
2,3,374.14592479688065,0,2,4585.723190720017,0.0,1183.8165636759632,154.47085853865244,0.0,0.0,121.04332081043628,0.787,1.4198170531585343,1.7847907999119617,98.1912770029991,2162.219708480768,0.5175255895874611
2,1,423.48106352989333,2,1,805.0575222780935,0.0,80.8663945253409,23.26664931101478,74.25431874980588,548.9820116814547,194.055622748426,0.63,1.4831019207897191,1.4273960368054424,93.7435771314999,2079.3884369786497,0.5503343111290073
0,1,140.22928559789938,1,3,887.8534046801939,24.923135936261517,459.0671641138439,236.7101042365173,0.0,24.791310173087837,50.714371236823375,0.575,0.5259012861714379,0.457995479617339,92.7134825039562,2378.0133425239264,0.6075686034275629
1,0,449.99957284541716,2,1,280.1809682218759,0.0,31.78794365794536,1.1212036333197632,44.383695799080265,890.7968994891554,90.07266481755535,0.575,0.5259012861714379,0.457995479617339,83.20805307627498,2649.503182011615,0.5468012156551636
3,3,194.98705279158327,1,1,73.8890974540835,0.0,96.09377292376745,9.77702826704763,72.16855772380146,785.5430621356061,110.0087173470885,1.0,0.0,0.0,67.41266176011287,2462.98185937066,0.5961710504851621
0,1,56.03216641339596,3,1,748.3597174402904,0.0,40.52580455866826,35.48680350728378,47.82444780516235,153.0449454213163,119.61135552697533,0.575,0.5259012861714379,0.457995479617339,101.03220151356363,2155.2890316187854,0.5671132695065064
3,2,429.52624084808184,4,0,1803.719097990082,0.0,617.1328504626754,398.7733309732315,148.31800407126704,0.0,159.74630284040927,0.787,1.4198170531585341,1.7847907999119619,118.07567680753735,4178.024574655838,0.6631126127849947
3,2,473.819571034127,1,0,4876.1931386828655,0.0,1101.0118796203928,417.9527838268817,44.48471893904889,0.0,151.13152679665893,0.787,1.4198170531585341,1.7847907999119619,124.55285999143422,3729.2838826211687,0.666253890977679
1,2,345.0011888378069,2,2,3852.2584230380057,0.0,1847.209214745513,31.66026577629583,0.0,0.0,29.853738387348045,0.63,1.4831019207897191,1.4273960368054424,114.64270243242166,3373.0392878696152,0.6749664085713538
2,3,154.1464837085411,3,3,1816.8144365805842,34.43436507631603,150.37855749251173,75.48547908249841,0.0,21.609365558759478,150.27276805026963,0.787,1.4198170531585343,1.7847907999119617,102.14123665747717,2637.120467603024,0.6802266387141465
1,2,163.28500892713868,2,2,532.2788604120032,0.0,948.1831977596415,135.14233875982637,0.0,0.0,67.22177212875434,0.63,1.4831019207897191,1.4273960368054424,94.77963129914733,2471.5329097146473,0.5999721313946825
3,2,259.9667930460288,0,0,1737.6829584941397,0.0,1479.3748338197126,255.60717315890795,163.2460895029915,0.0,94.89601853737872,0.787,1.4198170531585341,1.7847907999119619,127.96134602176863,2842.643639615853,0.6214550199219406
0,1,454.02398582063876,0,0,1548.719562634114,0.0,830.3230153583872,133.0450830512926,17.62856666133801,0.0,101.03324909025496,0.575,0.5259012861714379,0.457995479617339,120.22083290589973,2786.5935083476993,0.6186222774742547
3,1,117.31894526640127,4,1,569.3391806073012,0.0,18.458670980462735,11.89890369060797,83.43500932826822,968.1397841321711,144.84265653121219,0.41700000000000004,2.9029189739482533,3.2121868367174042,90.77357218138744,2171.5536930240614,0.45667031750935655
0,2,421.6881513125691,4,2,4332.117973868375,0.0,1923.2449483149978,137.38575627256853,0.0,0.0,142.63524204952182,0.20499999999999996,0.9572006346182812,0.9694005571881035,107.25909171875567,2065.0804038761403,0.6016918220378721
0,2,181.08626391731767,3,1,987.8556001139265,0.0,54.670944499055594,39.939725489491074,97.19461581539942,709.5819346026512,88.12704511734535,0.20499999999999996,0.9572006346182812,0.9694005571881035,87.54026469343496,2235.85668024598,0.6287770657006163
1,1,413.86377624309404,0,0,4826.879938442214,0.0,1641.400687284902,370.24793365151027,85.47562528215639,0.0,166.38226791221413,1.0,0.0,0.0,132.38039456663356,3836.0647602712156,0.6817712493864192
3,0,464.1220389206924,1,2,2430.0164339411617,0.0,1805.0689614819173,178.6938664409029,0.0,0.0,41.867185788497,0.0,2.3770176877768154,2.7541913571000656,79.822910015151,2360.379498457751,0.5678173624336007
2,3,242.3722423974441,0,2,3358.2087837962267,0.0,541.3733841228182,55.671683550239145,0.0,0.0,61.88952971822083,0.787,1.4198170531585343,1.7847907999119617,109.48554821663194,3076.703415334798,0.5902486496865645
3,3,214.27279434748888,4,3,1300.3122081305776,55.30491817494638,166.33976419143346,125.70674846052862,0.0,34.45250911467727,96.44524196613726,1.0,0.0,0.0,131.9923291504536,3374.034051947978,0.6690328345276997
3,1,410.9995935370858,2,0,4252.926819468623,0.0,1675.871972164129,482.4302675703362,145.56389276852587,0.0,59.39365947248974,0.41700000000000004,2.9029189739482533,3.2121868367174042,121.58565789499882,2837.756971014168,0.6654162640284857
2,3,288.2672970707273,3,0,2876.886914991327,0.0,4825.6568161584355,216.6392900356992,172.32606953993204,0.0,186.96517620845196,0.787,1.4198170531585343,1.7847907999119617,124.34283520736172,3629.5409704529243,0.6860805312499161
1,1,358.0020718084387,0,3,681.5395079120401,71.83422076315769,164.16276411968147,484.9113357727805,0.0,21.00268528628328,187.00377006329316,1.0,0.0,0.0,102.65955108813672,3794.3150155930484,0.587297835996657
3,1,330.2731566325308,1,0,3054.2853875614146,0.0,4597.309745281032,522.8564116550674,169.665789153225,0.0,50.709189703433545,0.41700000000000004,2.9029189739482533,3.2121868367174042,107.7994130567461,1817.5581623745811,0.6500214384943062
3,1,118.79998054015834,1,1,952.3372048881974,0.0,16.105161579164424,24.951558170766006,68.95583253062846,832.3453125985505,94.38286710462143,0.41700000000000004,2.9029189739482533,3.2121868367174042,79.94383219406267,2785.844554115578,0.641701949700318
0,1,430.15566213030274,1,1,204.9978640043933,0.0,61.01065607929318,8.983167250574983,75.78428349543155,285.35245013436327,198.56024891968693,0.575,0.5259012861714379,0.457995479617339,79.76590254858608,2606.9014759375914,0.5783882517091578
3,0,138.0988001359113,3,1,305.37712035944355,0.0,79.28216492665494,42.25836837178726,34.99029628981149,501.60140541536975,23.49529119392035,0.0,2.3770176877768154,2.7541913571000656,67.96094371648054,807.9583770095956,0.5017568837435019
2,2,469.5269648318514,1,2,3528.61065226271,0.0,1515.8233137764485,156.32242131675767,0.0,0.0,27.792807623826263,1.0,0.0,0.0,113.28295535072928,4063.688244605936,0.746007475229596
0,2,162.75708113996654,1,1,420.8683676787286,0.0,58.27076750654273,6.3678086672059,94.90661443599004,701.7144675740311,171.72711342296847,0.20499999999999996,0.9572006346182812,0.9694005571881035,90.57887339167755,2103.5517807246433,0.6190531227458421
1,0,380.24643797318384,0,0,2502.2104209337203,0.0,2253.255574247063,181.43567350018583,96.81540174320733,0.0,88.79172692708009,0.575,0.5259012861714379,0.457995479617339,135.77344810812235,2958.3340623071517,0.6375329283536242
0,3,178.0949270721164,3,3,1378.745499187427,95.72990864010151,341.41387303923324,342.82016103832774,0.0,35.728278297790105,151.53431242794946,0.0,2.3770176877768154,2.754191357100065,61.224075494137026,653.8017945090955,0.4544397166309538
2,3,193.00343386408875,2,1,534.3148029265078,0.0,12.892499567933662,44.60301626721683,40.84466557895207,984.6800828824668,131.27716484039763,0.787,1.4198170531585343,1.7847907999119617,85.9671611953309,3720.520305303511,0.625133441305921
2,2,189.50083375203738,2,1,436.05897662857035,0.0,70.15010502599947,23.533802591579914,24.009527199912412,930.8407464463486,144.9775810755276,1.0,0.0,0.0,112.94968037217394,3569.21099709518,0.6425913117831479
0,3,386.5515143117375,1,2,3210.513345501572,0.0,955.9912413369725,37.39182140651955,0.0,0.0,55.531480577987544,0.0,2.3770176877768154,2.754191357100065,90.0931011951711,1500.4905873730065,0.6071612125121743
1,2,300.56680308622686,4,0,4996.428286646389,0.0,4528.155225282348,480.5065718589131,42.576888701171875,0.0,118.47623669717476,0.63,1.4831019207897191,1.4273960368054424,116.57612357221757,2711.7817379719154,0.6196963303892765
0,2,447.3286051313737,3,3,156.4045493107334,23.665164467219956,290.4931133747201,417.1065555826169,0.0,27.270434111613167,136.33690708965742,0.20499999999999996,0.9572006346182812,0.9694005571881035,67.47618320052244,1457.1949556292022,0.4386626518857752
1,0,188.31772364182018,4,0,2735.925059123844,0.0,2629.7236757754044,115.81876718297896,43.63778836398963,0.0,119.38959045998963,0.575,0.5259012861714379,0.457995479617339,132.66981939324063,4248.114013873092,0.7451329763469885
0,3,361.39663492553495,3,1,525.863350214426,0.0,35.145409463691216,26.642824334745388,11.701908398620386,803.0124681892587,190.04455350035107,0.0,2.3770176877768154,2.754191357100065,77.04986349298312,1093.3538001476136,0.49159796026601904
2,0,388.8268698483998,3,0,4134.977790259873,0.0,3514.3656986847072,578.2958744344013,84.07788503687124,0.0,22.931608684409692,0.20499999999999996,0.9572006346182812,0.9694005571881036,104.379918129515,2329.7095682827253,0.6739953147661555
3,2,118.16695086348118,0,3,1397.04138068648,80.36371786271562,413.8665855817918,206.4113288603824,0.0,23.878975768038245,58.64466841892192,0.787,1.4198170531585341,1.7847907999119619,125.59859245443046,2575.310547678487,0.609642732606778
3,2,230.26521079391503,1,1,374.7394122448289,0.0,10.695265751859415,21.738139259324203,28.074726145587515,790.2498849509794,33.252774065960615,0.787,1.4198170531585341,1.7847907999119619,111.2113847554746,3004.4229405088113,0.7274619384607721
1,2,267.26787245768503,0,0,3699.249359575845,0.0,616.9304197919009,229.85819951962722,113.01635442011292,0.0,193.42227514389276,0.63,1.4831019207897191,1.4273960368054424,106.3859093714175,2301.760348255507,0.5802564202790342
1,1,210.05932545246844,4,3,1274.3848456413061,79.1991580278207,485.7285744584686,365.86387532253787,0.0,30.897936638659758,62.114667266180746,1.0,0.0,0.0,121.10624827954733,3783.8339972679446,0.6749109477754387
1,1,194.95066818611215,4,1,443.70403720070686,0.0,76.43736677843775,46.8028184418012,42.8680150001511,585.0481289540419,153.25763258284528,1.0,0.0,0.0,113.77973161764011,3132.915314399422,0.6442966664782149
2,1,358.8889522989389,2,1,246.68268400695214,0.0,87.1720213588483,35.96280998882405,36.11601672061916,874.1736398590316,46.21865474454714,0.63,1.4831019207897191,1.4273960368054424,66.84123520295866,2286.463778426796,0.5188400649374632
0,0,147.13987894676984,0,0,4883.388093883415,0.0,1798.340041456583,267.9665601908425,168.05951222103843,0.0,29.39311531360381,1.0,0.0,0.0,132.10079183971416,4202.890094291044,0.6350990968157139
2,2,369.22583536300795,0,2,2995.665718439512,0.0,1780.2996940679861,76.0283994591871,0.0,0.0,54.37736170081763,1.0,0.0,0.0,122.99869296075053,4593.124781908641,0.7108009745666684
3,3,470.76988837582877,0,2,2990.0196729175086,0.0,1196.7026638866241,45.76404917699203,0.0,0.0,69.71573642468817,1.0,0.0,0.0,106.4356210669541,2885.228857184435,0.6094678131980527
1,0,304.33888452998804,2,3,1984.6702235459122,69.76533637788171,348.86540906634104,183.5913378206321,0.0,33.00764499179165,102.48970351791895,0.575,0.5259012861714379,0.457995479617339,120.09832956159082,2342.6750000492925,0.5348575030273784
0,0,325.14540653276333,0,0,4331.904228451947,0.0,4160.761300298987,927.7525236658516,38.24884183209229,0.0,24.00060904875945,1.0,0.0,0.0,121.93878034585558,3375.470832006118,0.6213742466682132
3,0,81.01971595584008,0,3,447.37211865877384,73.91518451099233,413.48239299165203,353.43953061857144,0.0,22.85716346694205,131.10956127379552,0.0,2.3770176877768154,2.7541913571000656,84.20070847102423,1120.7897067566587,0.4127328021266084
3,3,439.0146066280227,0,0,3379.7935792911576,0.0,3867.716492022482,223.28247491095874,20.608503644770472,0.0,138.1257273014529,1.0,0.0,0.0,136.34117010534496,3716.181283875141,0.6812579235677961
3,2,178.45150423993948,0,3,584.1162251208764,18.167662724937323,116.8427205792185,141.51829431529438,0.0,30.613836173724636,72.36685472030808,0.787,1.4198170531585341,1.7847907999119619,97.75232104291136,3559.1743713229275,0.580881170887933
2,1,326.7730244878542,4,3,396.1313043645055,64.42139535879478,180.79713369194832,189.7497269598888,0.0,39.34797074771954,67.673970351104,0.63,1.4831019207897191,1.4273960368054424,87.85063649293814,1938.1157352725081,0.5216207054785296
1,2,490.600476385161,1,0,4220.610203577534,0.0,2408.6409664592447,502.7088984277831,31.810603070385994,0.0,54.27096031345515,0.63,1.4831019207897191,1.4273960368054424,127.87015644555072,4482.403383380185,0.6798931716079649
3,2,317.9761702577635,4,2,4253.79964986392,0.0,107.57910000960361,37.45131559815372,0.0,0.0,58.73587830183187,0.787,1.4198170531585341,1.7847907999119619,88.31369437138747,2918.334383043327,0.6084686276758317
1,0,376.1192693589699,0,3,1114.7220248564208,26.95854981401381,334.7510616681908,51.63820281027491,0.0,21.968241661600207,137.06097158717813,0.575,0.5259012861714379,0.457995479617339,104.08115300261612,2197.2297533626675,0.48829545908657845
2,0,250.39382820068835,3,0,4058.7339151380634,0.0,3094.3466732117804,117.51234227864904,49.10469930302515,0.0,129.03870342369981,0.20499999999999996,0.9572006346182812,0.9694005571881036,89.95880253631121,1861.6162111696435,0.6141349157786676
3,0,77.16462958177581,3,0,1955.8533340013958,0.0,4320.7725737184965,624.2837560134188,112.87070384154505,0.0,184.67701584888067,0.0,2.3770176877768154,2.7541913571000656,122.87653961032596,2324.902483048031,0.6562292060376503
2,1,408.91970727040484,2,0,1346.800154573664,0.0,3456.2512847574303,240.3001467052774,109.13085806899753,0.0,168.9485509399953,0.63,1.4831019207897191,1.4273960368054424,114.714234844201,2426.3576535433854,0.5395685660754911
2,1,65.74947856879355,4,1,613.0036424979094,0.0,85.76885138420113,40.515906116880046,19.82045565334827,916.2755485723487,123.67574680793092,0.63,1.4831019207897191,1.4273960368054424,92.77636595307025,2590.1906910941093,0.527855495584911
1,1,365.29602299953433,2,0,1011.0181317647666,0.0,1985.5652947619594,159.7298199634061,146.98333851443155,0.0,50.129182620595124,1.0,0.0,0.0,140.24771713691686,3449.8707685934332,0.7222762269331424
3,2,60.31470791733663,2,0,3000.8996475380845,0.0,1287.2439356609336,176.61774054840564,52.95600155823134,0.0,78.24251305121112,0.787,1.4198170531585341,1.7847907999119619,144.9079304634839,3399.9666920849713,0.6623748109356403
2,0,438.0373564595018,3,1,924.7138746465325,0.0,70.98892646645888,12.869793450378427,89.48071723232533,137.35817734146517,105.68072338355356,0.20499999999999996,0.9572006346182812,0.9694005571881036,107.35319217979878,2111.6468644136194,0.6131776232882976
3,3,120.93621612484127,4,1,704.0198340827992,0.0,48.23609112904306,14.147490995468367,26.968436010399877,501.3025429688306,95.72578067995421,1.0,0.0,0.0,127.41927875579229,3995.449154693504,0.6593072194389509
1,2,281.42217294914803,1,2,4671.168267530819,0.0,1510.4160162943324,135.8025648996013,0.0,0.0,31.594394934257295,0.63,1.4831019207897191,1.4273960368054424,100.363115804024,3194.29300570225,0.6287759618183414
2,1,318.7178170174163,4,0,4502.083509593881,0.0,3066.511522171894,272.7422072120165,195.6616920971381,0.0,84.48201399687181,0.63,1.4831019207897191,1.4273960368054424,133.1325865806527,2798.3291528816153,0.6280535419204674
1,3,255.89543331803543,2,3,1116.0136126411453,38.37636665694258,400.17678452872474,258.7980382900749,0.0,20.24923396161806,53.78156432057987,0.41700000000000004,2.9029189739482533,3.2121868367174042,94.49830105339295,1665.340828854259,0.5470708849819861
3,3,203.34357020699926,0,1,353.9490089243851,0.0,51.14745303202213,19.25840107497853,55.6227670590333,184.17632122296703,123.47994540159684,1.0,0.0,0.0,91.5501753362395,3085.2505698119126,0.5946346914071907
3,0,260.51643328143723,2,1,593.8140996698772,0.0,98.78709619183383,37.93678922759475,68.77037895464974,201.40944704141646,187.48019302371128,0.0,2.3770176877768154,2.7541913571000656,73.47117327440867,1455.3544023920654,0.5578543455668138
1,3,190.1370892465214,4,2,2992.5149174363883,0.0,1657.3827957920594,55.72130392116133,0.0,0.0,45.17088777296513,0.41700000000000004,2.9029189739482533,3.2121868367174042,116.36903263350342,2551.0281813137167,0.5328321014080613
0,1,247.15505618638844,3,2,616.5673954833851,0.0,1357.3529368753398,137.9817487051629,0.0,0.0,175.00417999008081,0.575,0.5259012861714379,0.457995479617339,112.93821326321198,2903.727263339331,0.6470980188992135
2,0,211.5108459491138,4,2,4061.0676174020964,0.0,1296.1730333597732,171.13313963062964,0.0,0.0,67.18179782290326,0.20499999999999996,0.9572006346182812,0.9694005571881036,97.9947559039558,2224.789085090753,0.5336453144889006
3,3,304.7921705782154,1,0,2064.387711772997,0.0,658.7734509475122,759.5115395597312,83.32851411313526,0.0,144.00848249010284,1.0,0.0,0.0,150.0,3939.0009280393874,0.8147593516618784
3,0,157.06587301024257,0,0,1838.5192451950206,0.0,732.3715604356822,779.8385272685823,167.00140595064047,0.0,129.328533827389,0.0,2.3770176877768154,2.7541913571000656,110.94231057137924,1469.4302978356045,0.5441036818779658
2,3,494.8954497113056,0,0,2556.0914633159537,0.0,4482.918760512046,474.0009385233889,190.79412545619508,0.0,59.26720671977375,0.787,1.4198170531585343,1.7847907999119617,116.0476228522466,3283.5682133549585,0.6305883579189986
1,2,275.39147902197453,2,1,984.0484006218365,0.0,83.58637612240064,13.555409130435821,37.26613576675198,533.122403007998,86.49485588067105,0.63,1.4831019207897191,1.4273960368054424,118.05890269046597,3522.966236812238,0.6732890653058415
1,2,137.37293483652934,4,2,1777.6664044148265,0.0,1655.9666139649137,186.23415047886647,0.0,0.0,118.41498135990238,0.63,1.4831019207897191,1.4273960368054424,101.1014045078024,3703.081103864916,0.5301710514699584
1,1,264.6800373052726,3,1,986.4983263289705,0.0,40.26680313634401,14.241959453165805,16.945720256083142,48.415068437563946,184.14043016606416,1.0,0.0,0.0,116.29215436380429,4061.9782954545362,0.7034527368288664
0,2,439.8868082861709,1,3,436.3280850621541,35.60574572286997,225.97810059161367,99.3698868090936,0.0,36.404695332512624,53.17268298616637,0.20499999999999996,0.9572006346182812,0.9694005571881035,77.69020521964933,1778.3054855559606,0.5464157467216556
0,2,59.813056905978016,2,0,3476.15266123456,0.0,3031.855170186307,590.7480459410494,65.09217403603986,0.0,81.86887395737347,0.20499999999999996,0.9572006346182812,0.9694005571881035,120.89683650715776,2880.0311740022253,0.647729186280032
3,2,355.79935359827994,4,1,940.665764674453,0.0,30.85608561566002,33.7651992851586,26.0576264984304,989.6300583136224,198.9910287885685,0.787,1.4198170531585341,1.7847907999119619,117.8143067108672,3398.494627760263,0.6225251033259553
1,3,296.58550855726764,3,3,1832.160475066974,33.81009036169468,494.36169218411345,331.6817311259189,0.0,34.57107962773645,162.12863895491884,0.41700000000000004,2.9029189739482533,3.2121868367174042,96.9835807315758,1749.6937679798698,0.5784242744550897
2,3,126.30109746656099,4,1,318.77015872339325,0.0,29.437200681135668,43.04538353423694,28.243967309179336,917.611857398344,89.15884292012595,0.787,1.4198170531585343,1.7847907999119617,82.56573656760739,2515.980464389081,0.5060127172474271
3,0,417.8643976872143,3,3,796.6266384575858,10.823263387801944,316.4733557244717,209.13188501319627,0.0,39.5194718405835,45.59482024256919,0.0,2.3770176877768154,2.7541913571000656,78.61852478060631,1172.776701961052,0.6030835197809697
2,3,215.99808006830256,4,1,417.38097682881863,0.0,38.30215733670141,28.753338503335836,73.25888075937178,966.5500742094199,110.13342230535255,0.787,1.4198170531585343,1.7847907999119617,77.56104117889232,2332.066462975704,0.5398084946972345
3,2,182.21091296697836,4,1,116.13407271116546,0.0,47.75577576358497,33.52020213871771,1.4919207871884907,489.5438242560392,125.07932110107673,0.787,1.4198170531585341,1.7847907999119619,84.18856347394323,1895.4147930582228,0.45035274469705855
0,3,422.6563363356055,2,0,4226.12679900659,0.0,728.9224226232279,406.4921913550399,86.17448077828232,0.0,66.50223751195387,0.0,2.3770176877768154,2.754191357100065,95.85472875553572,1599.5932218865225,0.5589978825287708
3,1,337.3362707862491,4,1,730.4705418021307,0.0,36.61470729234948,13.067120347604032,12.434884322675995,995.8836498208395,148.16410047768846,0.41700000000000004,2.9029189739482533,3.2121868367174042,113.91253381350106,1882.3043262700553,0.5940715360600973
0,0,454.216587653671,4,1,498.08287946653223,0.0,14.339058284038105,4.75011434976297,13.667458934480559,212.53269009572435,117.38789778305755,1.0,0.0,0.0,90.6397726478651,2743.3968164555026,0.5601303096306801
3,0,333.44766665203974,2,2,3754.041209877477,0.0,1161.5075977275917,157.56528948152976,0.0,0.0,86.06119966950939,0.0,2.3770176877768154,2.7541913571000656,94.32331231102573,1819.6472304258414,0.5520417781892429
1,3,383.3679460694519,2,1,68.82731314063365,0.0,33.86043799568076,20.87075568228524,43.472359535422164,54.506557131100735,72.13742001562701,0.41700000000000004,2.9029189739482533,3.2121868367174042,64.66076991149686,2446.5087824014204,0.43912641119532597
2,2,426.4006533168258,0,0,3046.0812889195336,0.0,1789.805936405741,272.3257784365113,137.52069249554364,0.0,71.29281393315195,1.0,0.0,0.0,143.07093967958346,4817.055142791602,0.7304289630953205
1,0,74.63283615947161,0,1,129.65705416023619,0.0,88.03068475388349,45.09144185242405,33.2281107144882,986.912736624287,162.16886286801167,0.575,0.5259012861714379,0.457995479617339,83.47431197478662,2092.098490831523,0.5218523357935766
3,1,399.2220314912211,2,0,2605.06659044787,0.0,4830.418884213729,988.1905950901934,167.11294144203907,0.0,109.67435601484397,0.41700000000000004,2.9029189739482533,3.2121868367174042,126.63958052075567,2446.2932585337107,0.6823902686805057
3,1,326.1679168323096,1,2,799.1875098208734,0.0,1210.3966284865483,149.0648237986679,0.0,0.0,70.92841356404207,0.41700000000000004,2.9029189739482533,3.2121868367174042,105.82899747333941,2313.498813486969,0.6187466149295191
3,0,81.27850843183695,3,0,1309.8580685674146,0.0,4521.3884439396925,866.6241599295535,187.432719514004,0.0,161.92222163782444,0.0,2.3770176877768154,2.7541913571000656,106.1179464284343,1486.9691567303057,0.6598293218538903
0,2,278.8600648409218,2,2,2668.6212359196097,0.0,716.1787915286429,106.20551851042539,0.0,0.0,23.925841492988283,0.20499999999999996,0.9572006346182812,0.9694005571881035,102.49509886286974,1993.5575883447623,0.6247104553157176
2,2,87.10613509277925,0,2,3700.9051238283296,0.0,890.7898444070794,76.83492671460608,0.0,0.0,199.16324006446814,1.0,0.0,0.0,117.85607409852129,3378.4930449508493,0.6322530540900554
2,3,381.1762407754501,4,2,569.8674610392338,0.0,949.7493360428035,84.64905810867093,0.0,0.0,179.9649640043568,0.787,1.4198170531585343,1.7847907999119617,106.41956006094615,2478.795831348669,0.5737118705915137
3,3,295.9257712540474,2,2,3383.8022730490497,0.0,933.6154744934307,10.767362871493608,0.0,0.0,153.73322917404835,1.0,0.0,0.0,120.27890742511241,4422.092181510805,0.6211500316430383
3,0,479.1080918355338,2,2,2524.898299906858,0.0,1570.0580667137042,189.6078858567542,0.0,0.0,67.95162687702256,0.0,2.3770176877768154,2.7541913571000656,77.59738887775671,1647.6245143687809,0.5217366204643344
0,3,132.41091720729645,0,0,1771.8231762595065,0.0,2401.411550687838,862.7147047716146,18.14079163593509,0.0,180.17808041818154,0.0,2.3770176877768154,2.754191357100065,107.25892676128058,2100.6466379292015,0.5583542297128778
1,3,322.7150536341703,0,2,1879.497567832249,0.0,1223.0535843132527,75.07805040858827,0.0,0.0,166.9719960505877,0.41700000000000004,2.9029189739482533,3.2121868367174042,124.59168544676223,2104.931500385468,0.5615945856374697
1,3,145.21196055672112,1,2,2549.054188553165,0.0,1884.304632620437,14.546035085986265,0.0,0.0,164.24818969676636,0.41700000000000004,2.9029189739482533,3.2121868367174042,95.42267828812892,3750.6588764244557,0.6368358083251595
2,1,326.3292431273293,0,2,573.9903359608959,0.0,474.22970742542896,83.13082818099778,0.0,0.0,51.562098242360904,0.63,1.4831019207897191,1.4273960368054424,100.8549345705214,2181.482778798071,0.5300659319962245
0,3,375.1923660623854,0,2,2459.791398338734,0.0,169.67581696253998,177.68747701225783,0.0,0.0,130.78496410802512,0.0,2.3770176877768154,2.754191357100065,100.59681090264249,1218.7804249695037,0.45546411770864115
3,0,375.03694819829235,0,2,3841.2313410293937,0.0,609.2195832640834,58.78596450352001,0.0,0.0,181.9994908303876,0.0,2.3770176877768154,2.7541913571000656,82.80376698607905,1001.481738445877,0.4810423353972005
2,2,416.78329580717445,4,3,148.61235688758242,45.92188564086132,164.5161426974731,328.2889882288041,0.0,30.957661240983338,110.80240178149268,1.0,0.0,0.0,116.44677090295485,3230.2571118356127,0.6594475580785947
0,3,434.09760258124254,2,1,959.2765394380046,0.0,81.571958055117,4.962370488223948,70.72441251001975,108.00800270395375,119.28344941950883,0.0,2.3770176877768154,2.754191357100065,89.16836778857284,1239.7915636323498,0.5404480599005071
1,2,84.77227682022968,2,1,356.93338148964017,0.0,59.95160303593434,25.290162023400057,69.64014051406609,810.2183219656882,93.39841824827279,0.63,1.4831019207897191,1.4273960368054424,86.99459565969825,2224.881190895682,0.5697259485489713
0,3,204.47022068258184,0,2,4181.050119055783,0.0,210.83414707291655,131.91457439622303,0.0,0.0,140.59314547226322,0.0,2.3770176877768154,2.754191357100065,65.99277440865549,572.3788274785827,0.3815869644229399
1,0,359.20513416191255,1,2,4814.614142884356,0.0,1534.539812584154,108.78157397244243,0.0,0.0,174.86230745793083,0.575,0.5259012861714379,0.457995479617339,113.85287315391648,2721.5726145340614,0.6519876818818031
0,1,274.36382932604545,0,3,1997.225365859446,13.958384908013183,89.66879497755306,395.6639370353567,0.0,30.994956518558094,111.88021418108454,0.575,0.5259012861714379,0.457995479617339,77.16576164239122,3813.128307518534,0.5253100492441458
2,0,135.80417603965617,1,2,797.2373319761949,0.0,813.0938545286189,22.214839991427766,0.0,0.0,194.41583441581824,0.20499999999999996,0.9572006346182812,0.9694005571881036,83.83939661015309,1488.7462756275406,0.5817134597553525
1,1,298.7193065750141,2,3,1100.1985321514094,19.366246092220038,53.10436797126461,195.09085713047008,0.0,24.677353003744056,92.64254124333392,1.0,0.0,0.0,113.09953465567128,3212.9795447141396,0.6909526195125154
