sample_id,anode_material,cathode_material,tab_thickness_um,surface_finish,coating,welding_technique,power_w,amplitude_um,force_n,time_s,speed_mm_s,pulse_frequency_hz,current_a,voltage_v,rotation_speed_rpm,travel_speed_mm_s,tool_diameter_mm,pulse_duration_ms,spot_size_mm,pre_heat_temperature_c,humidity_percent,atmospheric_pressure_kpa,weld_position,joint_type,joint_geometry,cleaning_method,pre_treatment
WS_004031,Titanium,Copper,294.4652476555966,Etched,Titanium_Nitride,Ultrasonic_Welding,629.2113431929378,74.64624560967162,314.2108524428009,0.49730427271769295,,20000.0,,,,,,,,161.74093254831737,58.04461416583536,95.96447049991822,Overhead,T-Joint,Square,Acetone,Stress_Relief
WS_004032,Steel,Copper,211.1908187246028,Rough,None,Laser_Welding,1185.4081946642407,,,,8.125984656448981,657.6052482174787,,,,,,0.2042170289417362,1.8239934653296144,52.93476574291722,46.871363609356365,97.11478535143536,Horizontal,Lap,V-Groove,Plasma,Solution_Treatment
WS_004033,Steel,Copper,66.5300994797654,As_received,None,Ultrasonic_Welding,1454.7129122717129,76.35502149958724,454.28014597425334,0.8261844270899121,,20000.0,,,,,,,,176.5923905115804,64.41153479958457,96.62495324028092,Vertical,Corner,J-Groove,Acetone,Stress_Relief
WS_004034,Copper,Aluminum,91.41575811846154,Polished,Diamond_Like_Carbon,Resistance_Spot_Welding,,,896.0290317270315,0.044845716032457746,,,1614.9998884443066,2.7928933649740713,,,,,,149.75858505128488,20.71173868636683,102.26519975453738,Vertical,T-Joint,Square,Alcohol,Solution_Treatment
WS_004035,Titanium,Nickel,175.12426562239685,Anodized,Aluminum_Oxide,Resistance_Spot_Welding,,,2690.228884133926,0.17709985038753848,,,3565.7145325462993,5.555027438960399,,,,,,85.6822674846913,22.295342039124545,99.00829033380435,Vertical,T-Joint,Square,Acetone,None
WS_004036,Copper,Titanium,407.5900874503196,Oxidized,Nickel,Laser_Welding,3809.033220066832,,,,37.664408276889,396.1659119973949,,,,,,1.0637339897218048,1.5073373727444501,44.439208835947184,37.429905962406636,98.15543544135326,Overhead,Edge,V-Groove,Acetone,Stress_Relief
WS_004037,Titanium,Copper,123.28286817017332,Oxidized,Polymer,Laser_Welding,1144.8204037735586,,,,39.757100493294494,559.7486728862866,,,,,,11.161122241687377,1.1899745720039647,42.64522706294228,40.973544463813255,100.73079669841964,Vertical,Corner,Square,Alcohol,Annealing
WS_004038,Aluminum,Titanium,360.12854797922654,Coated_Zn,Gold,Laser_Welding,3282.7126977237176,,,,34.9250169315243,195.2568805529871,,,,,,14.564844693127956,1.4671382971633975,48.30547336600917,39.04565798589979,104.41152387119597,Horizontal,Edge,V-Groove,None,None
WS_004039,Nickel,Titanium,353.75932355012884,Etched,Nickel,Friction_Stir_Welding,,,7979.730144181125,,,,,,769.7233872763411,19.92311044342305,16.892689896068465,,,64.73517404966498,31.139128027076154,95.84080938853116,Flat,Corner,U-Groove,Ultrasonic,Stress_Relief
WS_004040,Steel,Nickel,495.96958888767017,Oxidized,Polymer,Ultrasonic_Welding,822.8536051689164,47.59100515051627,1648.2140127220816,1.0405582453965514,,20000.0,,,,,,,,163.85612573284124,22.16751014629185,97.50270612380591,Overhead,Edge,U-Groove,Ultrasonic,Solution_Treatment
WS_004041,Titanium,Aluminum,208.80347501298857,As_received,Zinc,Ultrasonic_Welding,1544.4988574524405,61.368945938447325,1865.3827388908808,0.9207339262135967,,20000.0,,,,,,,,92.26993457232967,78.46081942435417,96.41157494945264,Vertical,Edge,Square,Acetone,Solution_Treatment
WS_004042,Titanium,Nickel,169.28602469396546,Coated_Ni,Zinc,Resistance_Spot_Welding,,,4413.756479840431,0.3865518534139147,,,6007.270254138639,2.0838410079714325,,,,,,65.31190371470359,44.99460144360191,101.56137377871798,Vertical,Butt,U-Groove,Plasma,Solution_Treatment
WS_004043,Aluminum,Copper,142.5205969467578,Cleaned_Acetone,Diamond_Like_Carbon,Resistance_Spot_Welding,,,4755.940936925953,0.8800813154784365,,,8570.491682664622,4.7572361342997205,,,,,,164.32736628811926,66.62905627660741,97.47530693609525,Horizontal,Butt,V-Groove,None,Solution_Treatment
WS_004044,Copper,Aluminum,196.4236246162526,Polished,Gold,Laser_Welding,1589.462024013235,,,,21.567932698610253,957.8756964917226,,,,,,12.672864509938481,0.6652726028550131,133.11686509120966,47.12924997110446,104.43359941953383,Overhead,T-Joint,Square,Alcohol,Solution_Treatment
WS_004045,Steel,Aluminum,409.62562051195454,Polished,Aluminum_Oxide,Friction_Stir_Welding,,,15525.511239914524,,,,,,279.83429805408457,12.079361672901667,3.2295502175030193,,,66.80837446897314,59.93358183385492,96.71562126886275,Flat,T-Joint,Square,Acetone,Annealing
WS_004046,Nickel,Aluminum,305.1447365401488,Rough,Diamond_Like_Carbon,Laser_Welding,2525.112670803934,,,,43.18459585077565,292.89421745550254,,,,,,1.1264334000554646,1.291663643723065,168.62616090918073,53.375443349540326,98.20478103467369,Overhead,Edge,V-Groove,Alcohol,Stress_Relief
WS_004047,Aluminum,Nickel,199.97578829248988,Oxidized,Aluminum_Oxide,Resistance_Spot_Welding,,,545.1050063183834,0.9414496201263489,,,2404.698798306522,5.1178406695318825,,,,,,196.9036129400773,79.29321299222062,102.75990286695537,Overhead,Lap,Square,None,Annealing
WS_004048,Nickel,Steel,391.0892142870819,Anodized,Diamond_Like_Carbon,Ultrasonic_Welding,1051.1182576969263,65.16689001728946,1699.2290206579546,0.16056767666136856,,20000.0,,,,,,,,49.51700708268722,75.28674447681895,104.67270709923254,Overhead,Butt,J-Groove,Ultrasonic,Stress_Relief
WS_004049,Titanium,Aluminum,208.21210266089085,Anodized,Gold,Friction_Stir_Welding,,,18845.924931260502,,,,,,213.0118063705247,16.592188862390344,8.807077402020273,,,41.766219694595705,62.79644685441991,95.8246949330597,Flat,Corner,Square,Plasma,Annealing
WS_004050,Nickel,Copper,422.7240036605102,Rough,Aluminum_Oxide,Ultrasonic_Welding,1901.734707905972,64.78699407406012,120.4126840604989,1.683385975784161,,20000.0,,,,,,,,47.45516655051315,68.14617638967437,101.02751746206657,Flat,Corner,J-Groove,Acetone,Stress_Relief
WS_004051,Copper,Nickel,167.1341519430582,Cleaned_Acetone,Polymer,Laser_Welding,2836.6631045436156,,,,14.986488451735836,416.6112253506717,,,,,,10.080879768750732,0.5910449801371213,62.86619200592269,56.0280089518471,96.83651444319618,Horizontal,T-Joint,U-Groove,Plasma,Stress_Relief
WS_004052,Nickel,Aluminum,313.0220327275026,Oxidized,Diamond_Like_Carbon,Friction_Stir_Welding,,,16173.29803685246,,,,,,751.1694754060858,18.77559767817016,19.979243088540322,,,103.2101416895201,56.87536285379682,95.0598700298372,Overhead,Butt,J-Groove,Plasma,Annealing
WS_004053,Nickel,Steel,94.60841917237283,Anodized,Polymer,Ultrasonic_Welding,1315.2543654426888,68.51810758343288,1116.3354319916718,0.4391301843533617,,20000.0,,,,,,,,130.89464179811392,39.325040555730595,103.19125206595923,Flat,T-Joint,J-Groove,Ultrasonic,Annealing
WS_004054,Copper,Nickel,61.705246376527526,Cleaned_Acetone,Tin,Ultrasonic_Welding,506.75747096056335,79.33287497444492,433.58427542801155,1.6567591356065663,,20000.0,,,,,,,,188.635538136014,79.4969643211651,103.56962157353877,Flat,Lap,U-Groove,Alcohol,Stress_Relief
WS_004055,Steel,Aluminum,338.4895601942084,Coated_Ni,Diamond_Like_Carbon,Ultrasonic_Welding,952.8649697489586,67.80760348998716,833.115069251768,1.6759683747762018,,20000.0,,,,,,,,186.7476256969237,45.90390420686444,95.82701320476325,Horizontal,T-Joint,U-Groove,Ultrasonic,Annealing
WS_004056,Aluminum,Copper,387.3918067309607,Coated_Ni,Titanium_Nitride,Ultrasonic_Welding,1525.2839470318752,66.93291092417357,58.24305673147158,1.0797866953773834,,20000.0,,,,,,,,127.14552075168079,77.63875405324414,101.50482061546188,Overhead,Corner,V-Groove,Ultrasonic,Stress_Relief
WS_004057,Steel,Copper,210.15362179473888,Rough,None,Ultrasonic_Welding,1896.2764455393956,59.52289660663967,472.9084334499641,1.2618709330639877,,20000.0,,,,,,,,180.10481027260624,32.86285804417634,98.37554980509721,Horizontal,Corner,J-Groove,Acetone,Solution_Treatment
WS_004058,Aluminum,Steel,197.5647072385511,Coated_Ni,Nickel,Laser_Welding,525.8318421732772,,,,20.696909926388837,711.7446163755895,,,,,,5.802107806176537,0.10708873807841479,120.27213837903638,61.51649283307974,98.91316182369593,Vertical,Corner,V-Groove,None,Annealing
WS_004059,Aluminum,Steel,379.98371695323266,Anodized,None,Friction_Stir_Welding,,,17011.502624461526,,,,,,1899.012664089962,6.292947348379722,7.466226183893484,,,146.73903675120567,62.49691753190355,100.1041742213891,Vertical,Lap,V-Groove,Alcohol,Annealing
WS_004060,Aluminum,Titanium,456.51700328408214,Polished,Diamond_Like_Carbon,Ultrasonic_Welding,397.2654145717665,87.25151663220805,444.0149713673924,0.768948454597768,,20000.0,,,,,,,,140.47604071138815,24.657909492896437,103.16649128499122,Vertical,Corner,Square,Acetone,Solution_Treatment
WS_004061,Nickel,Titanium,460.046441301002,Polished,Diamond_Like_Carbon,Laser_Welding,1339.894768713091,,,,24.64234108520945,450.1651374921176,,,,,,10.698887204602876,1.0861928327447619,85.52942448760902,72.30959279053567,98.30111205376362,Flat,Butt,J-Groove,None,None
WS_004062,Copper,Titanium,391.0352491403876,Anodized,Tin,Laser_Welding,3133.908569716671,,,,16.514158396690714,993.0070939359632,,,,,,13.13472035599871,1.436052234740963,120.29287701869134,53.094484435172966,95.20022266578279,Horizontal,Lap,V-Groove,None,Stress_Relief
WS_004063,Copper,Nickel,290.4381535386207,Etched,Aluminum_Oxide,Laser_Welding,1442.8869357581834,,,,44.426241695784356,481.533479214161,,,,,,12.018543909437351,1.5245591896154291,46.635250920200946,32.91050623103568,104.98628852854259,Horizontal,Butt,U-Groove,Ultrasonic,None
WS_004064,Steel,Copper,113.58158630184295,Anodized,Silver,Resistance_Spot_Welding,,,1854.00447124866,0.8537511901262641,,,7220.516935202383,5.9059744215328935,,,,,,74.16199114328239,79.17683630903566,103.38540513472924,Flat,Lap,U-Groove,Acetone,Annealing
WS_004065,Copper,Nickel,441.4571258953323,Oxidized,Titanium_Nitride,Friction_Stir_Welding,,,6055.720878411678,,,,,,939.2681772374384,18.315606223697063,12.954795260394892,,,32.84509455217677,31.669050592580838,97.37215017028844,Vertical,Lap,V-Groove,Alcohol,Annealing
WS_004066,Steel,Titanium,321.8771542789403,Cleaned_Alcohol,Polymer,Ultrasonic_Welding,1257.4800561980287,94.50503854268088,1536.7302142287176,0.358083426177799,,20000.0,,,,,,,,68.64140901844061,44.20917443452237,96.05290599950018,Horizontal,Corner,V-Groove,Acetone,Stress_Relief
WS_004067,Aluminum,Steel,262.51987602004414,Rough,Nickel,Ultrasonic_Welding,906.8845600873489,96.37341974586941,266.83006804994284,0.7136704805583187,,20000.0,,,,,,,,61.41350610840271,79.77146933245848,97.94176354205578,Overhead,Lap,U-Groove,None,Solution_Treatment
WS_004068,Titanium,Copper,301.1756173920876,Rough,Aluminum_Oxide,Friction_Stir_Welding,,,4586.471138538517,,,,,,1817.3933440257151,0.7753909937336818,17.65759769044803,,,63.04173548390789,57.36279632380834,97.93052058820989,Horizontal,T-Joint,V-Groove,Acetone,Solution_Treatment
WS_004069,Titanium,Copper,218.68708949120168,Cleaned_Acetone,Diamond_Like_Carbon,Resistance_Spot_Welding,,,1564.2171202811564,0.9138233043433679,,,9176.415404350393,1.1703557848215635,,,,,,137.00024759313663,24.461744508008444,100.97497662131275,Flat,Butt,J-Groove,Plasma,Annealing
WS_004070,Aluminum,Copper,293.28510919354267,Polished,None,Friction_Stir_Welding,,,18063.615391902407,,,,,,1050.3139974290898,3.2964112405385966,9.857943324223768,,,47.96649174490937,30.938189321267284,95.0169972200611,Flat,Lap,V-Groove,Plasma,Solution_Treatment
WS_004071,Copper,Nickel,240.28115415320732,Rough,Nickel,Laser_Welding,491.4761792940994,,,,4.3190279222016486,966.9553348055686,,,,,,13.24335298056092,0.43816595608205056,187.24870736479306,46.5899023837195,102.85446976574059,Horizontal,Edge,J-Groove,None,Stress_Relief
WS_004072,Nickel,Steel,167.94173660028156,Oxidized,Silver,Laser_Welding,4647.158356166569,,,,46.89456120358437,641.6566657487906,,,,,,7.8224195841690065,0.14767101590416393,100.57810554772215,59.538520311837885,98.00286850965034,Vertical,Edge,V-Groove,None,Solution_Treatment
WS_004073,Aluminum,Steel,287.0307148788082,Anodized,Diamond_Like_Carbon,Friction_Stir_Welding,,,3686.716195392956,,,,,,1464.507404840021,9.311303649243674,10.840696366359516,,,196.04122459493064,54.28769561492636,96.16920344566637,Vertical,Butt,V-Groove,Acetone,Solution_Treatment
WS_004074,Steel,Nickel,402.40884339873827,Anodized,Polymer,Laser_Welding,584.334365184953,,,,22.189257179143375,58.82524838466456,,,,,,11.47522290109976,1.0379344971970688,146.45633342531212,31.137291764589733,100.92929253726835,Flat,Corner,U-Groove,Ultrasonic,Stress_Relief
WS_004075,Aluminum,Copper,397.6941607684252,Rough,Gold,Friction_Stir_Welding,,,3033.598660203331,,,,,,1031.4592047132637,11.017411174177608,16.507435056877334,,,148.66545553266093,30.02689777703356,97.76887172135051,Overhead,Edge,J-Groove,None,Stress_Relief
WS_004076,Aluminum,Nickel,296.6099186416655,As_received,Zinc,Friction_Stir_Welding,,,16891.13067400211,,,,,,700.4718764836803,8.016020985121802,12.174800260830754,,,179.68487522071905,54.9289360298879,97.07615155386654,Flat,Lap,V-Groove,Alcohol,Solution_Treatment
WS_004077,Nickel,Steel,461.8278130489186,Rough,Nickel,Friction_Stir_Welding,,,4443.539841450889,,,,,,638.6431615090621,16.74153800093908,12.099962257106283,,,169.14650827534615,79.13758185217992,100.45228718016475,Overhead,Lap,Square,Ultrasonic,Stress_Relief
WS_004078,Steel,Nickel,318.9361154086865,Polished,Gold,Resistance_Spot_Welding,,,2568.1724056450325,0.11252165917336125,,,9196.515810835313,4.982322141486765,,,,,,177.13714622790602,62.55622301833781,103.57217562831855,Horizontal,Edge,V-Groove,Plasma,Annealing
WS_004079,Copper,Titanium,495.1836075253505,Etched,Zinc,Ultrasonic_Welding,288.2165805135802,66.01677407553443,195.14278480764105,1.0618292306612624,,20000.0,,,,,,,,72.35534522634568,62.04577740758357,99.87071995164989,Flat,Edge,V-Groove,Plasma,Annealing
WS_004080,Copper,Nickel,131.2311575925549,As_received,Diamond_Like_Carbon,Resistance_Spot_Welding,,,818.57302404923,0.7608294110236331,,,2187.889111035707,2.412139945915086,,,,,,56.26767498503265,59.664603681077345,101.39012533795577,Vertical,Corner,U-Groove,Ultrasonic,None
WS_004081,Steel,Titanium,296.351362804907,Cleaned_Acetone,Polymer,Resistance_Spot_Welding,,,4382.453164367223,0.08484403696354036,,,6748.90358857522,1.5571529674885458,,,,,,178.2145368105985,43.49989617648818,102.4117597430682,Overhead,T-Joint,V-Groove,Acetone,None
WS_004082,Titanium,Aluminum,324.7457513933823,Oxidized,Diamond_Like_Carbon,Friction_Stir_Welding,,,19406.82816553156,,,,,,389.41972789124134,9.427384709639714,5.47246745999137,,,162.26763432686897,26.43906152131597,100.53899603413583,Horizontal,Edge,Square,Alcohol,Annealing
WS_004083,Aluminum,Nickel,73.89310778193149,Cleaned_Acetone,Nickel,Resistance_Spot_Welding,,,4396.286959618422,0.024126517392338447,,,4822.833082031508,9.249298328795911,,,,,,138.5147736181957,54.99798017619225,98.13499305677243,Horizontal,Corner,Square,None,Stress_Relief
WS_004084,Nickel,Aluminum,106.83462003041458,Coated_Zn,Aluminum_Oxide,Resistance_Spot_Welding,,,3905.0825232876978,0.12592069729356273,,,9414.766242386573,5.697213566562112,,,,,,153.61312737538455,32.06277185979073,100.48795630934154,Flat,Lap,V-Groove,Alcohol,Stress_Relief
WS_004085,Aluminum,Nickel,92.43443692532648,Coated_Ni,Titanium_Nitride,Resistance_Spot_Welding,,,1938.5507185068511,0.3151971177678398,,,8099.517832409754,6.371199921985732,,,,,,26.659169517207708,21.301942637561545,103.419706641931,Vertical,Lap,Square,Plasma,None
WS_004086,Titanium,Aluminum,137.3129582856689,Cleaned_Alcohol,Tin,Laser_Welding,1284.9789037412484,,,,41.87818619565569,697.9858055123815,,,,,,14.828283358593755,0.7856478893103842,20.62034572905359,33.14922153202389,102.55298204431985,Horizontal,T-Joint,J-Groove,Acetone,Stress_Relief
WS_004087,Titanium,Aluminum,67.39500559760637,Coated_Ni,None,Friction_Stir_Welding,,,10024.860731156943,,,,,,1464.1863731460198,6.5737920867415545,13.778045350535258,,,47.582138092509965,36.68276996446278,103.83927910087567,Flat,Butt,Square,Alcohol,Stress_Relief
WS_004088,Titanium,Copper,297.8812229724901,Anodized,Nickel,Resistance_Spot_Welding,,,265.5111124816849,0.2914935829929354,,,9580.143266540694,1.1727183146622222,,,,,,148.82303032835344,73.56497748100969,102.62386628145907,Overhead,Edge,Square,Ultrasonic,Solution_Treatment
WS_004089,Aluminum,Copper,105.95740861489864,Rough,Silver,Laser_Welding,4853.509862730828,,,,11.241099570746867,89.42675200668214,,,,,,13.669524912889292,1.125612430592234,63.13970504046499,75.69667046276419,99.04239878616309,Vertical,Butt,J-Groove,Alcohol,Stress_Relief
WS_004090,Nickel,Titanium,349.342332120749,Coated_Zn,Titanium_Nitride,Resistance_Spot_Welding,,,4686.080650146667,0.8507366368905641,,,8460.08554749532,8.026251967057672,,,,,,134.65113001018494,25.903953433347976,98.24651919113447,Flat,Edge,U-Groove,Acetone,Stress_Relief
WS_004091,Steel,Aluminum,149.51887316474517,Polished,None,Laser_Welding,3411.7571025990555,,,,40.87449428548286,100.28713324116491,,,,,,14.576429908074212,0.48903395604492983,32.933751041647206,53.124645467541875,102.5061111259738,Overhead,Lap,V-Groove,Plasma,Stress_Relief
WS_004092,Nickel,Steel,470.5331873039362,Rough,Tin,Resistance_Spot_Welding,,,809.6246674138553,0.8449824747358682,,,6496.579620714217,8.700960674893391,,,,,,115.88197185353559,39.67775217921212,103.97193656485572,Flat,Edge,V-Groove,Plasma,None
WS_004093,Aluminum,Copper,243.97879793264022,Etched,None,Laser_Welding,275.2317959492817,,,,22.25390120070336,790.9568712018023,,,,,,17.800526106586137,0.5840847213476518,33.856448001265846,57.83926349879599,97.6483284108417,Flat,Lap,V-Groove,Acetone,Stress_Relief
WS_004094,Nickel,Steel,423.32783192688134,Coated_Zn,None,Laser_Welding,4789.372427357431,,,,28.811473763195856,333.7631128092754,,,,,,16.00665573957753,0.9176412083539872,123.92186452375199,52.47268043082559,97.17417854727226,Overhead,Butt,U-Groove,Alcohol,Annealing
WS_004095,Steel,Titanium,394.64672305786996,Etched,Aluminum_Oxide,Resistance_Spot_Welding,,,3927.3949464384777,0.28895157113665515,,,6330.198360434955,5.52431759141442,,,,,,191.9150601104102,34.37420832440039,97.83834487772737,Horizontal,Butt,U-Groove,Acetone,None
WS_004096,Nickel,Copper,428.21761164579823,Cleaned_Alcohol,Nickel,Resistance_Spot_Welding,,,1736.4065340936136,0.7491890816898134,,,3303.3138551366214,8.373789137821031,,,,,,94.95406534187866,21.10263914431464,100.69271153768481,Vertical,Lap,Square,Ultrasonic,Annealing
WS_004097,Aluminum,Titanium,264.4255106251344,Oxidized,Aluminum_Oxide,Laser_Welding,2995.563142885118,,,,26.381599931164544,594.4146309818233,,,,,,1.6073067553082123,0.20556090304232447,51.95798074072371,72.17004053943039,98.56471068371319,Flat,Corner,J-Groove,Ultrasonic,None
WS_004098,Aluminum,Titanium,438.8332554304842,Coated_Ni,Gold,Laser_Welding,1720.2370277957289,,,,2.0927748771681296,911.6301572586045,,,,,,14.165101004482532,0.8013569409188278,87.94218492641822,58.390571810087785,95.89648304868156,Vertical,T-Joint,U-Groove,Acetone,Annealing
WS_004099,Copper,Nickel,151.6113062699444,Etched,Diamond_Like_Carbon,Laser_Welding,4633.626358346616,,,,18.49068785205694,631.068089839606,,,,,,17.118839630484004,1.8404330765861427,190.89742180922204,59.59596429224045,102.20200365923193,Overhead,Lap,Square,Alcohol,None
WS_004100,Steel,Titanium,374.5062297504765,As_received,Polymer,Resistance_Spot_Welding,,,4446.943861464481,0.05281259135373391,,,9142.772588661543,1.4736752913301716,,,,,,152.32870972433034,75.49080573341747,104.06980313701082,Vertical,Butt,J-Groove,None,Solution_Treatment
WS_004101,Steel,Aluminum,427.1721888035894,Cleaned_Alcohol,Titanium_Nitride,Friction_Stir_Welding,,,12749.29071775607,,,,,,1852.687027941052,4.256561652035018,6.276325071154062,,,196.84451523540017,53.18954197934177,99.83374133633974,Flat,Corner,Square,Plasma,None
WS_004102,Titanium,Aluminum,407.869144279434,Coated_Zn,Aluminum_Oxide,Laser_Welding,3027.4417774632548,,,,29.20091979594905,34.118337039046864,,,,,,3.208366488779354,1.1494640014060418,109.58152193328863,40.62969980246834,101.97717624408618,Flat,T-Joint,V-Groove,Acetone,Annealing
WS_004103,Copper,Aluminum,186.3542836839919,Oxidized,Silver,Friction_Stir_Welding,,,8009.9437762388325,,,,,,1486.4036196741206,16.881230390338434,8.89648937070264,,,84.2905102564623,66.38530762420652,101.07001344258823,Flat,Lap,Square,Acetone,None
WS_004104,Nickel,Steel,479.5648807538016,Polished,Nickel,Ultrasonic_Welding,1834.74189067247,87.67579358756751,483.23266790840097,1.773900316511513,,20000.0,,,,,,,,165.9317096273794,64.06405700528146,101.88226878807733,Horizontal,Butt,J-Groove,Alcohol,Stress_Relief
WS_004105,Copper,Nickel,352.42676343746217,Coated_Ni,Gold,Resistance_Spot_Welding,,,3290.6466897672944,0.77334832303591,,,8356.42173586271,7.966731163817893,,,,,,78.28251658610887,61.64534148817999,104.69078755422383,Vertical,Edge,J-Groove,Plasma,Stress_Relief
WS_004106,Aluminum,Steel,416.9040678670834,Coated_Ni,Gold,Laser_Welding,3692.317031563353,,,,32.09151409290625,960.3289681079958,,,,,,14.263425333624024,1.2974656690142259,161.9885158208425,34.775979483998746,104.67145535985921,Horizontal,Corner,Square,None,Solution_Treatment
WS_004107,Steel,Nickel,233.8748284066279,Polished,Gold,Resistance_Spot_Welding,,,669.1198146423551,0.7076458625784732,,,1150.180859242213,7.039267895191999,,,,,,43.165285462935614,67.17113474244618,102.39638448418724,Horizontal,Lap,J-Groove,Plasma,Annealing
WS_004108,Titanium,Copper,440.4205265283009,Coated_Ni,Zinc,Resistance_Spot_Welding,,,3409.185461218218,0.4122878932495662,,,3057.163911598206,4.719832254491316,,,,,,126.81023934306374,61.40032041835916,99.56703622100252,Flat,Butt,U-Groove,Plasma,Annealing
WS_004109,Titanium,Steel,367.8758840911961,Cleaned_Alcohol,Polymer,Ultrasonic_Welding,1241.7703227276988,52.99372201225082,1934.2112440413866,1.7765464616759497,,20000.0,,,,,,,,178.80922100811543,54.752065418910334,99.36832589628729,Vertical,Lap,Square,Alcohol,Annealing
WS_004110,Titanium,Steel,422.10459036543654,Polished,Aluminum_Oxide,Ultrasonic_Welding,580.7574098392639,67.47497515544548,732.8679679434804,1.8419873411277463,,20000.0,,,,,,,,101.46758311596639,49.85731717714597,98.480649632451,Vertical,Butt,J-Groove,Alcohol,Solution_Treatment
WS_004111,Steel,Nickel,203.90610653014747,Polished,None,Friction_Stir_Welding,,,6361.094932632055,,,,,,804.293381731432,8.262189479432356,4.217269203536982,,,159.543554526309,30.094810601996386,95.41021547395403,Flat,Lap,J-Groove,None,Solution_Treatment
WS_004112,Titanium,Steel,448.16347157415925,Cleaned_Acetone,Tin,Resistance_Spot_Welding,,,3473.2458938769437,0.6017964309570218,,,7536.600289333176,7.450451277406085,,,,,,99.87217816651216,32.28087304116494,104.18968319523071,Flat,Lap,Square,None,Annealing
WS_004113,Copper,Steel,144.6103297942181,Etched,Titanium_Nitride,Friction_Stir_Welding,,,14004.705740992878,,,,,,1424.9124552786209,5.8631300716901,8.725538064708743,,,184.59512215594538,58.09747889971881,95.16954137426454,Flat,Butt,V-Groove,Acetone,Annealing
WS_004114,Aluminum,Steel,333.76088243821175,Oxidized,Titanium_Nitride,Resistance_Spot_Welding,,,976.1288821264939,0.22861293621837067,,,8712.577878689848,9.222120683378874,,,,,,157.69551364555508,67.7826053380766,98.42689153382379,Overhead,Edge,Square,Acetone,Solution_Treatment
WS_004115,Aluminum,Titanium,357.63179593573426,Polished,Silver,Friction_Stir_Welding,,,4877.588761800034,,,,,,1268.1410968949258,18.107648657539443,17.767521754112625,,,32.54915492294401,62.54340643451562,96.67686148684108,Horizontal,Edge,V-Groove,None,Solution_Treatment
WS_004116,Copper,Aluminum,443.2236248104412,Coated_Ni,None,Resistance_Spot_Welding,,,751.2333806893764,0.4794836472597556,,,3476.16021752336,6.293286354144499,,,,,,141.2478905336996,23.922045753460488,101.44186978108122,Vertical,Butt,U-Groove,Ultrasonic,None
WS_004117,Nickel,Titanium,182.85668894121125,Oxidized,Diamond_Like_Carbon,Ultrasonic_Welding,1929.108010525853,74.7337586764938,844.7243492028396,0.5441789805371055,,20000.0,,,,,,,,103.77358187963257,76.16289186197307,96.30226844736757,Horizontal,Corner,Square,Plasma,Annealing
WS_004118,Copper,Titanium,357.8810846116052,Rough,Silver,Friction_Stir_Welding,,,2304.877013547132,,,,,,143.4739631342734,7.006149002032188,19.16905409542495,,,23.606911017868686,33.36269079361504,101.03162391323202,Horizontal,T-Joint,J-Groove,Acetone,None
WS_004119,Aluminum,Nickel,302.85225934969344,Etched,Titanium_Nitride,Friction_Stir_Welding,,,10497.182165877135,,,,,,1241.8034194929687,4.836329238231119,12.304825419980002,,,147.48290155035374,79.45043774983924,100.96422704980878,Horizontal,T-Joint,J-Groove,Alcohol,None
WS_004120,Nickel,Steel,451.17676446667485,Polished,Tin,Ultrasonic_Welding,140.58863533843305,13.073870108962709,385.2061790427377,1.9570711583260523,,20000.0,,,,,,,,35.42760508399783,64.33134544949755,99.0159215695729,Overhead,Butt,U-Groove,Plasma,Solution_Treatment
WS_004121,Nickel,Titanium,157.83002245409432,Cleaned_Alcohol,Zinc,Ultrasonic_Welding,1295.548091997347,77.5378248179996,1173.5008778251795,1.2438082332690057,,20000.0,,,,,,,,156.20380091835807,66.00967889559661,97.39948665394193,Vertical,Butt,U-Groove,Ultrasonic,Stress_Relief
WS_004122,Copper,Steel,427.50197372750995,Rough,Polymer,Resistance_Spot_Welding,,,4813.111826012978,0.6538043004340415,,,6746.28568441904,7.061957031927097,,,,,,54.90146904183284,63.94234571858317,98.46977331775724,Vertical,T-Joint,V-Groove,Ultrasonic,Annealing
WS_004123,Nickel,Copper,418.13352356632646,Anodized,Zinc,Laser_Welding,3559.478466459599,,,,17.451981318745084,929.9829814096909,,,,,,12.274087029638096,0.8042415736706541,81.0160647957924,53.28988309057598,99.91497941396996,Vertical,T-Joint,V-Groove,Ultrasonic,Solution_Treatment
WS_004124,Nickel,Aluminum,116.59022929384221,Polished,Diamond_Like_Carbon,Resistance_Spot_Welding,,,1017.7115291693453,0.1591506538101172,,,3419.4004816743623,9.280488254569264,,,,,,138.59409045525882,47.355651541007006,104.25395407569783,Flat,T-Joint,U-Groove,Acetone,Stress_Relief
WS_004125,Aluminum,Titanium,193.72939807762216,As_received,Polymer,Ultrasonic_Welding,424.9055807467233,56.46785702093344,206.20305038157136,1.3024373338215154,,20000.0,,,,,,,,22.192294190473632,68.18631317612343,103.90697220502442,Horizontal,Edge,U-Groove,Alcohol,Stress_Relief
WS_004126,Steel,Titanium,198.16641827477565,Polished,Titanium_Nitride,Laser_Welding,486.5675179566753,,,,18.786806538769927,343.6889743648776,,,,,,12.978896955744068,0.7955456750595713,89.15071925878233,37.18103985246368,101.07981437874149,Flat,Corner,V-Groove,Plasma,Solution_Treatment
