anode_material,cathode_material,tab_thickness_um,surface_coating,welding_technique,power_W,amplitude_um,force_N,time_s,speed_mm_s,pulse_frequency_Hz,preheat_temp_C,humidity_percent,atmospheric_pressure_Pa
Brass,Al-5052,176.41953738890135,Ni-plated,Laser,1368.4888473299652,0.0,0.0,0.06280177445213224,179.575674774935,9697.200501695295,55.50048745144772,22.88294669900415,102363.57245179839
Cu,Al,260.37994017590194,None,Friction,1579.6326130610767,1.3136712390338392,745.8813750921452,2.482840321910135,642.2714163880385,0.0,39.39517274170181,74.3103480206333,100923.92978815152
Bronze,Al-1100,51.61949379132396,Oxide-removed,USW,1449.0748879615935,15.654581407251165,1613.6398833906674,1.0749643350889682,0.0,17764.204139968042,20.008316632987018,65.52300410282137,101534.97170843076
Cu-Ni,Al,218.2870725549005,Oxide-removed,Laser,1089.5325892450983,0.0,0.0,0.03361079116326776,105.25780849265749,2569.324102163756,24.78394229889215,52.266284594577336,104252.30104741313
Brass,Al-1100,189.59805148695077,Oxide-removed,Laser,1537.1230692403062,0.0,0.0,0.0018045950202706736,36.642289277887556,5713.872893939608,34.94269038628099,34.91445976475414,109934.61427192551
Cu,Al-5052,185.78262865564838,None,USW,2120.7193777092125,11.664087930853718,1399.329980245084,0.4829349223347815,0.0,18687.855734816512,10.823627369431591,25.4640295446212,102419.92625673139
Cu-Be,Al-1100,192.0025665790524,Sn-plated,Friction,530.1777652309061,1.034289047161695,2380.888805703782,3.1796182694966233,2610.7413315025196,0.0,40.871609053972556,68.83631044045347,94946.78036824458
Cu-Be,Al,123.74074900316053,Ag-plated,RSW,4738.824650072127,0.0,1035.938035493491,0.8692550819097362,0.0,50.0,24.000583528310482,54.949343581214606,96859.55065996893
Brass,Al-6061,203.19910504092962,Sn-plated,Laser,1845.7207454905854,0.0,0.0,0.08745489700322609,46.13128692560796,9905.482197312276,20.218201376937067,45.87488787248799,102223.45411917077
Cu-Be,Al-1100,305.8786796081558,None,Friction,1941.964651356712,1.7271147291384825,1953.2991884373373,1.3916606692697648,661.7717488491902,0.0,-10.0,49.77267614271325,97258.69398314467
Cu,Al,70.77497308094974,Sn-plated,USW,1797.0591689137477,45.70160149971446,889.1963507392547,1.0385972701617414,0.0,25479.883793126173,18.748190367989903,44.80361247110859,101728.18429469342
Cu,Al-6061,241.43794070319242,Ni-plated,USW,2345.804910137601,13.959898003415269,1496.1884081949634,1.5921890629385165,0.0,32879.02429907398,35.46240527709803,47.207911462448166,102476.41960310207
Cu-Be,Al-5052,142.4667849936999,Ag-plated,Laser,1386.4080752524223,0.0,0.0,0.039643445567025065,101.88087461864312,2119.2060208225416,18.449466123977626,31.088096419650007,98577.11084284492
Cu-Be,Al-5052,115.21586762120008,None,USW,2230.5538690061303,18.3620159747161,1204.3430157713356,1.519198258789034,0.0,19611.500147028128,47.11722284977056,60.55139141743428,100288.3766114072
Bronze,Al-Mg,92.42632452918477,Ag-plated,USW,1177.158411266833,27.56242840724239,1364.8735272900315,0.7141387178986787,0.0,19445.670415450477,25.675145107549984,35.85742699686783,107163.24664463653
Cu-Ni,Al-5052,174.61224134278123,Oxide-removed,Friction,733.3787942283036,0.5992085135381277,1511.5225410408425,0.9182531060155714,2861.2261686485235,0.0,6.060267884531591,39.29569918402296,96023.46908790585
Brass,Al-Mg,282.49364297305107,Oxide-removed,USW,2997.4319861756007,44.84921864555005,1689.363343688782,0.9153443579480839,0.0,23426.587524261206,9.30807385162265,49.38683395078065,89602.15938089172
Cu,Al-5052,128.3889131469752,Ni-plated,RSW,4030.0181486209785,0.0,1075.5358049078723,0.24377217934577466,0.0,50.0,11.82346902055404,79.13776127980566,105383.5664676365
Brass,Al-5052,195.84213038488033,None,Friction,1319.6427624077837,1.8615363207608495,2818.267702799479,3.7147854779696443,1506.206213333811,0.0,43.69853871501863,46.94656043626741,102111.89432636759
Bronze,Al-5052,149.37177823451304,Oxide-removed,Friction,901.4133124206264,0.8866532280253359,2962.3100584192853,4.3574581076225165,1505.0752784735598,0.0,31.115023550006143,30.213847882189064,106035.0393849403
Cu,Al-Mg,77.73031169081906,Ag-plated,Laser,1721.7884463158543,0.0,0.0,0.07500436574545047,86.67207097784805,4941.363425032516,60.95423552193436,59.67931069570767,100376.38457512918
Bronze,Al-Mg,139.61653743631098,Ag-plated,Friction,1195.3010403126298,0.12757580812511163,1303.3924033671337,0.6744271248226634,2666.2614742782257,0.0,18.76226570406447,32.405940640096965,110974.42105565792
Bronze,Al-1100,114.9801914056268,Ni-plated,Laser,1214.4361977236738,0.0,0.0,0.04100312910046306,28.932878107548685,407.5373045504512,26.83070336284333,73.20777486662206,98101.55484474669
Cu-Be,Al,100.00745855425103,Oxide-removed,USW,1140.4221990256083,25.832286813324785,1277.8228535308738,0.7688850348654399,0.0,27030.21361478785,5.289696836339374,63.59234023172899,99278.6455866696
Brass,Al,126.28013303432678,Sn-plated,TIG,219.978253863669,0.0,0.0,1.3934695258464762,5.72360420939131,57.31508028160864,39.06065781609728,23.7340104777064,103259.8239177822
Brass,Al,132.06508100691943,Oxide-removed,RSW,6474.220847428211,0.0,2291.676485867725,0.25282490034776345,0.0,50.0,48.09017070057927,36.61375762816746,106141.23633799527
Cu-Be,Al-5052,224.36207414031907,Ni-plated,RSW,6525.938374573346,0.0,4075.1451797048862,0.5175357226255328,0.0,50.0,-2.0857940463089335,38.021124720601364,103450.03490236717
Brass,Al,151.4213909893123,Oxide-removed,USW,960.6527375542471,28.91840641855305,995.3385843561397,0.3794759579006417,0.0,24073.287334269473,10.7661102499734,72.00558366657141,98230.73801899856
Cu-Be,Al-Mg,85.51553418892055,None,TIG,253.64945229993486,0.0,0.0,5.527248879633847,2.1647133828927014,176.96450900983916,15.59033886093751,69.42975158448013,101328.13193803588
Cu,Al-1100,243.04989232439826,Ni-plated,Friction,1616.018700459795,1.132066940101387,1168.5224628588096,0.9353703705521899,2240.7072776017694,0.0,31.967837516839587,71.81825233446129,104305.80439104237
Bronze,Al-6061,174.98129188587777,Sn-plated,TIG,206.82302490471582,0.0,0.0,8.376814925218838,7.201903043602549,31.329847776104586,15.196850416156613,79.87470530312615,102876.97820030074
Bronze,Al-1100,167.83835848416152,Ag-plated,Friction,1178.6814884886967,0.6929590351689033,2663.6379101852403,1.7315811200374396,1536.4697542044228,0.0,-7.87946678781779,53.774497438098535,108182.0117632587
Brass,Al,212.7346222164879,Oxide-removed,Friction,1322.524554054315,1.288185436773566,2088.127560303337,3.405361772851335,1130.5984240423973,0.0,34.901207632538814,23.870614961223286,96326.42988582532
Cu-Ni,Al,148.70929131500773,Ag-plated,Friction,1258.6327850261825,0.21102248205487967,1818.665789155115,3.2993339786734053,2258.696549503749,0.0,18.80216789533376,51.63809011201385,101695.88560787888
Bronze,Al-Mg,121.0342904608346,Ni-plated,TIG,86.82600381977835,0.0,0.0,6.578998584645679,3.9463790426103813,81.0606973066086,24.696377505363298,50.93252486905238,98307.38363960118
Cu-Be,Al-1100,172.3047172387165,Ag-plated,USW,1687.0587752067577,15.157392573212318,632.001558071289,0.22004110072846336,0.0,39354.600684395715,40.17530759603892,48.80780943453186,103973.05422642746
Cu-Ni,Al-Mg,192.44429681245953,None,Friction,786.1490201491013,1.3041009477961192,788.7811475656865,3.6362845068662146,2637.4783921094827,0.0,49.14723594077677,20.651150942107854,95023.47919664002
Cu-Ni,Al-Mg,174.72373323443028,Ni-plated,USW,1688.1840540571022,37.4590671057513,1389.1875201825228,1.3421711514377919,0.0,17647.233001192115,30.91267836874608,28.471376898351995,98242.69223347217
Bronze,Al-6061,207.48168701495274,Ni-plated,Friction,1725.06924302096,1.2134859311289221,1067.2715860254639,2.479401703048464,2202.6702838159244,0.0,24.110473045152432,32.2149357037707,97528.96845596557
Bronze,Al-Mg,156.1498647885966,Oxide-removed,USW,2106.1933066576357,16.10487055916737,1281.4963554843214,1.0662535766554893,0.0,31350.58070166975,29.580472752096945,72.49658490238721,102993.47528547539
Bronze,Al-Mg,100.72563072670886,Ni-plated,USW,2461.047829870623,23.16079341844114,936.0631537436502,1.2293088092328224,0.0,34553.370743727995,6.710850177825989,27.378919509686654,94235.02328115051
Cu-Be,Al-6061,116.62519956670431,None,USW,2042.269439227765,10.590247222326656,1983.8105881288548,0.15407285813454086,0.0,36706.751995280414,10.721018734171944,46.29841701889596,109430.07902486861
Cu-Ni,Al-5052,259.7392428008901,Oxide-removed,Laser,1820.7739360764817,0.0,0.0,0.022258466142099125,157.29631023336424,4768.239491320861,27.133776128034093,55.903944983635455,111372.1858367767
Brass,Al-5052,151.9768481913508,None,TIG,154.3864620166277,0.0,0.0,2.321387678491894,5.142529143861211,127.68827649855466,15.55158884160665,34.723970120218,101129.57632919351
Cu-Be,Al-6061,95.54852091817921,Sn-plated,Friction,1247.1587442311993,0.5254787386659531,1717.4561719958324,4.429221956184902,2471.6075689157196,0.0,24.456337759486882,36.62157429674937,101631.84195367091
Cu,Al-Mg,92.0096407807793,Oxide-removed,Friction,787.6723600996183,1.0296978151423908,2009.5522326302128,2.894149862795874,2015.7579990085312,0.0,20.340667187372304,64.24949208223858,106370.80751830661
Bronze,Al,87.79929853291021,Ni-plated,Laser,1400.2128238529795,0.0,0.0,0.04101128645664415,55.96608439612822,4422.868414042637,24.27349598514183,68.38568351642041,107065.50433062811
Cu-Ni,Al-1100,208.54957374044372,Ni-plated,USW,770.0860713242816,39.89513038432253,1596.0161291439533,1.8921328052539264,0.0,37474.43261357159,23.032449835060813,62.33823418007907,99815.81244963664
Cu-Be,Al,169.78624016607247,Ni-plated,USW,818.2862055312521,31.836930902427923,1469.9494760210923,1.6737359228213857,0.0,22451.89918152205,7.374559366974928,77.11056123602282,101364.79213461712
Cu,Al,313.7286960317182,Sn-plated,Friction,1980.3909789750498,1.0582264619543806,1655.7401149872283,2.3988225271373964,616.2086994597518,0.0,25.636681364044087,37.12431301128689,99753.2623728446
Cu-Be,Al-Mg,188.87643252555756,None,RSW,4906.61021489329,0.0,1498.6997718045716,0.8591797574789823,0.0,50.0,50.213994694252406,79.98433235566681,100828.89069575346
Cu-Be,Al-1100,193.47573543190163,Ni-plated,Friction,572.2212193721161,1.7198019396655786,2527.0786443800725,1.8531277366281897,203.39177250067678,0.0,-9.312733778792747,23.620585450975774,102030.32404192117
Brass,Al-1100,332.4778688140291,Ag-plated,Friction,1826.695500371811,1.6282155481333151,2086.705825688983,0.7476472973752557,1575.3433566949284,0.0,33.79879154556622,36.389974472911035,99235.24086271756
Brass,Al-5052,101.81103737740985,Ni-plated,Laser,1874.7124353591096,0.0,0.0,0.0115756955156275,106.89349537634278,8034.464515924211,42.91421375104788,50.84992943992571,98182.4116911744
Cu-Be,Al-6061,82.3144005830061,Oxide-removed,USW,2152.9306384412525,25.778395765439868,1805.5979295991235,1.1014528371120866,0.0,36721.828250702514,30.832428192015815,40.832419022803535,99312.42135432591
Cu,Al-Mg,187.12769663763743,Oxide-removed,TIG,202.9068381180305,0.0,0.0,3.816322643357884,9.08842399008964,175.99183768873758,17.833439150567955,28.310311733885158,106771.4237034282
Cu-Ni,Al-1100,136.04835990100247,Ag-plated,Friction,960.0675882276013,0.5110542099028926,2946.97336985364,2.6310590848318665,2993.1277681856413,0.0,29.681747200795293,66.69631034603191,102628.89515247301
Cu-Ni,Al-Mg,168.95811928087895,Sn-plated,Friction,880.5861343140422,0.2925569979124951,519.1410428212946,1.9048799012812427,1795.9768659448428,0.0,24.911238192668563,35.72223423333709,109430.9247379238
Bronze,Al-5052,244.82427926428147,Oxide-removed,TIG,112.19383440651116,0.0,0.0,6.181838708310654,1.5072363022263544,194.11341853518223,7.338040380300686,58.18678187306672,92136.41636897242
Bronze,Al,203.41714801989372,Sn-plated,Laser,759.9916761533786,0.0,0.0,0.09735768164453257,111.57483411752864,4663.277051400476,12.99238789420155,62.23852381108239,97098.73271134472
Cu-Ni,Al-1100,275.1300852365016,Sn-plated,RSW,1627.2275277139643,0.0,1339.0758297090833,0.562318070209773,0.0,50.0,30.6625774529739,27.692894703515314,103033.33523816097
Cu-Be,Al-5052,104.31376608046493,Ag-plated,Laser,704.9331606030778,0.0,0.0,0.019436661488065003,35.71698391689101,5587.032908085905,46.892136476524456,23.116043122093053,103963.86926585954
Cu-Be,Al-Mg,214.7735838452691,Oxide-removed,Friction,951.8662220579831,1.6311779652857168,724.7409889086769,0.5366723334210453,2831.743934259314,0.0,-1.9074240514659273,78.46003735995338,108899.53055434016
Brass,Al-5052,110.12705396857467,Ni-plated,Laser,132.78915241594916,0.0,0.0,0.08613522695435658,177.26965632316592,9468.305562408454,34.52243742821449,67.14038876722371,100500.96239026578
Brass,Al-5052,292.42522604817617,Sn-plated,TIG,173.69710873658187,0.0,0.0,6.6138549454300355,4.296470785171338,194.36344963337157,10.66522970765704,42.81785170922275,103669.9548338953
Bronze,Al-5052,179.44777074574768,Sn-plated,Laser,1490.463800963809,0.0,0.0,0.072339243741316,77.15065225684111,3012.4080357228336,6.325145595177524,63.43219636104891,94605.63549206601
Cu-Ni,Al-5052,183.71505173170695,Oxide-removed,Friction,1336.0578543403528,0.25448207680591794,1547.3396209749897,2.8939585413999307,2275.5676554889824,0.0,11.822349700336094,64.63419612725049,100654.53373300932
Cu-Be,Al-5052,118.8465607608529,Oxide-removed,TIG,192.91330875701442,0.0,0.0,4.51010729430007,1.2514788893301758,141.82857008212957,28.20629856920824,67.04667055312504,112010.31755951392
Cu-Ni,Al-5052,121.27799277801176,Ag-plated,TIG,241.95837669612436,0.0,0.0,8.687958305168124,2.783217441032946,101.21744451384137,17.499214906695894,68.80868283154521,101797.3876712322
Cu,Al-6061,176.39916150504314,None,Friction,1190.6030835928154,1.5455259383161002,1757.4544256069669,4.090288865210566,340.38320057100975,0.0,19.523828663452917,47.88353342797731,97255.27381909254
Cu-Ni,Al-Mg,301.85325421962926,None,Friction,580.5146496693097,0.6067152132756475,1685.767035587792,3.880569304229697,1159.97878805751,0.0,20.933701515715132,40.886731929842156,108597.69996867035
Cu,Al,282.47467638484176,None,Friction,1611.681964504642,1.6796426591015141,1756.4104920086452,4.811381995158307,541.4894411580132,0.0,41.170591597806165,42.70075450690504,101985.69028267742
Brass,Al-Mg,173.1273300564267,Sn-plated,RSW,3069.538665853874,0.0,4990.240362606903,0.2500865702828135,0.0,50.0,11.153890855070872,47.502798450840615,95642.73460307923
Brass,Al-1100,126.73704441290508,Ag-plated,Friction,1866.975912265929,1.8484103731508195,2098.5497855173257,0.7203615930189555,1577.146832315461,0.0,45.444703273813076,38.67074957804779,108931.97005628455
Bronze,Al-1100,188.63217424036665,None,Laser,231.51797200516953,0.0,0.0,0.03382178658105035,13.286594154588885,459.5464774941705,52.57394997565051,31.801348297517574,95007.8138690665
Cu-Ni,Al-Mg,247.75014724352405,Oxide-removed,USW,2243.0129502097466,49.28985239349374,1608.6339015022838,0.8524386245864868,0.0,23434.24723251541,23.632707711952317,65.34711356965386,109091.27216454699
Cu-Ni,Al-5052,163.26178807406842,Sn-plated,RSW,7957.227639211765,0.0,1927.0163042166505,0.13480554126277292,0.0,50.0,26.50581766796482,72.94825872760515,95262.45127259685
Cu,Al-6061,128.4735309834519,Sn-plated,RSW,2828.3111258924127,0.0,2366.7087583410007,0.5392019780273922,0.0,50.0,46.59525589333295,72.5620519426116,102731.34152169098
Brass,Al,196.81933516156667,Oxide-removed,USW,2244.5956715894235,36.24282305931838,1331.4116836447313,1.7874082176335873,0.0,29515.564170002668,30.247238384494075,37.95119558950225,105061.647450484
Cu,Al-5052,136.28695813983754,Ag-plated,Laser,434.23868484630316,0.0,0.0,0.036736016513618436,137.7530369103685,5252.921829644796,35.76401356262851,27.74241579791001,98807.90777928848
Brass,Al-Mg,130.1374803069256,Ag-plated,RSW,5051.981865605152,0.0,2193.1973861771176,0.35937815678561924,0.0,50.0,43.00128345119245,47.860329067218615,100806.78368551747
Cu,Al-Mg,146.66903390592347,None,RSW,4152.485065560268,0.0,1135.5571316933913,0.48944622452823994,0.0,50.0,23.83209653868362,33.26560635318951,97668.47781144839
Brass,Al-6061,195.83579595987788,Oxide-removed,Friction,1236.432417255874,0.21442694734527343,581.9411442173482,0.5407144426865795,1149.1471784620157,0.0,32.60035660174752,47.54844749783221,94954.45598450277
Cu,Al-6061,137.22503109425918,Ni-plated,TIG,174.56856715598624,0.0,0.0,2.5551572527076285,9.06050164607828,116.86659818137473,12.64951669037162,54.68485287643145,95895.18590841249
Brass,Al-Mg,147.78370491857393,Ag-plated,RSW,5182.962906044274,0.0,1263.09835771786,0.17230523569929346,0.0,50.0,30.16136753183975,69.38274754647605,106304.34104547951
Cu,Al-5052,158.85922592863847,None,Laser,1058.951893974113,0.0,0.0,0.07648920525765816,169.34786734292172,5411.239253298942,12.402036399231536,67.56486009805349,108713.98091267777
Cu-Ni,Al-5052,128.7547820189209,Sn-plated,TIG,197.29617294528063,0.0,0.0,6.529800078520221,3.7936830013622713,195.09320970334088,20.240620479361418,21.054324236228744,102654.61485183146
Bronze,Al-5052,278.7895100747226,Ag-plated,USW,2939.5125990525494,34.992492979828384,881.8477772265876,1.7142118497346832,0.0,19383.350380178672,39.78098179250064,24.651317060629353,109731.05792696161
Cu,Al,313.50010007863375,Ni-plated,RSW,5224.967383654773,0.0,4156.651673832332,0.1036768813987528,0.0,50.0,27.622206332508718,78.33231155360411,109301.05962395681
Bronze,Al,132.8887615538345,Sn-plated,Laser,920.3348955350345,0.0,0.0,0.026932680161342603,161.6714449750847,9236.008504385507,45.69102956594453,38.9416007056563,111159.02856109125
Cu-Ni,Al-5052,109.02666394213611,Sn-plated,USW,933.1177456605176,17.188200844139573,1931.3923860831947,1.0727468649062706,0.0,17445.163222669475,10.002780355403004,72.81781495332042,106847.39591552992
Cu-Ni,Al-Mg,124.59127809776176,Oxide-removed,Friction,614.0760586664526,1.9321824067670401,1579.9213150527723,4.739702258840172,1772.9406713144106,0.0,30.44497943466303,32.22814840877928,111256.32256826927
Brass,Al-6061,179.28270638723654,Oxide-removed,Friction,1583.269562805502,0.6301775326823918,668.8107793442642,4.037742119229163,587.9674491738945,0.0,0.9757937597808777,71.2819745136571,95542.44164459553
Bronze,Al-1100,144.92768908766078,Ag-plated,TIG,229.0850845526573,0.0,0.0,1.6799328840387118,6.177888899639583,150.7567816108143,4.306010361070122,23.86542992414502,107048.86836434418
Cu-Be,Al-6061,89.93734086720887,Ni-plated,USW,547.8822962003852,25.536107945088254,1259.1002026783128,1.6167664608666217,0.0,21450.837310126175,36.549877578346546,29.21265183983933,96411.58524533814
Brass,Al-6061,140.93650055277573,Oxide-removed,TIG,254.05711818732127,0.0,0.0,6.831196741380674,4.120838735931453,60.261499521851064,18.351636174069654,68.6409817888792,110961.44015113125
Bronze,Al-1100,176.52440010674022,None,USW,2255.0430651910588,38.96303042811915,1346.69638352518,0.9438398699383496,0.0,15551.136127436956,29.093355318203983,72.6888390236058,93847.29940602496
Cu,Al-5052,222.4029035156553,Sn-plated,USW,1935.0174587692034,34.48753592038582,632.4155565975229,0.48610285564601396,0.0,36607.1159740756,42.625460121621686,49.91769083446539,111459.07985018661
Cu,Al-6061,302.8990739230782,None,Friction,769.7800468279761,0.4985929649742248,2057.102448282206,1.9360453992906028,1379.316183121479,0.0,32.69285476139298,31.570017972594417,102062.6510671007
Cu-Ni,Al-1100,125.38633343973672,Sn-plated,TIG,182.52416807857378,0.0,0.0,9.379155237065564,3.3449481447720273,9.381440877565614,42.093991317316906,62.98610900124347,108767.83112492455
Cu-Be,Al-Mg,116.89350679449332,None,Friction,673.7732497401291,0.1980694768597411,2385.3471022439016,4.914171903426382,332.63155159162,0.0,36.33190960024079,27.02360002929184,101360.73559376867
Cu,Al-Mg,135.69628504320409,Sn-plated,USW,1211.3430166351932,44.15127225900493,1815.4718454496847,0.5109406391495618,0.0,37973.371636691765,45.90888720927615,60.00488647907242,99142.12533473402
Bronze,Al-Mg,102.76172102699896,Oxide-removed,Friction,1366.8451126242962,1.9905710770920664,556.2001169866763,4.036773198779056,260.32929260116424,0.0,20.09258859272877,57.81651160965087,97063.38575015086
Bronze,Al-5052,113.35636756683228,None,TIG,233.6073041157646,0.0,0.0,9.495784225548034,3.9408569818411867,68.10697502148037,40.856157149978884,48.217791898872335,106589.57681451306
Cu,Al-6061,113.62701817204454,Ag-plated,TIG,109.82600980374906,0.0,0.0,4.881656899326533,5.255272829696912,114.58715405124016,11.752662675018303,57.124896952083795,105255.5378808351
Bronze,Al-6061,170.9542521793278,Ag-plated,Laser,1407.9950648793265,0.0,0.0,0.06216274263579911,28.79644496176283,6321.809391474458,28.123031465005294,60.232061401097226,98592.43521110248
Bronze,Al,107.50033812157459,Ni-plated,Friction,789.0615100884642,1.1160163635421996,1968.861790752926,2.4631997667040695,1311.4452866389456,0.0,16.396425570394015,54.133780539761716,106389.15251093957
Cu-Ni,Al-Mg,208.61999872456352,Ni-plated,Laser,908.0795518071047,0.0,0.0,0.024257094764208908,162.6037013969369,4857.708246231762,23.87619956480878,25.3624316954511,93329.64640985364
Cu-Be,Al-5052,237.52829545449254,Ni-plated,USW,1762.9211273693325,17.38487710982232,1055.9331726121736,0.9307703156172891,0.0,25350.61711193359,36.97888085581349,24.10482686913138,101882.90810830517
Cu-Ni,Al-1100,95.61198953246542,None,Friction,1169.2032118662255,0.5675193977643926,2487.2723985054736,1.3785886903705555,1663.9831859925773,0.0,26.387044552143134,79.18734661289912,109278.4468009628
Cu-Be,Al-5052,89.0014428574863,Sn-plated,RSW,3257.124298483207,0.0,3875.966069441806,0.7220716333734656,0.0,50.0,22.22216051595852,69.13967851779799,104230.94373108237
Bronze,Al-6061,121.05583267546163,Ni-plated,Laser,1426.8012890983966,0.0,0.0,0.0886480715345313,158.34610329797175,3297.052858575414,20.431981405869475,42.87995608904146,92590.64613228085
Cu-Be,Al-Mg,127.75372780179511,Oxide-removed,TIG,148.4023366695193,0.0,0.0,8.806486778364327,8.413527903532788,184.28895307060978,37.77559109386004,65.75741480984257,93011.47125259096
Bronze,Al,248.90226537127026,Ag-plated,Laser,1693.4053685537933,0.0,0.0,0.013804120501259887,72.74732936214438,2926.194742127804,2.850346353116663,20.00157451758684,90863.1707489085
Bronze,Al-5052,147.01006297847965,Ag-plated,Friction,1068.4749418004276,0.6554441756626938,2462.122662383802,3.6536218504614135,676.6024910233239,0.0,8.293518281898454,49.846781009140365,107255.55583605137
Cu-Ni,Al,177.4198647130214,Oxide-removed,Laser,441.6734809588368,0.0,0.0,0.022581098829027705,69.67233380283162,6827.030641006353,20.214844113676712,20.038563073037892,95697.53687526844
Cu-Ni,Al-6061,177.28924592366909,Ag-plated,TIG,142.22510142696413,0.0,0.0,4.817923355967151,1.3785040763115188,96.2840818643828,15.27729351727901,47.51866566391577,106957.85962395508
Brass,Al-1100,105.46723125900336,None,Laser,939.0142471535459,0.0,0.0,0.06867636465924642,48.3115001311997,7226.472720520051,-2.0088989105578534,64.20978594538511,104185.18541849911
Cu,Al-5052,135.68776747765534,Oxide-removed,Laser,1463.803360911838,0.0,0.0,0.06261798778446946,78.03340738285925,587.8239381389023,0.015560448908502167,52.366764696770566,98095.8335747883
Brass,Al-6061,149.2340421290321,None,RSW,2656.990392680185,0.0,4720.612125802817,0.8913129127400092,0.0,50.0,28.990310335451973,38.8960790118812,105195.10353324213
Brass,Al-Mg,174.4555641738487,Ag-plated,USW,992.9699249320927,22.85174471303003,217.79394273142577,0.6899468638892079,0.0,35014.80140666745,3.864464040564414,66.87129329575305,94998.07944816924
Cu-Be,Al-5052,84.51533541583666,Oxide-removed,TIG,192.79423025248502,0.0,0.0,8.820027058880633,9.6534075228935,44.631065865834636,-8.423879749284808,65.38618430235834,98561.61679702741
Bronze,Al,118.24997230409546,Oxide-removed,USW,1886.8002787183862,40.20608732434144,1318.9724845548185,0.5944956163167542,0.0,39429.01523361191,36.4557413600021,68.63858198748319,94336.25493547508
Bronze,Al-5052,150.69217469697205,Oxide-removed,RSW,5720.5837408252155,0.0,1040.6239615477743,0.5646117038854346,0.0,50.0,7.474443395190519,55.66999370159826,97543.41141228058
Bronze,Al-6061,125.8118663603471,Ag-plated,Friction,748.8962097763537,1.473934716310627,662.6849532519653,2.0329761323100657,1009.1530453126308,0.0,39.63834869931948,64.1018390230529,103012.5607135487
Cu,Al-6061,85.60693418054619,Ag-plated,Friction,1837.2160735359298,1.75985416396174,2558.3489811696923,3.858202127636379,2868.0148632934433,0.0,26.82750531990336,69.45103557449153,98942.9244018214
Cu-Be,Al,112.35272004230306,Ag-plated,RSW,2338.2283757859655,0.0,4279.790080818512,0.706104151945463,0.0,50.0,28.620264461532997,44.353379628168355,94889.71444440285
Cu-Be,Al-6061,85.93986872829,Ni-plated,Friction,1552.1331034139625,0.9110426764927105,2130.561748223705,1.5683516240195379,1637.634678464622,0.0,40.257971782713355,49.06270000724106,95949.81900338327
Bronze,Al-5052,260.60693894187045,Ni-plated,Friction,1956.041312686628,1.4010206215630436,2188.626943512378,1.5589573904949214,2538.362009844484,0.0,22.61220788519717,57.61198529532866,95383.99916220382
Brass,Al,131.99703680570212,Sn-plated,Laser,1854.4125016434577,0.0,0.0,0.011726540586346007,95.96334490698453,6658.825449003946,31.666223427127807,49.17802228795999,101496.24709076251
Cu,Al-6061,146.12054990924398,Oxide-removed,Laser,1778.6730080953023,0.0,0.0,0.05415325151965277,89.81468982834052,393.442452654758,11.037148633182658,26.63810259863403,99154.68732179361
Brass,Al-6061,101.39984022178838,Ag-plated,Laser,1147.6849776441609,0.0,0.0,0.03360166517495989,198.69498259053026,5981.436193162309,30.97898445391294,79.67873019541506,97483.55073854415
Cu-Ni,Al-5052,164.50150136569607,Oxide-removed,RSW,2502.1548154862403,0.0,4970.446542776443,0.6319298352813585,0.0,50.0,-0.916311547254459,73.26403930996855,106537.8596806881
Cu-Be,Al-6061,198.07830366703493,None,Friction,1653.9208775720053,1.9411138396520755,2376.251003763473,4.745186540737609,1149.8972662406147,0.0,34.53776627003903,69.27607146738552,107813.65091861496
Cu-Be,Al-5052,103.97517660222161,None,USW,628.8669963812408,48.55824755011652,1185.9206673304786,1.5654946045080607,0.0,28785.189455145835,-0.11505056257155388,74.36926212894727,112439.25977245624
Brass,Al-Mg,104.9141423873596,Ag-plated,TIG,240.2613872112142,0.0,0.0,1.5367525408974805,1.601411306475353,184.00069573909616,53.34449131958798,34.960577893853575,102213.95202465613
Cu,Al-5052,123.02623969339876,Ni-plated,Friction,1153.6484065727768,0.6716665684390595,2787.091496516517,4.994762509759403,1881.2261493085332,0.0,1.1083023638394742,67.358564954218,97986.82909499553
Cu-Be,Al-1100,85.67834418229354,Sn-plated,RSW,4919.653295212465,0.0,4670.0553372526265,0.2605212118415817,0.0,50.0,14.392925051305264,36.25837741647665,100819.61632938153
Brass,Al-6061,174.6397963395037,Ni-plated,Laser,1302.5974247395968,0.0,0.0,0.08082261750475206,150.49815458886812,7483.996569611167,38.36619026038935,73.16250652544704,106589.48538020559
Cu,Al-Mg,203.20898813225588,Oxide-removed,TIG,251.2490427021892,0.0,0.0,2.911268497004855,5.99882720761835,22.408728324399057,43.87360565018503,29.797115805129806,100564.56347064392
Brass,Al,84.57226403851034,Ni-plated,TIG,72.69145115155987,0.0,0.0,8.36009128610677,8.307400872144358,36.88568834902844,39.13512504647523,76.12751557082002,100336.63814494036
Cu,Al-1100,213.37016264686267,Ag-plated,TIG,191.39086645968058,0.0,0.0,1.3508838243117487,4.33710611122682,29.87331253104858,36.634334817636685,47.18703051468131,97581.49310184288
Bronze,Al,213.433577187616,Ni-plated,USW,1431.0806904393908,33.1984098670505,1648.4189699802675,1.075204482731153,0.0,38287.264088228345,31.907529706962716,39.1932853441187,106420.54262506923
