anode_material,cathode_material,tab_thickness_um,surface_finish,welding_technique,power,amplitude_um,force_n,pressure_mpa,time_s,speed_mm_s,pulse_frequency_hz,preheat_c
SS304,Cu,157.9893392757887,Ni,RSW,9750.049874147198,0.0,4063.791698231187,44.63761505170695,0.28784605235921507,0.0,0.0,29.826626603736077
Al,SS304,471.11018359058977,bare,USW,2267.6358231121267,37.47504019526413,1933.321973062722,28.088924876780137,0.3552878554251562,0.0,0.0,103.49513804527771
Ni,Al,327.021668679641,Ni,RSW,6838.620263821084,0.0,5705.53964755744,15.763731848237269,0.12389364798717913,0.0,0.0,24.51616636729435
Al,Cu,432.61685874634776,Sn,RSW,5201.87517444914,0.0,4900.063042471593,35.368550140120746,0.128842239131356,0.0,0.0,24.040521498360118
Cu,SS304,351.36342476874495,bare,Laser,4.4458336456718115,0.0,230.49912999148165,8.620962305426477,0.16511875187423591,124.98916306371534,899.4493709426265,115.77324906274963
Ni,Cu,369.84312490552287,Ni,USW,770.3982330617494,36.1819214713243,1120.624706603865,11.249426411944052,0.5827861852288013,0.0,0.0,49.31185051449917
Al,Cu,241.03232307923517,Sn,Laser,6.3765890049558065,0.0,190.18833755841,2.4493266097781503,0.24150796744439776,82.16250228215762,2129.460133530138,99.36266972828304
SS304,Ni,477.28323942762745,Sn,RSW,579.288212837918,0.0,2215.9013074782406,32.92646134524102,0.24775245451217695,0.0,0.0,77.6992085773044
SS304,Ni,499.44979147828667,Ni,USW,2868.2306574703343,8.251946436393702,2468.8543908833303,5.975510534054407,0.7519177108776081,0.0,0.0,54.321289473090076
Ni,SS304,133.1983623730738,Sn,USW,2324.0010423147532,19.15872054697143,1047.2653260531265,7.303552794341894,0.7098897220423018,0.0,0.0,61.32876153168645
SS304,Cu,447.98875135313267,Ni,Laser,9.516007797124539,0.0,163.91095299096898,2.403945833002111,0.30116239348838403,112.41952748131965,1658.7544811866653,56.12832494486927
Cu,Ni,244.7703025929313,bare,USW,3775.377524723974,40.61633750749529,390.38973728347764,28.926747005358205,0.5573469485435039,0.0,0.0,59.47620640141301
Ni,SS304,367.1013034740104,bare,RSW,9942.19847985946,0.0,2574.541251608858,24.233887372186405,0.16334307646526494,0.0,0.0,73.85910479535241
Al,Ni,90.73533019889246,Sn,USW,3331.9096383439964,40.582124201324824,2733.468020826997,13.92461900900979,0.923236760114064,0.0,0.0,92.5460277452705
Al,Cu,283.4042584279662,Sn,USW,3275.00347814742,47.08709342114705,1599.6840885491513,13.131837410834244,0.24890044611636908,0.0,0.0,21.077233217066254
Ni,Al,132.52698343227257,Sn,Laser,4.232038490104591,0.0,274.49096593601826,8.06820978993063,0.6626961465888361,236.03201040993352,2182.6015301991624,94.12431007224448
Al,Cu,319.95716060271246,Sn,RSW,8669.832978486673,0.0,3734.1172764698044,47.423749452987394,0.2081477656336973,0.0,0.0,119.74925958672274
SS304,Al,132.4821717629407,bare,Laser,0.5559283259394907,0.0,436.3851465220576,2.7829546383628445,0.6352402238637959,149.07077500898654,1871.0396752338934,53.46677640021382
Al,Ni,113.29373821609428,Ni,Laser,2.284410027153271,0.0,256.41458713511224,6.634699635972346,0.33328760093182147,71.71843598709637,1445.5962686062235,25.641330341818893
Al,SS304,369.4260388467486,Ni,RSW,4566.754997948723,0.0,5756.6304278754815,49.996532649337354,0.11400733892871802,0.0,0.0,34.217561655872856
Ni,SS304,262.61458015899404,bare,Laser,2.7233853371154795,0.0,482.8113288218311,6.688456030364628,0.1371607993692179,267.6697177230485,1122.478191340541,117.44433883570477
Al,Cu,416.25192843170015,Ni,Laser,6.890964131977708,0.0,112.62376901718082,7.655471664676725,0.07555483342546342,182.45626426450946,4386.352186891749,26.33480511399024
SS304,Ni,252.18850416272645,Ni,Laser,7.010574337860467,0.0,316.1171859284433,1.693857673964514,0.5506926582335117,96.3604410220557,1385.082126307449,25.44035056317458
Ni,Al,63.562452448040204,Ni,Laser,8.599240440118121,0.0,314.88516332710344,9.112190103800945,0.26719298157536286,172.30013149158344,3935.232141212314,93.47643416283553
Ni,Cu,322.1621736531262,bare,USW,1327.245778108322,29.07531149942309,354.5971377669155,5.539376271492035,0.9308152083872533,0.0,0.0,105.16168673651518
Cu,SS304,104.02375230523405,bare,RSW,7355.450410344075,0.0,3694.0707492211945,33.28657617352112,0.26917975623685,0.0,0.0,78.21571037088547
SS304,Al,398.39780518527965,bare,USW,912.6551031190256,26.146827515208106,2464.6758848259437,22.658493502804802,0.13461721135146948,0.0,0.0,96.32430704835986
Ni,Al,144.94505067187174,bare,RSW,3686.210051954082,0.0,1787.334668110516,38.007877515246435,0.1399128874936248,0.0,0.0,112.65686891251133
Al,SS304,112.3347095522511,Sn,Laser,0.7962181316743207,0.0,250.8920046157535,3.1284105171841725,0.9369778350866003,152.10593599121097,2567.1318627996766,22.707107505923865
Ni,Al,75.20517534177121,Ni,RSW,7268.461827471874,0.0,2879.2803297916503,5.5499281766879935,0.18660248329536588,0.0,0.0,116.17311211651062
SS304,Ni,450.793897664939,Sn,Laser,3.8812217627390293,0.0,200.60647991469028,3.8420348094852947,0.5573847067758201,187.42866165556703,4927.426493524109,84.18270468409803
Al,Cu,114.94156237974995,Ni,USW,1120.5910681526643,6.417693958744869,1365.2458011972171,10.963791508204404,0.19757846692288744,0.0,0.0,41.610046554539366
SS304,Ni,188.90141159369907,bare,RSW,6827.646510646625,0.0,4240.618872795119,19.553745167483285,0.1429571647154315,0.0,0.0,81.9300220433573
SS304,Al,495.381046091855,Ni,USW,1836.9058810008112,6.745619478727951,1580.409251627885,23.511394368698003,0.35435061197980844,0.0,0.0,98.54385715119145
Al,Cu,234.07757931740704,Ni,Laser,0.6773834468988946,0.0,499.80877851593186,3.4800718555459262,0.02928789466222473,79.63332387542958,2017.1440589451513,108.82130514048441
Ni,Al,383.47697483721174,Ni,RSW,4080.5972669294374,0.0,3053.9304898901896,34.98507289657516,0.17883388677226875,0.0,0.0,21.070386895254273
Al,Cu,290.7049954961576,Sn,RSW,9127.463400719378,0.0,5989.577935195797,36.90675885605518,0.0653896697455484,0.0,0.0,55.19057195864944
Cu,Al,487.4490881496039,Ni,USW,724.0501252356916,34.4161080094182,2918.479128984443,29.154675648640563,0.9372296021438971,0.0,0.0,61.46532390896055
SS304,Ni,315.81143416763183,bare,Laser,4.802126910651702,0.0,392.0619976003824,9.898691617954439,0.6971392058951875,165.12223086000228,1815.515887276103,101.59997404393278
SS304,Ni,341.85893403482595,Sn,USW,3028.0179877229634,8.176535277392643,2390.88922007897,19.490210435420423,0.08540286474064399,0.0,0.0,89.14278122888355
Cu,SS304,215.84713000469222,Ni,Laser,2.4939260159252434,0.0,402.5031361584671,4.326628020745403,0.7273510138516396,178.20626036758517,1822.6256543465524,92.99768979867281
Ni,Cu,308.2756861032282,Ni,USW,3461.2720597788643,6.0215593396277445,494.9744528370712,11.688668932717531,0.5050458705588899,0.0,0.0,63.85595938371644
Al,Cu,341.44284223358244,Ni,Laser,6.368770632463943,0.0,335.82792262595564,6.204927069135226,0.361363569271961,99.77927320410252,3606.7008233127367,69.2994053948051
Cu,Ni,281.1233232084576,Sn,Laser,8.48243816030814,0.0,128.3776984831166,2.4409271329279485,0.7268259375648306,220.87902791339957,2916.503410624963,49.338783924820966
Ni,Cu,288.36705979627766,bare,Laser,3.769839909213865,0.0,144.6158760553085,4.669408346450533,0.3197316419956668,100.93648516456709,3426.469849942314,107.73028865845136
SS304,Ni,171.01991013815885,Ni,USW,912.3016645047801,21.373568597520475,849.3472087142745,22.602505829453158,0.577674532622076,0.0,0.0,22.06680195517007
SS304,Ni,445.34552585966765,Sn,Laser,0.6312324067669324,0.0,215.83027894626454,4.774780493548454,0.6205810134873472,270.8442185480271,1017.5238191087856,54.11823743192569
SS304,Al,222.95806666298492,bare,Laser,9.235703377233035,0.0,142.40533159600517,6.951835773068755,0.7072093963001899,62.64022589187972,4441.379859816964,25.205019527867382
Ni,Al,463.37575350608864,Sn,RSW,3768.542012172882,0.0,2950.8068103771693,41.09320504801349,0.10506784055847662,0.0,0.0,86.81501193667636
Ni,Al,412.7054615213402,bare,Laser,8.274859436477586,0.0,371.69178758165845,6.159009768051737,0.6656822634515471,59.6781815799853,152.27692933114923,63.15242283784608
Ni,SS304,471.6260610035778,Ni,RSW,6378.735578741966,0.0,1976.5038629971968,41.44869451847871,0.09887607441168753,0.0,0.0,92.47330067351155
Cu,Ni,304.72631781564746,bare,USW,1103.5868229146936,6.111530355097913,973.5295975641943,12.25560423780861,0.7020168745917615,0.0,0.0,80.29098943512602
Cu,Ni,69.12735763691944,Sn,Laser,0.20858507014470257,0.0,71.13542676472957,8.284026919164319,0.4798497178441077,132.97077034697816,1551.524418587777,23.77168820534464
SS304,Cu,157.5102854436202,Sn,USW,3756.485104449353,8.379926176654795,205.28015544410368,27.400203431457896,0.3737563168015214,0.0,0.0,27.394305287649814
Ni,Al,485.3242835390313,bare,RSW,4875.534022350388,0.0,4534.344201937065,27.63639175248856,0.19514163482216376,0.0,0.0,38.170736447975926
Cu,Ni,130.4055220835382,Sn,RSW,2665.116718993527,0.0,2407.4214949080424,10.429393588005443,0.2479592288032498,0.0,0.0,53.6421414354643
Al,Ni,380.9515536812728,Ni,Laser,0.871271342197143,0.0,81.57315768586447,7.027714419305062,0.6646559685889804,20.215526702599966,4648.172355778367,117.20669178821092
Ni,Cu,274.3355807186589,Ni,RSW,1071.1737741886643,0.0,4557.876199391374,47.02618521792497,0.04451312191827941,0.0,0.0,38.85002726572091
SS304,Cu,429.01877797118107,Sn,RSW,5177.726599857121,0.0,2847.6581264424585,29.064113941677206,0.2883172479060229,0.0,0.0,105.90124656848607
Cu,SS304,262.68725463999834,bare,Laser,3.180302295931414,0.0,316.7771810340947,4.727241852037372,0.26779661751175415,242.1340951971089,3036.4096541739004,72.97580894692129
Al,Ni,333.94244773474827,Sn,RSW,3670.004988855607,0.0,5513.7806175862825,25.65433878073149,0.16752444887430412,0.0,0.0,89.96218507761652
Cu,SS304,471.2014889489255,Sn,Laser,6.626070513755466,0.0,177.54636444739342,2.154901654445165,0.20054033478363886,154.8849361357299,1241.8690164901022,109.83803462339347
Ni,Al,331.54119867875056,Ni,Laser,5.527862693699016,0.0,199.46120857302688,3.3752892686484524,0.7853187233278217,209.52037931197518,2694.6828757277485,38.345708176879256
Al,Ni,96.44196873591737,Ni,USW,1878.750158683699,24.232948086461022,299.5140864512213,29.867763289687066,0.20940477205408592,0.0,0.0,102.73296309611783
Cu,SS304,404.26128285839866,bare,RSW,4164.679673744482,0.0,2624.3712306780526,8.90887010580897,0.1177205675730815,0.0,0.0,62.04493139595973
SS304,Ni,345.28337002267995,Ni,RSW,7812.780516823186,0.0,3495.0806057121,5.6606655951015314,0.2792008974374631,0.0,0.0,90.25034921764967
Ni,SS304,411.13918650868135,bare,Laser,6.732768652945791,0.0,189.77909119586332,4.36417696230197,0.10613344373328329,83.20808567826329,4109.931646848707,116.7532396291348
Al,SS304,324.7103718059208,bare,USW,3213.0200087354297,21.72325083530075,869.9628757625768,11.437774491855475,0.18427615623945004,0.0,0.0,75.532725204688
Cu,Al,493.60493648460107,Ni,USW,3548.984001461041,33.459399986670974,1193.9261773916041,16.668192429395198,0.06314470871573412,0.0,0.0,93.45341474975623
Al,Ni,345.54967740931596,Sn,USW,3345.4375158246207,24.1370992453547,318.2018879510377,12.541769827289937,0.323850067446715,0.0,0.0,80.21374573671594
Al,SS304,457.10292712712067,Sn,Laser,7.112728759769866,0.0,458.40264453647393,9.511737490344832,0.40423371564164334,53.180110023001866,594.4078765078241,100.84420106095543
SS304,Al,218.90803429027557,Ni,Laser,4.622809524440818,0.0,132.7276096877352,8.598846245965719,0.9375143179748291,130.65030722411694,4580.636681224405,53.72179933249223
Ni,SS304,179.98540751850078,bare,Laser,7.129611018093128,0.0,222.5317013364571,2.1522434076704533,0.9491812128787375,145.53298576901992,4194.058198944785,86.37472072197782
Ni,Cu,79.50450015044706,Sn,USW,3548.867444342393,20.60177460671408,2318.125198900947,8.352985273834305,0.14745051697001277,0.0,0.0,113.56833772348455
Ni,SS304,125.57816671867859,Sn,RSW,8119.285785289417,0.0,5290.813158357036,30.398500110944518,0.23956883706594684,0.0,0.0,41.768306488649415
Cu,Al,101.08687761770526,bare,RSW,6216.397975641365,0.0,4577.5756671196805,45.303446471213434,0.2768981874365882,0.0,0.0,92.31908800493675
Ni,SS304,159.57395351428175,Sn,USW,1334.4848649519545,49.98000366988215,2120.1191191515964,16.342357646396827,0.9305229054535875,0.0,0.0,60.456055813805804
Ni,Cu,171.520477287961,Ni,RSW,8061.11688284624,0.0,5893.950413503088,9.439867488775452,0.19830439523629456,0.0,0.0,70.23472901112767
Cu,SS304,434.56568754054575,Sn,Laser,8.911371126171337,0.0,166.46091164645404,9.982296864803697,0.7811938424691443,75.47182503924644,2540.4356840393098,82.48175520914671
Cu,SS304,385.84719613321874,bare,RSW,4276.779235327672,0.0,5140.070350249418,31.70687534421344,0.1396551749843437,0.0,0.0,111.32126179227592
Cu,SS304,497.7098196962059,bare,USW,2794.009690874593,42.54432930434039,795.3148098295916,7.795930223023729,0.2872991398749686,0.0,0.0,59.395566125083825
SS304,Al,459.7888601367498,bare,USW,3069.98939346226,7.186554903591873,1267.0099089722614,29.003880672474082,0.888169328960121,0.0,0.0,38.54448848801181
Al,SS304,313.4616967704327,Sn,Laser,6.5086305417708985,0.0,128.77948755471937,3.0536860198584277,0.82630548721526,111.02495340423388,2112.266826149936,24.17472149395128
SS304,Ni,458.7298233614547,bare,RSW,2127.1017041158116,0.0,3351.0411982350333,32.31550673214153,0.2045056256801814,0.0,0.0,70.38324249371456
Al,SS304,63.43342002246288,Sn,USW,2949.0809464759795,11.992119198922701,1230.3823685105135,16.456220906925275,0.11760672469086085,0.0,0.0,83.40485646164291
Ni,Al,139.10151218698013,Ni,Laser,8.659231845397656,0.0,287.8782694692234,6.406591140780053,0.6298536848531819,184.9890159651801,1727.8376799815405,110.59795057374839
SS304,Cu,192.61971276944757,bare,RSW,7864.202192297253,0.0,2792.8046176259218,32.72243603056316,0.2709704787140609,0.0,0.0,23.323548263982257
Al,Ni,334.1769602701722,Sn,RSW,2641.49132238163,0.0,5297.798979200352,31.11784455187199,0.029674948008962837,0.0,0.0,48.343739950867764
SS304,Ni,428.28575700224826,Sn,USW,3763.2565455023337,5.006458750888861,1380.9000753803725,26.01872876235366,0.6902738450855014,0.0,0.0,97.76498064912778
SS304,Al,121.47662910408441,Sn,USW,2003.0091191310294,35.98865056736744,2294.9754602025914,15.417768550063148,0.5164351483601228,0.0,0.0,67.07682938483609
Al,Ni,350.10870453540457,bare,RSW,3945.839526990446,0.0,5643.448191391408,33.79832291862628,0.08396939914482321,0.0,0.0,74.26445609402597
SS304,Cu,80.75888033478518,Ni,Laser,1.2500830059866,0.0,342.18091866492335,5.489453509895943,0.8562985393478632,198.16952191295846,556.4431754759443,68.30180352486784
Ni,Cu,384.4749847156849,bare,RSW,3083.369911052625,0.0,1564.2197283867572,38.50963657257827,0.20012876395599818,0.0,0.0,83.40475281843345
Al,SS304,388.9816397453174,Ni,USW,555.7382831658606,38.19715443377673,2194.696194969669,12.760389151714115,0.6752645212257792,0.0,0.0,30.55041355832862
Cu,Al,284.75160559210684,Ni,RSW,2635.955896316683,0.0,5152.6205518522565,41.49886025517623,0.17413711477866972,0.0,0.0,72.72313437264359
Ni,SS304,113.21273203468627,Ni,USW,489.42818072348473,26.238063975839722,2601.2344724038808,27.15473210272954,0.5180492130774906,0.0,0.0,71.61519276162858
Al,Cu,430.6952859270806,Ni,Laser,7.2876314350785725,0.0,416.8523086320357,8.71126511689421,0.9467304862565868,136.65040095814638,2689.30733821298,119.97746021003879
Ni,Al,436.03222100814617,Sn,Laser,4.649742516712635,0.0,64.2126920167961,8.333899375663403,0.711852421371805,119.25213798183854,1662.9401957921878,102.92236035943384
Ni,Cu,189.14069130848907,Sn,Laser,1.6488170452040871,0.0,222.19458291574307,1.9528801045347484,0.2130812606455416,99.13540407720966,1574.2490460755398,44.78902859237834
Cu,Al,95.96581953930183,Ni,Laser,5.045219450218082,0.0,75.94969812591981,7.419117281378616,0.277501507565795,61.997804063988134,769.1786136580907,102.95576055993719
SS304,Ni,426.6754529736187,Sn,Laser,2.0355212694934877,0.0,367.1089417329893,4.5837281941817345,0.2592715806279058,164.84087502745137,2788.7231223980402,66.55682963487982
Ni,Al,395.92507603507977,bare,Laser,7.94399408470572,0.0,487.74720826954405,2.0948818917616867,0.9457074908180189,117.15023837496628,1447.2212799525028,81.53476000201144
Al,Ni,448.0852864018161,bare,USW,1985.9550105108651,34.208803330159085,2618.3264399564914,4.36086531703979,0.5193043490071453,0.0,0.0,100.21518774331938
Cu,Al,149.62184187439522,Ni,RSW,6518.310590790756,0.0,1896.2120036911408,26.500460620137915,0.14942803497114412,0.0,0.0,54.85002818110073
Al,SS304,103.2562803489242,Sn,RSW,8892.6145252603,0.0,4640.33874958904,13.922875183813922,0.2073318238258463,0.0,0.0,114.20655065723959
SS304,Al,198.93364580190078,bare,RSW,2590.5817685584007,0.0,4660.807469269648,43.30109381719717,0.08782717387465952,0.0,0.0,42.928428566725586
Al,Cu,388.33618843034753,bare,USW,528.967115990206,26.957537203650638,1681.0941417740698,11.071641769050254,0.10564408674927295,0.0,0.0,91.31968640129269
Ni,Cu,274.4164261717918,Sn,Laser,2.148454943251716,0.0,229.11217098627438,4.177466018396997,0.26855776418647304,132.7538098759926,1198.9692933882125,75.22667631437889
Cu,SS304,327.57179317041135,Ni,Laser,9.92313776113848,0.0,173.0709038158261,9.742288279115165,0.14631178592679905,234.2607605944249,1664.302826283159,29.04707178413041
Ni,Cu,246.26961065588333,bare,RSW,955.6295106846219,0.0,3334.229794617131,49.08523783034848,0.12167159093513444,0.0,0.0,54.04034199394987
SS304,Ni,366.4645938923715,Ni,USW,1067.504818225772,35.10764171649457,1681.7873809806151,21.557790108349074,0.9626699463461534,0.0,0.0,34.52664820759803
Ni,Cu,359.45319271660827,Ni,Laser,4.413124859297848,0.0,250.94328471663982,4.251140225158584,0.9123032370119726,232.08270673881432,4653.237031204002,105.80561965551206
Al,Ni,53.36796190890096,bare,USW,2698.8057652841912,38.74183146445801,2935.4768274793214,5.235072563292803,0.0698820977291298,0.0,0.0,35.50041086455023
Al,Cu,138.04316234870277,Ni,Laser,0.42061867826071514,0.0,95.62179469530062,3.206424563520289,0.3476561098288817,112.17862054034039,3022.7728048173103,50.49641933086009
Cu,Al,145.7216034349395,Ni,RSW,6211.762818803298,0.0,2136.8771900912716,16.19446524957819,0.0401777951096169,0.0,0.0,93.39105728463423
Al,Ni,495.45032856557793,Ni,USW,3196.840700663717,12.396150311680085,1396.3558116124457,8.500458058260177,0.6842285921730511,0.0,0.0,55.51833046765397
Cu,SS304,181.42762019491892,Ni,Laser,8.492690975790637,0.0,262.3898551837448,3.5931082817483646,0.2907357134532776,123.2644105407415,2714.4283769702342,58.36846485799433
SS304,Ni,345.5785407826902,bare,Laser,3.6441513765634626,0.0,209.6704721252502,1.3193497954345172,0.9940782210981602,161.90916797893385,1400.5023580717261,51.334627473924954
Cu,Ni,370.6022857351719,bare,Laser,5.6924962217528625,0.0,302.4614711362275,8.796478830246663,0.5894610913835691,280.51012665392653,2188.226500112993,79.418635284999
Ni,Al,222.72102914184399,bare,RSW,1187.246675309502,0.0,5052.954261990684,26.13800919565854,0.10316327068742998,0.0,0.0,50.55922285583517
Cu,Al,415.6177661511905,Sn,USW,3128.423402470477,15.70742649426459,1588.2246479871253,29.592899061912185,0.29576709480989105,0.0,0.0,40.84717312650094
Cu,Al,106.30577154960876,Ni,USW,3861.5407219073877,14.61231638852471,1839.3582961579775,7.627183152927738,0.47332116031640425,0.0,0.0,78.62298019545435
Al,SS304,77.05696070294918,Sn,USW,1651.0457468372963,15.955451206802776,1531.5682467230922,9.385340904157685,0.3415483548990676,0.0,0.0,91.09386237863033
SS304,Al,173.59305155685308,Sn,Laser,8.796229076882833,0.0,95.07644611149848,3.7610848275202873,0.48687399742364973,174.1495805060704,4716.4987613792455,20.03638631101388
Ni,Al,445.06987315626196,Sn,USW,1987.1620573290688,7.880591432302795,2126.3225307303637,26.318837608480386,0.9464642517405252,0.0,0.0,35.04380522932877
Ni,SS304,384.90648430670825,bare,RSW,1100.1665538311636,0.0,3376.145704295279,13.878815150078815,0.09834982926198081,0.0,0.0,83.0351580402043
Ni,Cu,480.7163247204462,bare,RSW,2915.834159627296,0.0,4801.690115727317,8.024166704578143,0.17404176729844872,0.0,0.0,73.31825237093308
Ni,SS304,171.42698161171285,bare,RSW,8922.047676417687,0.0,5919.462394815155,10.810218495709778,0.19635069255510465,0.0,0.0,74.84775215050666
Al,Ni,233.65657769497145,bare,Laser,5.486301220057282,0.0,114.41665639346053,7.030340996606235,0.907219609595671,121.20039146428927,3627.265525614406,34.14917752410959
Al,SS304,288.20014091163523,Sn,RSW,4683.728061971266,0.0,1811.7490790126135,30.11580430312645,0.19334073057485718,0.0,0.0,96.58769613042247
SS304,Al,69.56555721780232,bare,Laser,9.506905207195896,0.0,90.08682753798911,6.896487735523682,0.8841664891585095,173.1183209986456,1519.7447977640309,26.17772406772239
Ni,Cu,286.5033481771624,Ni,RSW,6195.5160649803565,0.0,1764.6294554144808,45.78798975473231,0.2955987957847203,0.0,0.0,111.39673977787557
Al,Cu,380.90821924954975,Ni,RSW,1059.001020483516,0.0,2587.556160691797,17.93236726631043,0.147003877674893,0.0,0.0,91.26065379968993
Al,Cu,405.17250063944545,Ni,USW,1182.224938913048,47.68037856054335,695.7868763913551,22.54538335920734,0.27659010077882445,0.0,0.0,96.73690692387186
Al,SS304,283.247785785853,Ni,USW,448.0404055371982,47.709224299430346,760.3663026865407,14.388858931880593,0.8977669821320717,0.0,0.0,50.47385821892587
Cu,SS304,484.40076197549683,Ni,Laser,1.9193060677458142,0.0,269.6613230615696,4.996316237225246,0.7382591328110792,248.57366722201238,4027.609325012783,85.85119921204713
Al,Cu,444.36187313595286,Ni,RSW,7431.261745761915,0.0,1935.029350887641,40.69369191145544,0.2836587756709475,0.0,0.0,73.30889948733036
Al,Cu,331.6238389972514,Ni,USW,967.4190364392668,26.064841181667667,2349.3564453002423,25.00223208567774,0.6430355853929476,0.0,0.0,77.34494844958067
Cu,Ni,148.5241443178499,Sn,Laser,4.525990024668187,0.0,440.31364290928565,7.039315900328796,0.4137643828983644,210.37035557136386,3959.0739843209085,118.3985033661223
Cu,Ni,488.1996674015909,Ni,RSW,9042.45739629017,0.0,5581.929008413132,37.41833486166967,0.15390069513845364,0.0,0.0,88.18430725964507
SS304,Al,165.33290864982635,bare,RSW,574.2968656082207,0.0,1639.2511545525606,46.37033241980173,0.039745255485373686,0.0,0.0,119.00025369838986
Al,Ni,80.88189559471095,Sn,RSW,5743.299235691322,0.0,3540.1233042042286,26.47296233732417,0.10410009513624893,0.0,0.0,106.14463643584213
Al,Ni,221.33955371080563,Sn,Laser,8.996146673942262,0.0,430.5180532103525,8.748368695665615,0.695524246322507,144.71337305678455,773.5065711185011,23.92993242106564
Ni,Cu,54.300465523157015,Sn,RSW,5671.674231575028,0.0,5523.401328616313,31.702104021293273,0.1836836060423889,0.0,0.0,46.38426903187255
SS304,Cu,168.998950511023,bare,USW,2174.6238530859705,37.50337210322923,2707.888492720667,23.993855255448967,0.7289626121950201,0.0,0.0,32.63892657616733
SS304,Al,273.8764621992847,Ni,USW,3968.702648225983,37.8988412716811,288.5376283522353,15.332455610375948,0.39131977650132344,0.0,0.0,59.10351265640352
Cu,Ni,214.47024485691904,bare,USW,1390.3137611536006,45.87500651666186,2740.0602883917745,19.449138799702034,0.5825128675031576,0.0,0.0,53.93196108271308
Ni,Al,188.45755847395253,Ni,USW,3311.587822160085,6.966384334256345,1184.4003720870878,19.859360202958747,0.7004116410426336,0.0,0.0,21.87549597266078
Ni,SS304,413.91121847857056,Sn,Laser,1.5395007588896512,0.0,375.6599097323374,9.36338576457748,0.8981305197856276,86.97995176189593,4917.693672660431,111.8341222593441
Cu,Ni,287.3119624511095,Sn,RSW,9754.959685615337,0.0,3805.6977529005303,23.094117089493214,0.10949602765032193,0.0,0.0,90.79497255526843
Al,SS304,127.0883966307733,Sn,USW,3709.1148295989187,38.16495782298549,2647.5058941743587,16.601487732696924,0.3728266291693257,0.0,0.0,104.96760479021307
Ni,Cu,341.2875320878862,bare,USW,2977.2634656919386,6.0673624204027545,2033.4901926322957,3.1915780732767964,0.4652696866981287,0.0,0.0,117.2340737895373
Al,Ni,91.70014821045191,bare,RSW,7377.796339355003,0.0,3083.6353582336806,7.589387930887293,0.12597956743040395,0.0,0.0,70.13577191569496
Al,Ni,52.67050823917175,Sn,RSW,4214.938536457505,0.0,4151.877854365427,15.076155705521863,0.2570973209944466,0.0,0.0,105.78006758470906
Ni,Al,361.3733402039996,Ni,USW,340.1864622564947,8.09273914463554,2942.4925786347662,25.722470966761097,0.6368704204722162,0.0,0.0,117.79469692975911
Al,SS304,382.6363992802791,Sn,Laser,0.3434373879186635,0.0,481.5674177967141,4.296216951614895,0.867943686799058,15.74727729817161,1426.7783648041934,37.887501491429525
Ni,SS304,225.06373780786805,Ni,USW,1809.938959181061,10.463785740360274,1012.1601552407121,14.311431563192908,0.09095184541514148,0.0,0.0,60.23859584412588
Al,SS304,240.72025495745274,Ni,RSW,7839.318435839588,0.0,1815.9842842428022,39.75833961235144,0.09531928797576679,0.0,0.0,113.5460207877712
Cu,Ni,348.9787947705655,Sn,USW,523.5641234061391,42.24416299257766,1859.794164387924,24.897873965444727,0.8013886020534776,0.0,0.0,83.35690284247903
Al,Cu,306.8248969354782,Sn,Laser,1.7816421912180875,0.0,244.04348542968913,4.615789514784489,0.3725522750242152,140.20646983823215,4524.112794830709,45.46499890584106
Ni,SS304,471.84855222341474,bare,USW,498.93515109490824,11.63466009183987,1012.2146101614579,24.922124897942194,0.11927618568521223,0.0,0.0,34.656951625043156
Al,Ni,391.92977815381454,Ni,USW,471.1736042046726,27.729569710568033,895.7554870145417,8.02436160256477,0.8346616574710384,0.0,0.0,94.72969851874952
Ni,Al,131.5667196781483,Sn,USW,1486.239998572663,18.363106911247336,820.858182687253,19.407129580282955,0.9879601735944484,0.0,0.0,90.23966284214178
Ni,Al,241.88264505329195,bare,USW,3704.456034943161,29.362259425180856,372.8956982533949,4.453472747133399,0.24509783985994799,0.0,0.0,46.447317136565296
Al,Ni,403.98182912286063,bare,RSW,4915.831266550529,0.0,3212.957338959587,38.75226230515277,0.29390811204649464,0.0,0.0,99.1566999631283
Al,Cu,255.8601471006061,Ni,USW,482.6292811401031,49.11026537321291,1239.415571011751,13.296261976713804,0.550081981172408,0.0,0.0,86.42446029504625
Cu,Al,385.3063964256722,Ni,Laser,2.2018923193540845,0.0,266.23584802831203,2.3486518532253493,0.4575595840213512,231.58878065466985,2383.1365744737745,87.3056901336202
SS304,Cu,325.4195348615804,Ni,RSW,1837.9219343357993,0.0,4588.098210378728,28.422085953868418,0.08689374291736794,0.0,0.0,64.70036833154002
Al,SS304,493.6901174711363,bare,RSW,2921.8171139881515,0.0,3801.858679244425,20.55651499611934,0.28576050977408646,0.0,0.0,30.37513814083698
Al,Cu,53.19044680714845,bare,Laser,4.420317556065364,0.0,93.79379525812483,6.467003378383424,0.6603648645930388,189.13812042907082,994.9149428307068,35.36693520233614
Al,Cu,367.9641804200191,bare,Laser,8.192644349880334,0.0,466.06064749636,9.65457785643333,0.6383897862316932,113.93140277660822,2833.1649137469853,47.070929181880814
Cu,Ni,114.37272949686997,Sn,USW,633.4527153318523,16.26771991244251,1125.5833967828562,6.141917879895706,0.878094574243861,0.0,0.0,116.97230326802638
