date,site_name,operator,latitude,longitude,daily_flaring_mmscf,monthly_flaring_mmscf,annual_flaring_bcf,co2_emissions_tonnes_per_day,energy_wasted_gj_per_day,sofc_potential_mw,distance_to_grid_km,local_power_demand_mw,flaring_efficiency_percent,gas_heating_value_btu_per_scf,regulatory_penalty_usd
2022-08-20,Qua Iboe,ExxonMobil,4.5,7.9,55.31,1659.35,20.19,3.05,57.36,0.36,19.609666269594285,35.318968162384564,95.67520794118641,1039.1968900086172,234.24
2022-08-20,Amenam,Total,4.7,6.8,28.91,867.34,10.55,1.59,29.98,0.19,43.58113726166535,14.737486107073181,97.84330047783995,1020.2570901020072,122.44
2022-08-20,Okwori,Shell,5.1,6.3,28.34,850.24,10.34,1.56,29.39,0.18,36.60284836505856,40.08690157369068,95.31733013556189,1036.0671563697786,120.03
2022-08-20,Utorogu,Shell,5.6,5.8,27.22,816.5,9.93,1.5,28.22,0.18,28.833039601465767,96.74592739542318,96.4052564876017,1055.64628186744,115.26
2022-08-20,Obite,Shell,4.8,6.9,23.17,695.05,8.46,1.28,24.03,0.15,6.849514056623891,72.60538806425151,96.56664036943563,1057.8415774025077,98.12
2022-08-20,Alakiri,Shell,4.6,7.0,22.65,679.64,8.27,1.25,23.49,0.15,14.19179914540668,57.82473290940681,96.70770374557358,1028.2181108860364,95.94
2022-08-21,Escravos,Chevron,5.2,5.1,100.94,3028.12,36.84,5.56,104.67,0.65,47.69982262305601,35.09355879655682,98.53682865960803,1087.6754809387135,427.47
2022-08-21,Bonny,Shell,4.4,7.2,73.96,2218.87,27.0,4.08,76.7,0.48,44.14710916752912,56.34953217566229,96.47907786760403,1065.0785430243207,313.23
2022-08-21,Forcados,Shell,5.4,5.4,57.78,1733.35,21.09,3.18,59.92,0.37,42.46907592984067,13.768742434431317,98.214519916903,1029.0494158092931,244.69
2022-08-21,Brass,Agip,4.3,6.2,49.77,1493.03,18.17,2.74,51.61,0.32,39.51811730573061,89.54721878890238,98.21689650158586,1057.2343775280458,210.77
2022-08-21,Qua Iboe,ExxonMobil,4.5,7.9,50.71,1521.2,18.51,2.79,52.58,0.33,6.350975808236235,32.048210371576204,96.46462146355032,1031.9754524151504,214.74
2022-08-21,Amenam,Total,4.7,6.8,27.53,825.98,10.05,1.52,28.55,0.18,23.93216508083688,16.731977796840088,96.14483223416613,1047.4825658753293,116.6
2022-08-21,Okwori,Shell,5.1,6.3,29.16,874.85,10.64,1.61,30.24,0.19,24.445997179060683,50.36288486427729,98.66245718531488,1012.7837642576467,123.5
2022-08-21,Utorogu,Shell,5.6,5.8,30.88,926.36,11.27,1.7,32.02,0.2,10.561902367861467,45.38323960977275,96.71175034145686,1036.3564514290763,130.77
2022-08-21,Obite,Shell,4.8,6.9,29.34,880.11,10.71,1.62,30.42,0.19,11.692929279344785,25.111456446667027,96.68487039257332,1032.018896110154,124.24
2022-08-21,Alakiri,Shell,4.6,7.0,25.27,758.1,9.22,1.39,26.2,0.16,13.149966714550798,78.62897357558226,97.42898726486655,1064.4424066635015,107.02
2022-08-22,Escravos,Chevron,5.2,5.1,84.75,2542.42,30.93,4.67,87.88,0.55,29.44652476555966,65.21552640134578,98.85219575952988,1067.5231064088878,358.9
2022-08-22,Bonny,Shell,4.4,7.2,83.2,2496.11,30.37,4.58,86.28,0.54,21.795753869487626,24.630265167880545,97.47192021113864,1026.6250633421892,352.37
2022-08-22,Forcados,Shell,5.4,5.4,79.66,2389.79,29.08,4.39,82.61,0.52,11.7327357446331,22.74675131486332,97.59855762404028,1036.5897307978585,337.36
2022-08-22,Brass,Agip,4.3,6.2,47.67,1430.1,17.4,2.63,49.43,0.31,14.968034440794046,23.088543246538944,97.62905004291282,1000.5237036630238,201.88
2022-08-22,Qua Iboe,ExxonMobil,4.5,7.9,60.83,1824.89,22.2,3.35,63.08,0.39,25.15352270701727,29.03306816291823,95.87287867491906,1083.5001367013506,257.61
2022-08-22,Amenam,Total,4.7,6.8,34.81,1044.3,12.71,1.92,36.1,0.23,16.299442847468033,29.15761958961225,97.21779341207983,1073.0789412716958,147.42
2022-08-22,Okwori,Shell,5.1,6.3,30.45,913.41,11.11,1.68,31.57,0.2,37.41645182165492,76.35502149958724,95.82929260712667,1038.220233004732,128.94
2022-08-22,Utorogu,Shell,5.6,5.8,35.21,1056.19,12.85,1.94,36.51,0.23,12.312289581264114,44.73666352249612,98.89317512766232,1052.5377604186808,149.1
2022-08-22,Obite,Shell,4.8,6.9,26.94,808.33,9.83,1.48,27.94,0.17,42.46294829300856,64.43064298198328,95.70240172848695,1038.021177104364,114.11
2022-08-22,Alakiri,Shell,4.6,7.0,18.31,549.35,6.68,1.01,18.99,0.12,38.51955499897751,54.12079181810318,96.80806558123405,1046.3424619390885,77.55
2022-08-23,Escravos,Chevron,5.2,5.1,78.2,2346.09,28.54,4.31,81.1,0.51,10.782679161762243,26.631312598310597,98.84846683474113,1026.1785209534512,331.19
2022-08-23,Bonny,Shell,4.4,7.2,83.78,2513.47,30.58,4.62,86.88,0.54,23.607112277078297,57.57563256572517,95.67515091065673,1028.5079392505145,354.82
2022-08-23,Forcados,Shell,5.4,5.4,67.92,2037.7,24.79,3.74,70.44,0.44,6.721506529343408,46.074613004239126,98.26042305600768,1011.6059442986435,287.66
2022-08-23,Brass,Agip,4.3,6.2,38.9,1167.12,14.2,2.14,40.34,0.25,35.909158759172,81.51801749006391,95.19490622238243,1088.7550903535973,164.76
2022-08-23,Qua Iboe,ExxonMobil,4.5,7.9,56.7,1700.86,20.69,3.12,58.79,0.37,16.41163496061636,43.4530283262085,98.78789309071819,1091.154643364622,240.1
2022-08-23,Amenam,Total,4.7,6.8,36.23,1086.87,13.22,2.0,37.57,0.23,14.474509887067109,95.79506840664864,98.02156685243618,1038.2259697935365,153.43
2022-08-23,Okwori,Shell,5.1,6.3,37.62,1128.64,13.73,2.07,39.01,0.24,14.595289422410232,81.18651111013274,97.23723192346861,1055.5835288527003,159.33
2022-08-23,Utorogu,Shell,5.6,5.8,29.85,895.38,10.89,1.64,30.95,0.19,20.73015834785994,61.5771702857767,95.9903537062936,1050.400495952552,126.4
2022-08-23,Obite,Shell,4.8,6.9,27.37,821.14,9.99,1.51,28.38,0.18,16.059911407626082,49.54215624015937,98.92604484217665,1018.6789876217945,115.92
2022-08-23,Alakiri,Shell,4.6,7.0,23.14,694.17,8.45,1.27,24.0,0.15,43.25209577497562,53.91765436158045,98.88864593883982,1017.0074967440564,97.99
2022-08-24,Escravos,Chevron,5.2,5.1,106.27,3188.21,38.79,5.86,110.21,0.69,37.34939468914164,19.08718873860623,96.15424395289858,1033.8016827246552,450.07
2022-08-24,Bonny,Shell,4.4,7.2,76.94,2308.27,28.08,4.24,79.79,0.5,7.467335177623806,75.7070756186685,97.1063374982025,1017.2997169167228,325.85
2022-08-24,Forcados,Shell,5.4,5.4,58.85,1765.5,21.48,3.24,61.03,0.38,25.65764835740883,63.54292629336777,97.3238881970257,1096.2367872405864,249.23
2022-08-24,Brass,Agip,4.3,6.2,46.93,1407.82,17.13,2.59,48.66,0.3,37.53848943559049,15.519428255100028,98.72002030688716,1093.130391884575,198.74
2022-08-24,Qua Iboe,ExxonMobil,4.5,7.9,51.24,1537.18,18.7,2.82,53.14,0.33,41.88186183204804,54.55275899246823,98.19680279406313,1003.6125169104864,217.0
2022-08-24,Amenam,Total,4.7,6.8,29.68,890.53,10.83,1.64,30.78,0.19,25.43891235043143,86.8743500113806,97.27915097386416,1052.0333538598543,125.71
2022-08-24,Okwori,Shell,5.1,6.3,31.18,935.26,11.38,1.72,32.33,0.2,39.4884351719794,61.368945938447325,98.72386202849411,1043.1965224322946,132.03
2022-08-24,Utorogu,Shell,5.6,5.8,30.07,902.2,10.98,1.66,31.19,0.2,11.352087272536888,32.71253794732344,96.95265686179398,1052.3544301523084,127.36
2022-08-24,Obite,Shell,4.8,6.9,25.54,766.2,9.32,1.41,26.48,0.17,46.70816218054743,73.3151887351959,96.03375939823847,1029.4192998846704,108.16
2022-08-24,Alakiri,Shell,4.6,7.0,24.43,732.91,8.92,1.35,25.33,0.16,30.036351270693196,20.838410079714325,96.00693119366008,1041.65766907267,103.46
2022-08-25,Escravos,Chevron,5.2,5.1,101.12,3033.7,36.91,5.57,104.86,0.66,47.784268051796,29.819543671233983,98.1156275598394,1036.4598812733766,428.26
2022-08-25,Bonny,Shell,4.4,7.2,95.88,2876.34,35.0,5.28,99.43,0.62,13.415700267703636,54.23293378589512,95.61746349569768,1070.582523078595,406.04
2022-08-25,Forcados,Shell,5.4,5.4,76.94,2308.08,28.08,4.24,79.78,0.5,22.853790633170245,28.34558026699544,96.22613862938867,1032.389305903758,325.82
2022-08-25,Brass,Agip,4.3,6.2,42.29,1268.68,15.44,2.33,43.85,0.27,45.826560552999304,39.28472492325052,96.09774874107869,1038.4642282902985,179.09
2022-08-25,Qua Iboe,ExxonMobil,4.5,7.9,65.31,1959.26,23.84,3.6,67.73,0.42,14.078224289648983,77.72964355927758,98.06493936861834,1095.0137074680285,276.58
2022-08-25,Amenam,Total,4.7,6.8,38.15,1144.58,13.93,2.1,39.56,0.25,25.455944361547807,73.26942202782598,98.89347520347961,1008.5154718154431,161.58
2022-08-25,Okwori,Shell,5.1,6.3,32.47,974.08,11.85,1.79,33.67,0.21,23.595988708753335,51.02005987255623,96.47640855889956,1097.0622614126673,137.51
2022-08-25,Utorogu,Shell,5.6,5.8,34.38,1031.31,12.55,1.89,35.65,0.22,23.481561114790257,89.33712227652083,95.37335714881773,1014.3418526257485,145.59
2022-08-25,Obite,Shell,4.8,6.9,30.58,917.47,11.16,1.69,31.71,0.2,12.175599905115842,95.42311369756705,98.8993730990565,1088.149306819521,129.52
2022-08-25,Alakiri,Shell,4.6,7.0,18.81,564.27,6.87,1.04,19.51,0.12,23.31377836483428,62.13895532722085,98.96872563827804,1095.6133546832787,79.66
2022-08-26,Escravos,Chevron,5.2,5.1,109.24,3277.28,39.87,6.02,113.28,0.71,39.0724855350843,88.91612752057222,96.33311811815547,1021.9574034200807,462.64
2022-08-26,Bonny,Shell,4.4,7.2,86.23,2586.81,31.47,4.75,89.42,0.56,47.338619096652224,24.046987983065222,96.83015140868083,1098.2797849667097,365.17
2022-08-26,Forcados,Shell,5.4,5.4,84.05,2521.63,30.68,4.63,87.16,0.55,42.76348181725163,97.04536679723503,98.70971803765748,1062.2108632283848,355.97
2022-08-26,Brass,Agip,4.3,6.2,55.06,1651.73,20.1,3.03,57.09,0.36,27.792287328720846,89.27461148760524,97.95210044854808,1085.981617036803,233.17
2022-08-26,Qua Iboe,ExxonMobil,4.5,7.9,45.47,1364.02,16.6,2.51,47.15,0.29,19.82825727567119,56.20545804755044,97.4518617785462,1084.5758472132284,192.55
2022-08-26,Amenam,Total,4.7,6.8,26.99,809.64,9.85,1.49,27.99,0.18,46.46505835761421,97.05436389309286,95.22169073238979,1033.1787542916888,114.29
2022-08-26,Okwori,Shell,5.1,6.3,28.22,846.57,10.3,1.55,29.26,0.18,35.687308110844285,60.83246038587704,97.76664469302226,1053.779121255782,119.51
2022-08-26,Utorogu,Shell,5.6,5.8,27.5,824.96,10.04,1.52,28.52,0.18,40.24749969792232,86.87817037659399,98.81630671384703,1074.7541611740546,116.46
2022-08-26,Obite,Shell,4.8,6.9,20.22,606.61,7.38,1.11,20.97,0.13,38.29418018170362,15.044586843449006,96.26377839318491,1013.6159887523967,85.63
2022-08-26,Alakiri,Shell,4.6,7.0,25.03,751.0,9.14,1.38,25.96,0.16,7.481610867664469,95.46467882642948,97.43497751440268,1003.6109068748974,106.02
2022-08-27,Escravos,Chevron,5.2,5.1,106.59,3197.78,38.91,5.87,110.54,0.69,41.10963229225577,64.24765715859911,95.70846085854572,1075.2598052753094,451.42
2022-08-27,Bonny,Shell,4.4,7.2,80.98,2429.53,29.56,4.46,83.98,0.53,44.12813743917164,33.42683038861165,96.46388536282203,1099.727178521448,342.97
2022-08-27,Forcados,Shell,5.4,5.4,69.19,2075.67,25.25,3.81,71.75,0.45,17.84473429241046,47.44245273429475,97.00620698869362,1025.8444726387959,293.01
2022-08-27,Brass,Agip,4.3,6.2,45.09,1352.67,16.46,2.48,46.76,0.29,13.264314994382795,59.811196132143166,97.82485609447801,1019.8257621730256,190.95
2022-08-27,Qua Iboe,ExxonMobil,4.5,7.9,58.4,1752.04,21.32,3.22,60.56,0.38,49.66270420348423,98.11691290906336,98.1943785340742,1034.2720776529518,247.33
2022-08-27,Amenam,Total,4.7,6.8,42.07,1262.0,15.35,2.32,43.62,0.27,25.802535422380025,65.31304428069524,95.02394801193488,1004.3533210330802,178.15
2022-08-27,Okwori,Shell,5.1,6.3,34.65,1039.48,12.65,1.91,35.93,0.22,19.057685115093633,18.921683834474564,98.12908859468149,1041.8760038413259,146.74
2022-08-27,Utorogu,Shell,5.6,5.8,32.23,967.01,11.77,1.78,33.43,0.21,29.607740738269353,26.06406136410661,97.46432537329142,1032.2084009262176,136.51
2022-08-27,Obite,Shell,4.8,6.9,28.2,845.99,10.29,1.55,29.24,0.18,18.10167862921687,49.62753696688809,97.9600525208119,1072.0750577155566,119.43
2022-08-27,Alakiri,Shell,4.6,7.0,20.06,601.81,7.32,1.11,20.8,0.13,15.540557022166846,79.33287497444492,95.78683953933951,1081.934691347714,84.96
2022-08-28,Escravos,Chevron,5.2,5.1,119.19,3575.69,43.5,6.57,123.6,0.77,43.56329708092445,29.952909049640546,96.6660545262879,1008.8836846005022,504.77
2022-08-28,Bonny,Shell,4.4,7.2,67.64,2029.34,24.69,3.73,70.15,0.44,33.84895601942084,57.98684210647547,98.6680512671463,1046.3007676794339,286.48
2022-08-28,Forcados,Shell,5.4,5.4,71.86,2155.69,26.23,3.96,74.52,0.47,42.3255667710153,93.37381284846185,96.7269269471243,1008.2701320476324,304.31
2022-08-28,Brass,Agip,4.3,6.2,44.06,1321.73,16.08,2.43,45.69,0.29,19.637035636487667,80.68464752752985,97.99903828205298,1069.430166789648,186.58
2022-08-28,Qua Iboe,ExxonMobil,4.5,7.9,62.04,1861.27,22.65,3.42,64.34,0.4,33.466455462086785,10.380448772221765,97.06270883237345,1059.5252893064894,262.75
2022-08-28,Amenam,Total,4.7,6.8,41.12,1233.54,15.01,2.27,42.64,0.27,30.89631898495781,58.707445913759095,95.41317197496994,1042.7619877384714,174.13
2022-08-28,Okwori,Shell,5.1,6.3,28.09,842.78,10.25,1.55,29.13,0.18,19.826113646475726,68.08979518264587,98.46718934019829,1081.0365867244113,118.97
2022-08-28,Utorogu,Shell,5.6,5.8,26.41,792.33,9.64,1.46,27.39,0.17,23.120517917172627,38.330136159764876,96.48505813889369,1055.9098940875106,111.85
2022-08-28,Obite,Shell,4.8,6.9,20.65,619.43,7.54,1.14,21.41,0.13,30.138498926875783,48.78737838698748,97.66891577119097,1018.6131791918507,87.44
2022-08-28,Alakiri,Shell,4.6,7.0,18.15,544.4,6.62,1.0,18.82,0.12,9.577815883382488,31.26356824257964,95.34761783034553,1040.1977753599772,76.85
2022-08-29,Escravos,Chevron,5.2,5.1,103.29,3098.7,37.7,5.69,107.11,0.67,5.167891165015087,60.13606918951819,97.76776618887199,1039.1316182369594,437.43
2022-08-29,Bonny,Shell,4.4,7.2,74.78,2243.53,27.3,4.12,77.55,0.49,9.555784915476366,67.95335979915282,97.93318859513984,1070.463067717254,316.71
2022-08-29,Forcados,Shell,5.4,5.4,65.89,1976.69,24.05,3.63,68.33,0.43,47.60819467581489,36.73668006944487,96.05087674915141,1070.410575972892,279.04
2022-08-29,Brass,Agip,4.3,6.2,54.12,1623.53,19.75,2.98,56.12,0.35,46.54940016190287,23.168352208210514,96.90946836508202,1003.5206871500075,229.19
2022-08-29,Qua Iboe,ExxonMobil,4.5,7.9,42.43,1272.82,15.49,2.34,44.0,0.28,27.130467788859754,63.00680977126683,95.01394998605103,1063.2546404019438,179.68
2022-08-29,Amenam,Total,4.7,6.8,33.25,997.63,12.14,1.83,34.48,0.22,5.67950549344295,24.04928798599855,97.40132894236596,1065.8840203739983,140.83
2022-08-29,Okwori,Shell,5.1,6.3,35.17,1055.18,12.84,1.94,36.47,0.23,46.004644130100196,46.98568661982895,98.07202968755483,1016.6480939704901,148.96
2022-08-29,Utorogu,Shell,5.6,5.8,29.72,891.52,10.85,1.64,30.82,0.19,39.66598628727495,65.93670414957936,96.59720995640238,1028.251464910888,125.85
2022-08-29,Obite,Shell,4.8,6.9,29.99,899.78,10.95,1.65,31.1,0.19,10.826326419160324,37.037502164581305,96.30774559849071,1012.7859509037601,127.02
2022-08-29,Alakiri,Shell,4.6,7.0,23.47,704.22,8.57,1.29,24.34,0.15,19.24769648675678,99.37000846269939,97.62004429266305,1070.318538670577,99.41
2022-08-30,Escravos,Chevron,5.2,5.1,99.81,2994.2,36.43,5.5,103.5,0.65,5.901001996022565,79.38156492721333,98.6429630366624,1012.2263977663889,422.68
2022-08-30,Bonny,Shell,4.4,7.2,91.38,2741.4,33.35,5.04,94.76,0.59,17.8389122682323,92.8795660924889,95.0694836082948,1027.4058558317997,386.99
2022-08-30,Forcados,Shell,5.4,5.4,79.06,2371.87,28.86,4.36,81.99,0.51,31.95148120224527,77.47911950809927,95.59189446489336,1021.5175103850595,334.83
2022-08-30,Brass,Agip,4.3,6.2,58.43,1753.02,21.33,3.22,60.6,0.38,29.264112785855577,36.88365429251455,98.40567865287746,1096.1755828731552,247.47
2022-08-30,Qua Iboe,ExxonMobil,4.5,7.9,46.55,1396.58,16.99,2.57,48.28,0.3,41.52094398519549,84.07250766981134,96.761790743207,1022.5376341828021,197.15
2022-08-30,Amenam,Total,4.7,6.8,33.45,1003.57,12.21,1.84,34.69,0.22,49.72000515263023,59.88602870920163,95.78049763459649,1004.1934766770814,141.67
2022-08-30,Okwori,Shell,5.1,6.3,40.33,1209.76,14.72,2.22,41.82,0.26,37.24667008329713,69.41629316315284,98.56348513660217,1026.6090572547982,170.78
2022-08-30,Utorogu,Shell,5.6,5.8,30.42,912.45,11.1,1.68,31.54,0.2,31.35092863045707,16.422547276088384,95.77793670617206,1023.7215017028843,128.81
2022-08-30,Obite,Shell,4.8,6.9,30.03,901.01,10.96,1.65,31.14,0.19,44.135783222692524,17.028608495442533,95.72688277376209,1087.205521167,127.19
2022-08-30,Alakiri,Shell,4.6,7.0,24.13,723.8,8.81,1.33,25.02,0.16,15.343348288927366,57.751059819894415,95.21073180841903,1094.528416745536,102.18
2022-08-31,Escravos,Chevron,5.2,5.1,91.67,2750.16,33.46,5.05,95.06,0.59,9.727175980739668,12.929017108964588,96.87126762587958,1012.166737008576,388.23
2022-08-31,Bonny,Shell,4.4,7.2,88.0,2640.11,32.12,4.85,91.26,0.57,6.425200927530057,65.10002521969624,98.26250700288625,1043.9427979531974,372.7
2022-08-31,Forcados,Shell,5.4,5.4,78.34,2350.32,28.6,4.32,81.24,0.51,19.534300855328603,30.706753054201354,98.9847646221639,1029.4176354205579,331.79
2022-08-31,Brass,Agip,4.3,6.2,49.18,1475.33,17.95,2.71,51.0,0.32,46.8483578593886,94.39725063925408,97.23267215459633,1066.3302226047967,208.27
2022-08-31,Qua Iboe,ExxonMobil,4.5,7.9,51.1,1533.08,18.65,2.82,52.99,0.33,18.623663080298194,77.14255207233902,96.22884046620761,1087.9410708242065,216.42
2022-08-31,Amenam,Total,4.7,6.8,29.56,886.77,10.79,1.63,30.65,0.19,28.430397332372646,33.734572695484886,95.1120084367075,1014.8533686396937,125.18
2022-08-31,Okwori,Shell,5.1,6.3,42.35,1270.62,15.46,2.33,43.92,0.27,10.368532546382816,43.73741789824034,96.86050647652235,1047.8071930789422,179.37
2022-08-31,Utorogu,Shell,5.6,5.8,28.63,859.0,10.45,1.58,29.69,0.19,45.88207702175197,11.703557848215636,97.6000055020697,1007.4362408466808,121.26
2022-08-31,Obite,Shell,4.8,6.9,27.62,828.59,10.08,1.52,28.64,0.18,34.22889273305874,52.20348534493857,98.83158291668637,1074.659858301754,116.97
2022-08-31,Alakiri,Shell,4.6,7.0,19.09,572.69,6.97,1.05,19.8,0.12,39.19439003179838,11.738282330444997,95.2558532101931,1085.9423178459767,80.84
2022-09-01,Escravos,Chevron,5.2,5.1,80.31,2409.23,29.31,4.42,83.28,0.52,19.35076806751257,84.33025459702384,98.3893842621225,1095.3339108081727,340.1
2022-09-01,Bonny,Shell,4.4,7.2,67.52,2025.47,24.64,3.72,70.01,0.44,30.82813654799052,92.44511916308295,96.06605658173243,1007.1627490727121,285.93
2022-09-01,Forcados,Shell,5.4,5.4,60.13,1804.04,21.95,3.31,62.36,0.39,35.64729510254557,72.16066191810633,95.29865322837725,1076.1410264562421,254.67
2022-09-01,Brass,Agip,4.3,6.2,52.44,1573.09,19.14,2.89,54.38,0.34,30.698882079033634,79.09664016623438,96.0483709920025,1094.0033503404115,222.07
2022-09-01,Qua Iboe,ExxonMobil,4.5,7.9,47.54,1426.07,17.35,2.62,49.29,0.31,38.338608025449574,69.44667573962745,95.33163198903472,1091.900460755569,201.31
2022-09-01,Amenam,Total,4.7,6.8,32.01,960.39,11.68,1.76,33.2,0.21,44.81606357104835,31.985514406182663,98.6584030835306,1061.1941648594027,135.57
2022-09-01,Okwori,Shell,5.1,6.3,37.7,1130.86,13.76,2.08,39.09,0.24,28.703071487880823,49.65828018540198,97.53292707030195,1055.4023517058506,159.64
2022-09-01,Utorogu,Shell,5.6,5.8,23.93,717.8,8.73,1.32,24.81,0.16,5.6104915515356195,19.734655554827622,97.91939863911034,1000.471116180535,101.33
2022-09-01,Obite,Shell,4.8,6.9,23.5,705.07,8.58,1.29,24.37,0.15,47.20155120944562,39.43063160109246,98.13252305243323,1040.8765579552596,99.53
2022-09-01,Alakiri,Shell,4.6,7.0,17.26,517.93,6.3,0.95,17.9,0.11,24.459521899213303,15.209481836456266,97.28647696504518,1049.3649735366878,73.11
2022-09-02,Escravos,Chevron,5.2,5.1,101.55,3046.56,37.07,5.6,105.31,0.66,31.681816417707598,25.707022871090864,97.8889348538906,1030.7158658249707,430.07
2022-09-02,Bonny,Shell,4.4,7.2,87.78,2633.36,32.04,4.84,91.03,0.57,26.970535678173075,27.306289893633384,98.5444916036797,1035.8579550231655,371.74
2022-09-02,Forcados,Shell,5.4,5.4,73.38,2201.36,26.78,4.04,76.09,0.48,18.419694919289448,67.78254333823804,95.62524574082387,1086.6973870847917,310.76
2022-09-02,Brass,Agip,4.3,6.2,45.39,1361.63,16.57,2.5,47.07,0.29,18.74464131247553,80.64696921395517,98.43743542133915,1056.7880276948379,192.22
2022-09-02,Qua Iboe,ExxonMobil,4.5,7.9,49.34,1480.11,18.01,2.72,51.16,0.32,42.636888438426055,38.44340467554275,96.54174789438396,1053.9694132990044,208.94
2022-09-02,Amenam,Total,4.7,6.8,39.68,1190.44,14.48,2.19,41.15,0.26,14.342681992399394,18.019363418326897,95.38005582771146,1095.0249573786648,168.05
2022-09-02,Okwori,Shell,5.1,6.3,39.49,1184.71,14.41,2.18,40.95,0.26,27.3364060626521,70.52856555498286,95.5093212181699,1062.0895715679947,167.24
2022-09-02,Utorogu,Shell,5.6,5.8,32.26,967.86,11.78,1.78,33.46,0.21,18.326769003917477,19.92508060266355,96.04090814427222,1077.2523871900605,136.63
2022-09-02,Obite,Shell,4.8,6.9,24.31,729.2,8.87,1.34,25.21,0.16,39.79861344252117,83.49748216051302,98.49350177363341,1059.7635812019303,102.94
2022-09-02,Alakiri,Shell,4.6,7.0,18.85,565.64,6.88,1.04,19.55,0.12,27.666889439597238,19.32015083394193,98.6428959159268,1044.2480237942973,79.85
2022-09-03,Escravos,Chevron,5.2,5.1,113.25,3397.42,41.34,6.24,117.44,0.73,43.574790327433455,89.55622803291088,95.21317399364953,1072.5257847834164,479.6
2022-09-03,Bonny,Shell,4.4,7.2,75.46,2263.69,27.54,4.16,78.25,0.49,40.02813383566847,10.33885025229015,98.70966528720881,1029.2305902201176,319.56
2022-09-03,Forcados,Shell,5.4,5.4,66.7,2001.13,24.35,3.68,69.17,0.43,46.23394073198983,93.45939609286546,97.25388705092296,1031.6724495811447,282.49
2022-09-03,Brass,Agip,4.3,6.2,44.75,1342.44,16.33,2.47,46.4,0.29,13.123115759255489,70.28497164880864,97.11120820482515,1077.3464700269801,189.51
2022-09-03,Qua Iboe,ExxonMobil,4.5,7.9,44.51,1335.4,16.25,2.45,46.16,0.29,15.79382906904011,58.166758563346455,96.87297593471445,1044.9565451189028,188.51
2022-09-03,Amenam,Total,4.7,6.8,32.24,967.27,11.77,1.78,33.44,0.21,26.67054669177906,28.201940183187357,97.18978989159918,1059.6672156039394,136.55
2022-09-03,Okwori,Shell,5.1,6.3,26.87,806.14,9.81,1.48,27.87,0.17,15.908175955727707,32.326764594681826,95.95538348144012,1027.1641171566916,113.8
2022-09-03,Utorogu,Shell,5.6,5.8,27.99,839.78,10.22,1.54,29.03,0.18,19.384154251022984,41.478644292962045,96.06470905033262,1096.7574359542557,118.55
2022-09-03,Obite,Shell,4.8,6.9,26.24,787.2,9.58,1.45,27.21,0.17,38.09692679283962,40.034266191043585,98.87512171905928,1015.2326172574337,111.13
2022-09-03,Alakiri,Shell,4.6,7.0,20.31,609.28,7.41,1.12,21.06,0.13,40.56690858171724,19.65859228197396,97.21559841365433,1010.4806275000666,86.01
2022-09-04,Escravos,Chevron,5.2,5.1,92.98,2789.38,33.94,5.12,96.42,0.6,45.648354108169684,14.778621556386296,97.59975051920098,1069.525123295779,393.77
2022-09-04,Bonny,Shell,4.4,7.2,96.96,2908.65,35.39,5.34,100.54,0.63,48.96753289734193,32.85184189123949,96.0993015045911,1039.7292728077614,410.6
2022-09-04,Forcados,Shell,5.4,5.4,68.5,2054.91,25.0,3.77,71.03,0.44,38.31333847451909,10.769054671868794,95.07061726231274,1071.6056759830917,290.08
2022-09-04,Brass,Agip,4.3,6.2,58.75,1762.57,21.44,3.24,60.93,0.38,10.26912260425285,94.14766242386574,97.08765047402761,1074.229515208547,248.82
2022-09-04,Qua Iboe,ExxonMobil,4.5,7.9,47.43,1422.77,17.31,2.61,49.18,0.31,19.852736172962725,97.7284696175856,96.89678455925082,1075.5576985604691,200.85
2022-09-04,Amenam,Total,4.7,6.8,34.2,1026.13,12.48,1.88,35.47,0.22,29.431748993343298,58.619428072120826,97.8628373967063,1032.1908016607558,144.86
2022-09-04,Okwori,Shell,5.1,6.3,39.52,1185.49,14.42,2.18,40.98,0.26,6.770359132420932,73.61522096180914,98.62786764016734,1068.3147095305465,167.35
2022-09-04,Utorogu,Shell,5.6,5.8,28.68,860.54,10.47,1.58,29.75,0.19,12.712922195876235,64.1129926203172,97.0039709781397,1002.6157688457715,121.48
2022-09-04,Obite,Shell,4.8,6.9,23.12,693.68,8.44,1.27,23.98,0.15,22.579336704302733,31.76491864014538,98.3369947914821,1069.7683489001383,97.92
2022-09-04,Alakiri,Shell,4.6,7.0,23.1,693.01,8.43,1.27,23.96,0.15,5.155086432263397,29.723832298035834,98.02119281772794,1060.2836807300796,97.83
2022-09-05,Escravos,Chevron,5.2,5.1,96.24,2887.14,35.13,5.3,99.8,0.62,8.408404711417482,80.63798232100076,95.15462227197872,1005.9136468862592,407.57
2022-09-05,Bonny,Shell,4.4,7.2,74.96,2248.66,27.36,4.13,77.73,0.49,49.6501932465261,18.157741785294462,96.89268319708117,1060.1753303060189,317.44
2022-09-05,Forcados,Shell,5.4,5.4,78.47,2353.96,28.64,4.32,81.37,0.51,41.348371082529475,57.02221064065065,96.73588321401587,1061.8728317275354,332.3
2022-09-05,Brass,Agip,4.3,6.2,57.93,1737.93,21.14,3.19,60.07,0.38,32.25169036362789,40.417853789126276,97.38448578219943,1062.776412281645,245.34
