technique,anode_material,anode_symbol,cathode_material,cathode_symbol,tab_thickness_um,surface_coating,power_W,pulse_energy_J,amplitude_um,force_N,weld_time_ms,speed_mm_s,pulse_frequency_Hz,preheat_temp_C,ambient_humidity_pct,clamp_area_mm2,linear_energy_density_J_per_mm,total_energy_input_J,nugget_diameter_mm,bond_area_mm2,porosity_pct,imc_thickness_um,peak_temp_C,haz_width_mm,contact_resistance_mOhm,tensile_shear_strength_N,peel_strength_N,visual_defect_score,microhardness_HV,forward_pass_fail,pressure_MPa,effective_energy_J,resistance_growth_pct_1000cyc,strength_retention_pct_1000cyc,cycles_to_failure,crack_growth_mm,delamination_probability,reliability_class
Laser,Copper,Cu,StainlessSteel,SS304,205.6,Bare,2930.65,,,391.64,2600.3,116.398,,85.6,25.7,13.51,25.1779,4572.379,6.0,28.274,16.796,12.0,782.6,3.5,0.3396,2614.4,1693.1,49.4,134.5,False,28.993,2063.861,20.97,70.34,7157,0.496,0.9593,C
Laser,Copper,Cu,Aluminum,Al,230.3,Nickel-plated,2048.01,,,852.82,1629.5,74.867,,-2.2,18.6,23.3,27.3551,2002.396,6.0,28.274,5.512,12.0,257.6,1.148,0.338,3403.6,2216.3,81.0,109.7,True,36.608,733.615,15.67,76.67,8248,0.344,0.7266,B
Laser,Aluminum,Al,Aluminum,Al,99.6,Bare,1142.55,,,299.43,978.8,77.145,,42.4,63.9,18.43,14.8104,670.976,6.0,28.274,6.012,4.868,227.9,0.663,0.4438,4391.1,2818.8,80.5,86.3,True,16.248,347.932,11.69,93.55,7413,0.195,0.4138,A
Laser,Copper,Cu,Aluminum,Al,205.3,Tin-plated,333.53,3.5213,,346.28,573.1,49.185,199.06,1.2,69.9,17.3,6.781,275.363,5.034,19.905,12.409,2.434,113.1,0.218,0.4418,3519.9,2252.1,70.0,90.9,False,20.014,94.757,17.42,93.82,7850,0.307,0.4912,B
Laser,Copper,Cu,StainlessSteel,SS304,190.4,Bare,2686.18,8.3737,,998.9,1635.4,11.85,90.55,0.9,64.7,15.22,226.6786,3131.838,6.0,28.274,13.319,12.0,543.8,2.808,0.3631,2939.9,1912.9,51.7,131.1,False,65.614,1539.697,20.0,74.83,6937,0.448,0.8973,C
Laser,Copper,Cu,Copper,Cu,110.6,Nickel-plated,690.73,8.6081,,709.36,2292.9,119.831,163.768,114.1,35.3,16.32,5.7642,2243.247,6.0,28.274,6.085,12.0,405.4,1.374,0.2556,4028.6,2616.4,72.5,110.1,True,43.462,1006.067,17.76,71.79,9051,0.328,0.7918,C
Laser,Nickel,Ni,Copper,Cu,56.7,Bare,482.84,,,196.53,987.4,63.854,,78.6,60.3,12.05,7.5617,286.044,6.0,28.274,10.156,3.488,214.5,0.361,0.4976,5018.7,3234.3,79.0,111.8,True,16.305,170.554,12.26,91.57,6979,0.33,0.4708,A
Laser,Copper,Cu,Copper,Cu,223.9,Bare,2552.1,2.3737,,720.09,415.4,116.357,42.68,23.1,66.7,6.07,21.9333,652.959,6.0,28.274,7.747,2.89,156.0,0.356,0.2689,6500.0,4238.6,77.1,103.0,True,118.621,214.555,11.36,100.0,10273,0.263,0.3665,A
Laser,Aluminum,Al,Aluminum,Al,35.6,Bare,2270.52,7.0014,,265.38,2273.0,87.941,194.889,65.0,14.3,8.09,25.8186,4337.098,6.0,28.274,26.094,12.0,1057.3,3.5,0.313,2125.4,1388.8,29.0,113.1,False,32.809,3285.869,29.39,65.12,7110,0.751,1.0,C
Laser,Nickel,Ni,Copper,Cu,56.5,Anodized,1087.45,11.2636,,483.68,344.6,24.787,189.106,105.3,45.5,14.39,43.8708,518.487,6.0,28.274,6.667,6.077,291.6,0.67,0.8918,3854.7,2526.9,83.0,114.8,True,33.605,357.44,13.31,87.58,6399,0.293,0.5539,B
Laser,Copper,Cu,Aluminum,Al,157.8,Bare,457.13,11.9997,,841.11,1464.3,42.792,239.23,1.0,67.6,6.98,10.6826,2083.036,6.0,28.274,8.108,12.0,303.4,1.416,0.248,3131.4,2029.0,63.0,99.9,True,120.486,917.844,24.94,77.21,7848,0.343,0.7928,B
Laser,Copper,Cu,Aluminum,Al,173.7,Bare,537.68,1.8171,,548.08,1960.6,80.047,258.9,1.5,30.5,10.8,6.7171,1001.459,6.0,28.274,5.828,7.831,189.3,0.695,0.3864,3362.3,2195.4,82.8,102.6,True,50.761,422.505,17.96,83.85,7557,0.242,0.5691,B
Laser,Copper,Cu,Aluminum,Al,34.7,Bare,2292.43,9.7015,,246.87,352.5,101.415,70.611,1.3,38.5,21.12,22.6044,581.423,6.0,28.274,6.45,5.562,165.4,0.546,0.4187,3960.2,2572.0,88.0,99.0,True,11.692,320.446,14.14,88.08,7017,0.235,0.5019,B
Laser,Nickel,Ni,Copper,Cu,54.1,Carbon-coated,2893.72,1.9912,,373.01,2711.0,82.54,17.94,-3.3,56.7,23.72,35.0582,4745.607,6.0,28.274,27.356,12.0,852.5,3.5,0.4103,2224.6,1448.1,18.8,139.0,False,15.726,2842.817,30.17,65.5,6545,0.749,1.0,C
Laser,Copper,Cu,StainlessSteel,SS304,35.6,Nickel-plated,2175.5,8.3993,,323.89,2311.7,26.904,173.303,74.2,12.1,17.27,80.8629,4363.533,6.0,28.274,24.971,12.0,1078.9,3.5,0.2538,2208.5,1427.3,17.8,133.2,False,18.755,3109.993,30.42,66.76,6941,0.707,1.0,C
Laser,Nickel,Ni,Copper,Cu,41.3,Anodized,1182.16,,,898.3,1419.7,84.081,,73.0,59.2,10.62,14.0598,1007.016,6.0,28.274,9.97,9.541,363.9,1.311,0.556,3193.3,2077.3,64.8,113.5,True,84.558,745.908,23.5,78.52,6820,0.353,0.7493,B
Laser,StainlessSteel,SS304,Nickel,Ni,132.1,Oxide,1069.99,4.4386,,261.01,105.8,36.172,177.192,-0.7,78.6,22.7,29.5809,101.252,6.0,28.274,20.81,1.15,121.9,0.255,0.7659,4025.6,2612.5,45.8,121.9,False,11.5,68.898,23.13,95.16,7835,0.471,0.7566,B
Laser,Copper,Cu,Copper,Cu,168.6,Nickel-plated,2069.41,,,583.14,1690.6,6.88,,87.1,31.7,4.91,300.7978,2099.169,6.0,28.274,3.774,10.002,335.8,1.1,0.1212,4280.8,2800.7,76.5,109.8,True,118.676,793.169,15.93,82.68,10265,0.197,0.6188,B
Laser,Aluminum,Al,Aluminum,Al,237.2,Oxide,2868.87,4.3978,,161.89,2099.1,20.695,23.079,97.6,50.2,18.94,138.6293,3698.509,6.0,28.274,13.35,12.0,523.5,2.13,0.8116,2757.0,1790.6,56.5,102.6,False,8.546,1223.324,25.98,70.26,5986,0.419,0.8987,C
Laser,Copper,Cu,Copper,Cu,144.4,Bare,480.78,4.3725,,590.61,2258.0,96.618,166.802,102.3,65.0,18.41,4.9761,1310.087,6.0,28.274,5.137,7.561,295.9,0.746,0.4065,4203.4,2740.8,83.0,110.0,True,32.088,518.01,11.03,86.2,8493,0.266,0.5469,B
Laser,Copper,Cu,Copper,Cu,171.9,Nickel-plated,1428.84,,,440.28,2705.9,12.473,,-8.3,33.3,7.9,114.5558,2319.821,6.0,28.274,4.034,9.872,255.5,1.197,0.1551,4196.3,2719.9,79.8,115.6,True,55.714,868.89,11.42,89.3,9617,0.219,0.5818,B
Laser,Nickel,Ni,Copper,Cu,215.6,Bare,1320.59,3.5392,,341.52,975.2,64.021,299.521,90.9,57.4,6.6,20.6274,1186.174,6.0,28.274,4.865,7.173,318.3,0.922,0.3574,3651.2,2349.9,85.6,120.1,True,51.739,510.19,10.58,89.48,8742,0.22,0.4723,B
Laser,Aluminum,Al,Aluminum,Al,121.8,Nickel-plated,752.22,9.3175,,439.72,2944.8,18.556,24.485,-7.3,54.6,14.71,40.5369,1597.785,6.0,28.274,5.642,10.286,320.5,1.531,0.1892,3348.3,2179.2,71.7,94.8,True,29.897,865.978,16.75,82.6,8148,0.287,0.7052,B
Laser,Copper,Cu,Aluminum,Al,145.2,Anodized,345.04,7.5468,,646.34,1106.6,66.768,115.733,42.0,33.7,9.42,5.1677,615.682,6.0,28.274,12.02,5.608,197.1,0.489,0.638,3425.6,2229.3,69.3,94.9,False,68.595,281.166,23.9,85.74,5299,0.357,0.6027,B
Laser,Nickel,Ni,Copper,Cu,106.0,Bare,1030.64,10.4555,,744.79,2022.0,86.388,214.328,21.7,52.4,24.76,11.9304,3062.85,6.0,28.274,14.744,12.0,575.3,2.92,0.4201,2771.1,1802.1,49.4,137.0,False,30.083,1721.074,23.48,74.34,7059,0.5,0.9072,C
Laser,Aluminum,Al,Aluminum,Al,111.8,Bare,1887.25,1.5356,,742.33,1602.6,25.996,141.291,88.1,11.2,9.68,72.5969,1953.787,6.0,28.274,5.274,12.0,490.5,1.986,0.2641,3387.8,2194.6,71.4,97.3,True,76.704,1137.539,18.03,75.88,9695,0.351,0.7445,B
Laser,StainlessSteel,SS304,Nickel,Ni,230.0,Bare,593.82,5.725,,281.99,1038.4,78.097,263.226,65.9,73.3,14.79,7.6036,995.912,6.0,28.274,6.315,7.173,421.2,1.507,0.4705,3850.8,2540.2,83.2,124.5,True,19.07,560.476,15.68,88.3,9005,0.223,0.5875,B
Laser,StainlessSteel,SS304,Nickel,Ni,120.3,Bare,1922.36,11.6017,,976.57,1957.7,41.889,262.356,105.7,67.8,21.9,45.892,4641.612,6.0,28.274,35.0,12.0,1200.0,3.5,0.3455,2496.8,1613.4,5.0,140.4,False,44.602,3997.266,34.55,59.58,6841,0.876,0.9618,C
Laser,Copper,Cu,Aluminum,Al,125.5,Nickel-plated,1617.48,,,435.96,89.5,110.584,,82.3,14.7,21.47,14.6267,86.873,4.3,14.523,13.444,3.255,181.0,0.134,0.3217,2285.4,1500.9,61.3,88.7,False,20.306,37.313,11.77,85.23,7264,0.365,0.5334,B
Laser,Aluminum,Al,Aluminum,Al,56.4,Carbon-coated,2651.38,1.3688,,469.6,771.7,48.831,293.743,35.2,21.5,16.41,54.2967,1351.693,6.0,28.274,4.476,10.81,375.1,1.605,0.3803,3503.9,2274.2,80.6,97.4,True,28.613,909.966,12.41,84.76,9455,0.293,0.7065,B
Laser,Aluminum,Al,Aluminum,Al,123.7,Bare,2103.89,7.1392,,217.01,2447.0,99.353,262.981,40.7,72.4,5.02,21.1759,4926.527,6.0,28.274,28.76,12.0,889.5,3.5,0.3614,2108.7,1375.0,14.6,113.8,False,43.268,2763.159,32.28,66.52,6624,0.784,0.9089,C
Laser,Nickel,Ni,Copper,Cu,110.3,Anodized,1329.31,,,979.36,320.7,37.857,,49.6,72.7,10.92,35.1139,255.791,6.0,28.274,18.211,2.386,179.3,0.323,0.5296,4411.6,2862.6,55.0,101.8,False,89.686,147.321,24.21,94.18,9003,0.39,0.6518,B
Laser,Copper,Cu,StainlessSteel,SS304,62.0,Nickel-plated,2535.27,,,889.6,488.6,49.056,,34.2,76.8,19.16,51.6813,743.172,6.0,28.274,7.032,6.732,284.3,1.044,0.1525,3363.5,2172.1,82.8,113.2,True,46.43,544.373,15.62,87.65,7956,0.253,0.5542,B
Laser,Copper,Cu,Copper,Cu,225.2,Carbon-coated,2124.91,0.5582,,475.42,2710.9,91.394,71.662,41.1,66.5,11.64,23.25,3499.571,6.0,28.274,7.932,12.0,360.4,1.554,0.4129,3775.9,2464.3,70.6,117.1,True,40.833,1146.494,21.6,79.77,7707,0.363,0.7412,B
Laser,Nickel,Ni,Copper,Cu,122.9,Oxide,1292.4,10.7419,,939.81,2661.8,30.93,196.35,48.2,15.9,13.65,41.7854,4309.828,6.0,28.274,28.884,12.0,780.7,3.5,0.4067,2260.2,1457.8,14.8,140.3,False,68.844,2385.37,35.12,66.45,6335,0.767,0.9885,C
Laser,Nickel,Ni,Copper,Cu,140.7,Bare,719.77,3.6994,,396.24,2997.8,65.583,139.728,45.0,74.2,11.24,10.9749,1914.447,6.0,28.274,7.471,11.806,405.5,1.737,0.4643,3414.4,2180.5,73.1,122.6,True,35.26,1004.3,19.27,80.8,7926,0.37,0.8331,B
Laser,Copper,Cu,Copper,Cu,237.0,Bare,2856.43,,,188.35,1459.7,113.457,,80.9,39.0,24.07,25.1763,2501.727,6.0,28.274,5.652,8.551,297.1,0.891,0.5053,4113.3,2652.7,78.2,101.8,True,7.826,630.757,16.93,81.7,7695,0.272,0.5771,B
Laser,Aluminum,Al,Aluminum,Al,234.8,Oxide,479.49,11.0791,,903.54,2431.6,82.334,187.18,33.5,24.3,20.38,5.8237,2716.643,6.0,28.274,9.923,12.0,435.0,1.981,0.5377,2958.3,1919.2,59.7,106.2,True,44.339,1134.432,24.29,76.29,7449,0.382,0.8412,B
Laser,Copper,Cu,Aluminum,Al,142.5,Bare,2407.6,11.5017,,916.43,68.3,61.811,258.175,71.6,37.5,10.33,38.9513,179.913,6.0,28.274,12.594,3.097,180.8,0.201,0.3186,4629.7,2989.7,74.9,92.5,False,88.699,82.813,15.84,91.34,7008,0.306,0.529,B
Laser,Aluminum,Al,Aluminum,Al,222.8,Bare,992.69,6.1922,,972.76,1321.6,66.796,275.538,-6.7,69.6,7.55,14.8616,1689.073,6.0,28.274,4.871,8.389,282.5,1.296,0.2613,3467.7,2261.4,79.9,91.1,True,128.879,725.304,13.07,87.38,8100,0.228,0.5318,B
Laser,Copper,Cu,Aluminum,Al,104.1,Nickel-plated,2999.99,,,187.64,2743.2,11.425,,43.3,62.3,13.6,262.572,4937.669,6.0,28.274,18.999,12.0,629.2,3.198,0.3901,2274.6,1486.8,42.4,113.3,False,13.799,2142.452,32.19,68.69,6185,0.593,0.9079,C
Laser,Copper,Cu,Copper,Cu,234.0,Tin-plated,2194.97,5.4168,,831.49,2830.6,52.395,112.264,78.5,63.0,12.68,41.8926,4416.33,6.0,28.274,12.255,12.0,452.0,1.902,0.2955,3449.8,2235.9,59.5,109.6,False,65.555,1417.499,22.81,71.72,7594,0.463,0.8878,C
Laser,Copper,Cu,Aluminum,Al,227.5,Bare,2197.46,10.3881,,366.9,425.2,90.218,178.82,5.4,27.9,6.31,24.3571,876.517,6.0,28.274,5.029,5.919,170.2,0.55,0.1876,3898.3,2527.9,93.7,96.8,True,58.141,323.183,13.75,88.22,8545,0.181,0.4119,B
Laser,Aluminum,Al,Aluminum,Al,160.8,Bare,1706.45,6.4936,,641.54,1296.9,109.465,31.198,12.7,58.2,13.04,15.589,1432.976,6.0,28.274,4.444,9.042,300.7,1.288,0.3417,3434.7,2222.1,86.9,90.8,True,49.198,721.063,17.21,87.34,9533,0.222,0.566,B
Laser,Nickel,Ni,Copper,Cu,45.6,Nickel-plated,1985.86,3.1724,,484.69,2984.9,6.945,43.602,73.9,45.9,8.28,285.9325,3721.756,6.0,28.274,26.306,12.0,893.4,3.5,0.2347,2213.2,1466.1,25.5,133.0,False,58.562,2708.282,29.23,66.47,6921,0.693,0.9801,C
Laser,Copper,Cu,Aluminum,Al,172.4,Oxide,2387.01,4.8715,,492.21,1629.9,14.966,125.222,34.2,67.7,4.85,159.4982,2732.076,6.0,28.274,12.303,12.0,391.9,1.763,0.3568,2891.4,1870.9,61.7,106.0,False,101.573,1156.439,29.35,71.73,5748,0.507,0.8714,C
Laser,Copper,Cu,StainlessSteel,SS304,121.7,Nickel-plated,2558.84,,,524.76,1650.5,6.547,,61.2,52.3,5.33,390.8327,2533.982,6.0,28.274,13.404,12.0,595.9,2.759,0.2144,2866.1,1839.3,50.7,121.7,False,98.382,1511.926,20.94,68.02,6925,0.482,0.8625,C
Laser,Nickel,Ni,Copper,Cu,36.2,Bare,2355.42,7.7768,,233.04,1196.6,16.232,295.986,62.2,55.9,20.94,145.1106,2792.851,6.0,28.274,17.362,12.0,616.9,2.926,0.4751,2518.7,1637.9,38.8,133.3,False,11.126,1725.143,22.13,67.46,7024,0.514,0.984,C
Laser,Nickel,Ni,Copper,Cu,72.6,Carbon-coated,2465.06,6.3732,,627.62,2803.5,94.926,15.759,32.6,46.8,5.85,25.9682,4259.116,6.0,28.274,25.061,12.0,874.7,3.5,0.2192,2278.9,1444.9,27.2,142.8,False,107.265,2792.152,27.61,68.92,6412,0.665,0.99,C
Laser,Aluminum,Al,Aluminum,Al,221.3,Nickel-plated,1557.43,,,872.16,2984.0,65.944,,52.2,28.3,18.89,23.6175,2788.452,6.0,28.274,5.571,12.0,472.2,2.094,0.1777,3387.9,2178.6,75.2,92.5,True,46.167,1201.82,18.75,80.11,8454,0.253,0.7567,B
Laser,Aluminum,Al,Aluminum,Al,211.9,Nickel-plated,598.4,9.1735,,733.33,728.3,70.329,250.317,21.7,42.2,16.57,8.5086,930.477,6.0,28.274,4.227,5.374,224.3,0.767,0.3001,4347.9,2856.0,78.2,88.6,True,44.268,410.151,9.3,95.58,8463,0.199,0.3748,A
Laser,StainlessSteel,SS304,Nickel,Ni,165.9,Bare,2739.1,9.0607,,486.44,233.4,28.258,103.491,107.7,71.5,19.43,96.9311,471.211,6.0,28.274,8.453,5.448,353.0,0.915,0.4565,4433.5,2895.4,74.6,130.6,True,25.04,328.005,13.56,86.42,7781,0.266,0.5397,B
Laser,Aluminum,Al,Aluminum,Al,143.9,Oxide,1992.33,1.6819,,221.23,1331.9,53.829,159.892,93.1,41.2,11.72,37.0122,1735.484,6.0,28.274,8.103,10.432,403.5,1.425,0.7316,3208.7,2053.9,72.3,104.5,True,18.871,802.642,22.27,80.6,6703,0.343,0.77,B
Laser,Nickel,Ni,Copper,Cu,49.6,Nickel-plated,2792.78,6.7906,,635.44,1701.7,119.295,82.468,66.1,26.0,8.13,23.4107,3232.573,6.0,28.274,17.703,12.0,779.5,3.5,0.2347,2526.2,1643.0,44.3,139.5,False,78.136,2314.449,26.33,69.54,7230,0.54,0.9007,C
Laser,Nickel,Ni,Copper,Cu,43.2,Bare,2556.15,,,514.15,652.5,32.878,,85.1,54.3,18.21,77.746,1000.807,6.0,28.274,5.61,9.097,362.9,1.23,0.4091,3578.9,2349.4,90.4,122.1,True,28.234,697.272,13.55,83.5,8524,0.245,0.6492,B
Laser,Copper,Cu,Copper,Cu,217.7,Bare,1234.98,10.7185,,413.58,2334.5,56.385,103.582,31.8,22.9,8.08,21.9025,2766.602,6.0,28.274,3.984,10.93,306.4,1.266,0.328,4224.3,2717.2,74.6,117.5,True,51.177,922.64,13.32,83.24,8367,0.3,0.6426,B
Laser,Copper,Cu,Copper,Cu,113.6,Bare,2346.25,2.0475,,491.17,2007.9,95.618,83.164,73.2,39.7,16.84,24.5377,2963.402,6.0,28.274,11.174,12.0,414.6,1.696,0.3336,3523.3,2270.1,62.6,119.7,True,29.17,1257.267,21.35,75.21,7452,0.398,0.8497,B
Laser,Nickel,Ni,Copper,Cu,178.6,Bare,1836.74,,,722.49,137.6,11.4,,89.2,72.3,12.36,161.12,151.677,6.0,28.274,12.65,2.351,198.5,0.198,0.2533,5303.9,3426.1,59.9,106.4,False,58.433,71.597,13.41,96.97,8544,0.312,0.4834,A
Laser,Copper,Cu,Aluminum,Al,80.1,Carbon-coated,1841.1,6.1165,,745.86,1123.7,30.976,30.593,46.7,31.4,24.66,59.4365,1325.437,6.0,28.274,4.671,12.0,303.0,1.126,0.4154,3469.3,2272.1,72.9,103.9,True,30.243,718.603,16.59,76.04,7388,0.236,0.7273,B
Laser,StainlessSteel,SS304,Nickel,Ni,123.7,Bare,2100.91,10.1905,,331.09,2263.5,14.327,208.704,104.2,55.0,4.4,146.6424,4778.917,6.0,28.274,35.0,12.0,1200.0,3.5,0.2163,2390.8,1536.5,5.0,141.8,False,75.306,4072.523,36.34,57.36,6569,0.895,0.9619,C
Laser,Copper,Cu,Copper,Cu,124.0,Bare,2958.94,,,318.07,1262.7,67.386,,105.8,44.8,8.8,43.9103,2241.693,6.0,28.274,5.395,12.0,388.5,1.319,0.3837,4056.6,2666.2,65.8,103.8,True,36.127,963.69,16.65,76.47,7706,0.289,0.7566,B
Laser,Aluminum,Al,Aluminum,Al,118.1,Nickel-plated,2245.06,11.3519,,976.81,859.9,90.77,105.727,25.3,19.0,16.81,24.7335,1571.194,6.0,28.274,2.859,10.192,361.6,1.583,0.157,3645.3,2376.9,86.8,104.6,True,58.095,896.867,14.48,85.09,9040,0.198,0.6016,B
Laser,Copper,Cu,Copper,Cu,191.6,Nickel-plated,382.55,6.7848,,348.65,776.8,40.931,163.148,46.0,60.4,5.53,9.346,522.246,6.0,28.274,6.751,2.759,173.2,0.319,0.2584,6500.0,4235.3,75.5,99.3,True,63.023,185.746,11.37,100.0,10979,0.202,0.2916,A
Laser,Aluminum,Al,Aluminum,Al,236.1,Anodized,2259.71,0.7054,,551.07,1866.4,66.061,151.593,116.9,37.1,13.0,34.2063,2610.404,6.0,28.274,12.313,12.0,505.3,1.902,0.7795,2775.7,1849.3,68.5,106.4,False,42.396,1086.904,27.99,68.85,5807,0.467,0.9105,C
Laser,Copper,Cu,Aluminum,Al,216.4,Oxide,1621.21,,,466.21,1598.2,44.291,,48.9,44.6,9.64,36.6034,1554.608,6.0,28.274,7.096,10.72,275.1,0.936,0.5284,3260.3,2146.8,77.7,104.0,True,48.343,588.561,21.8,76.44,6867,0.304,0.7511,B
Laser,Nickel,Ni,Copper,Cu,201.8,Bare,1228.22,2.3946,,376.53,2853.3,63.866,23.627,107.0,63.0,15.72,19.2314,2167.231,6.0,28.274,5.217,11.469,434.6,1.536,0.3915,3577.4,2374.0,78.8,120.8,True,23.955,882.225,14.12,74.52,9257,0.334,0.7397,C
Laser,Copper,Cu,Copper,Cu,130.2,Oxide,939.17,1.7915,,511.74,1557.6,63.754,230.605,90.9,58.0,17.62,14.7311,1135.101,6.0,28.274,9.17,6.372,272.3,0.667,0.7248,3947.5,2589.0,83.0,101.8,True,29.041,456.926,18.32,86.61,5973,0.288,0.5776,B
Laser,Copper,Cu,Aluminum,Al,203.9,Carbon-coated,842.14,,,801.49,1790.3,85.863,,90.3,42.8,24.99,9.808,904.624,6.0,28.274,7.754,7.273,260.2,0.582,0.3042,3234.3,2112.0,72.8,102.6,True,32.066,345.065,17.27,80.56,6871,0.278,0.6026,B
Laser,Aluminum,Al,Aluminum,Al,36.3,Tin-plated,1541.43,,,787.69,757.0,72.848,,45.1,10.6,9.29,21.1596,700.143,6.0,28.274,6.09,6.957,282.8,0.981,0.1796,3392.1,2198.9,89.1,93.3,True,84.749,537.864,13.45,87.76,8049,0.258,0.4947,B
Laser,Aluminum,Al,Aluminum,Al,158.7,Carbon-coated,2109.3,0.4961,,334.53,2303.5,29.864,222.041,101.2,71.4,17.27,70.6295,3016.786,6.0,28.274,11.291,12.0,560.2,2.332,0.5117,2917.7,1867.0,60.9,99.5,True,19.37,1343.605,19.53,68.45,7303,0.424,0.866,C
Laser,Copper,Cu,Copper,Cu,47.5,Anodized,1607.83,,,527.45,2453.4,34.633,,47.7,74.1,12.13,46.4245,2366.77,6.0,28.274,20.389,12.0,404.1,1.793,0.8792,2653.8,1728.6,37.7,123.0,False,43.475,1331.961,37.23,71.47,6211,0.596,0.9461,C
Laser,Copper,Cu,StainlessSteel,SS304,206.6,Bare,567.18,,,643.29,1568.3,24.725,,-2.0,54.1,11.31,22.9395,533.693,6.0,28.274,7.717,3.289,162.1,0.526,0.3075,5491.9,3549.6,86.7,101.2,True,56.885,251.937,12.01,100.0,8710,0.254,0.3735,A
Laser,Copper,Cu,Copper,Cu,68.0,Tin-plated,473.74,,,480.52,1072.4,86.902,,48.3,32.8,16.03,5.4514,304.817,5.877,27.131,8.634,2.472,168.7,0.276,0.4081,6436.8,4203.0,80.4,106.8,True,29.967,152.266,5.56,100.0,9544,0.256,0.3397,A
Laser,Aluminum,Al,Aluminum,Al,44.4,Carbon-coated,1275.68,6.1881,,534.69,234.5,89.32,169.981,84.8,66.2,21.76,14.2822,278.135,6.0,28.274,8.354,3.475,227.0,0.399,0.4015,4970.3,3230.8,84.6,87.4,True,24.575,190.045,9.4,90.37,8148,0.216,0.3921,A
Laser,StainlessSteel,SS304,Nickel,Ni,101.9,Nickel-plated,1352.38,11.1171,,802.68,865.9,25.498,62.268,77.2,18.3,22.47,53.0378,942.392,6.0,28.274,4.363,10.778,574.7,2.272,0.2472,4076.2,2654.6,70.9,128.8,True,35.716,860.91,13.77,82.31,10074,0.27,0.6778,B
Laser,Aluminum,Al,Aluminum,Al,192.1,Bare,1545.55,,,512.54,1203.7,49.108,,73.0,44.5,8.89,31.4724,1116.236,6.0,28.274,3.595,7.047,304.9,0.946,0.3872,3572.2,2333.9,87.7,92.3,True,57.674,516.917,11.02,88.69,9395,0.176,0.5129,B
Laser,Copper,Cu,Copper,Cu,170.4,Tin-plated,1772.82,7.1045,,904.08,2645.6,14.434,157.083,8.9,16.8,9.82,122.8195,3995.113,6.0,28.274,9.304,12.0,399.3,2.011,0.1741,3747.2,2419.5,62.1,121.5,True,92.039,1502.152,19.52,75.98,8639,0.339,0.8153,B
Laser,Copper,Cu,Aluminum,Al,44.6,Nickel-plated,2133.47,10.0173,,603.19,1286.0,60.299,263.115,3.2,57.5,14.77,35.3819,3001.916,6.0,28.274,16.947,12.0,540.9,2.895,0.2057,2461.6,1567.7,43.5,119.6,False,40.848,1934.736,28.81,68.32,6564,0.503,0.8611,C
Laser,Copper,Cu,Aluminum,Al,36.1,Nickel-plated,660.33,5.5702,,279.49,1841.0,30.975,298.073,109.1,43.9,4.24,21.3184,1952.012,6.0,28.274,8.943,12.0,500.7,1.977,0.23,3131.2,2040.0,64.8,104.8,True,65.972,1303.434,21.01,70.12,7349,0.334,0.7944,C
Laser,Copper,Cu,StainlessSteel,SS304,230.2,Nickel-plated,1713.02,4.3896,,782.85,338.7,87.025,123.26,6.8,23.3,10.63,19.6843,421.461,6.0,28.274,5.456,2.74,152.1,0.413,0.2351,6212.2,4039.6,89.8,110.7,True,73.657,188.049,11.0,100.0,11188,0.185,0.3043,A
Laser,Aluminum,Al,Aluminum,Al,111.0,Bare,2977.41,1.7491,,975.55,2511.4,55.779,101.609,48.0,14.5,18.07,53.3785,4665.05,6.0,28.274,20.624,12.0,885.8,3.5,0.3034,2145.8,1412.6,39.8,113.8,False,54.001,2723.237,26.47,69.18,6977,0.562,0.952,C
Laser,Copper,Cu,Aluminum,Al,228.6,Nickel-plated,2386.45,2.311,,757.68,2254.0,15.744,76.848,42.2,55.5,12.28,151.5791,3387.614,6.0,28.274,8.316,12.0,420.6,1.893,0.2331,3129.8,2057.0,68.5,99.3,True,61.685,1246.018,22.13,77.62,7847,0.344,0.8009,B
Laser,StainlessSteel,SS304,Nickel,Ni,58.7,Tin-plated,2070.82,10.8118,,631.59,712.9,106.994,167.233,79.0,12.6,21.24,19.3545,1401.292,6.0,28.274,7.908,12.0,847.4,3.5,0.3293,3726.2,2392.0,68.7,148.1,True,29.733,1433.277,15.67,76.27,7757,0.38,0.8034,B
Laser,Copper,Cu,Aluminum,Al,217.3,Carbon-coated,1082.13,,,404.61,906.0,112.174,,38.7,31.4,14.69,9.6468,588.264,6.0,28.274,6.813,4.741,177.2,0.385,0.4242,4472.4,2914.7,79.3,87.4,True,27.542,209.487,11.63,93.7,7279,0.283,0.4556,A
Laser,Copper,Cu,Aluminum,Al,139.0,Carbon-coated,1413.74,6.9023,,974.01,2262.6,41.321,32.095,110.1,22.5,18.06,34.2139,2119.759,6.0,28.274,5.364,12.0,428.2,1.514,0.2674,3412.9,2224.5,81.8,102.8,True,53.919,985.775,18.53,71.81,8839,0.349,0.7291,C
Laser,Copper,Cu,Copper,Cu,97.5,Bare,2428.34,9.7145,,709.97,648.2,90.428,289.466,66.9,19.1,22.1,26.8539,1673.565,6.0,28.274,4.948,9.477,310.2,1.065,0.3663,4175.7,2717.1,80.8,99.2,True,32.129,766.314,14.64,84.41,9273,0.292,0.5871,B
