Experiment_ID,Heating_Rate_C_per_min,Peak_Temperature_C,Hold_Time_min,Atmosphere,Total_Cycle_Time_min,Warpage_Max_mm,Warpage_RMS_mm,Cracking,Final_Relative_Density,Final_Porosity_fraction,Average_Grain_Size_um,Success,Quality_Score
EXP_1587,5,1357.142857142857,120,reducing_5H2_95N2,572.9285714285714,0.016042556047320328,0.009625533628392196,False,0.9476292505550531,0.05237074944494691,2.153307250438804,True,99.19787219763398
EXP_1588,5,1357.142857142857,120,inert_N2,572.9285714285714,0.027326199807995596,0.016395719884797356,False,0.9284004129969052,0.07159958700309477,1.9762290709834605,True,98.63369000960022
EXP_1589,5,1357.142857142857,240,air,692.9285714285714,1.2676190697973158,0.887333348858121,False,0.7738657686676743,0.22613423133232569,2.271337870284301,False,50.0
EXP_1590,5,1357.142857142857,240,reducing_10H2_90N2,692.9285714285714,0.04994803477395793,0.029968820864374756,False,0.9455561988171554,0.05444380118284464,2.629974996964735,True,97.5025982613021
EXP_1591,5,1357.142857142857,240,reducing_5H2_95N2,692.9285714285714,0.11769267571186343,0.07061560542711805,False,0.944121067473767,0.055878932526232994,2.6746760211951983,True,94.11536621440683
EXP_1592,5,1357.142857142857,240,inert_N2,692.9285714285714,0.048284322279198946,0.028970593367519365,False,0.9429013240531351,0.05709867594686491,1.981413622207472,True,97.58578388604005
EXP_1593,5,1357.142857142857,480,air,932.9285714285714,1.1378806058624464,0.7965164241037125,True,0.8203895816385965,0.17961041836140346,3.066490550702718,False,10.0
EXP_1594,5,1357.142857142857,480,reducing_10H2_90N2,932.9285714285714,1.3222104761206415,0.9255473332844489,True,0.8420167108351548,0.15798328916484516,2.47991300113258,False,10.0
EXP_1595,5,1357.142857142857,480,reducing_5H2_95N2,932.9285714285714,0.13769340587849727,0.08261604352709835,False,0.9277502608521048,0.07224973914789523,2.7732070615093103,True,93.11532970607513
EXP_1596,5,1357.142857142857,480,inert_N2,932.9285714285714,1.6451235523188261,1.1515864866231782,True,0.9035696788936748,0.09643032110632521,3.232555478286345,False,30.0
EXP_1597,5,1371.4285714285716,0,air,457.78571428571433,0.08387741332107572,0.05032644799264543,False,0.9321076015597647,0.06789239844023531,1.807188678168077,True,95.80612933394622
EXP_1598,5,1371.4285714285716,0,reducing_10H2_90N2,457.78571428571433,0.030395826449459255,0.018237495869675553,False,0.9567704669728254,0.04322953302717458,1.8792656161820307,True,108.48020867752703
EXP_1599,5,1371.4285714285716,0,reducing_5H2_95N2,457.78571428571433,0.012731314726263553,0.007638788835758132,False,0.9789976465174374,0.02100235348256263,1.64978997343437,True,109.36343426368683
EXP_1600,5,1371.4285714285716,0,inert_N2,457.78571428571433,0.6971070725901926,0.48797495081313474,False,0.7952485792871943,0.20475142071280572,1.6157236031715805,False,50.0
EXP_1601,5,1371.4285714285716,15,air,472.78571428571433,0.07401630025245776,0.044409780151474655,False,0.9476517090970226,0.052348290902977435,2.015175787302614,True,96.29918498737712
EXP_1602,5,1371.4285714285716,15,reducing_10H2_90N2,472.78571428571433,0.0475813635071517,0.028548818104291017,False,0.9766317604252371,0.02336823957476286,2.005013938054391,True,107.62093182464241
EXP_1603,5,1371.4285714285716,15,reducing_5H2_95N2,472.78571428571433,0.02767823337821785,0.016606940026930708,False,0.9516720938257491,0.04832790617425087,1.4144851257571087,True,108.6160883310891
EXP_1604,5,1371.4285714285716,15,inert_N2,472.78571428571433,0.12066739178289093,0.07240043506973455,False,0.9499094677530265,0.05009053224697346,1.5814183660170442,True,93.96663041085546
EXP_1605,5,1371.4285714285716,30,air,487.78571428571433,1.6408970610688611,1.1486279427482027,False,0.7584671993912043,0.24153280060879567,1.8205064691492165,False,50.0
EXP_1606,5,1371.4285714285716,30,reducing_10H2_90N2,487.78571428571433,0.027199947215953056,0.016319968329571832,False,0.9550823996865286,0.04491760031347136,2.1132068163046793,True,108.64000263920235
EXP_1607,5,1371.4285714285716,30,reducing_5H2_95N2,487.78571428571433,1.4448026404828749,1.0113618483380125,False,0.8811373114568269,0.11886268854317306,1.569275508762723,False,70.0
EXP_1608,5,1371.4285714285716,30,inert_N2,487.78571428571433,0.6536426945567573,0.4575498861897301,False,0.8602513665134769,0.1397486334865231,2.1147486603082024,False,70.0
EXP_1609,5,1371.4285714285716,60,air,517.7857142857143,0.11772803104750605,0.07063681862850363,False,0.9655248571726422,0.03447514282735775,2.0396921212965053,True,104.1135984476247
EXP_1610,5,1371.4285714285716,60,reducing_10H2_90N2,517.7857142857143,0.13755002007451025,0.08253001204470616,False,0.9588146621844533,0.041185337815546674,1.6377805910661434,True,103.12249899627449
EXP_1611,5,1371.4285714285716,60,reducing_5H2_95N2,517.7857142857143,0.07217261099707664,0.04330356659824598,False,0.9720325157128537,0.02796748428714635,1.7362010498464056,True,106.39136945014617
EXP_1612,5,1371.4285714285716,60,inert_N2,517.7857142857143,0.14903725490678338,0.08942235294407003,False,0.9368572098639557,0.06314279013604429,1.799589615308149,True,92.54813725466083
EXP_1613,5,1371.4285714285716,120,air,577.7857142857143,0.12282114453594815,0.0736926867215689,False,0.9243409724712479,0.07565902752875209,2.7175632268148013,True,93.85894277320259
EXP_1614,5,1371.4285714285716,120,reducing_10H2_90N2,577.7857142857143,0.12153481364728265,0.07292088818836959,False,0.9226448632780787,0.07735513672192129,2.110287465429505,True,93.92325931763587
EXP_1615,5,1371.4285714285716,120,reducing_5H2_95N2,577.7857142857143,0.09628851378678896,0.057773108272073374,False,0.9667586288762026,0.033241371123797436,2.70363139156041,True,105.18557431066056
EXP_1616,5,1371.4285714285716,120,inert_N2,577.7857142857143,0.12964205052771383,0.07778523031662829,False,0.9766322592706492,0.023367740729350772,2.7071684106261094,True,103.51789747361431
EXP_1617,5,1371.4285714285716,240,air,697.7857142857143,0.5753558717402891,0.40274911021820237,False,0.7689817061531349,0.23101829384686512,3.0548264947390384,False,51.23220641298555
EXP_1618,5,1371.4285714285716,240,reducing_10H2_90N2,697.7857142857143,1.2665411882980069,0.8865788318086048,False,0.8977680902769278,0.10223190972307217,2.1502363619900557,False,70.0
EXP_1619,5,1371.4285714285716,240,reducing_5H2_95N2,697.7857142857143,1.4019140800650403,0.9813398560455281,False,0.8736087372422046,0.12639126275779544,2.909105252819971,False,70.0
EXP_1620,5,1371.4285714285716,240,inert_N2,697.7857142857143,0.033860498283046075,0.020316298969827645,False,0.9239333309772462,0.07606666902275383,3.1453456149892123,True,98.3069750858477
EXP_1621,5,1371.4285714285716,480,air,937.7857142857143,0.1284160897742467,0.07704965386454803,False,0.9792779826756316,0.020722017324368402,3.6584483885436088,True,103.57919551128766
EXP_1622,5,1371.4285714285716,480,reducing_10H2_90N2,937.7857142857143,0.11203449773537713,0.06722069864122628,False,0.9590924632680062,0.040907536731993765,2.939101977507167,True,104.39827511323114
EXP_1623,5,1371.4285714285716,480,reducing_5H2_95N2,937.7857142857143,1.776343791747032,1.2434406542229224,True,0.7848638562703514,0.21513614372964862,2.567080386757292,False,10.0
EXP_1624,5,1371.4285714285716,480,inert_N2,937.7857142857143,0.07392955655540893,0.04435773393324536,False,0.9528015857613381,0.04719841423866189,3.591090547272029,True,106.30352217222955
EXP_1625,5,1385.7142857142858,0,air,462.64285714285717,0.04045421209191561,0.024272527255149366,False,0.9494321041645075,0.05056789583549248,1.571408281857981,True,97.97728939540421
EXP_1626,5,1385.7142857142858,0,reducing_10H2_90N2,462.64285714285717,0.9127594441765121,0.6389316109235584,False,0.8133622747012346,0.18663772529876543,1.5398257243879931,False,50.0
EXP_1627,5,1385.7142857142858,0,reducing_5H2_95N2,462.64285714285717,0.022430461610920768,0.01345827696655246,False,0.9744353084188406,0.02556469158115937,1.9353077154903122,True,108.87847691945396
EXP_1628,5,1385.7142857142858,0,inert_N2,462.64285714285717,1.2172937630767742,0.8521056341537419,True,0.825999945787029,0.17400005421297104,1.530204917899742,False,10.0
EXP_1629,5,1385.7142857142858,15,air,477.64285714285717,1.1533393885253433,0.8073375719677403,False,0.9084071216997619,0.0915928783002381,2.3327334672690596,False,70.0
EXP_1630,5,1385.7142857142858,15,reducing_10H2_90N2,477.64285714285717,0.6463468029354098,0.45244276205478684,False,0.8426110811849818,0.15738891881501815,1.7040150615529315,False,50.0
EXP_1631,5,1385.7142857142858,15,reducing_5H2_95N2,477.64285714285717,0.03943673425437651,0.023662040552625902,False,0.9362050959472814,0.06379490405271859,2.053851670294792,True,98.02816328728117
EXP_1632,5,1385.7142857142858,15,inert_N2,477.64285714285717,0.09804255373801145,0.058825532242806865,False,0.9372570695987684,0.06274293040123158,2.1457401467104096,True,95.09787231309943
EXP_1633,5,1385.7142857142858,30,air,492.64285714285717,0.4109408413875017,0.2876585889712512,False,0.8684766525020678,0.13152334749793215,2.2009430099750666,False,79.45295793062492
EXP_1634,5,1385.7142857142858,30,reducing_10H2_90N2,492.64285714285717,0.03134655510659011,0.018807933063954067,False,0.9554055473680296,0.04459445263197037,2.47105197698626,True,108.4326722446705
EXP_1635,5,1385.7142857142858,30,reducing_5H2_95N2,492.64285714285717,1.8228054920682393,1.2759638444477674,True,0.8974520904655909,0.10254790953440907,2.1206896958146944,False,30.0
EXP_1636,5,1385.7142857142858,30,inert_N2,492.64285714285717,0.039590954939499524,0.023754572963699715,False,0.9685432950972768,0.03145670490272323,1.7686238052455177,True,108.02045225302503
EXP_1637,5,1385.7142857142858,60,air,522.6428571428571,0.09956724865738745,0.05974034919443247,False,0.9772052504888386,0.02279474951116145,1.9116386467458173,True,105.02163756713063
EXP_1638,5,1385.7142857142858,60,reducing_10H2_90N2,522.6428571428571,0.13569323100333167,0.081415938601999,False,0.9508123375767802,0.04918766242321981,2.48974182009499,True,103.21533844983341
EXP_1639,5,1385.7142857142858,60,reducing_5H2_95N2,522.6428571428571,0.059713779147781344,0.035828267488668804,False,0.9773966122712746,0.022603387728725388,2.456442571979337,True,107.01431104261093
EXP_1640,5,1385.7142857142858,60,inert_N2,522.6428571428571,0.5196927789853657,0.36378494528975597,True,0.880053533772617,0.11994646622738303,2.362562183106152,False,34.01536105073171
EXP_1641,5,1385.7142857142858,120,air,582.6428571428571,1.0613947427885058,0.742976319951954,True,0.7941188735514394,0.2058811264485606,2.585289809616122,False,10.0
EXP_1642,5,1385.7142857142858,120,reducing_10H2_90N2,582.6428571428571,0.07276538122978016,0.043659228737868094,False,0.938711057646239,0.06128894235376103,2.84546087077204,True,96.36173093851099
EXP_1643,5,1385.7142857142858,120,reducing_5H2_95N2,582.6428571428571,0.0539492701919597,0.03236956211517582,False,0.9384122142705632,0.061587785729436795,2.6784016839672558,True,97.30253649040202
EXP_1644,5,1385.7142857142858,120,inert_N2,582.6428571428571,0.46653383505416934,0.3265736845379185,True,0.832133625881971,0.16786637411802896,2.4592135454641784,False,16.67330824729153
EXP_1645,5,1385.7142857142858,240,air,702.6428571428571,0.10518071025351955,0.06310842615211172,False,0.9731185831233019,0.026881416876698094,3.391923895941981,True,104.74096448732402
EXP_1646,5,1385.7142857142858,240,reducing_10H2_90N2,702.6428571428571,0.07999370175028189,0.04799622105016913,False,0.9789776596236885,0.021022340376311455,2.5239803152243487,True,106.0003149124859
EXP_1647,5,1385.7142857142858,240,reducing_5H2_95N2,702.6428571428571,0.1347261650969986,0.08083569905819916,False,0.9509871806502744,0.04901281934972557,2.6307325282249048,True,103.26369174515007
EXP_1648,5,1385.7142857142858,240,inert_N2,702.6428571428571,1.155336466083432,0.8087355262584024,False,0.8125682449195603,0.18743175508043974,3.509318846840959,False,50.0
EXP_1649,5,1385.7142857142858,480,air,942.6428571428571,0.06926620081202305,0.041559720487213826,False,0.9214808708877003,0.07851912911229975,3.0511472609939134,True,96.53668995939884
EXP_1650,5,1385.7142857142858,480,reducing_10H2_90N2,942.6428571428571,0.13791213015399595,0.08274727809239757,False,0.9500717643091965,0.04992823569080351,3.3840879356038283,True,103.1043934923002
EXP_1651,5,1385.7142857142858,480,reducing_5H2_95N2,942.6428571428571,0.019547058736403174,0.011728235241841904,False,0.9368484677766544,0.06315153222334557,4.219998319952364,True,99.02264706317985
EXP_1652,5,1385.7142857142858,480,inert_N2,942.6428571428571,0.690643711177012,0.4834505978239083,False,0.7595653362429098,0.24043466375709022,3.980535685295528,False,50.0
EXP_1653,5,1400.0,0,air,467.5,0.07327695045757836,0.043966170274547016,False,0.973690159367849,0.026309840632151027,1.8967057227504793,True,106.33615247712108
EXP_1654,5,1400.0,0,reducing_10H2_90N2,467.5,0.08513213195170787,0.05107927917102472,False,0.9312552415868085,0.0687447584131915,2.157226415276649,True,95.74339340241461
EXP_1655,5,1400.0,0,reducing_5H2_95N2,467.5,1.6377084360930518,1.1463959052651362,False,0.8258532170253516,0.17414678297464836,2.145214745044653,False,50.0
EXP_1656,5,1400.0,0,inert_N2,467.5,0.8953392759667793,0.6267374931767454,True,0.8782314335500956,0.12176856644990441,2.1210382371276744,False,30.0
EXP_1657,5,1400.0,15,air,482.5,0.3349510152811196,0.2344657106967837,False,0.8853668616744064,0.11463313832559363,2.0628424453147565,False,83.25244923594403
EXP_1658,5,1400.0,15,reducing_10H2_90N2,482.5,0.5919553901449196,0.4143687731014437,False,0.7834121765038349,0.21658782349616512,2.5185773553505677,False,50.402230492754015
EXP_1659,5,1400.0,15,reducing_5H2_95N2,482.5,1.6033251086306233,1.1223275760414362,False,0.8617891394958782,0.1382108605041218,2.6417482608835243,False,70.0
EXP_1660,5,1400.0,15,inert_N2,482.5,0.13326450960697822,0.07995870576418693,False,0.9715234052737286,0.028476594726271398,1.9101649815037696,True,103.33677451965109
EXP_1661,5,1400.0,30,air,497.5,0.10697758918317755,0.06418655350990653,False,0.9538681950994975,0.046131804900502504,2.1761079679853523,True,104.65112054084112
EXP_1662,5,1400.0,30,reducing_10H2_90N2,497.5,0.11367305047431753,0.06820383028459051,False,0.9565551712477106,0.04344482875228939,2.159056217173275,True,104.31634747628412
EXP_1663,5,1400.0,30,reducing_5H2_95N2,497.5,0.013586257938648594,0.008151754763189157,False,0.973555448870477,0.026444551129523042,2.4018114325373503,True,109.32068710306757
EXP_1664,5,1400.0,30,inert_N2,497.5,0.0651583754322625,0.03909502525935749,False,0.9598016077240792,0.04019839227592081,2.921074633176273,True,106.74208122838688
EXP_1665,5,1400.0,60,air,527.5,0.35722533319267213,0.25005773323487046,True,0.7789141462741479,0.2210858537258521,2.778526016463835,False,22.1387333403664
EXP_1666,5,1400.0,60,reducing_10H2_90N2,527.5,0.023755601273207208,0.014253360763924324,False,0.943397784700461,0.056602215299539016,2.397392628351438,True,98.81221993633964
EXP_1667,5,1400.0,60,reducing_5H2_95N2,527.5,0.7249514100141561,0.5074659870099092,True,0.8210790144564033,0.1789209855435967,3.008023039844271,False,10.0
EXP_1668,5,1400.0,60,inert_N2,527.5,0.8241349456729163,0.5768944619710414,False,0.8423010638198795,0.15769893618012054,2.6338340756565723,False,50.0
EXP_1669,5,1400.0,120,air,587.5,0.31925687492518384,0.22347981244762868,False,0.8855400517524455,0.11445994824755445,2.741905332310345,False,84.0371562537408
EXP_1670,5,1400.0,120,reducing_10H2_90N2,587.5,0.12668611601221044,0.07601166960732626,False,0.9619076061553185,0.03809239384468155,2.6964801914355743,True,103.66569419938948
EXP_1671,5,1400.0,120,reducing_5H2_95N2,587.5,1.1534103336429136,0.8073872335500395,True,0.8796057010109419,0.12039429898905807,3.4258881614413723,False,30.0
EXP_1672,5,1400.0,120,inert_N2,587.5,0.13712607561548742,0.08227564536929245,False,0.949122059573196,0.05087794042680405,3.356629503570303,True,93.14369621922563
EXP_1673,5,1400.0,240,air,707.5,0.5406423703074555,0.37844965921521884,True,0.8693837472719944,0.1306162527280056,3.006787926405993,False,32.96788148462723
EXP_1674,5,1400.0,240,reducing_10H2_90N2,707.5,0.08850687603419186,0.053104125620515114,False,0.9298140042860636,0.07018599571393636,3.2170921513242337,True,95.57465619829041
EXP_1675,5,1400.0,240,reducing_5H2_95N2,707.5,0.03290754490284877,0.01974452694170926,False,0.930335329723482,0.06966467027651801,3.3100830461491113,True,98.35462275485756
EXP_1676,5,1400.0,240,inert_N2,707.5,0.22471889926920496,0.15730322948844347,False,0.8551530599158206,0.14484694008417942,4.076717110315926,False,88.76405503653976
EXP_1677,5,1400.0,480,air,947.5,0.04928202178863374,0.02956921307318024,False,0.9707668923874865,0.02923310761251352,3.5340819683933407,True,107.5358989105683
EXP_1678,5,1400.0,480,reducing_10H2_90N2,947.5,1.6996478022310315,1.189753461561722,False,0.8259579090144593,0.1740420909855407,4.972742133732914,False,50.0
EXP_1679,5,1400.0,480,reducing_5H2_95N2,947.5,1.4632025980300223,1.0242418186210156,True,0.7921474357919932,0.2078525642080068,3.9456402598462867,False,10.0
EXP_1680,5,1400.0,480,inert_N2,947.5,0.02379929673072061,0.014279578038432366,False,0.9300223077370594,0.0699776922629406,4.603187601566792,True,98.81003516346397
EXP_1681,8,1200.0,0,air,249.6875,1.8273497474461025,1.2791448232122717,True,0.7889564716925658,0.21104352830743422,0.5,False,10.0
EXP_1682,8,1200.0,0,reducing_10H2_90N2,249.6875,1.2526251352276319,0.8768375946593422,False,0.8440226702281309,0.15597732977186907,0.5,False,50.0
EXP_1683,8,1200.0,0,reducing_5H2_95N2,249.6875,0.64839199410099,0.453874395870693,False,0.7509548760145169,0.24904512398548306,0.5,False,50.0
EXP_1684,8,1200.0,0,inert_N2,249.6875,1.7924047502303828,1.254683325161268,False,0.9002488569498704,0.09975114305012955,0.5,False,70.0
EXP_1685,8,1200.0,15,air,264.6875,1.5404175751522213,1.078292302606555,False,0.9032820135115954,0.09671798648840457,0.5,False,70.0
EXP_1686,8,1200.0,15,reducing_10H2_90N2,264.6875,1.194422248299523,0.836095573809666,True,0.8908527326659089,0.10914726733409108,0.5,False,30.0
EXP_1687,8,1200.0,15,reducing_5H2_95N2,264.6875,1.9988456701415362,1.3991919690990753,False,0.8022668758039958,0.1977331241960042,0.5,False,50.0
EXP_1688,8,1200.0,15,inert_N2,264.6875,0.06276671652196764,0.03766002991318058,False,0.9755988059394535,0.024401194060546527,0.5,True,106.86166417390162
EXP_1689,8,1200.0,30,air,279.6875,1.3683392919891757,0.9578375043924229,False,0.884839876602909,0.11516012339709103,0.5,False,70.0
EXP_1690,8,1200.0,30,reducing_10H2_90N2,279.6875,1.0440955390609654,0.7308668773426757,False,0.7644760624745703,0.23552393752542966,0.5,False,50.0
EXP_1691,8,1200.0,30,reducing_5H2_95N2,279.6875,1.20072203560352,0.8405054249224639,True,0.8675273932468288,0.13247260675317118,0.5,False,30.0
EXP_1692,8,1200.0,30,inert_N2,279.6875,1.9901552368250577,1.3931086657775402,True,0.8618460451710311,0.13815395482896886,0.5,False,30.0
EXP_1693,8,1200.0,60,air,309.6875,0.7820776706837735,0.5474543694786415,False,0.7830977843926279,0.2169022156073721,0.5,False,50.0
EXP_1694,8,1200.0,60,reducing_10H2_90N2,309.6875,0.4596448663812307,0.32175140646686146,True,0.8430752121444901,0.1569247878555099,0.5,False,17.01775668093846
EXP_1695,8,1200.0,60,reducing_5H2_95N2,309.6875,1.2654042717519294,0.8857829902263505,True,0.8060398167565024,0.19396018324349762,0.5,False,10.0
EXP_1696,8,1200.0,60,inert_N2,309.6875,0.569353787791643,0.3985476514541501,True,0.8197993923582096,0.18020060764179036,0.5,False,11.532310610417852
EXP_1697,8,1200.0,120,air,369.6875,0.4809028853754501,0.33663201976281504,False,0.8595435623241245,0.14045643767587546,0.5,False,75.9548557312275
EXP_1698,8,1200.0,120,reducing_10H2_90N2,369.6875,1.6774048429535595,1.1741833900674916,False,0.8062109134277624,0.1937890865722376,0.5,False,50.0
EXP_1699,8,1200.0,120,reducing_5H2_95N2,369.6875,0.45393731862255826,0.31775612303579076,False,0.8497849603301103,0.1502150396698897,0.5,False,57.30313406887208
EXP_1700,8,1200.0,120,inert_N2,369.6875,0.03066654629351457,0.01839992777610874,False,0.9356646827755283,0.06433531722447172,0.5,True,98.46667268532427
EXP_1701,8,1200.0,240,air,489.6875,1.9376666874241866,1.3563666811969306,False,0.8884979777335675,0.11150202226643247,0.5,False,70.0
EXP_1702,8,1200.0,240,reducing_10H2_90N2,489.6875,0.9634430762664337,0.6744101533865036,True,0.8121891947407549,0.1878108052592451,0.5,False,10.0
EXP_1703,8,1200.0,240,reducing_5H2_95N2,489.6875,0.7302647810098182,0.5111853467068727,False,0.7972921973043974,0.20270780269560262,0.5,False,50.0
EXP_1704,8,1200.0,240,inert_N2,489.6875,1.9495810399964046,1.3647067279974832,False,0.7543221032122385,0.24567789678776153,0.5,False,50.0
EXP_1705,8,1200.0,480,air,729.6875,0.6124180674919033,0.4286926472443323,False,0.8654474541692022,0.1345525458307978,0.5081357240265997,False,70.0
EXP_1706,8,1200.0,480,reducing_10H2_90N2,729.6875,0.5729009920682873,0.40103069444780104,False,0.8672294791239893,0.1327705208760107,0.6262069793267281,False,71.35495039658564
EXP_1707,8,1200.0,480,reducing_5H2_95N2,729.6875,1.3382540509054206,0.9367778356337944,True,0.8486446104944751,0.15135538950552485,0.6272868328237473,False,10.0
EXP_1708,8,1200.0,480,inert_N2,729.6875,0.8002811996669521,0.5601968397668664,True,0.7692503562799535,0.23074964372004647,0.5486668605237439,False,10.0
EXP_1709,8,1214.2857142857142,0,air,252.72321428571428,1.5264180184530334,1.0684926129171233,False,0.8903756943976656,0.10962430560233438,0.5,False,70.0
EXP_1710,8,1214.2857142857142,0,reducing_10H2_90N2,252.72321428571428,1.9979766540536186,1.398583657837533,False,0.8123350202872832,0.18766497971271678,0.5,False,50.0
EXP_1711,8,1214.2857142857142,0,reducing_5H2_95N2,252.72321428571428,1.0825394311506442,0.757777601805451,True,0.7615628660236493,0.2384371339763507,0.5,False,10.0
EXP_1712,8,1214.2857142857142,0,inert_N2,252.72321428571428,0.2273864853764514,0.15917053976351597,True,0.8561528245716805,0.14384717542831948,0.5,False,48.63067573117743
EXP_1713,8,1214.2857142857142,15,air,267.7232142857143,0.08247100847129638,0.049482605082777825,False,0.9263293033707326,0.0736706966292674,0.5,True,95.87644957643518
EXP_1714,8,1214.2857142857142,15,reducing_10H2_90N2,267.7232142857143,1.811564548911461,1.2680951842380226,True,0.7543645915205784,0.24563540847942156,0.5,False,10.0
EXP_1715,8,1214.2857142857142,15,reducing_5H2_95N2,267.7232142857143,0.37521741206558146,0.262652188445907,True,0.8520377208382143,0.14796227916178573,0.5,False,41.23912939672093
EXP_1716,8,1214.2857142857142,15,inert_N2,267.7232142857143,1.4797230968339898,1.0358061677837929,False,0.8849631200250678,0.11503687997493217,0.5,False,70.0
EXP_1717,8,1214.2857142857142,30,air,282.7232142857143,0.2006851711125954,0.14047961977881676,False,0.8611389062566472,0.13886109374335276,0.5,False,89.96574144437022
EXP_1718,8,1214.2857142857142,30,reducing_10H2_90N2,282.7232142857143,0.07930543681559496,0.047583262089356974,False,0.9791981876989208,0.020801812301079248,0.5,True,106.03472815922025
EXP_1719,8,1214.2857142857142,30,reducing_5H2_95N2,282.7232142857143,0.03077104550141141,0.018462627300846846,False,0.9643012063457607,0.035698793654239336,0.5,True,108.46144772492943
EXP_1720,8,1214.2857142857142,30,inert_N2,282.7232142857143,1.7507359443402737,1.2255151610381916,True,0.8378343343003513,0.16216566569964874,0.5,False,10.0
EXP_1721,8,1214.2857142857142,60,air,312.7232142857143,1.098999759453098,0.7692998316171685,False,0.8671921867714777,0.1328078132285223,0.5,False,70.0
EXP_1722,8,1214.2857142857142,60,reducing_10H2_90N2,312.7232142857143,0.10155611836506662,0.060933671019039966,False,0.9285700653566893,0.07142993464331071,0.5,True,94.92219408174667
EXP_1723,8,1214.2857142857142,60,reducing_5H2_95N2,312.7232142857143,0.09015042254744411,0.05409025352846646,False,0.9397744331357261,0.06022556686427394,0.5,True,95.4924788726278
EXP_1724,8,1214.2857142857142,60,inert_N2,312.7232142857143,1.6553968494214064,1.1587777945949844,True,0.82151114674309,0.17848885325691,0.5,False,10.0
EXP_1725,8,1214.2857142857142,120,air,372.7232142857143,1.919534172712474,1.3436739208987316,False,0.7864478526666367,0.21355214733336325,0.5,False,50.0
EXP_1726,8,1214.2857142857142,120,reducing_10H2_90N2,372.7232142857143,1.2653914447235393,0.8857740113064774,False,0.8053918939961704,0.1946081060038296,0.5,False,50.0
EXP_1727,8,1214.2857142857142,120,reducing_5H2_95N2,372.7232142857143,0.255773670132916,0.1790415690930412,True,0.7578278540941977,0.24217214590580227,0.5,False,27.211316493354204
EXP_1728,8,1214.2857142857142,120,inert_N2,372.7232142857143,0.09549464011410924,0.05729678406846554,False,0.9630930208547128,0.03690697914528718,0.5339609910658321,True,105.22526799429454
EXP_1729,8,1214.2857142857142,240,air,492.7232142857143,0.06320083150690005,0.03792049890414003,False,0.9687614280914794,0.03123857190852064,0.5619781870926661,True,106.839958424655
EXP_1730,8,1214.2857142857142,240,reducing_10H2_90N2,492.7232142857143,0.4035699377029032,0.28249895639203226,False,0.7961124104124921,0.20388758958750786,0.5,False,59.821503114854835
EXP_1731,8,1214.2857142857142,240,reducing_5H2_95N2,492.7232142857143,0.12031655019853404,0.07218993011912042,False,0.9259537884473928,0.07404621155260716,0.5,True,93.98417249007329
EXP_1732,8,1214.2857142857142,240,inert_N2,492.7232142857143,0.9985654580447436,0.6989958206313205,True,0.7552500516191784,0.24474994838082165,0.5963848431978843,False,10.0
EXP_1733,8,1214.2857142857142,480,air,732.7232142857142,1.7819180824191196,1.2473426576933837,True,0.8570264185923753,0.14297358140762473,0.5689433907170423,False,30.0
EXP_1734,8,1214.2857142857142,480,reducing_10H2_90N2,732.7232142857142,0.09105847500859522,0.05463508500515713,False,0.9669979819147115,0.033002018085288465,0.6929075103503389,True,105.44707624957024
EXP_1735,8,1214.2857142857142,480,reducing_5H2_95N2,732.7232142857142,1.108066864978483,0.7756468054849381,True,0.8366386199163225,0.1633613800836775,0.5426483057679108,False,10.0
EXP_1736,8,1214.2857142857142,480,inert_N2,732.7232142857142,1.658466146106608,1.1609263022746255,False,0.8700382900503214,0.1299617099496786,0.6215286497266159,False,70.0
EXP_1737,8,1228.5714285714287,0,air,255.75892857142858,0.012868113359693033,0.00772086801581582,False,0.9568024727593099,0.04319752724069015,0.5,True,109.35659433201535
EXP_1738,8,1228.5714285714287,0,reducing_10H2_90N2,255.75892857142858,0.08781321298641719,0.05268792779185031,False,0.97893879516315,0.021061204836850034,0.5,True,105.60933935067914
EXP_1739,8,1228.5714285714287,0,reducing_5H2_95N2,255.75892857142858,0.11647991205421476,0.06988794723252885,False,0.9629212318488949,0.03707876815110511,0.5,True,104.17600439728926
EXP_1740,8,1228.5714285714287,0,inert_N2,255.75892857142858,1.6837982120887902,1.1786587484621531,False,0.7664953085405593,0.23350469145944075,0.5,False,50.0
EXP_1741,8,1228.5714285714287,15,air,270.75892857142856,1.3252760462450062,0.9276932323715043,False,0.8051785070814008,0.19482149291859918,0.5,False,50.0
EXP_1742,8,1228.5714285714287,15,reducing_10H2_90N2,270.75892857142856,0.1476492212364406,0.08858953274186435,False,0.9410834985803861,0.05891650141961391,0.5,True,92.61753893817797
EXP_1743,8,1228.5714285714287,15,reducing_5H2_95N2,270.75892857142856,0.04192162147108896,0.025152972882653373,False,0.9617941329019157,0.03820586709808427,0.5,True,107.90391892644556
EXP_1744,8,1228.5714285714287,15,inert_N2,270.75892857142856,1.4163317620782474,0.9914322334547732,True,0.7931485791230323,0.20685142087696773,0.5,False,10.0
EXP_1745,8,1228.5714285714287,30,air,285.75892857142856,0.08059530565831395,0.048357183394988366,False,0.967957710341724,0.032042289658276046,0.5,True,105.97023471708431
EXP_1746,8,1228.5714285714287,30,reducing_10H2_90N2,285.75892857142856,0.050966832151332624,0.03058009929079957,False,0.9357720879143114,0.06422791208568857,0.5,True,97.45165839243337
