Anode_Material,Cathode_Material,Anode_Thickness_um,Cathode_Thickness_um,Surface_Finish,Welding_Technique,Power_W,Amplitude_um,Force_N,Pressure_MPa,Time_ms,Speed_mm_s,Pulse_Frequency_Hz,Pulse_Energy_J,Preheat_Temperature_C,Ambient_Humidity_%,Chamber_Atmosphere,Cooling_Rate_C_per_s,Electrode_Material,Gap_Distance_mm,Weld_Strength_MPa,Joint_Resistance_mOhm,Nugget_Diameter_mm,Penetration_Depth_um,HAZ_Width_mm,Porosity_%,Surface_Roughness_um,Microhardness_HV,Grain_Size_um,Visual_Quality_Score,Interfacial_Bonding_%,Initial_Crack_Density_per_mm2,Residual_Stress_MPa,Thermal_Cycles_to_Failure,Retained_Strength_%,Resistance_Increase_%,Final_Crack_Density_per_mm2,Fatigue_Life_Cycles,Max_Operating_Temp_C,Thermal_Shock_Score,IMC_Growth_Rate_um_per_1000cycles,Delamination_%,Oxidation_Resistance_Score,Energy_Efficiency_Loss_%,Overall_Performance_Score,Cost_per_Joint_USD,Pass_Quality_Threshold,Pass_Performance_Threshold,Optimal_Design
Ni,Steel,236.38342857422333,380.9594884322395,Anodized,Laser,1921.9227563071931,0.0,0.0,0.0,56.15494299708986,81.15935734410498,72.74258325512048,19.914884337023196,44.03666137901592,43.55371806332083,Air,24.821764310285516,Copper,0.22095638385723831,150.26292006654376,5.418053855627749,4.5649299130332315,299.322210626809,3.2524601828031625,7.3709227029658,5.46591266497662,230.2293748927491,34.627057264105076,6.694873650075679,75.26944519907647,0.8602687707922808,88.25389568948552,6045,70.69503144718284,99.66156782923724,2.609757352200314,60624,277.0574146997519,6.105497405084664,2.6095866567669375,24.991631648592982,6.629911756408037,21.106164315433077,65.49332739944906,0.10046874892056998,1,1,1
Al,Al,466.90722663107226,363.56072262994286,Electroplated,Ultrasonic,1710.2664306315814,31.2411170508081,893.4737752483019,8.934737752483018,300.2768042489972,0.0,0.0,0.0,59.74587162190108,60.06419473292571,Vacuum,21.061170566218184,Copper,0.42493988230366075,195.5251671758789,2.5426827316063716,5.671749369091234,378.6034881978385,2.068928202591097,3.5112908949880257,2.728576207854936,287.8555583993037,23.78839814125958,8.741928747354194,94.55215058676531,0.325420004702358,42.93293651020627,9993,93.47926246012781,16.002787006101986,0.8896949036346533,101578,347.7554963689948,8.854126340688483,1.0117281755631065,4.680514715574237,8.967044516314578,6.5067126306611005,94.36009234419556,0.07181025636763143,1,1,1
Ni,Al,262.6362149437889,495.65012764349336,Bare,Ultrasonic,2418.247681630458,23.390378931012876,1612.4132509150074,16.124132509150073,724.0832578146461,0.0,0.0,0.0,120.61490397701732,61.39984693568881,Nitrogen,38.13556382101971,Copper,0.0966612184465882,80.82482062111275,8.870004273922506,2.4427886904807905,136.68116861251738,4.681465816224045,13.03745333399925,9.006107875485133,124.2575186445433,46.64561111201276,3.584695055672959,47.04482628908535,1.8520390680927896,129.7252103707696,706,31.451537746385572,197.69903228573227,5.142755320030158,9629,146.6550784341007,1.8393804906478053,5.040035235826065,50.92392664902329,2.8930837479478346,40.04696109513475,20.6655673889876,0.13372411199156853,0,0,0
Al,Cu,157.31258348105644,206.0189149637133,Anodized,Friction_Stir,0.0,0.0,2752.412397502689,0.0,14432.908780167532,5.803841880138064,0.0,0.0,78.98736401188168,39.18578711960587,Argon,33.87884347091973,Copper,0.20886006102678678,152.75186633821872,4.549510765896647,4.462118350639211,284.58719470002944,3.1790975772278847,7.694876569087678,5.239134733258505,224.93595735607252,31.38942593404723,6.800621747627576,74.64037814982889,0.9444916900994109,83.20913671124205,5976,67.84563351768193,101.46646596641423,2.711596302398191,62645,272.0399327319266,5.947182001899467,2.530498237872977,23.481083027023427,6.529331863881702,17.94870974641872,62.84210716435008,0.10031730520188685,1,1,1
Ni,Al,385.8875334008144,368.8238010646942,Anodized,Resistance_Spot,4286.5133164510335,0.0,2752.971226174731,34.41214032718413,1307.7814330108185,0.0,0.0,0.0,134.69503715403516,68.91485299287622,Air,39.151446705781986,Copper,0.2787524881974041,131.8643977771972,6.209270867976483,4.299091904092628,270.71242303993455,3.3144170059595104,8.189516545967681,5.970094558931075,215.09432416460487,32.783825595822606,6.284744840706746,71.99406846043605,0.9401875800901667,94.19562434164096,3635,53.094444405157724,133.94751013322403,3.6868422764382522,41579,211.2196439263474,4.5025782349048304,3.5311890576424183,34.21496615590908,5.048012834325961,27.21783116177226,45.357294511117225,0.07108196012020464,1,1,1
Ni,Al,217.34136857640394,120.80950201177876,Coated,TIG,1947.3244912457797,0.0,0.0,0.0,4634.622245361439,31.162320290143004,0.0,0.0,39.22844772491874,33.379604169793154,Nitrogen,41.90188060394101,Copper,0.0630073380141476,98.20906898999257,7.077771358504065,3.341734783574035,205.34075638638686,3.9792397655694227,11.241400000444825,7.799002145814324,167.7103616821382,39.395252852510964,4.955612074403568,58.16554646253458,1.4515493105875508,109.6971999397592,1973,43.04320851644922,172.20532558660386,4.371685423475941,24723,179.33982909011618,2.8209404256258686,4.41171017502496,41.21169034699136,4.180262917460393,33.54798765184032,33.82822325364043,0.0638396173097252,0,0,0
Ni,Ni,310.18812294235727,145.45841547868775,Passivated,Laser,2521.283183151027,0.0,0.0,0.0,263.0885732809152,90.52008618826122,11.046394115682997,19.35215684545041,86.08512248177274,32.74011852408523,Vacuum,46.534150973036645,Tungsten,0.29395503891724445,129.7259682421284,5.568559322820652,4.1239711405892985,249.35218312848372,3.478603901528982,8.693229463818632,6.8200935417525805,202.99876244393414,36.356272404448454,6.018711045744898,68.43319061484883,1.0569185038370004,98.37881608037492,6332,67.36437550613861,76.8810824079123,2.4482926161653804,70105,273.9056729879372,6.634161148394616,2.617742621419384,22.43258395187503,6.798651571742211,17.35143180675363,69.10236437785535,0.14953526645020287,1,1,1
Al,Cu,379.133114202068,101.5673499804373,Bare,Friction_Stir,0.0,0.0,4394.548968724528,0.0,10939.11643720961,3.4168782674178364,0.0,0.0,104.10553892277014,53.82016861144411,Nitrogen,24.392152930309145,Molybdenum,0.14546070266378802,70.79147539330197,8.930283946410656,2.6200859611738556,143.68732619848114,4.577975281901013,12.673346477554539,8.634938300011678,133.77410514963518,45.74066684073726,3.714239686183832,45.00449286765172,1.7360582682248697,134.86846877751262,532,31.469276656423,201.11893816666807,4.941129426597528,5407,144.58752408577965,2.2399968511409183,5.116494169841589,50.321438992124854,3.1132303203091567,39.32654376984449,20.24230044038823,0.1227420432266832,0,0,0
Al,Ni,460.1056444808282,499.78427242386925,Anodized,Laser,1178.6516575524774,0.0,0.0,0.0,54.15904156148517,36.249289345084335,21.09300579557936,16.30951281831713,87.19029932003038,58.90963071086486,Nitrogen,49.31138252621973,Tungsten,0.11476859007432977,194.644645891975,2.1841649302286603,5.785693104516491,385.6284403273359,2.1260168655414295,3.2337680906519983,3.417580915717534,281.16452356550917,22.413778076173845,9.068828463576526,92.60238902072042,0.2852872710858152,54.82618465593356,9603,91.39571288354541,35.60015327197514,1.100851909243267,89300,335.8845259663185,8.321835167148054,1.2198963905851037,6.400173107543617,8.69327232139525,8.777130934372419,88.3032689430718,0.10326546255079166,1,1,1
Ni,Cu,416.8764779206704,420.9094788589911,Coated,Ultrasonic,1625.010913970405,26.9764217286566,1383.5584109125107,13.835584109125106,328.8271623530895,0.0,0.0,0.0,135.59949590604833,68.43544516899895,Vacuum,14.704736603164372,Copper,0.07095536986467238,110.64332220745312,6.425036622697816,3.9493501273645393,228.8873613312087,3.732738310549367,10.059399235131995,6.825539440846502,187.26339640701204,36.78242114435513,5.807287109719346,66.10209004150363,1.2277861528146146,104.15917544469548,3917,50.351061492323986,144.30643300598467,3.4097227002491772,39016,226.9315235604529,4.218464555792635,3.7452430872299676,35.47190582722988,5.089214290520436,28.20775460283468,44.58513745726925,0.10664869996412832,0,1,0
Cu,Steel,370.54442714908964,414.68920589341633,Bare,TIG,888.4976817921495,0.0,0.0,0.0,3610.7561573637026,26.975216479789342,0.0,0.0,148.64322663778816,46.19783123195447,Vacuum,37.146432287629786,Tungsten,0.17494096281675559,97.61995905853476,8.021650175296548,3.02882126351283,167.43506909673027,4.199102021430687,12.271612039389083,8.693582359479985,152.87739116010397,42.45969248185989,4.019919170928855,55.6020323796252,1.5701967369686334,114.35971165440594,522,30.017575967036912,200.86533277744385,5.1000896751447975,10784,148.62823654352727,2.0011252786037583,4.915094622657589,50.171814142058906,2.7588958633426968,40.20500228359869,18.246155150389672,0.06102761162683773,0,0,0
Cu,Al,371.85327295805746,303.8904301152719,Passivated,Laser,803.261761412909,0.0,0.0,0.0,228.71862497431417,25.796030721894653,32.24572701350658,19.50121606824125,35.05850558437807,31.011656359585324,Vacuum,29.030419278823516,Molybdenum,0.46449120759710333,112.67911459514391,6.321870913141457,3.61184976155707,226.6199588996737,3.8745500917941422,9.83948553997775,7.155474164405673,180.16108899643854,35.960677268510445,5.468298489733323,65.0355752821614,1.2000275259360764,115.58043833108388,3769,55.0227863744119,129.98462929395103,3.6790556769565272,43959,214.6470926767656,4.480148590907966,3.5007406353819874,33.80550918856059,5.11408698667953,27.119715898516354,47.65605839214865,0.12215127140819503,0,1,0
Cu,Steel,478.3698576128346,220.026833162176,Anodized,Friction_Stir,0.0,0.0,3796.9702718930794,0.0,12356.89287736232,5.58931344160358,0.0,0.0,36.89413752999973,54.11585357785628,Air,41.76052676081975,Tungsten,0.015502929665529241,87.77223361918377,8.541762331338587,2.6912553794026484,151.23720518486442,4.492022298563202,13.042289130131136,8.601689378139842,139.2191352384804,43.1795454090753,4.326560534818991,50.6493323815945,1.5956827219840939,129.9363186859137,572,28.074872893231575,197.15623382862896,5.152648542784075,6390,142.98510037571546,1.9930365292053036,4.877719840195924,46.9884781917592,2.831292246343394,39.2518931237201,19.756383744226213,0.1419248692072994,0,0,0
Cu,Cu,218.32963899861443,160.50571378507038,Anodized,TIG,611.178761578937,0.0,0.0,0.0,2874.9341072858406,6.5633965665047125,0.0,0.0,36.94213476281574,41.58784082395087,Nitrogen,26.45467342728917,Copper,0.4260781041539696,137.44954349233322,4.960460014859806,4.644741369759153,283.43087046071804,3.043958737578781,6.9017592636439895,5.492012761808278,238.76786659119358,31.207295189370043,6.47746479543412,73.4508414197081,0.8515961491248403,86.5649203357921,7983,77.89171449946829,58.34976985751125,2.018229030477245,79626,300.7264323129518,7.192769710466626,2.0013185677178615,16.219686244473692,7.2603796975842965,14.547765752519691,75.65998668373254,0.13971993463879684,1,1,1
Al,Al,100.44483767847497,213.86989553858547,Anodized,Resistance_Spot,3195.9778625552362,0.0,1273.7606393836554,15.922007992295693,1093.881857596954,0.0,0.0,0.0,108.55302248916858,47.31788484781609,Vacuum,40.277238591309406,Molybdenum,0.19868044889257042,129.1361488055096,4.9902514670011255,4.265993097382193,276.19474139471123,3.1636921061431487,8.449662374627565,5.998342514063043,207.92063710467943,33.30212947626914,6.6454600980102,70.4590636995847,0.9711043846989568,91.82148498196632,6799,76.60066970974027,73.5470344234451,2.1730849063530266,76947,287.1799160456133,6.677138688598182,2.1929231691767743,16.84602734294158,6.714987904396869,16.064749283843046,72.30160380749219,0.12878842113084604,1,1,1
Al,Al,208.78182375927946,250.38848877165566,Bare,Friction_Stir,0.0,0.0,4978.710472697793,0.0,14368.379538760917,8.517289602737538,0.0,0.0,68.44789241445892,49.53877928999741,Nitrogen,46.85759215914551,Copper,0.2808008193631923,149.35414744867415,5.289142101037426,4.434487466911773,285.78074633729653,3.1868153222436844,7.0883977914326275,5.962912346767095,222.98690048490982,29.947896686161872,6.63648204456041,73.79409869866646,0.8798143091472529,86.42301993272443,7409,73.5067817078745,72.0973552245005,2.239376324871125,74585,295.9826263873767,6.938882980547478,2.3030849838885166,19.17282613728887,7.119826177986522,16.34923699919336,72.08950306664059,0.1152714242762212,1,1,1
Cu,Al,187.1565518506976,402.5240387921176,Bare,Laser,2907.439855911214,0.0,0.0,0.0,107.66076811273581,84.83814752021877,51.71970009724172,15.012300204738468,115.33090596456779,32.580504429521355,Nitrogen,37.95324197630393,Copper,0.2564061484626858,77.90238613874173,8.462044647493745,2.7469084488741875,182.34732936906724,4.2985306138933135,12.46795916491719,8.981813004270746,151.99149565687134,42.411493766940836,3.910426915339034,53.35710386466383,1.5959725940991758,128.59842075446917,602,30.477293614551094,201.5026813149119,5.146555911367642,8772,151.45618972796416,1.8535021701961374,4.852673381430224,51.62610607551976,2.9863846206802966,41.24948649599795,20.8246685404053,0.07672135715937736,0,0,0
Cu,Ni,364.7338340455993,315.86471556126094,Bare,TIG,1268.1557831956989,0.0,0.0,0.0,1644.6547515846444,17.557712473097144,0.0,0.0,72.71129147530723,49.439271382564115,Air,39.9242428798246,Molybdenum,0.46287013080361683,98.2308651326237,6.722162669985256,3.4767406537745758,212.0461101947923,3.893947666294945,10.481983923454179,7.880220065094189,175.39997376762014,38.041139260926315,5.084658210083741,61.863748141517625,1.383234489245548,108.34263061585165,326,30.497068302244166,194.09029946275552,5.206472188553781,12392,146.7792694836194,2.0950940249143044,5.079487043658261,50.04139765526309,3.0209492607574306,40.25726470367572,21.492404889471565,0.08447078749376846,0,0,0
Cu,Cu,353.4846399062116,130.99345062219308,Bare,Friction_Stir,0.0,0.0,3278.8427187636044,0.0,15484.776622617283,3.489276534238674,0.0,0.0,101.58887377316827,47.05278667217259,Nitrogen,8.022894406963525,Molybdenum,0.3850646346028568,107.85685130484742,7.525541376694536,3.22730138057087,198.33556735630057,4.074738346958568,11.075748369652665,7.478577860204801,165.53185295702747,38.763596732221764,4.916012382668688,57.36173657612863,1.4007578618500216,116.8297260291179,2719,45.16063793408194,163.2201330594256,4.054203450303167,33267,190.51442454588232,3.495021571249142,4.284314165100969,41.74937195767877,4.395087105334787,32.24756406968659,35.53507138580949,0.13317995952012504,0,0,0
Ni,Cu,337.3845530818895,107.2116035835649,Coated,TIG,1184.3600660800034,0.0,0.0,0.0,1585.503754672628,28.901508465409872,0.0,0.0,120.08154073825615,58.501770611463726,Air,14.223094800452628,Copper,0.4924117676639746,49.9207138978298,9.748347674934351,2.1116111823047534,109.88906175509577,4.946067787180059,14.812092999010407,9.26820879418744,106.21078479392685,45.71253328332637,2.9512683392130605,39.05368824467557,1.954882171156669,146.30775608049117,400,27.761510115601627,199.43192400046783,5.113188592275407,9211,145.75188770598317,1.753803918236724,4.967188194352446,49.067675363931066,3.085895735590152,39.62897518706475,20.763263496446335,0.12167109407371328,0,0,0
Al,Al,106.49737728378147,140.93287181362527,Electroplated,TIG,709.6574916402417,0.0,0.0,0.0,4940.038991317785,31.253694586705585,0.0,0.0,91.26806838513967,55.82663644849379,Vacuum,48.84366832266171,Tungsten,0.3972149758108487,164.6939621814108,3.77238574940719,5.076443387253215,338.2877958270716,2.8074589571889472,6.263700151931214,4.266367773521259,249.54110256316204,25.06145659241804,7.420884008803352,80.29662023207098,0.6033417348684222,72.12241054473128,9791,94.90492795196634,24.229268702752048,1.0571585589446155,98952,350.27051974268477,8.731689876821484,1.1829938517305731,6.3486396617690986,8.986927212795173,6.251074214934982,95.3219005666402,0.14903922180165197,1,1,1
Cu,Steel,391.511221780259,264.1994854789517,Coated,TIG,644.3758748565884,0.0,0.0,0.0,4477.83646615155,17.857914285460158,0.0,0.0,90.13546675850078,37.40862872602244,Vacuum,36.19341517043274,Molybdenum,0.14794424710334364,108.2171102004686,6.600735926042062,3.706144955304277,227.00083980213984,3.677557438952187,9.832273407479994,7.165704181898661,173.73171280008182,37.48092549203966,5.542581621737279,59.93555206732591,1.3089760239480224,108.75101500244567,4590,59.61019914358137,126.38286659311211,3.185324165967968,50877,233.2152942923422,5.190377304246851,3.0046307237495147,29.58915878831137,5.6322974654513285,24.968958831511745,54.90563737721217,0.05851669558633276,0,1,0
Cu,Al,229.41216499419662,473.2771668196073,Anodized,Laser,680.6800306380924,0.0,0.0,0.0,189.35625395815512,88.82971492302562,57.185738503727606,8.75706870460209,31.47046228713248,38.24555672841588,Nitrogen,30.265205778995206,Tungsten,0.48144183967965704,106.66550248955895,7.39928614809099,3.305921280863248,208.23342154244682,3.998446226619637,10.025239451862646,7.958858985219987,165.835177720956,40.65051241930685,5.092450779929606,59.19671056901202,1.4077450797614857,118.88171493303611,1133,35.205426650293454,181.71603201437355,4.583115148477344,19761,160.22554344646468,2.5816529916882747,4.8191612153348204,45.5046002926854,3.5185645327021744,37.57102739486162,26.935557693953655,0.08478327402816448,0,0,0
Cu,Steel,366.02239560265247,354.96099248368864,Coated,Friction_Stir,0.0,0.0,2891.351474383526,0.0,18272.046214402937,6.810249066540097,0.0,0.0,73.40162657822653,40.040247150974935,Air,21.513936802840252,Tungsten,0.4917828954039617,116.41548146659873,6.371315692285266,3.809926942822928,231.09998488427266,3.599633573558888,9.050187196126577,6.906774275468404,186.55411035606363,36.02590398767934,5.685903097190599,63.33460892203135,1.233843622720583,112.0485540882944,3747,55.58619586849294,133.63078829719208,3.66703834119204,45867,223.57949315159425,4.465983020659488,3.376680936072586,35.41371636756193,5.025924485587814,26.85293072526485,47.188937764679515,0.13796634225233678,0,1,0
Cu,Steel,322.6313714008613,420.73035995020604,Passivated,Ultrasonic,2447.590460349571,46.788920313246024,1698.123723428001,16.981237234280012,331.4031967037305,0.0,0.0,0.0,90.95102991924189,37.15801761188709,Air,6.997505054311306,Molybdenum,0.061546851808349734,124.56133153769127,6.561399904936901,3.7172028627987843,242.31087693776044,3.645759591273559,9.409942818342692,6.551760914942778,190.98491246752565,37.13490294312871,5.557491027087035,64.38507766221969,1.254279633750199,113.93637776248954,3263,45.69025748041256,152.26235141879457,4.173578304670814,31199,196.21464145232704,3.845611614307086,4.042126825569979,40.70775848012248,4.40982393856645,31.94202847655981,39.05919710846793,0.05259213491051976,0,1,0
Al,Al,237.09237017116288,286.5498378018194,Bare,Ultrasonic,2236.0856241635115,38.40264955831804,1673.66245280029,16.736624528002903,378.33049942595693,0.0,0.0,0.0,80.0575073366333,56.288527986738686,Argon,21.611115858386075,Tungsten,0.45052209189148856,183.58959207013234,2.155057339461395,5.860875313274886,387.99838048429314,2.0318242819635626,3.608913163531377,2.906428090453944,294.29096379572997,21.62489890521537,8.94606672858732,92.99621034331048,0.22934834770050655,57.86125951789937,9771,95.38858165053915,17.40592454155932,0.981146751964297,102074,352.2206931839195,9.278943297612475,0.8474360694624259,5.152639230920074,9.156137296972291,5.633341855386677,94.36126858159813,0.0835964050813004,1,1,1
Cu,Al,153.8305068416431,244.6664332780171,Passivated,Laser,2107.946542174739,0.0,0.0,0.0,282.2228700538068,89.39911706355821,46.193542857543584,2.2658196599817675,137.10166002449532,69.77720716801082,Argon,27.451079298030916,Molybdenum,0.33210109144658106,95.74517030944531,7.4379902740993,3.140335048104645,177.31428375819604,4.280142517912059,11.653924418064616,8.4253014696111,162.51933472296224,42.25680570009115,4.72509179682907,55.570572591560655,1.5069830295555813,119.37621371839394,1234,29.9715898820214,191.05688059397036,4.938454837956755,12107,156.4863913739983,2.4871855847932762,4.905732764749802,47.51233079930833,3.05775238571236,37.95064984754514,23.525742980363386,0.14742195858244309,0,0,0
Ni,Al,137.76755906419237,143.36014908664907,Passivated,Laser,1364.9312195175648,0.0,0.0,0.0,259.78560356999026,70.50028424924574,95.59296322737455,10.226558041940093,137.84898217553362,56.084333620637466,Vacuum,14.515677922409903,Molybdenum,0.4609968850165569,130.17270705159703,5.375038264339941,4.191301188128171,256.8105603175977,3.5073847267557703,8.727208004642602,6.145120833975933,206.97283809197583,36.575686420209905,6.081004303802825,72.03037878634663,0.9821357930864985,91.90322891542402,4492,55.05467371949248,124.70982726396441,3.4316623123349497,51902,230.00075857039988,5.134403687767776,3.600276885205287,31.081914866635486,5.411811886967918,25.763644732176125,52.50488364117322,0.10466580001166814,1,1,1
Cu,Ni,432.60733324488945,450.373208874482,Anodized,TIG,1481.8772002871904,0.0,0.0,0.0,2014.0247557000584,9.657387661710546,0.0,0.0,126.84925947653903,54.26726184765165,Vacuum,12.791155607322462,Molybdenum,0.4578695101094934,112.25547092075469,5.864158574997812,3.778522977134143,233.81368635451744,3.5269108616073166,9.97092137787475,6.369735472373396,191.97349778429233,35.10669018097585,5.6608880973852775,64.60082173532209,1.1967490219222217,102.45766913684746,3694,53.47236860726682,131.25157826075377,3.558370114672072,41769,227.80483986535364,4.826644879467432,3.4246873633847597,31.46868766393725,5.240070315839013,25.860102310034577,47.09570869502728,0.0808261733320727,0,1,0
Cu,Steel,467.3590168326232,413.26401161116115,Bare,Friction_Stir,0.0,0.0,4756.937976501195,0.0,5201.660659751244,13.72890965391156,0.0,0.0,68.78874979850559,46.3971173340429,Argon,27.878744811088257,Molybdenum,0.4456865155936084,107.99292853564637,6.538101256270787,3.7014715594316128,234.84690783191496,3.6377070345616356,10.549867040714085,6.923331079389784,187.41843754621917,36.12628783253912,5.708783563865509,61.51779712287722,1.2203288647277455,100.04396748056767,1520,37.30153379471498,182.1956603831635,4.375766888294755,23221,176.13661646574047,3.022699791795789,4.312853685532175,42.877605685039654,3.8924954544856307,35.14499084662904,28.763355064245264,0.14301342870462486,0,0,0
Cu,Cu,359.91521870571984,167.24723903909006,Passivated,Friction_Stir,0.0,0.0,2613.8764176770596,0.0,16465.988038438612,13.973908054549081,0.0,0.0,113.24888971937946,42.50321035439043,Air,31.365690603239475,Tungsten,0.4426377968411894,95.44599380047833,6.954664270913266,3.2750311021117793,193.34450764262093,4.132249268792769,11.35531725699961,7.849713694099083,158.067437978284,38.93497758891855,4.907910913627195,53.08289103983373,1.4695555198906207,117.97279177324025,1601,37.00936950392477,175.72239207436277,4.46032914485595,19119,172.2750190216376,2.888119357532187,4.525440808460987,44.21200296125439,3.6087772429656098,36.71268885820371,27.084778305345193,0.0847052379533768,0,0,0
Al,Al,141.37364594419336,304.9042255505042,Anodized,Resistance_Spot,4519.578718022125,0.0,1584.3536067640898,19.804420084551122,1410.3371751608315,0.0,0.0,0.0,71.38749993904926,66.44295027625917,Nitrogen,15.796306348453617,Tungsten,0.05882311949660929,143.28809300645977,5.006368975201866,4.578976667906166,300.91883686631854,3.108151957591176,7.52475719297626,5.810159723863482,231.51162029866293,33.172467732180216,6.713627516052002,75.80654612595984,0.7840489282282926,87.68745969299091,7335,76.27497054122172,67.0683478202724,2.034665482192785,75790,283.8555447988271,7.276379281004233,2.162473527621387,18.72089217081138,7.642609209672978,15.337697045205935,75.58451899137664,0.06334776554772636,1,1,1
Cu,Ni,260.8108867552963,294.94992316849795,Bare,Resistance_Spot,3658.840680733677,0.0,2393.078044775786,29.913475559697325,975.7605216138803,0.0,0.0,0.0,50.23716786684868,68.76007496568613,Nitrogen,31.432526350529585,Molybdenum,0.071757854139131,154.26585757411144,4.885661095491839,4.503842150953312,293.8185857323012,3.0931060789806466,7.022320959011351,5.189218803800331,226.49729941173078,30.26214204485182,7.026495588247899,75.93740826163773,0.8729742857128255,88.05385055146392,5895,64.38133963608405,101.87255133181135,2.7966250265774804,59995,260.79566099522253,5.962203636500804,2.798636240434572,24.283748103244385,6.448959802819206,19.906343669275973,63.08020889211755,0.10792071940237706,1,1,1
Al,Cu,391.5756800420629,350.03662107461145,Electroplated,Ultrasonic,1245.4801093492408,58.524586375395195,684.313369841229,6.843133698412291,329.3937607700652,0.0,0.0,0.0,64.5773436616146,49.871047023509114,Air,45.515298374343274,Molybdenum,0.05888970968848334,83.35252971700673,9.11734980800806,2.764882503964688,157.85502486877783,4.4756822973235275,12.851960312121403,9.081487223725308,137.40441622977525,44.924083744150956,4.03713255654852,50.881559341897855,1.7363406220042916,132.76337815696277,100,30.191561834533566,205.86767501749657,5.212203770942985,8436,148.99405527802153,2.057462507335677,5.3527357112885925,50.07461210534339,3.083813163865717,38.72723288866644,19.699003078869758,0.12143246739128023,0,0,0
Al,Steel,411.9283536040272,478.4747575965045,Anodized,Resistance_Spot,4440.883640668941,0.0,2237.1939230022026,27.96492403752753,1289.593914989264,0.0,0.0,0.0,29.22540232711961,41.6080198202623,Vacuum,26.29279661096092,Molybdenum,0.04551454440014263,148.53410909045172,4.65257629286159,4.754894633479866,299.7552727306663,2.9903730568602027,6.798650257733957,5.55660583258049,249.8717347594718,30.234914727300467,7.2991166840655595,76.04920674445837,0.7356128847540856,81.80381835273634,5594,64.65294354837748,97.44556430744912,2.6857820456993773,56199,259.1818034113498,5.785323989302917,2.862963693297976,24.031270542268288,6.163364516364094,21.288231439528925,59.28908802911021,0.0579332936577579,1,1,1
Al,Al,147.28744891643544,331.90857670499184,Coated,Resistance_Spot,3547.2085651221346,0.0,1753.9864707332697,21.92483088416587,1398.3991494121203,0.0,0.0,0.0,63.13107617060414,60.80488830679071,Nitrogen,43.582557631423164,Molybdenum,0.1766426425369942,125.37969524283787,6.030071147322224,4.072561336866444,255.7394781415403,3.604611397237684,8.884748115134395,6.42005527465443,207.17971681323493,36.68469774147191,6.397653487836326,67.01819061570097,1.049303260614058,99.84770142695271,7741,80.28366015032009,65.42901399844973,2.0727309890513617,76457,310.0645130337628,7.701402216687813,2.1039329186020694,17.192673681347305,7.307051389267672,13.321006041938352,78.98127796322851,0.11220915974053858,1,1,1
Al,Steel,100.01228753815296,316.08690671144745,Bare,Ultrasonic,1072.5046350295897,54.24520881412184,846.2266777816724,8.462266777816724,863.862694978571,0.0,0.0,0.0,79.8964882439523,35.29827163467514,Air,46.72721500399933,Copper,0.3419792071623211,54.102462001367286,9.798119340871613,2.0252880053026043,98.38938265626959,4.915045263754027,14.662189680424873,10.18187473787718,99.07841043633151,47.76910479557336,2.8847986250838575,42.51297337883493,1.9838405679197009,155.52736519103075,957,33.8629376146662,196.52543214327733,4.847807741673515,9711,145.26895387999178,2.013418829269336,4.782972729208527,48.48003349383163,3.1186267217448598,39.20570304641351,21.09498694125894,0.08718431896902533,0,0,0
Ni,Al,384.854818352242,120.12917317386558,Passivated,Ultrasonic,1278.3932268337712,43.20875854762162,1832.161878517208,18.321618785172078,526.1856822090015,0.0,0.0,0.0,144.2125163215079,60.623529505747264,Nitrogen,9.157731302168857,Tungsten,0.17734630653629246,66.39513505999822,9.219082082010909,2.2003645034678136,107.4496183294959,4.75528092274187,14.156785270272847,9.708495329986441,108.43509700499351,49.11580252118679,3.369889563493437,43.9281184980295,1.9070234744242927,138.19049057861426,338,27.715682892548315,201.65160077678192,5.028589751777129,10180,146.33857940705624,2.0219679616768085,5.201727673477466,52.311201918637025,2.8505952280790714,39.51467947418092,17.990857745279257,0.06246016192579784,0,0,0
Ni,Ni,242.63847039448225,125.16299040720958,Passivated,Resistance_Spot,4239.700021410179,0.0,2609.343235711117,32.61679044638896,1157.442471331813,0.0,0.0,0.0,60.74337620855124,62.75793497245355,Air,9.311521084555864,Tungsten,0.3601501666375474,168.7933069194518,4.013596498348116,4.930298699091453,309.90816342895937,2.6675117766604406,6.250983362144956,4.692266628373906,251.50112835023822,25.09993279592203,7.142314961893985,79.35969805663954,0.6522526660612957,73.64541964954086,8579,84.17289493138269,49.8480986824349,1.4496372891623015,83663,321.99784914502777,8.028206987473549,1.66606080363431,13.569180398145276,8.244179690359118,10.767301122471652,82.41527431817713,0.1135746508274937,1,1,1
Cu,Ni,201.79253264730409,174.93871653071557,Coated,Friction_Stir,0.0,0.0,4775.989210623795,0.0,7596.881587477336,9.489850379878645,0.0,0.0,137.3189600967177,34.996157785086695,Argon,26.421988229942063,Molybdenum,0.41014156251010137,101.03065273279209,7.242209652383477,3.263890853234169,208.44128285085532,3.9659516001148183,11.021800836921596,7.17979907430441,155.5259340695829,37.98613779875023,4.847004198617438,60.96406226361964,1.3722309095277407,122.64692316898125,2906,44.24003128326696,161.2554242945265,4.283152535149343,24703,193.3123303658125,3.6111512552572766,4.108136058464685,40.08876701120507,4.455695943407701,33.17311061139209,35.801481119983336,0.0769086682581858,0,0,0
